Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E02004162,60,107,137,116,55,475
E02004163,49,68,118,103,69,406
E02004164,35,41,98,130,64,369
E02004165,51,66,123,136,81,456
E02004166,40,42,110,120,57,369
E02004167,88,100,154,130,68,541
E02004168,56,85,127,116,69,454
E02004169,44,45,113,120,53,375
E02004170,63,97,151,141,66,517
E02004171,45,55,128,139,66,433
E02004172,40,41,103,134,65,382
E02004173,46,49,125,152,71,443
E02004174,57,82,127,127,64,458
E02004175,59,60,118,127,66,431
E02004176,30,36,82,133,75,358
E02004177,55,65,120,133,70,443
E02004178,27,28,85,87,45,273
E02004179,59,93,147,116,76,491
E02004180,35,33,91,110,53,322
E02004181,43,68,111,103,57,382
E02004182,75,94,144,121,77,510
E02004183,42,55,88,91,63,340
E02004184,89,120,176,159,61,606
E02004185,30,40,73,103,73,318
E02004186,49,65,133,131,66,443
E02004187,74,83,176,207,111,652
E02004188,43,42,116,158,92,451
E02004189,43,62,99,104,38,346
E02004190,46,44,124,160,72,445
E02004191,59,70,164,176,97,566
E02004192,34,32,102,153,82,403
E02004193,69,73,160,171,69,541
E02004194,34,44,100,132,59,369
E02004195,39,48,76,96,54,313
E02004196,36,40,112,146,74,407
E02004197,24,28,78,105,66,302
E02004198,45,52,98,126,74,396
E02004199,23,24,67,104,75,293
E02004200,20,30,55,91,61,257
E02004201,29,30,83,115,66,323
E02004202,41,70,133,133,65,442
E02004203,28,29,84,125,62,328
E02004204,49,58,148,156,75,486
E02004205,51,66,117,148,80,462
E02004206,43,51,97,134,105,430
E02004207,34,41,94,99,53,322
E02004208,38,46,105,135,80,404
E02004209,61,68,145,139,76,489
E02004210,71,80,134,162,108,554
E02004211,28,32,89,130,84,363
E02004212,41,55,95,96,42,329
E02004213,37,80,114,100,42,372
E02004214,68,97,131,110,56,463
E02004215,59,68,110,107,61,405
E02004216,38,45,84,103,52,322
E02004217,56,73,155,167,87,538
E02004218,39,45,94,121,63,362
E02004219,31,26,79,101,55,292
E02004220,35,51,105,142,88,421
E02004221,29,42,84,118,101,374
E02004222,57,75,123,128,66,448
E02004223,119,161,250,239,109,878
E02004224,40,41,105,144,80,410
E02004225,51,57,109,100,60,377
E02004226,42,46,116,177,91,471
E02004227,77,82,190,230,128,707
E02004228,49,50,122,177,97,496
E02004229,63,83,161,200,105,612
E02004230,59,80,149,132,80,499
E02004231,35,55,118,153,66,428
E02004232,40,38,110,144,71,403
E02004233,83,101,188,220,132,725
E02004234,32,27,82,130,66,337
E02004235,31,39,87,123,68,348
E02006840,77,103,192,194,99,666
TOWN01,56,73,155,167,87,538
TOWN02,81,92,206,261,171,812
TOWN03,356,467,798,787,433,2842
TOWN04,287,377,685,801,461,2611
TOWN05,74,107,193,164,101,640
TOWN06,144,172,355,412,199,1282
TOWN07,156,202,407,411,190,1366
TOWN08,59,69,136,204,118,586
TOWN09,101,127,234,307,198,967
TOWN10,2035,1944,2444,2028,989,9440
TOWN11,330,380,722,756,450,2637
TOWN12,81,87,183,223,118,692
TOWN13,126,132,312,408,225,1203
TOWN14,112,142,289,309,202,1055
TOWN15,148,162,332,383,205,1230
TOWN16,190,222,498,589,271,1770
TOWN17,94,117,235,329,202,977
TOWN18,8,13,27,49,27,125
TOWN19,22,24,66,88,44,244
TOWN20,487,610,1175,1251,631,4155
TOWN21,177,228,486,562,306,1759
TOWN22,86,90,237,266,130,809
TOWN23,50,57,133,188,152,580
TOWN24,67,76,175,240,197,756
TOWN25,98,109,243,307,167,924
TOWN26,178,212,452,592,314,1748
TOWN27,123,140,285,373,246,1167
TOWN28,290,352,670,707,383,2402
TOWN29,129,139,365,443,231,1306
DIV1,111,185,274,244,124,937
DIV2,85,129,243,249,118,824
DIV3,70,82,175,210,139,675
DIV4,137,189,289,251,156,1022
DIV5,112,148,230,224,102,816
DIV6,66,90,173,194,89,611
DIV7,129,175,275,293,142,1014
DIV8,87,102,202,218,113,722
DIV9,59,67,174,208,112,620
DIV10,74,107,193,164,101,640
DIV11,63,111,201,185,88,648
DIV12,68,75,190,227,111,672
DIV13,64,67,167,209,104,611
DIV14,65,74,180,247,131,698
DIV15,89,121,215,225,104,753
DIV16,84,87,223,282,142,817
DIV17,87,127,223,216,98,752
DIV18,73,80,178,250,136,716
DIV19,94,116,214,282,186,892
DIV20,322,100,123,116,59,720
DIV21,55,86,177,194,97,609
DIV22,64,68,165,201,178,675
DIV23,243,298,525,513,253,1833
DIV24,130,242,295,218,81,966
DIV25,97,121,240,244,154,857
DIV26,56,75,148,164,107,551
DIV27,85,111,233,296,154,879
DIV28,142,198,248,214,114,915
DIV29,126,132,312,408,225,1203
DIV30,114,126,239,260,136,874
DIV31,68,72,178,238,138,695
DIV32,69,73,160,171,69,541
DIV33,69,76,165,230,149,689
DIV34,87,102,223,244,139,795
DIV35,114,157,236,218,107,831
DIV36,104,129,217,223,117,790
DIV37,65,93,189,260,189,795
DIV38,99,118,259,276,150,902
DIV39,68,58,164,191,102,584
DIV40,115,171,244,203,98,832
DIV41,50,72,142,217,117,597
DIV42,56,64,152,213,168,653
DIV43,60,68,152,211,181,672
DIV44,66,62,189,242,125,684
DIV45,87,97,213,261,148,807
DIV46,263,283,222,157,78,1003
DIV47,643,253,218,147,74,1335
DIV48,83,101,188,220,132,725
DIV49,109,126,239,297,187,958
DIV50,133,152,266,246,125,922
DIV51,91,128,219,247,148,833
DIV52,93,103,225,277,151,849
DIV53,80,94,228,260,137,799
DIV54,80,127,202,169,98,676
DIV55,60,66,172,224,125,648
DIV56,81,88,214,228,107,718
DIV57,128,209,281,220,84,922
DIV58,76,93,216,309,151,845
CHSCTAXE,174,46,16,12,12,2148
CHSCTBARNSTAPLE,114,24,8,6,4,2370
CHSCTBIDEFORD,160,35,12,9,7,2844
CHSCTBRAUNTON,112,23,8,5,5,1995
CHSCTCREDITON,85,16,5,3,3,1192
CHSCTCULLOMPTON,106,21,7,5,4,1762
CHSCTDAWLISH,127,29,9,7,6,2043
CHSCTEXETERCHALL,195,38,14,9,8,4144
CHSCTEXETERSYCAMORE,152,27,10,7,6,5223
CHSCTEXMOUTH,166,38,13,10,9,2637
CHSCTHONITON,116,25,10,6,6,1736
CHSCTIVYBRIDGE,132,26,9,6,5,1768
CHSCTKINGSBRIDGE,73,17,5,4,4,977
CHSCTNABBOT,186,38,12,9,8,3336
CHSCTOKE,109,23,8,5,4,1892
CHSCTSMOLTON,71,15,5,3,3,1203
CHSCTTAVISTOCK,133,28,9,6,5,1957
CHSCTTEIGN,103,21,7,5,4,1550
CHSCTTIVERTON,123,26,9,6,5,2345
CHSCTTORRINGTON,126,28,8,5,4,2134
CHSCTTOTNES,99,19,6,4,4,1369
Eastern,,,,,,
Northern,,,,,,
Southern,,,,,,
Western,,,,,,
