Area,2011,2012,2013,2014,2015
DIV7,625,683,916,868,820
DIV8,389,485,599,683,646
DIV9,433,439,598,502,453
DIV10,506,612,744,810,763
DIV11,384,437,490,538,507
DIV12,571,589,741,694,648
DIV13,354,365,500,518,488
DIV14,502,564,696,688,648
DIV15,371,502,643,717,672
DIV16,476,657,841,992,941
DIV17,424,486,584,602,561
DIV18,528,589,748,817,770
DIV19,539,501,675,614,566
DIV20,573,581,657,634,601
DIV21,375,366,503,542,508
DIV22,553,508,640,651,599
DIV23,1416,1466,1913,1933,1801
DIV24,417,414,597,560,509
DIV25,395,434,571,527,474
DIV26,293,392,502,494,456
DIV27,475,660,745,809,766
DIV28,478,473,644,601,544
DIV29,615,823,970,1032,971
DIV30,685,764,907,884,840
DIV31,587,662,809,867,816
DIV32,356,399,562,535,492
DIV33,323,339,427,404,369
DIV34,535,500,681,623,567
DIV35,534,500,620,623,575
DIV36,517,498,681,672,628
DIV37,466,574,692,805,762
DIV38,581,678,799,848,795
DIV39,420,483,595,658,615
DIV40,398,407,587,524,484
DIV41,432,437,523,518,477
DIV42,724,659,815,831,772
DIV43,591,553,623,558,507
DIV44,604,751,850,1048,996
DIV45,261,260,356,338,312
DIV46,573,712,788,721,678
DIV47,1093,1082,1236,1174,1115
DIV48,533,550,714,753,712
DIV49,656,594,787,779,721
DIV50,482,587,726,895,846
DIV51,637,746,902,1005,954
DIV52,512,662,856,956,909
DIV53,458,556,667,792,748
DIV54,655.5,565,671,621,576
DIV55,512,495,586,592,552
DIV56,424,530,682,715,669
DIV57,620.5,568,703,716,671
DIV58,702,914,1117,1336,1274
CHSCTAXE,1936,1946,2242,2213,2048
CHSCTBARNSTAPLE,1371,1598,2121,2150,2016
CHSCTBIDEFORD,1691,1749,2317,2145,1988
CHSCTBRAUNTON,1533,1644,2012,1999,1886
CHSCTCREDITON,745,986,1207,1318,1246
CHSCTCULLOMPTON,1019,1290,1611,1838,1729
CHSCTDAWLISH,1456,1382,1881,1696,1570
CHSCTEXETERCHALL,2297,2268,3181,3119,2876
CHSCTEXETERSYCAMORE,3767,3800,4457,4207,3959
CHSCTEXMOUTH,2018,1926,2466,2359,2179
CHSCTHONITON,1060,1198,1511,1685,1569
CHSCTIVYBRIDGE,1226,1416,1795,1860,1737
CHSCTKINGSBRIDGE,720,855,1024,1184,1116
CHSCTNABBOT,2127,1962,2578,2506,2305
CHSCTOKE,1192,1535,1817,2085,1982
CHSCTSMOLTON,784,1056,1269,1466,1406
CHSCTTAVISTOCK,1311,1537,1903,2038,1913
CHSCTTEIGN,1127,1241,1477,1530,1433
CHSCTTIVERTON,1444,1782,2183,2507,2377
CHSCTTORRINGTON,1227,1716,2036,2409,2299
CHSCTTOTNES,1119,1246,1471,1604,1511
Eastern,15273,16444,20402,21020,19665
Northern,6658,7836,9823,10231,9656
Southern,13175,12278,15858,15208,14132
Western,13967,15148,19824,19414,18172
