Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,31,15,3,17,13,258
E01015209,17,7,2,12,22,162
E01015210,11,3,1,21,27,172
E01015211,14,7,2,14,21,176
E01015212,11,3,1,15,22,160
E01015213,11,5,1,21,27,175
E01015214,8,3,1,18,31,155
E01015215,12,5,1,21,25,181
E01015216,12,4,1,23,24,162
E01015217,9,4,1,25,33,209
E01015218,12,6,1,20,20,182
E01015219,21,11,3,10,16,164
E01015220,19,7,1,14,12,189
E01015221,20,9,2,16,19,182
E01015222,22,9,2,15,20,184
E01015223,13,4,1,17,15,164
E01015224,17,5,1,18,19,182
E01015225,14,6,3,20,19,187
E01015226,21,8,2,12,9,180
E01015227,16,8,3,17,20,193
E01015228,17,12,4,12,30,184
E01015229,16,10,7,16,13,171
E01015230,23,14,2,14,11,179
E01015231,10,7,2,21,37,222
E01015232,16,10,3,20,33,269
E01015233,12,6,2,13,25,178
E01015234,9,4,1,20,22,164
E01015235,29,17,6,15,20,237
E01015236,19,6,2,13,21,215
E01015237,11,4,1,20,23,168
E01015238,14,7,2,18,21,162
E01015239,23,13,7,11,20,189
E01015240,21,13,7,6,17,188
E01015241,17,7,2,20,21,176
E01015242,9,3,1,20,27,144
E01015243,16,9,2,9,17,169
E01015244,20,7,1,10,18,181
E01015245,19,8,2,17,14,170
E01015246,21,8,5,13,15,182
E01015247,20,10,2,22,24,232
E01015248,12,6,2,18,26,182
E01015249,12,5,2,19,26,170
E01015250,12,3,1,13,32,166
E01015251,11,4,1,16,17,153
E01015252,20,4,1,28,61,319
E01015253,8,3,0,23,33,194
E01015254,17,9,1,16,18,180
E01015255,9,4,2,36,36,246
E01015256,13,6,1,19,48,252
E01015257,11,3,1,22,25,162
E01015258,20,6,1,27,47,277
E01015259,7,4,1,19,20,151
E01015260,11,5,1,16,28,216
E01015261,15,6,3,25,44,276
E01015262,10,5,1,18,17,159
E01015263,10,3,1,19,28,164
E01015264,18,11,1,8,16,168
E01015265,22,8,2,16,12,194
E01015266,13,5,1,23,24,163
E01015267,16,10,3,11,20,238
E01015268,23,9,4,9,15,224
E01015269,21,10,4,11,21,227
E01015270,23,10,4,8,21,234
E01015271,25,12,3,10,9,186
E01019886,35,13,2,30,39,349
E01019887,16,6,2,15,29,172
E01019888,19,13,5,14,20,192
E01019889,22,10,3,15,29,210
E01019890,25,9,2,13,25,248
E01019891,11,7,1,17,21,190
E01019892,16,7,2,28,83,353
E01019893,21,6,1,19,25,268
E01019894,30,15,5,9,4,179
E01019895,27,11,3,6,8,186
E01019896,30,15,5,12,9,207
E01019897,17,6,3,15,19,179
E01019898,33,11,3,17,24,317
E01019899,17,9,2,12,16,165
E01019900,32,12,4,12,16,238
E01019901,21,6,1,8,15,180
E01019902,29,12,3,16,28,271
E01019903,23,11,2,24,20,267
E01019904,15,9,1,15,18,179
E01019905,22,6,3,22,18,268
E01019906,14,6,2,11,27,189
E01019907,21,11,2,13,14,192
E01019908,10,3,0,24,40,208
E01019909,27,12,3,18,14,234
E01019910,18,8,2,18,18,214
E01019911,29,14,5,8,18,192
E01019912,24,12,5,14,26,225
E01019913,28,18,11,8,10,206
E01019914,20,10,2,31,28,264
E01019915,26,14,5,15,17,216
E01019916,10,6,2,23,51,225
E01019917,10,5,2,20,22,178
E01019918,15,9,1,26,41,268
E01019919,10,5,1,22,37,201
E01019920,15,5,1,15,25,190
E01019921,15,7,2,16,16,177
E01019922,16,7,2,15,20,162
E01019923,15,6,1,12,17,154
E01019924,11,4,1,18,25,181
E01019925,12,4,1,18,18,157
E01019927,11,7,3,14,18,150
E01019928,11,5,1,16,19,170
E01019929,11,6,1,12,23,169
E01019930,14,11,2,10,24,171
E01019931,14,8,2,15,15,166
E01019932,19,9,3,20,32,214
E01019933,17,8,2,13,25,159
E01019934,25,14,4,14,30,231
E01019935,21,8,2,11,9,164
E01019936,19,6,2,9,8,149
E01019937,28,12,2,17,18,273
E01019938,29,10,2,20,22,316
E01019939,20,9,2,13,10,189
E01019940,26,11,2,15,6,204
E01019942,19,9,3,17,17,208
E01019943,18,10,2,17,15,193
E01019944,14,7,2,15,22,199
E01019945,21,11,2,48,27,316
E01019946,29,12,5,7,5,187
E01019947,22,17,5,14,32,228
E01019948,22,13,3,7,6,165
E01019949,24,12,4,10,17,185
E01019950,20,10,2,9,8,160
E01019951,37,17,5,16,12,287
E01019952,28,14,4,11,16,206
E01019953,27,13,3,16,10,194
E01019954,19,9,2,18,32,223
E01019955,22,12,3,15,17,202
E01019956,21,16,7,13,20,198
E01019957,32,25,8,11,16,225
E01019958,27,16,4,12,13,230
E01019959,14,6,1,7,11,146
E01019960,14,5,1,10,13,181
E01019961,36,12,4,21,18,353
E01019962,24,9,2,24,25,307
E01019963,17,9,2,12,17,195
E01019964,11,6,1,188,128,452
E01019965,19,9,2,10,21,207
E01019966,17,6,1,9,8,142
E01019967,20,4,2,10,11,177
E01019968,18,10,3,12,37,198
E01019969,12,6,1,15,31,186
E01019970,12,5,3,21,22,162
E01019971,7,4,2,25,70,229
E01019972,7,3,1,17,38,180
E01019973,14,8,2,18,28,196
E01019974,15,8,2,10,25,185
E01019975,8,4,1,22,31,164
E01019976,16,8,5,18,24,187
E01019977,12,8,2,23,26,189
E01019980,9,2,1,24,62,211
E01019981,10,4,1,17,38,191
E01019982,6,1,1,25,62,220
E01019983,19,6,1,16,22,190
E01019984,11,3,0,18,35,192
E01019985,6,3,1,20,35,165
E01019986,14,6,2,15,42,184
E01019987,10,7,2,57,47,215
E01019988,11,8,3,20,34,183
E01019989,7,3,2,15,40,140
E01019990,8,4,0,12,35,143
E01019991,7,4,1,19,44,179
E01019992,10,5,2,21,37,202
E01019993,9,3,1,18,24,168
E01019994,8,3,1,50,65,219
E01019995,10,6,3,66,57,244
E01019996,7,3,4,33,32,141
E01019997,6,1,1,82,44,207
E01019998,13,3,1,14,35,184
E01019999,10,4,2,35,21,168
E01020000,11,4,2,15,33,166
E01020001,19,5,1,14,24,174
E01020002,13,7,2,21,40,203
E01020003,19,10,2,21,31,216
E01020004,15,6,2,17,34,198
E01020005,12,6,1,31,37,221
E01020006,10,5,1,55,64,278
E01020007,3,2,0,101,48,210
E01020008,3,2,0,103,55,238
E01020009,10,3,1,39,47,199
E01020010,10,5,1,25,42,216
E01020011,16,7,1,15,21,168
E01020012,10,5,2,22,35,186
E01020013,8,5,1,22,36,172
E01020014,7,6,1,23,34,194
E01020015,9,4,1,29,49,224
E01020016,10,4,2,59,100,342
E01020017,6,3,1,110,88,328
E01020018,11,7,2,70,80,294
E01020019,8,6,3,126,24,205
E01020020,4,2,1,98,41,209
E01020021,7,4,2,77,48,234
E01020022,5,2,1,134,41,238
E01020023,17,8,2,20,43,280
E01020024,14,7,3,12,33,190
E01020025,7,3,1,16,61,178
E01020026,22,7,1,24,46,239
E01020027,14,5,1,23,41,219
E01020029,10,5,1,25,47,206
E01020030,8,6,3,20,91,261
E01020031,11,5,1,24,49,209
E01020032,9,4,1,22,54,198
E01020033,22,12,4,24,39,254
E01020035,19,6,1,30,59,262
E01020036,16,5,2,19,25,183
E01020037,11,5,1,18,27,163
E01020038,13,5,1,16,40,213
E01020039,14,7,3,25,48,233
E01020040,11,5,2,15,32,177
E01020041,15,4,2,27,50,277
E01020042,17,8,2,14,28,214
E01020043,18,7,2,24,20,242
E01020044,18,6,2,17,25,215
E01020045,16,7,2,21,19,204
E01020046,16,5,1,15,18,207
E01020047,27,12,5,21,30,273
E01020048,15,7,2,28,44,258
E01020049,16,7,2,11,13,177
E01020050,29,13,3,12,28,279
E01020051,31,11,3,15,14,236
E01020052,15,7,3,23,30,229
E01020053,15,6,1,16,27,172
E01020054,16,8,1,24,46,278
E01020055,16,7,4,20,27,226
E01020056,20,8,2,22,32,294
E01020057,15,5,1,24,39,238
E01020058,17,8,1,20,35,239
E01020059,20,7,1,23,17,271
E01020060,17,11,4,16,28,211
E01020061,21,7,3,22,38,254
E01020062,16,7,2,18,24,199
E01020063,25,10,3,30,30,309
E01020064,16,6,2,27,28,221
E01020065,12,5,1,49,42,241
E01020066,18,9,1,36,61,346
E01020067,11,6,1,28,38,215
E01020068,16,8,2,12,12,207
E01020069,16,6,1,19,16,207
E01020070,22,8,2,21,18,248
E01020071,20,8,2,18,22,228
E01020072,18,4,1,17,16,223
E01020073,21,9,2,20,19,227
E01020074,21,9,2,21,18,276
E01020075,20,7,2,17,26,254
E01020076,15,5,1,18,22,226
E01020077,17,7,1,16,20,209
E01020078,9,7,2,16,28,168
