Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,81,162,7,6,9,265
E01015209,44,83,5,10,11,143
E01015210,29,45,9,13,15,137
E01015211,38,74,6,10,15,156
E01015212,30,29,7,11,15,123
E01015213,28,54,9,13,13,140
E01015214,21,42,8,15,12,110
E01015215,31,48,9,12,14,148
E01015216,32,39,10,12,14,126
E01015217,25,51,11,16,18,160
E01015218,33,59,9,10,17,148
E01015219,55,127,5,8,11,167
E01015220,50,69,6,6,13,176
E01015221,52,89,7,9,11,158
E01015222,57,93,7,10,11,171
E01015223,34,41,7,7,13,138
E01015224,45,59,8,9,12,162
E01015225,38,91,9,9,14,164
E01015226,55,83,6,5,12,176
E01015227,41,102,8,10,15,168
E01015228,46,142,5,14,11,179
E01015229,41,177,7,6,12,166
E01015230,60,134,6,5,12,182
E01015231,27,84,10,18,19,175
E01015232,41,117,9,16,17,228
E01015233,33,85,6,12,14,156
E01015234,23,41,9,10,14,126
E01015235,78,215,7,9,9,247
E01015236,51,74,6,10,20,186
E01015237,30,41,9,11,16,128
E01015238,37,93,8,10,13,140
E01015239,60,201,5,9,11,192
E01015240,54,201,3,8,15,192
E01015241,44,87,9,10,12,155
E01015242,24,35,9,13,11,110
E01015243,42,93,4,8,13,160
E01015244,52,77,4,9,11,171
E01015245,50,89,8,7,8,168
E01015246,54,135,6,7,10,180
E01015247,54,98,10,12,16,205
E01015248,32,72,8,13,10,149
E01015249,31,67,9,13,14,131
E01015250,30,43,6,16,15,128
E01015251,29,44,7,8,10,126
E01015252,52,44,13,30,37,238
E01015253,21,29,10,16,22,141
E01015254,45,88,7,9,12,170
E01015255,24,51,16,17,20,186
E01015256,33,64,9,23,18,203
E01015257,30,32,10,12,14,123
E01015258,53,67,12,23,24,220
E01015259,18,36,9,9,18,111
E01015260,28,54,7,14,16,176
E01015261,39,85,11,21,22,225
E01015262,28,51,8,8,10,133
E01015263,28,34,9,14,14,130
E01015264,48,105,4,8,13,166
E01015265,59,90,7,6,12,193
E01015266,35,56,10,12,13,127
E01015267,42,124,5,10,14,217
E01015268,60,126,4,7,13,227
E01015269,56,130,5,10,15,219
E01015270,60,130,4,10,12,234
E01015271,66,139,5,4,6,216
E01019886,69,96,8,10,16,176
E01019887,32,59,4,8,7,89
E01019888,37,126,4,5,8,106
E01019889,37,73,3,7,7,99
E01019890,43,69,3,6,8,117
E01019891,21,53,5,6,8,95
E01019892,28,50,6,20,21,127
E01019893,42,51,5,7,14,129
E01019894,45,114,2,1,4,94
