Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,6,2,10,17,18,53
E01015209,5,5,11,11,11,43
E01015210,8,9,14,13,7,50
E01015211,4,3,7,7,6,27
E01015212,6,5,14,12,6,43
E01015213,6,7,12,13,8,45
E01015214,8,9,10,11,6,44
E01015215,7,7,13,13,8,49
E01015216,6,8,12,11,7,45
E01015217,14,7,11,12,7,51
E01015218,7,5,13,13,8,46
E01015219,5,4,8,12,15,44
E01015220,5,3,12,16,12,48
E01015221,5,4,12,15,13,50
E01015222,7,4,11,15,15,52
E01015223,3,2,7,8,4,25
E01015224,6,5,13,13,11,48
E01015225,7,5,12,15,11,50
E01015226,2,2,6,8,8,27
E01015227,4,3,7,8,7,29
E01015228,6,5,9,12,14,46
E01015229,6,4,10,11,16,47
E01015230,2,2,5,8,10,26
E01015231,10,8,12,15,9,53
E01015232,8,8,10,16,13,55
E01015233,7,7,11,11,10,46
E01015234,7,7,11,12,6,43
E01015235,5,4,8,14,23,55
E01015236,7,4,12,15,12,50
E01015237,7,6,11,12,7,44
E01015238,5,5,12,10,11,42
E01015239,5,5,9,12,20,50
E01015240,3,5,8,12,19,47
E01015241,7,6,11,11,11,47
E01015242,7,6,12,11,6,42
E01015243,4,4,10,14,12,44
E01015244,6,4,12,14,13,49
E01015245,5,4,7,13,12,42
E01015246,5,3,10,11,16,44
E01015247,6,7,12,17,14,56
E01015248,7,6,13,13,9,48
E01015249,6,7,15,12,8,48
E01015250,4,5,7,7,4,26
E01015251,4,2,6,7,4,24
E01015252,18,18,27,21,11,94
E01015253,7,6,10,7,3,33
E01015254,6,3,11,15,12,47
E01015255,13,6,11,13,6,49
E01015256,12,10,11,14,9,56
E01015257,9,5,11,12,6,43
E01015258,12,9,16,18,12,67
E01015259,8,8,13,11,5,45
E01015260,7,6,13,14,7,47
E01015261,10,11,15,17,11,63
E01015262,10,6,12,12,7,47
E01015263,8,9,11,13,6,48
E01015264,4,4,9,15,14,46
E01015265,7,4,8,13,14,46
E01015266,8,7,13,11,8,48
E01015267,5,6,10,15,13,49
E01015268,4,4,9,12,16,46
E01015269,4,5,11,15,16,51
E01015270,5,4,11,15,16,52
E01015271,3,2,4,10,10,29
E01019886,14,10,22,27,22,95
E01019887,7,9,13,10,11,50
E01019888,7,4,11,14,17,53
E01019889,4,3,7,8,9,31
E01019890,3,3,8,11,10,34
E01019891,6,4,14,16,8,48
E01019892,8,18,19,11,6,63
E01019893,13,11,22,22,13,80
E01019894,2,1,6,10,20,40
E01019895,3,2,7,12,16,40
E01019896,4,1,8,12,19,44
E01019897,6,4,16,10,12,49
E01019898,3,4,12,13,12,44
E01019899,4,2,6,8,7,27
E01019900,5,3,8,16,19,51
E01019901,5,3,9,14,12,45
E01019902,8,6,16,17,21,67
E01019903,7,5,19,21,16,68
E01019904,7,4,13,13,11,48
E01019905,8,4,16,17,12,56
E01019906,5,6,11,12,9,43
E01019907,4,4,9,11,13,41
E01019908,6,6,12,8,3,35
E01019909,5,3,12,15,16,50
E01019910,3,2,10,9,7,30
E01019911,2,4,6,11,19,42
E01019912,8,5,11,15,19,58
E01019913,2,1,3,7,16,30
E01019914,9,9,17,18,14,67
E01019915,4,2,7,9,12,34
E01019916,14,14,16,12,8,64
E01019917,10,7,14,16,8,55
E01019918,11,8,12,18,11,60
E01019919,10,10,15,12,7,53
E01019920,7,8,14,15,10,54
E01019921,5,3,10,7,6,31
E01019922,8,5,13,13,11,49
E01019923,4,4,11,12,10,40
E01019924,8,7,15,15,7,53
E01019925,5,4,12,9,6,35
E01019927,7,5,8,10,9,39
E01019928,6,7,14,13,8,48
E01019929,4,4,9,7,5,28
E01019930,3,4,6,7,7,27
E01019931,6,3,9,10,9,37
E01019932,10,5,13,13,13,54
E01019933,5,4,10,10,12,41
E01019934,4,3,7,9,12,34
E01019935,2,1,5,8,8,24
E01019936,3,3,7,11,12,36
E01019937,7,5,13,18,16,59
E01019938,8,6,17,25,18,75
E01019939,5,2,10,12,11,41
E01019940,4,1,10,14,15,44
E01019942,4,3,9,9,8,33
E01019943,5,3,12,13,11,44
E01019944,4,4,8,8,6,30
E01019945,15,6,16,23,15,75
E01019946,3,2,6,11,18,40
E01019947,7,4,12,16,21,60
E01019948,3,1,4,7,10,25
E01019949,4,4,8,10,16,41
E01019950,4,2,8,13,14,41
E01019951,4,2,8,13,15,41
E01019952,5,2,11,15,18,50
E01019953,3,2,5,8,11,28
E01019954,9,10,18,17,13,67
E01019955,3,2,7,8,10,30
E01019956,3,3,6,9,12,34
E01019957,4,2,4,12,26,48
E01019958,5,2,10,15,18,50
E01019959,3,4,10,11,9,38
E01019960,3,2,6,8,5,24
E01019961,6,3,11,17,13,50
E01019962,7,4,12,15,9,47
E01019963,4,3,14,14,11,46
E01019964,4,2,7,11,7,30
E01019965,4,5,13,13,11,46
E01019966,3,1,4,6,6,20
E01019967,4,2,9,16,12,42
E01019968,4,4,7,7,8,30
E01019969,3,5,6,7,5,25
E01019970,3,3,7,7,5,26
E01019971,10,13,14,11,6,55
E01019972,10,9,13,11,4,47
E01019973,4,3,8,8,6,29
E01019974,6,6,11,13,11,47
E01019975,8,8,12,8,6,42
E01019976,4,3,7,7,8,29
E01019977,3,3,9,7,6,28
E01019980,10,15,14,10,5,53
E01019981,7,7,13,12,6,45
E01019982,9,13,15,12,3,53
E01019983,6,5,10,10,10,41
E01019984,6,6,11,9,5,37
E01019985,8,8,14,12,4,46
E01019986,6,8,10,10,8,42
E01019987,25,12,11,8,9,65
E01019988,5,4,7,7,6,29
E01019989,4,7,7,4,3,25
E01019990,9,10,13,11,5,48
E01019991,10,9,14,10,5,47
E01019992,9,9,13,14,9,54
E01019993,6,4,9,11,5,35
E01019994,30,11,9,9,5,64
E01019995,29,10,11,9,9,68
E01019996,12,8,8,6,8,42
E01019997,47,9,9,5,4,73
E01019998,3,6,9,11,7,37
E01019999,18,3,8,8,6,43
E01020000,7,7,11,9,8,42
E01020001,5,4,9,11,9,38
E01020002,10,10,16,11,10,57
E01020003,4,4,8,8,8,31
E01020004,5,4,12,12,9,43
E01020005,10,7,16,12,9,53
E01020006,21,14,22,12,7,75
E01020007,51,8,6,5,2,72
E01020008,29,7,5,4,1,47
E01020009,6,5,7,6,4,28
E01020010,10,11,19,12,7,60
E01020011,3,3,5,7,6,25
E01020012,10,8,16,11,7,52
E01020013,10,9,11,10,6,47
E01020014,9,8,13,15,6,51
E01020015,11,11,17,13,6,59
E01020016,25,16,12,13,7,72
E01020017,47,20,12,8,5,91
E01020018,26,18,14,9,9,76
E01020019,55,3,1,3,5,66
E01020020,47,8,6,5,4,71
E01020021,37,7,9,9,6,68
E01020022,64,9,7,5,4,90
E01020023,5,6,13,12,7,43
E01020024,5,7,12,11,10,45
E01020025,9,15,14,10,5,54
E01020026,7,6,11,13,12,49
E01020027,5,4,7,8,5,30
E01020029,9,10,17,13,7,57
E01020030,12,15,17,12,8,65
E01020031,8,13,18,11,8,59
E01020032,7,9,11,13,6,46
E01020033,8,9,18,15,18,68
E01020035,7,10,11,9,6,44
E01020036,8,7,12,11,10,48
E01020037,8,8,12,9,7,44
E01020038,7,7,12,13,7,47
E01020039,14,11,15,16,11,67
E01020040,5,6,11,13,8,43
E01020041,12,14,18,18,9,71
E01020042,6,6,10,12,11,45
E01020043,5,4,12,10,7,37
E01020044,4,3,8,10,7,31
E01020045,3,2,8,10,6,31
E01020046,8,4,13,17,10,52
E01020047,5,4,9,11,12,41
E01020048,11,12,17,14,10,64
E01020049,6,3,10,14,11,44
E01020050,8,7,15,25,20,75
E01020051,3,2,7,9,12,32
E01020052,9,8,14,15,11,57
E01020053,8,7,11,11,9,46
E01020054,6,8,11,11,7,43
E01020055,9,8,14,16,13,60
E01020056,9,7,18,23,13,70
E01020057,11,12,18,16,9,67
E01020058,9,6,15,15,10,54
E01020059,9,4,20,22,13,67
E01020060,9,6,13,13,15,56
E01020061,7,4,11,10,8,40
E01020062,4,6,11,13,9,43
E01020063,10,9,21,22,18,81
