Area,2011-12,2012-13,2013-14,2014-15,2015-16
E01015257,,,,,
E01015258,,,,,
E01015259,,,,,
E01015260,,,,,
E01015261,,,,,
E01015262,,,,,
E01015263,,,,,
E01015264,,,,,
E01015265,,,,,
E01015266,,,,,
E01015267,,,,,
E01015268,,,,,
E01015269,,,,,
E01015270,,,,,
E01015271,,,,,
E01019886,0,0,0,#,0
E01019887,1420.454545,#,#,#,#
E01019888,1862.197393,1119.402985,1672.862454,3486.238532,#
E01019889,0,0,0,0,#
E01019890,0,0,0,#,0
E01019891,#,1748.251748,#,1666.666667,2588.996764
E01019892,0,0,0,0,0
E01019893,#,#,0,#,#
E01019894,0,0,0,#,0
E01019895,0,#,#,#,#
E01019896,2309.782609,1623.815968,1455.026455,1456.953642,1162.790698
E01019897,#,0,#,#,#
E01019898,#,#,#,672.9475101,#
E01019899,#,#,#,#,0
E01019900,711.2375533,#,#,672.9475101,#
E01019901,0,0,0,0,0
E01019902,#,#,#,#,710.2272727
E01019903,#,#,0,0,0
E01019904,0,0,0,0,0
E01019905,#,0,0,0,0
E01019906,2469.135802,2318.84058,1754.385965,3724.928367,3179.190751
E01019907,0,0,#,0,0
E01019908,0,0,0,0,0
E01019909,0,0,0,0,0
E01019910,1876.675603,#,#,#,1157.407407
E01019911,#,#,#,0,#
E01019912,1215.277778,1763.66843,1018.675722,#,1612.903226
E01019913,1736.111111,1830.663616,1185.344828,2543.234995,2125.506073
E01019914,#,1679.104478,1509.433962,#,0
E01019915,1721.43975,#,914.6341463,2753.623188,#
E01019916,0,#,0,0,0
E01019917,3278.688525,#,#,#,1960.784314
E01019918,2083.333333,#,#,#,0
E01019919,0,#,0,0,0
E01019920,1976.284585,2430.555556,#,#,0
E01019921,0,0,0,0,0
E01019922,0,#,0,0,0
E01019923,0,0,#,0,0
E01019924,0,0,0,0,0
E01019925,0,#,0,0,0
E01019927,#,0,0,#,0
E01019928,3461.538462,2573.529412,1811.594203,2325.581395,#
E01019929,0,#,0,0,#
E01019930,0,0,0,#,0
E01019931,0,#,#,#,#
E01019932,#,#,0,0,0
E01019933,0,#,#,0,0
E01019934,1612.903226,2173.913043,1204.819277,1215.805471,2089.552239
E01019935,0,0,0,#,0
E01019936,#,#,#,#,#
E01019937,0,0,0,0,0
E01019938,0,0,0,0,0
E01019939,0,0,0,0,0
E01019940,#,#,#,#,0
E01019942,0,0,#,0,0
E01019943,0,0,0,0,0
E01019944,#,1506.024096,#,#,#
E01019945,0,#,0,#,#
E01019946,1654.135338,1481.481481,1412.429379,1923.076923,1925.722146
E01019947,2269.288956,2915.451895,1603.498542,2526.002972,1719.197708
E01019948,0,0,#,0,0
E01019949,990.0990099,1127.214171,1083.591331,810.3727715,930.2325581
E01019950,0,0,0,0,0
E01019951,#,574.0528129,#,667.4082314,#
E01019952,758.7253414,#,#,#,#
E01019953,#,0,0,0,0
E01019954,0,0,0,0,0
E01019955,0,0,0,#,0
E01019956,#,1271.860095,#,#,#
E01019957,0,0,#,0,#
E01019958,1813.110181,818.5538881,1492.537313,2480.417755,1677.419355
E01019959,0,0,#,0,0
E01019960,0,0,0,0,0
E01019961,#,#,#,#,#
E01019962,#,0,0,0,0
E01019963,0,0,0,0,0
E01019964,0,0,0,0,0
E01019965,#,0,0,0,0
E01019966,0,0,0,0,0
E01019967,0,0,0,0,0
E01019968,#,#,#,#,1101.321586
E01019969,0,2090.592334,#,0,0
E01019970,2766.798419,2316.602317,#,1831.501832,2033.898305
E01019971,4347.826087,6862.745098,6074.766355,6493.506494,9956.709957
E01019972,0,#,0,0,0
E01019973,#,0,#,#,0
E01019974,0,0,0,#,0
E01019975,0,0,0,0,#
E01019976,2350.42735,2760.084926,1902.748414,2777.777778,1694.915254
E01019977,0,0,0,#,0
E01019980,#,0,0,0,0
E01019981,0,0,0,0,0
E01019982,0,0,0,0,0
E01019983,0,0,0,0,0
E01019984,0,0,0,0,0
E01019985,0,0,0,0,0
E01019986,0,0,0,0,0
E01019987,#,2928.870293,3508.77193,3162.055336,3968.253968
E01019988,0,#,0,0,0
E01019989,0,#,0,0,0
E01019990,0,0,0,0,0
E01019991,0,0,0,0,0
E01019992,1766.784452,#,0,#,#
E01019993,0,0,0,0,0
E01019994,0,0,0,0,0
E01019995,1824.817518,#,#,1773.049645,1798.561151
E01019996,3017.241379,3765.690377,5263.157895,6666.666667,4761.904762
E01019997,0,0,0,0,0
E01019998,0,0,0,0,0
E01019999,0,0,0,0,0
E01020000,0,0,0,0,0
E01020001,0,0,0,0,0
E01020002,0,0,0,0,#
E01020003,0,0,0,0,0
E01020004,0,0,0,0,0
E01020005,0,0,0,#,0
E01020006,0,0,0,0,0
E01020007,34482.75862,17910.44776,26865.67164,9090.909091,12162.16216
E01020008,0,0,0,0,0
E01020009,0,0,0,0,0
E01020010,0,#,0,0,0
E01020011,0,0,0,0,0
E01020012,0,0,0,0,0
E01020013,5579.399142,4072.39819,5777.777778,2252.252252,3211.009174
E01020014,0,0,#,#,0
E01020015,0,0,0,#,0
E01020016,0,0,0,0,0
E01020017,0,0,#,0,0
E01020018,0,0,#,0,0
E01020019,0,0,0,0,#
E01020020,#,#,5645.16129,5645.16129,#
E01020021,#,3243.243243,#,#,2500
E01020022,0,0,0,0,0
E01020023,0,0,0,#,0
E01020024,1396.648045,#,#,#,1634.877384
E01020025,0,0,0,0,0
E01020026,#,0,0,0,0
E01020027,0,0,0,0,0
E01020029,0,0,0,0,0
E01020030,0,#,0,0,0
E01020031,0,0,0,0,0
E01020032,0,0,0,#,0
E01020033,0,0,0,0,#
E01020035,#,0,0,0,0
E01020036,0,#,#,0,0
E01020037,2583.02583,#,2290.076336,0,0
E01020038,0,#,0,0,0
E01020039,0,#,0,0,0
E01020040,0,0,0,#,0
E01020041,#,1543.209877,#,#,#
E01020042,#,0,0,0,0
E01020043,#,2030.456853,1187.648456,2137.767221,#
E01020044,0,0,0,0,0
E01020045,0,0,#,0,0
E01020046,0,0,#,0,0
E01020047,2364.864865,794.9125596,940.4388715,761.0350076,1359.516616
E01020048,#,#,#,#,#
E01020049,0,0,0,0,0
E01020050,#,810.3727715,#,#,#
E01020051,0,0,0,0,0
E01020052,1449.275362,#,#,#,#
E01020053,#,0,0,0,0
E01020054,0,0,0,0,0
E01020055,4461.942257,5384.615385,2933.333333,5927.835052,5673.758865
E01020056,#,0,0,#,0
E01020057,0,0,0,0,0
E01020058,1960.784314,1686.746988,#,0,0
E01020059,0,0,0,0,0
E01020060,#,#,998.003992,994.0357853,#
E01020061,1165.501166,1108.64745,#,0,0
E01020062,0,0,0,0,#
E01020063,#,0,#,#,#
E01020064,#,#,#,#,1428.571429
E01020065,#,0,0,#,0
E01020066,0,#,0,0,0
E01020067,0,0,#,0,#
E01020068,1373.626374,1246.882793,#,#,#
E01020069,#,#,#,#,#
E01020070,0,0,#,0,#
E01020071,0,0,0,0,0
E01020072,0,0,0,0,0
E01020073,0,0,#,0,0
E01020074,0,#,0,0,0
E01020075,0,0,0,#,0
E01020076,0,0,0,0,0
E01020077,#,0,0,0,0
E01020078,#,0,#,0,0
E01020079,#,0,0,0,0
E01020080,0,0,0,0,0
E01020081,2112.676056,2317.880795,#,#,0
E01020082,0,0,0,0,0
E01020083,0,0,0,0,0
E01020084,0,0,#,#,0
E01020085,0,0,0,0,0
E01020086,#,#,0,#,0
E01020087,0,0,#,0,0
E01020088,1072.961373,#,1593.625498,2107.279693,1104.972376
E01020089,#,1183.431953,#,1012.145749,#
E01020090,1724.137931,1716.738197,3246.753247,1612.903226,#
E01020091,0,#,0,0,0
E01020092,0,0,0,#,0
E01020093,0,0,0,0,#
E01020094,1643.192488,2927.927928,1590.909091,1123.595506,1587.301587
E01020095,0,0,0,0,0
E01020096,#,#,1240.694789,#,2583.979328
E01020097,#,#,0,#,#
E01020098,#,0,0,0,0
E01020099,0,0,0,#,0
E01020100,0,#,#,0,0
E01020101,0,#,0,0,#
E01020102,0,0,0,0,0
E01020103,0,0,0,0,0
E01020104,0,0,0,0,0
E01020105,0,#,0,0,0
E01020106,0,0,0,0,0
E01020107,1206.896552,#,981.9967267,#,783.6990596
E01020108,0,0,#,0,0
E01020109,0,0,0,0,0
E01020110,1634.877384,3305.785124,2450.980392,2216.748768,2415.458937
E01020111,4014.59854,2166.064982,#,0,0
E01020112,3785.488959,3529.411765,5454.545455,3273.809524,3987.730061
E01020113,2054.794521,3184.713376,#,#,1466.27566
E01020114,0,0,0,0,0
E01020115,#,2476.780186,0,#,#
E01020116,#,#,#,#,#
E01020117,0,0,0,0,0
E01020118,#,3211.009174,#,#,2173.913043
E01020119,#,#,#,#,#
E01020120,#,1146.788991,#,#,1084.598698
E01020121,0,0,0,#,0
E01020122,0,0,#,0,0
E01020123,0,0,0,0,#
E01020124,1347.708895,2638.522427,2216.748768,2663.438257,1187.648456
E01020125,0,0,0,#,0
E01020126,#,1033.057851,1593.625498,#,#
E01020127,0,0,0,0,0
E01020128,2873.563218,1643.835616,2452.316076,1256.281407,1785.714286
E01020129,0,0,0,0,0
E01020130,#,0,0,0,#
E01020131,0,#,0,0,0
E01020132,0,#,0,0,0
E01020133,0,0,0,0,0
E01020134,0,#,#,#,#
E01020135,2373.88724,3307.888041,#,1449.275362,1193.317422
E01020136,2188.183807,1918.976546,#,0,0
E01020137,3244.837758,3216.374269,#,1322.751323,#
E01020138,#,816.9934641,778.8161994,#,#
E01020139,#,0,0,0,0
E01020140,0,0,0,0,0
E01020141,0,0,0,0,0
E01020142,0,0,0,0,0
E01020143,0,0,0,#,0
E01020144,0,0,0,0,0
E01020145,0,0,#,#,0
E01020146,#,#,#,#,#
E01020147,0,954.1984733,892.8571429,#,0
E01020148,0,0,0,0,0
E01020149,0,#,0,#,0
E01020150,#,1252.609603,#,1897.533207,1879.699248
E01020151,#,986.8421053,#,#,1043.219076
E01020152,#,0,0,#,#
E01020153,0,0,0,0,0
E01020154,0,0,0,0,0
E01020155,0,#,2283.105023,#,3829.787234
E01020156,0,0,0,#,0
E01020157,0,0,0,0,0
E01020158,0,0,0,#,0
E01020159,2272.727273,1572.327044,2127.659574,#,1358.695652
E01020160,0,0,0,#,0
E01020161,2093.397746,2015.503876,2674.591382,2023.121387,#
E01020162,0,0,0,0,0
E01020163,0,0,0,0,0
E01020164,4858.299595,#,#,0,0
E01020165,0,0,0,0,0
E01020166,0,#,0,#,0
E01020167,0,0,0,0,0
E01020168,745.1564829,#,1002.86533,#,#
E01020169,0,#,#,0,0
E01020170,#,#,0,0,0
E01020171,0,#,#,#,#
E01020172,0,0,0,#,0
E01020173,#,#,1058.201058,1410.934744,#
E01020174,0,0,#,#,#
E01020175,1841.359773,698.3240223,#,#,#
E01020176,2000,#,#,#,1764.705882
E01020177,#,1671.309192,0,#,2368.421053
E01020178,0,#,0,#,0
E01020179,#,853.485064,#,671.1409396,#
E01020180,#,0,0,0,0
E01020181,0,#,#,#,#
E01020182,0,0,0,0,0
E01020183,0,0,0,0,0
E01020184,#,#,0,0,0
E01020185,0,0,0,0,0
E01020186,0,0,#,0,#
E01020187,#,#,#,0,#
E01020188,0,0,0,0,0
E01020189,965.2509653,#,929.3680297,1645.338208,#
E01020190,#,#,#,#,#
E01020191,0,#,0,#,0
E01020192,1587.301587,1075.268817,1440.329218,#,1619.433198
E01020193,#,1557.632399,#,2240.896359,#
E01020194,0,0,0,0,0
E01020195,0,0,0,0,0
E01020196,0,0,1503.759398,#,#
E01020197,#,0,0,0,0
E01020198,0,0,0,0,0
E01020199,2416.918429,2266.288952,1714.285714,3988.603989,1704.545455
E01020200,0,0,0,0,0
E01020201,#,#,988.4678748,2194.357367,#
E01020202,1102.362205,1353.383459,#,0,0
E01020203,#,0,0,0,0
E01020204,0,0,0,0,0
E01020205,1485.148515,1886.792453,#,#,1276.595745
E01020206,0,0,0,0,0
E01020207,#,#,2181.818182,3355.704698,1607.717042
E01020208,3984.063745,#,0,#,#
E01020209,0,0,0,#,0
E01020210,0,#,#,1466.27566,#
E01020211,0,0,0,0,0
E01020212,0,0,0,#,0
E01020213,0,0,0,0,0
E01020214,0,0,0,0,0
E01020215,0,0,0,0,0
E01020216,0,0,0,0,0
E01020217,0,0,0,#,0
E01020218,0,0,0,#,0
E01020219,#,#,#,#,#
E01020220,0,0,0,0,0
E01020221,1980.19802,0,0,#,#
E01020222,0,0,0,#,0
E01020223,0,0,0,0,0
E01020224,6870.229008,#,#,#,#
E01020225,0,0,#,0,#
E01020226,5249.343832,7002.80112,6366.047745,6138.107417,4545.454545
E01020227,2117.647059,1372.997712,#,4194.260486,2901.785714
E01020228,3475.513428,3260.869565,2343.75,2163.833076,2304.147465
E01020229,0,0,0,0,0
E01020230,#,#,0,#,#
E01020231,0,0,0,0,0
E01020232,0,0,0,0,0
E01020233,#,0,0,0,0
E01020234,0,0,0,0,0
E01020235,1036.26943,1712.328767,1480.263158,#,1877.133106
E01020236,0,0,0,0,0
E01020237,0,0,0,0,0
E01020238,0,#,0,0,0
E01020239,0,#,#,#,#
E01020240,2025.316456,1431.980907,#,#,#
E01020241,0,0,0,0,0
E01020242,0,0,0,0,0
E01020243,0,0,0,0,0
E01020244,#,0,#,0,#
E01020245,#,0,0,#,#
E01020246,0,0,#,#,0
E01020247,0,0,0,#,0
E01020248,0,#,0,0,0
E01020249,0,0,0,#,0
E01020250,0,0,0,#,0
E01020251,#,3249.097473,1785.714286,2054.794521,#
E01020252,#,#,3703.703704,2623.906706,#
E01020253,0,0,0,0,#
E01020254,0,#,0,#,0
E01020255,0,0,#,#,0
E01020256,0,0,#,0,0
E01020257,0,0,0,0,0
E01020258,1231.527094,1179.245283,1118.568233,2603.036876,#
E01020259,0,0,#,0,0
E01020260,1221.995927,#,#,1209.677419,1356.589147
E01020261,0,0,#,0,0
E01020262,#,1305.483029,#,2444.987775,1658.767773
E01020263,0,0,0,0,#
E01020264,3054.989817,3006.012024,4435.483871,4069.767442,2718.446602
E01020265,#,0,0,0,0
E01020266,0,0,0,#,0
E01020267,#,#,1388.888889,1336.302895,1492.537313
E01020268,1398.601399,1192.504259,1307.189542,#,2551.834131
E01020269,0,0,#,0,0
E01020270,0,0,0,#,0
E01020271,#,#,#,#,#
E01020272,0,0,0,0,0
E01020273,0,0,0,0,0
E01020274,0,0,0,0,0
E01020275,0,0,0,0,0
E01020276,0,#,0,#,#
E01020277,0,#,#,0,#
E01020278,#,0,#,0,#
E01020279,0,0,0,0,0
E01020280,0,#,0,#,#
E01020281,#,0,0,0,0
E01020282,#,0,0,#,#
E01020283,0,0,0,0,0
E01020284,1706.484642,2068.965517,1623.376623,2893.890675,2287.581699
E01020285,0,0,0,0,0
E01020286,0,0,0,0,#
E01020287,#,#,#,#,#
E01020288,0,0,0,0,#
E01020289,0,#,0,#,#
E01020290,2882.48337,1666.666667,1386.138614,2268.431002,1633.393829
E01020291,0,0,0,0,0
E01020292,0,#,0,0,0
E01020293,0,0,0,0,0
E01020294,2135.92233,2339.181287,2303.262956,1879.699248,1449.275362
E01020295,1232.032854,1162.790698,941.6195857,934.5794393,1102.941176
E01020296,#,0,0,0,0
E01020297,0,0,0,0,#
E01020298,2371.541502,2160.101652,902.0618557,2030.456853,738.9162562
E01020299,#,#,800,793.6507937,921.6589862
E01020300,#,#,1038.062284,848.8964346,#
E01020301,0,0,0,0,0
E01020302,#,#,#,#,#
E01020303,0,0,0,0,0
E01020304,#,#,#,#,#
E01020305,3043.478261,2057.613169,#,#,2000
E01020306,0,0,0,0,0
E01020307,2000,#,2121.212121,3910.614525,1612.903226
E01020308,0,#,0,#,0
E01020309,0,#,0,0,0
E01020310,1244.813278,2165.087957,1572.739187,1122.194514,937.866354
E01020311,0,0,0,0,0
E01020312,0,#,0,0,#
E01020313,#,#,#,#,#
E01020314,#,#,#,#,#
E01020315,2564.102564,2487.562189,2205.882353,3605.769231,1108.64745
E01020316,0,0,0,0,0
E01020317,0,0,0,0,#
E01020318,0,0,0,0,0
E01020319,0,0,0,0,0
E01020320,0,0,0,0,0
E01020321,1452.282158,1388.888889,3696.498054,1724.137931,1121.495327
E01020322,#,0,#,#,#
E01020323,0,0,0,#,#
E01020324,1559.020045,1910.828025,1720.430108,2061.85567,#
E01020325,0,0,0,0,0
E01020326,0,0,0,0,#
E01020327,0,0,0,0,#
E01020328,0,0,0,0,0
E01020329,0,#,#,0,0
E01020330,1583.710407,1713.062099,#,1149.425287,961.5384615
E01020331,1542.416452,1711.491443,1627.906977,1318.681319,2145.922747
E01020332,0,0,0,0,0
E01020333,0,#,0,0,0
E01020334,1985.111663,1941.747573,1207.729469,#,#
E01020335,1651.376147,1365.187713,1512.605042,816.9934641,810.3727715
E01020336,0,0,0,0,0
E01020337,0,0,0,0,#
E01020338,#,0,0,0,#
E01020339,#,0,0,0,0
E01020340,0,0,0,0,0
E01020341,#,#,#,#,#
E01020342,#,0,0,0,0
E01032628,#,#,#,#,#
E01032657,,,,,
E01032658,,,,,
E01033232,0,0,0,0,0
E01033233,0,916.0305344,1201.201201,#,865.8008658
E01033234,0,0,0,0,0
E01033235,0,0,0,0,0
E01033236,0,0,0,#,0
E07000040,568.58942,550.2312004,443.4254617,582.6009677,434.2552159
E07000041,571.677465,601.5196285,591.5010637,534.8410758,566.2741168
E07000042,575.8637957,485.6115108,336.407401,349.9266283,343.8713256
E07000043,653.5635913,802.1635497,597.7339638,515.6441182,475.264636
E07000044,444.7776112,426.3881569,411.998889,424.0537736,340.241262
E07000045,621.7970618,569.7632535,558.7478968,719.6922695,546.4812678
E07000046,595.3956073,582.4996834,460.320383,607.7578502,463.0969609
E07000047,551.9116941,540.8699627,507.9879261,463.9874366,340.8932795
E10000008,575.836081,571.6973007,490.6387665,545.3460043,448.3879136
E06000026,,,,,
E06000027,,,,,
IMDQ1,826.873385,868.2584739,695.5945677,455.5808656,534.4129555
IMDQ2,677.188111,698.842542,647.1805209,666.0792038,538.112039
IMDQ3,620.1975851,589.1635981,487.4569017,550.604342,456.7023499
IMDQ4,519.3496077,550.9467418,416.5384221,555.667001,446.692117
IMDQ5,404.2463442,352.925207,380.1904258,385.3876546,305.430944
E02003122,,,,,
E02003123,,,,,
E02003124,,,,,
E02003125,,,,,
E02003126,,,,,
E02003127,,,,,
E02003128,,,,,
E02003129,,,,,
E02003130,,,,,
E02003131,,,,,
E02003132,,,,,
E02003133,,,,,
E02003134,,,,,
E02003135,,,,,
E02003136,,,,,
E02003137,,,,,
E02003138,,,,,
E02003139,,,,,
E02003140,,,,,
E02003141,,,,,
E02003142,,,,,
E02003143,,,,,
E02003144,,,,,
E02003145,,,,,
E02003146,,,,,
E02003147,,,,,
E02003148,,,,,
E02003149,,,,,
E02003150,,,,,
E02003151,,,,,
E02003152,,,,,
E02003153,,,,,
E02003154,,,,,
E02003155,,,,,
E02003156,,,,,
E02003157,,,,,
E02003158,,,,,
E02003159,,,,,
E02003161,,,,,
E02003163,,,,,
E02003164,,,,,
E02003165,,,,,
E02003166,,,,,
E02003167,,,,,
E02003168,,,,,
E02003169,,,,,
E02003170,,,,,
E02003171,,,,,
E02004129,#,#,#,#,277.1618625
E02004130,724.2003621,934.5794393,505.9021922,505.0505051,770.0770077
E02004131,692.8406467,769.2307692,598.3545251,655.9766764,504.3227666
E02004132,#,#,263.5740643,#,#
E02004133,649.3506494,338.6960203,454.5454545,847.7997578,236.9668246
E02004134,339.443313,536.1930295,#,435.594275,542.8226779
E02004135,305.5767762,443.9511654,357.1428571,568.383659,279.9160252
E02004136,285.1711027,407.9782412,398.7594152,#,#
E02004137,#,283.6074872,#,377.1551724,#
E02004138,1098.146877,1239.530988,935.483871,1154.956689,1011.697755
E02004139,269.2998205,#,#,#,#
E02004140,724.3289305,590.4681569,625.7822278,900.5321326,675.944334
E02004141,0,#,0,#,#
E02004142,#,#,#,343.6426117,#
E02004143,597.213006,507.6142132,435.594275,779.8440312,645.5399061
E02004144,445.9308807,323.6245955,261.7801047,#,350.877193
E02004145,740.4360346,569.3371289,566.572238,802.8904055,474.1209008
E02004146,360.7503608,617.7076184,#,#,0
E02004147,1426.024955,792.2535211,434.7826087,601.8916595,417.710944
E02004148,1423.624471,1486.280488,1146.873844,1743.772242,1241.134752
E02004149,0,416.3775156,539.4470668,#,384.6153846
E02004150,2280.50171,1339.285714,2050.113895,815.8508159,1038.062284
E02004151,308.0714726,#,0,#,#
E02004152,868.3068017,1406.469761,1214.574899,1331.557923,1168.831169
E02004153,#,0,0,0,0
E02004154,#,880.0880088,884.9557522,856.5310493,1040.582726
E02004155,477.8156997,403.7685061,468.2274247,#,0
E02004156,438.9815628,#,#,430.292599,421.5851602
E02004157,1064.773736,956.5217391,1315.789474,1558.441558,1521.555368
E02004158,0,#,0,#,#
E02004159,#,#,0,0,0
E02004160,789.7934386,769.2307692,585.8230814,980.3921569,466.7444574
E02004161,1128.472222,934.5794393,1189.464741,592.7180356,584.7953216
E02004162,1360.544218,2238.80597,1544.117647,1660.649819,2426.837973
E02004163,0,0,0,#,#
E02004164,326.3707572,310.5590062,#,#,#
E02004165,733.7526205,300.3003003,289.5752896,235.5157796,416.4738547
E02004166,#,#,#,#,#
E02004167,601.8916595,#,#,473.9336493,#
E02004168,1023.890785,736.497545,394.6329913,#,#
E02004169,#,#,#,#,380.4692454
E02004170,1763.046544,1920.438957,965.5172414,1541.55496,1554.404145
E02004171,#,489.5960832,292.0560748,563.3802817,#
E02004172,0,0,#,0,0
E02004173,474.5762712,440.8060453,#,293.7720329,345.8213256
E02004174,819.6721311,725.0755287,642.8988895,344.6295233,291.0360885
E02004175,2430.243024,2235.597592,1696.352841,1157.981803,1179.443976
E02004176,#,443.318556,554.1871921,365.8536585,#
E02004177,1169.590643,1418.439716,757.5757576,738.0073801,953.0791789
E02004178,607.4411541,592.5925926,1173.881145,578.0346821,#
E02004179,428.1636537,880.8530366,497.9628791,674.1573034,628.6484059
E02004180,467.6539361,519.2878338,723.5890014,847.4576271,756.5337001
E02004181,#,415.9733777,#,#,#
E02004182,609.2254134,1093.355761,579.4701987,408.1632653,568.6433794
E02004183,590.9389363,890.0190718,850.0303582,976.2050031,962.1166566
E02004184,928.2700422,482.7031376,708.6614173,369.54915,581.8181818
E02004185,448.9337823,432.4324324,368.6150606,#,304.414003
E02004186,#,#,#,#,0
E02004187,1416.430595,1552.10643,388.9369058,503.3557047,333.8898164
E02004188,#,278.7068004,321.7158177,#,#
E02004189,#,#,512.8205128,682.9268293,#
E02004190,533.4914049,452.2328999,#,357.3251659,766.0878447
E02004191,#,#,#,#,#
E02004192,#,#,0,#,0
E02004193,1306.165099,878.90625,1018.518519,675.0675068,#
E02004194,#,420.7573633,#,712.896954,623.4413965
E02004195,342.4657534,462.6569729,580.6451613,381.9223425,1121.495327
E02004196,453.5147392,761.2833061,841.662283,512.0327701,348.7792725
E02004197,#,298.6560478,241.5458937,#,367.478181
E02004198,619.9628022,302.4803388,760.6787595,686.8918145,342.2703936
E02004199,684.9315068,308.8008235,#,294.55081,#
E02004200,392.3766816,491.5346805,482.5737265,742.3117709,#
