Devon Town?,Area,IMD SCORE 2015,IMD RANK 2004,IMD RANK 2007,IMD RANK 2010,IMD RANK 2015,IMD RANK XXXX,Income SCORE 2004,Income SCORE 2007,Income SCORE 2010,Income SCORE 2015,Income SCORE XXXX,Employment SCORE 2004,Employment SCORE 2007,Employment SCORE 2010,Employment SCORE 2015,Employment SCORE XXXX,Emergency Admissions 2008 to 2010,Emergency Admissions 2009 to 2011,Emergency Admissions 2010 to 2012,Emergency Admissions 2011 to 2013,Emergency Admissions 2012 to 2014,Emergency Admissions 2013 to 2015,Elective Admissions 2008 to 2010,Elective Admissions 2009 to 2011,Elective Admissions 2010 to 2012,Elective Admissions 2011 to 2013,Elective Admissions 2012 to 2014,Elective Admissions 2013 to 2015,A&E Attendances 2011,A&E Attendances 2012,A&E Attendances 2013,A&E Attendances 2014,A&E Attendances 2015,Falls Admissions 2008 to 2010,Falls Admissions 2009 to 2011,Falls Admissions 2010 to 2012,Falls Admissions 2011 to 2013,Falls Admissions 2012 to 2014,Falls Admissions 2013 to 2015,Alcohol Admissions 2008 to 2010,Alcohol Admissions 2009 to 2011,Alcohol Admissions 2010 to 2012,Alcohol Admissions 2011 to 2013,Alcohol Admissions 2012 to 2014,Alcohol Admissions 2013 to 2015,LE at Birth 2002 to 2006,LE at Birth 2003 to 2007,LE at Birth 2004 to 2008,LE at Birth 2005 to 2009,LE at Birth 2006 to 2010,LE at Birth 2007 to 2011,LE at Birth 2008 to 2012,LE at Birth 2009 to 2013,LE at Birth 2010 to 2014,LE at Birth 2011 to 2015,LE at 65 2002 to 2006,LE at 65 2003 to 2007,LE at 65 2004 to 2008,LE at 65 2005 to 2009,LE at 65 2006 to 2010,LE at 65 2007 to 2011,LE at 65 2008 to 2012,LE at 65 2009 to 2013,LE at 65 2010 to 2014,LE at 65 2011 to 2015,Birth Rate 2004 to 2008,Birth Rate 2005 to 2009,Birth Rate 2006 to 2010,Birth Rate 2007 to 2011,Birth Rate 2008 to 2012,Birth Rate 2009 to 2013,Birth Rate 2010 to 2014,Birth Rate 2011 to 2015,Claimant Count Rate 2005,Claimant Count Rate 2006,Claimant Count Rate 2007,Claimant Count Rate 2008,Claimant Count Rate 2009,Claimant Count Rate 2010,Claimant Count Rate 2011,Claimant Count Rate 2012,Claimant Count Rate 2013,Claimant Count Rate 2014,Claimant Count Rate 2015,Claimant Count Rate 2016,Fuel Poverty 2011,Fuel Poverty 2012,Fuel Poverty 2013,Fuel Poverty 2014,Fuel Poverty 2015,Working Age Benefits 2001,Working Age Benefits 2002,Working Age Benefits 2003,Working Age Benefits 2004,Working Age Benefits 2005,Working Age Benefits 2006,Working Age Benefits 2007,Working Age Benefits 2008,Working Age Benefits 2009,Working Age Benefits 2010,Working Age Benefits 2011,Working Age Benefits 2012,Working Age Benefits 2013,Working Age Benefits 2014,Working Age Benefits 2015,Working Age Benefits 2016,Working Age Benefits 2017,Working Age Benefits 2018,ESA or Incapacity Benefit 2001,ESA or Incapacity Benefit 2002,ESA or Incapacity Benefit 2003,ESA or Incapacity Benefit 2004,ESA or Incapacity Benefit 2005,ESA or Incapacity Benefit 2006,ESA or Incapacity Benefit 2007,ESA or Incapacity Benefit 2008,ESA or Incapacity Benefit 2009,ESA or Incapacity Benefit 2010,ESA or Incapacity Benefit 2011,ESA or Incapacity Benefit 2012,ESA or Incapacity Benefit 2013,ESA or Incapacity Benefit 2014,ESA or Incapacity Benefit 2015,ESA or Incapacity Benefit 2016,ESA or Incapacity Benefit 2017,ESA or Incapacity Benefit 2018,Carers 2001,Carers 2002,Carers 2003,Carers 2004,Carers 2005,Carers 2006,Carers 2007,Carers 2008,Carers 2009,Carers 2010,Carers 2011,Carers 2012,Carers 2013,Carers 2014,Carers 2015,Carers 2016,Carers 2017,Carers 2018,Disabled 2001,Disabled 2002,Disabled 2003,Disabled 2004,Disabled 2005,Disabled 2006,Disabled 2007,Disabled 2008,Disabled 2009,Disabled 2010,Disabled 2011,Disabled 2012,Disabled 2013,Disabled 2014,Disabled 2015,Disabled 2016,Disabled 2017,Disabled 2018,Benefits 16 to 24 2001,Benefits 16 to 24 2002,Benefits 16 to 24 2003,Benefits 16 to 24 2004,Benefits 16 to 24 2005,Benefits 16 to 24 2006,Benefits 16 to 24 2007,Benefits 16 to 24 2008,Benefits 16 to 24 2009,Benefits 16 to 24 2010,Benefits 16 to 24 2011,Benefits 16 to 24 2012,Benefits 16 to 24 2013,Benefits 16 to 24 2014,Benefits 16 to 24 2015,Benefits 16 to 24 2016,Benefits 16 to 24 2017,Benefits 16 to 24 2018,KSI 2008-10,KSI 2009-11,KSI 2010-12,KSI 2011-13,KSI 2012-14,KSI 2013-15,KSI 2014-16,KSI 2015-17,GCSE 2013,GCSE 2014,GCSE 2015,GCSE 2016,GCSE 2017,GCSE 2018,MASH 2012,MASH 2013,MASH 2014,MASH 2015,MASH 2016,MASH 2017,MASH 2018,CIN 2014,CIN 2015,CIN 2016,CIN 2017,CIN 2018,CIN 2019,EAL 2011,EAL 2012,EAL 2013,EAL 2014,EAL 2015,EAL 2016,EAL 2017,EAL 2018,SEN 2011,SEN 2012,SEN 2013,SEN 2014,SEN 2015,SEN 2016,SEN 2017,SEN 2018,Ofsted 2013,Ofsted 2014,Ofsted 2015,Ofsted 2016,Ofsted 2017,Ofsted 2018,DAF Assessments 2015,DAF Assessments 2016,DAF Assessments 2017,DAF Assessments 2018,LD Accommodation 2011-12,LD Accommodation 2012-13,LD Accommodation 2013-14,LD Accommodation 2014-15,LD Accommodation 2015-16,LD Accommodation 2016-17,LD Accommodation 2017-18,Care Home Admissions 2011-12,Care Home Admissions 2012-13,Care Home Admissions 2013-14,Care Home Admissions 2014-15,Care Home Admissions 2015-16,Care Home Admissions 2016-17,Care Home Admissions 2017-18,S-T Support Outcomes 2014-15,S-T Support Outcomes 2015-16,S-T Support Outcomes 2016-17,S-T Support Outcomes 2017-18,NEETS 2013,NEETS 2014,NEETS 2015,NEETS 2016,NEETS 2017,NEETS 2018,IAPT 2015,IAPT 2016,IAPT 2017,IAPT 2018
,E01019886,18.992,17288,13855,13823,15059,,0.1,0.14,0.14,0.117,,0.08,0.09,0.1,0.109,,7398.081963,6916.192561,6460.080681,6727.122192,,,13497.71154,13052.81767,12500.46236,13398.60822,,,20884.38056,25007.6466,24901.36325,,,539.0577762,512.6184788,359.8371506,314.1993105,,,1109.180367,1052.573418,1157.214363,1352.326048,,,84.11472654,82.6321769,81.60513811,81.29366669,81.60674479,82.34137508,81.85872161,83.22827524,84.0870355,,21.90862018,21.58849903,21.49402019,21.14269079,21.0179254,21.19910678,21.05140594,21.54365253,22.17933143,,58.52560495,56.70665213,59.35347112,58.06117159,59.06522856,58.73417722,57.9131303,,0.015873016,0.007401925,0.014778325,0.00911641,0.023660404,0.022957461,0.022756827,0.024666667,0.022268615,0.019854401,0.016545334,,0.082493126,0.116258741,0.114824336,0.124570447,,0.106295993,0.12033195,0.116935484,0.12244898,0.115079365,0.103626943,0.119634061,0.119214586,0.135699374,0.128291695,0.123537061,0.126666667,0.117528543,0.105890139,0.12574454,,,,0.061324612,0.062240664,0.056451613,0.065306122,0.067460317,0.062916358,0.073891626,0.066619916,0.073068894,0.067521945,0.061768531,0.063333333,0.053727334,0.052945069,0.066181337,,,,0.008176615,0.008298755,0.008064516,0.008163265,0.007936508,0.007401925,0.007037298,0.007012623,0.006958942,0.010128292,0.013003901,0.016666667,0.016789792,0.013236267,0.019854401,,,,Suppressed,0.012448133,0.012096774,0.012244898,0.007936508,0.007401925,0.010555947,0.010518934,0.010438413,0.010128292,0.009752926,0.013333333,0.013431833,0.016545334,0.013236267,,,,0.05988024,0.087209302,0.056179775,0.056497175,0.055865922,0.051546392,0.072463768,0.070093458,0.113122172,0.109170306,0.133928571,0.133333333,0.081967213,0.078125,0.09765625,,,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,,,,0.473684211,0.375,0.47826087,,,,166.0583942,158.8447653,106.6176471,125,,,,0.056010929,0.028688525,0.027322404,,,,Suppressed,0.016835017,Suppressed,Suppressed,0.018181818,0.016949153,,,0.237288136,0.262626263,0.210702341,0.204946996,0.214545455,0.2,,,0.97993311,0.961130742,0.970909091,0.966101695,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,,,,0.076923077,0.051724138,0.081481481,,,,2376.173119,,,
,E01019887,19.196,16756,14649,15290,14877,,0.12,0.15,0.14,0.156,,0.09,0.11,0.1,0.113,,8075.625882,8192.864639,8262.472972,7755.188468,,,17679.99142,18274.08738,19219.94901,19655.1607,,,28130.52593,29077.34348,28293.80042,,,693.5198497,654.1628688,502.2391692,424.4640423,,,1249.574221,1305.179945,1497.088167,1540.868157,,,80.80987876,81.71374687,79.42452227,78.42173496,78.00463539,78.33152764,77.52144297,79.74952839,80.5146273,,19.45996145,19.33721428,18.53675803,17.88956409,17.86155071,18.10650861,18.34704545,19.26410068,20.48860901,,55.84642234,51.32591959,55.79036348,63.32236842,67.56756757,79.31570762,86.16780045,,0.008379888,Suppressed,0.009138381,0.009222661,0.019230769,0.043478261,0.029447853,0.033333333,0.033333333,0.029620853,0.005924171,,0.081210191,0.083086053,0.093294461,0.084302326,,0.125925926,0.150214592,0.156716418,0.152616279,0.139664804,0.131761442,0.124020888,0.105401845,0.128205128,0.151515152,0.134969325,0.148809524,0.150966184,0.148104265,0.142180095,,,,0.066666667,0.08583691,0.097014925,0.087209302,0.076815642,0.083217753,0.071801567,0.052700922,0.070512821,0.072463768,0.061349693,0.05952381,0.054347826,0.059241706,0.077014218,,,,0.007407407,0.007153076,Suppressed,0.007267442,0.00698324,0.006934813,0.006527415,0.006587615,0.006410256,0.013175231,0.006134969,0.011904762,0.012077295,0.011848341,0.017772512,,,,Suppressed,0.007153076,0.007462687,Suppressed,0.00698324,0.013869626,0.006527415,0.006587615,Suppressed,Suppressed,0.006134969,0.005952381,0.018115942,0.017772512,0.017772512,,,,0.049019608,0.144230769,0.136363636,0.136363636,0.113636364,0.081967213,0.152671756,0.08,0.07751938,0.157480315,0.070921986,0.130718954,0.147058824,0.1171875,0.1171875,,,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,,,,0.384615385,Suppressed,0.473684211,,,,188.3116883,224.025974,220.8201893,318.6119874,,,,0.100238663,0.052505967,0.062052506,,,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,0.023809524,,,0.286516854,0.329608939,0.263736264,0.258241758,0.261780105,0.257142857,,,0.950549451,0.972527473,0.97382199,0.971428571,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,1420.454545,Suppressed,Suppressed,Suppressed,,,,Suppressed,,,,0.142857143,0.166666667,0.12,,,,994.1655795,,,
,E01019888,15.717,19401,17931,19646,17896,,0.08,0.11,0.1,0.127,,0.07,0.07,0.06,0.099,,6796.474032,6844.162869,6981.06383,7444.728459,,,15382.47209,15541.36462,15757.47118,13959.02236,,,28760.06826,29013.06012,25699.0848,,,460.6762148,421.2068841,454.4075486,409.4601259,,,2015.307163,2059.750876,2037.696941,1541.0682,,,77.81367719,78.11008304,77.83400562,77.34931692,78.16403658,79.25520708,79.57575801,79.10578137,77.81896697,,16.67008581,17.06941481,16.85768106,16.54377901,16.73673822,17.19391882,17.5397794,17.25735316,17.83048562,,61.5942029,61.77260519,66.14447346,64.24344886,57.16652858,64.32748538,66.4983165,,0.011658031,0.019777503,0.013221154,0.008083141,0.024221453,0.024444444,0.019230769,0.024137931,0.016147636,0.017523364,0.011682243,,0.131935882,0.097502973,0.114086147,0.115654206,,0.078947368,0.086633663,0.089171975,0.085413929,0.097150259,0.111248455,0.090144231,0.092378753,0.109573241,0.111111111,0.096153846,0.126436782,0.11820331,0.093457944,0.087616822,,,,0.052631579,0.04950495,0.050955414,0.045992116,0.051813472,0.055624227,0.036057692,0.046189376,0.040369089,0.044444444,0.045248869,0.051724138,0.053191489,0.046728972,0.052570093,,,,0.006578947,0.006188119,0.006369427,0.013140604,0.006476684,0.012360939,0.006009615,0.011547344,0.011534025,0.011111111,0.011312217,0.011494253,0.011820331,0.005841121,0.011682243,,,,Suppressed,0.006188119,Suppressed,Suppressed,0.006476684,0.00618047,Suppressed,Suppressed,0.005767013,0.005555556,Suppressed,0.005747126,0.005910165,0.005841121,0.005841121,,,,Suppressed,0.094339623,0.084745763,Suppressed,0.048543689,0.098039216,0.130434783,0.113636364,0.07751938,0.06993007,0.068493151,0.105633803,0.104895105,0.073529412,0.073529412,,,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,0.625,Suppressed,,,,152.6315789,85.42713568,87.17948718,153.8461538,,,,0.023178808,0.029801325,0.01986755,,,,0.074380165,0.072072072,0.049180328,0.080357143,0.073394495,0.1,,,0.123966942,0.18018018,0.18852459,0.1875,0.146788991,0.118181818,,,0.975409836,0.982142857,0.990825688,0.981818182,,,Suppressed,,,,Suppressed,Suppressed,0.833333333,Suppressed,,,,1862.197393,1119.402985,1672.862454,3486.238532,,,,Suppressed,,,,Suppressed,0.106382979,0.104166667,,,,1749.735564,,,
,E01019889,9.03,22967,23475,22313,25416,,0.06,0.06,0.06,0.067,,0.07,0.05,0.06,0.073,,5738.078071,5373.036599,5289.243653,5072.362632,,,14264.79183,14121.90825,15418.59451,15459.02927,,,20644.01362,21276.43861,22004.34459,,,408.6475623,383.6142163,526.744582,404.1299763,,,774.9916021,850.5682569,880.9122656,1003.921377,,,83.26622714,84.69604606,84.58912429,85.54745396,86.75659868,86.81817957,86.01084657,87.06688047,87.32987933,,22.252751,23.22549903,23.99020558,24.38374393,24.16702044,24.87149173,25.01012862,25.9539957,26.6667363,,52.30769231,54.13687436,57.92682927,53.69807497,54.21686747,53.57142857,53.79442843,,Suppressed,Suppressed,Suppressed,0.006385696,0.017811705,0.010935601,0.015364917,0.008905852,0.017811705,0.017942584,0.005980861,,0.096676737,0.084194978,0.100145138,0.082728592,,0.087847731,0.088757396,0.072254335,0.071022727,0.060728745,0.058517555,0.057544757,0.070242656,0.076335878,0.07290401,0.089628681,0.076335878,0.088607595,0.071770335,0.071770335,,,,0.043923865,0.044378698,0.036127168,0.042613636,0.04048583,0.032509753,0.038363171,0.03192848,0.038167939,0.030376671,0.038412292,0.038167939,0.044303797,0.035885167,0.041866029,,,,0.007320644,0.014792899,0.007225434,0.014204545,0.006747638,0.006501951,0.006393862,0.006385696,0.006361323,0.006075334,0.012804097,0.006361323,Suppressed,0.005980861,0.005980861,,,,Suppressed,0.00739645,0.007225434,Suppressed,Suppressed,0.006501951,Suppressed,0.006385696,0.006361323,0.012150668,0.006402049,0.012722646,0.012658228,0.011961722,0.011961722,,,,Suppressed,Suppressed,0.044642857,0.045045045,0.045045045,0.086206897,0.044247788,0.081967213,0.082644628,0.076335878,0.088495575,0.047169811,0.045454545,0.042735043,0.042735043,,,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,,,,0.6,0.5,0.533333333,,,,102.5641026,79.42238267,81.27208481,173.1448763,,,,0.032786885,0.027322404,0.016393443,,,,Suppressed,Suppressed,Suppressed,Suppressed,0.043209877,Suppressed,,,0.146496815,0.189873418,0.125,0.14,0.135802469,0.146666667,,,0.986842105,0.993333333,0.987654321,0.966666667,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,,,,1813.995497,,,
,E01019890,9.204,22383,19741,20582,25191,,0.06,0.09,0.07,0.087,,0.07,0.06,0.06,0.059,,5281.182491,5225.063203,5517.656244,5348.509323,,,16629.53306,15554.76166,15317.04356,13559.76755,,,30998.1892,27258.34552,27065.96554,,,456.9160227,475.7144306,438.201143,342.0121765,,,936.9412173,835.2820702,899.6624661,945.1706167,,,84.9621134,87.39879743,86.90423072,86.79291912,86.89397121,87.1549242,85.78516868,86.32908994,86.33274435,,21.96887321,24.40689956,23.57467534,23.60729717,23.43720461,23.50453542,21.64461057,22.53224015,22.46913195,,49.52830189,61.12852665,60.29757244,66.4,69.30693069,69.49152542,67.48466258,,0.004444444,Suppressed,0.010704728,0.009963768,0.01080108,0.010666667,0.009182736,0.007575758,0.00450045,0.00509165,0.00509165,,0.105142857,0.114252061,0.134637514,0.134948097,,0.08377425,0.088028169,0.084294587,0.083922261,0.08,0.071047957,0.071364853,0.067934783,0.067506751,0.066666667,0.073461892,0.075757576,0.074183976,0.061099796,0.050916497,,,,0.057319224,0.061619718,0.053238687,0.053003534,0.048888889,0.044404973,0.044603033,0.036231884,0.0360036,0.031111111,0.032139578,0.037878788,0.039564787,0.035641548,0.025458248,,,,0.004409171,0.008802817,0.008873114,0.008833922,0.008888889,0.004440497,0.004460303,0.004528986,0.00450045,0.008888889,0.004591368,0.009469697,0.009891197,0.010183299,0.010183299,,,,Suppressed,Suppressed,Suppressed,0.004416961,0.008888889,0.008880995,0.008920607,0.004528986,0.0090009,0.008888889,0.009182736,0.009469697,0.004945598,0.00509165,0.010183299,,,,0.032894737,Suppressed,Suppressed,0.078740157,0.04,0.037313433,0.038167939,0.072463768,0.109489051,0.032894737,0.107913669,0.112781955,0.083333333,0.085470085,0.042735043,,,,Suppressed,Suppressed,Suppressed,182.0498817,182.8822238,,,,0.5625,0.722222222,0.666666667,,,,117.0568562,73.089701,53.33333333,30,,,,0.023376623,Suppressed,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,,,0.197916667,0.152173913,0.12565445,0.112244898,0.119170984,0.109452736,,,1,1,0.989637306,0.985074627,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,,,,0.142857143,0.073529412,Suppressed,,,,1024.201617,,,
,E01019891,16.542,17404,15086,14989,17168,,0.08,0.1,0.09,0.071,,0.05,0.05,0.05,0.057,,6119.40322,6558.752198,7598.197459,6274.322463,,,23203.19615,21728.10757,18999.61317,17227.51858,,,27991.13746,31528.73223,33933.07475,,,423.7316944,395.2610495,460.6960969,416.3186366,,,910.8967108,899.5212247,823.3740144,950.8026284,,,78.80413481,79.18605301,79.94110171,79.73646688,79.31262168,80.72491411,81.21210491,80.80540288,80.93058947,,15.07970473,15.44572877,16.23362874,16.98597424,17.34322055,18.51861917,18.6604878,18.78217196,18.45493991,,47.51131222,48.72389791,46.54895666,50.70656692,55.55555556,49.41599281,51.91256831,,0.006295908,Suppressed,0.007223942,0.00534188,0.012698413,0.013457557,0.010672359,0.014084507,0.005291005,0.005252101,0.005252101,,0.121107266,0.166666667,0.188834154,0.238095238,,0.07788162,0.081081081,0.084388186,0.079872204,0.083945435,0.072164948,0.077399381,0.074786325,0.068783069,0.062111801,0.058697972,0.075839653,0.065288357,0.068277311,0.057773109,,,,0.036344756,0.032432432,0.042194093,0.037273695,0.036726128,0.036082474,0.036119711,0.032051282,0.031746032,0.025879917,0.026680896,0.037919827,0.032644178,0.026260504,0.026260504,,,,0.005192108,0.010810811,0.010548523,0.010649627,0.010493179,0.010309278,0.005159959,0.00534188,0.005291005,0.005175983,0.005336179,0.010834236,0.005440696,0.010504202,0.005252101,,,,Suppressed,0.005405405,Suppressed,0.005324814,0.010493179,0.010309278,0.010319917,0.010683761,0.010582011,0.010351967,0.010672359,0.010834236,0.010881393,0.010504202,0.010504202,,,,0.063694268,0.03649635,0.038461538,0.040650407,0.037037037,Suppressed,Suppressed,0.034482759,0.033557047,0.032051282,0.067567568,0.06993007,0.071428571,0.064516129,0.032258065,,,,Suppressed,Suppressed,180.8318264,182.3569638,181.2415043,,,,0.368421053,0.739130435,0.833333333,,,,49.12280702,88.02816901,52.63157895,87.71929825,,,,0.03562341,Suppressed,0.012722646,,,,Suppressed,0.024509804,Suppressed,0.022321429,0.022026432,0.026431718,,,0.247524752,0.264705882,0.214953271,0.205357143,0.202643172,0.171806167,,,0.626168224,0.705357143,0.977973568,0.986784141,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,1748.251748,Suppressed,1666.666667,,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,,,,1512.831606,,,
,E01019892,12.3,21217,18834,20686,21456,,0.06,0.09,0.08,0.07,,0.07,0.06,0.05,0.067,,6608.570969,6822.410912,6996.188373,7826.946072,,,14711.96514,18124.9362,22470.99297,27137.9288,,,34095.44913,28685.04869,51901.74393,,,438.8313839,441.7760665,427.182811,342.0625267,,,1162.278236,1158.076517,1144.873521,1036.092636,,,80.85259374,81.84408643,81.98135272,83.64223942,85.46500728,84.68640574,84.59488892,84.12542845,83.22597881,,20.44940596,20.01436285,20.41019683,22.3241196,24.18330231,24.39540994,23.56014788,24.74661202,23.61306341,,50.26455026,49.03909874,47.48982361,44.69273743,45.22968198,51.80640763,79.21928817,,0.009375,0.01039501,Suppressed,0.005076142,0.013374486,0.01017294,0.013485477,0.008088979,0.007201646,0.003248863,0.006497726,,0.080068143,0.08477237,0.124423963,0.148773006,,0.077092511,0.081168831,0.08762322,0.086956522,0.078125,0.083160083,0.063424947,0.065989848,0.066872428,0.06103764,0.072614108,0.070778564,0.065217391,0.035737492,0.038986355,,,,0.044052863,0.048701299,0.049288061,0.048913043,0.046875,0.036382536,0.036997886,0.035532995,0.03600823,0.02034588,0.031120332,0.025278059,0.030434783,0.016244314,0.02274204,,,,0.005506608,0.005411255,0.005476451,0.010869565,0.005208333,0.01039501,0.005285412,0.010152284,0.010288066,0.01017294,0.010373444,0.015166835,0.008695652,0.006497726,0.006497726,,,,Suppressed,Suppressed,Suppressed,Suppressed,0.005208333,0.005197505,0.005285412,0.005076142,0.005144033,0.01017294,0.010373444,0.010111223,0.008695652,0.006497726,0.003248863,,,,Suppressed,Suppressed,0.043859649,Suppressed,0.07751938,0.066225166,Suppressed,0.031446541,0.034482759,0.076923077,0.089285714,0.130434783,0.08,0.054945055,0.027472527,,,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,,,,0.652173913,0.733333333,0.717391304,,,,79.41176471,131.403118,207.6271186,300.8474576,,,,0.076281287,0.081048868,0.095351609,,,,Suppressed,Suppressed,0.028169014,Suppressed,Suppressed,0.019300362,,,0.244343891,0.201793722,0.207746479,0.21703854,0.219548872,0.25814234,,,0.605633803,0.681541582,0.957894737,0.872135103,,,0.014302741,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,0.833333333,,,,0.112676056,0.076190476,0.051612903,,,,3942.686159,,,
,E01019893,14.031,21707,19053,18880,19600,,0.07,0.07,0.08,0.077,,0.06,0.06,0.06,0.071,,6892.78764,6223.351839,7101.643653,6641.648164,,,23561.72372,23146.26502,21882.75214,19679.79442,,,36324.02599,37042.47306,36098.09989,,,391.5016427,285.5130593,353.1300662,313.3727358,,,1014.375394,1125.844881,1129.109281,1358.355126,,,78.91232177,80.04805124,81.07445539,81.58327789,82.62412036,81.92069844,81.9066371,80.10184426,81.24164739,,18.1923262,19.01636587,19.29125359,19.42346994,20.42231056,20.57396265,20.23008797,19.42278072,19.90266459,,54.8696845,55.55555556,52.23880597,45.45454545,49.7311828,49.16943522,49.93514916,,#VALUE!,0.007805724,0.004332756,0.006156552,0.018469657,0.01426025,0.014545455,0.009883199,0.008795075,0.008695652,0.008695652,,0.081411126,0.102393617,0.113577023,0.133940182,,0.068243858,0.091827365,0.081227437,0.083114611,0.083700441,0.082393755,0.086655113,0.08355321,0.105540897,0.102495544,0.104545455,0.098831986,0.095194923,0.073913043,0.07826087,,,,0.040946315,0.045913682,0.045126354,0.048118985,0.04845815,0.043365134,0.047660312,0.039577836,0.052770449,0.049019608,0.05,0.04492363,0.040797824,0.034782609,0.034782609,,,,0.009099181,0.009182736,0.004512635,0.008748906,0.008810573,0.008673027,0.012998267,0.013192612,0.01759015,0.013368984,0.013636364,0.008984726,0.013599275,0.013043478,0.02173913,,,,Suppressed,0.009182736,0.009025271,0.008748906,0.008810573,0.01300954,0.012998267,0.008795075,0.008795075,0.013368984,0.013636364,0.022461815,0.018132366,0.017391304,0.013043478,,,,0.034722222,0.11627907,0.03649635,0.071942446,0.073529412,0.071428571,0.068493151,0.07518797,0.071942446,0.07518797,0.147058824,0.105633803,0.094339623,0.056497175,0.084745763,,,,Suppressed,Suppressed,215.4785419,197.2386588,194.106229,,,,0.7,0.423076923,0.727272727,,,,125,106.870229,105.6511057,184.2751843,,,,0.048327138,0.042750929,0.044609665,,,,Suppressed,0.027118644,0.023333333,Suppressed,0.02247191,0.033898305,,,0.203448276,0.247457627,0.243333333,0.239482201,0.241573034,0.233050847,,,0.73,0.718446602,0.960674157,0.917372881,,,0.00929368,,,,Suppressed,Suppressed,1,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,,,,0.058823529,0.081081081,0.057142857,,,,2712.451108,,,
,E01019894,4.803,26475,27442,29753,30490,,0.04,0.05,0.05,0.053,,0.09,0.07,0.04,0.059,,7316.854738,5704.952584,4411.953209,4361.072527,,,13879.19711,14652.43446,15855.24582,15102.0043,,,27051.44146,30437.36778,30902.70046,,,353.3096956,302.0387045,245.6254159,323.8158228,,,762.3546091,763.2838852,767.1042797,741.4885646,,,83.76712627,81.78424494,82.95292184,79.99351086,81.80857288,85.27762881,88.5910053,87.22874975,89.65273276,,24.01817126,24.48840351,25.52413814,24.51979162,26.04865181,25.66657786,25.79692659,24.54603429,25.65851744,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,,Suppressed,Suppressed,#VALUE!,Suppressed,0.016304348,0.010968921,0.011342155,0.011029412,0.009057971,0.009398496,0.009398496,,0.101167315,0.081481481,0.107748184,0.108009709,,0.104761905,0.091911765,0.100732601,0.08302583,0.071684588,0.081669691,0.052173913,0.044483986,0.063405797,0.073126143,0.075614367,0.064338235,0.064814815,0.065789474,0.07518797,,,,0.066666667,0.045955882,0.064102564,0.046125461,0.035842294,0.045372051,0.034782609,0.017793594,0.018115942,0.036563071,0.028355388,0.018382353,0.027777778,0.037593985,0.046992481,,,,0.019047619,0.018382353,0.018315018,0.009225092,Suppressed,0.00907441,0.008695652,0.008896797,Suppressed,0.018281536,0.009451796,0.009191176,0.009259259,0.009398496,0.009398496,,,,Suppressed,0.009191176,Suppressed,0.009225092,0.017921147,0.00907441,Suppressed,0.008896797,0.009057971,Suppressed,0.009451796,0.018382353,0.009259259,0.009398496,0.009398496,,,,Suppressed,0.081967213,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,0.1,0.083333333,0.089285714,0.074626866,Suppressed,0.079365079,0.079365079,,,,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,,,,0.636363636,Suppressed,Suppressed,,,,105.2631579,50.72463768,73.52941176,66.17647059,,,,Suppressed,Suppressed,Suppressed,,,,Suppressed,Suppressed,Suppressed,0.051020408,Suppressed,Suppressed,,,0.175925926,0.184466019,0.207920792,0.244897959,0.226804124,0.182692308,,,0.98019802,0.969387755,0.979381443,0.990384615,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,Suppressed,Suppressed,Suppressed,,,,Suppressed,,,,Suppressed,Suppressed,Suppressed,,,,2061.803635,,,
