Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01019975,3437.692685,3514.992786,3311.412049,3125.612017,3185.898535,3154.078384
E01019976,2982.973216,3044.250571,2674.990534,2575.104187,2661.271327,2753.191912
E01019977,3158.679359,3322.542322,3073.520887,2845.396022,2880.076351,2813.330762
E01019980,2867.375571,2911.358913,2886.147165,2758.937252,2726.609484,2815.877092
E01019981,3559.662326,3349.2054,3289.767208,3132.103181,3220.486622,3242.362844
E01019982,3085.780451,3060.666108,3271.62533,3147.455468,3153.24523,3171.851048
E01019983,3052.535527,3107.107212,3331.612638,3132.218156,3130.918822,2855.975211
E01019984,3233.585632,3079.217104,3129.932771,3034.383912,3059.412552,3045.809478
E01019985,3612.525688,3764.358169,3509.056093,3394.383226,3380.036756,3276.315971
E01019986,3236.018349,3166.128088,2949.200493,2805.752141,2831.925578,2730.301105
E01019987,3289.528545,3261.530074,2890.226634,2667.292919,2767.692961,2970.111485
E01019988,3799.922997,3542.199465,3473.890184,3267.859627,3401.062006,3283.151972
E01019989,3274.194323,3623.919125,3472.392335,3237.813999,3258.930619,3321.771983
E01019990,3800.377172,3852.310473,3628.26614,3492.541017,3451.31698,3501.578887
E01019991,3700.663224,3623.294343,3517.091951,3411.022835,3293.468459,3268.381315
E01019992,3419.153211,3389.363867,3145.2922,2924.456311,2996.291608,2964.556967
E01019993,3697.491909,3764.757775,3618.626631,3425.773926,3223.454862,3394.307603
E01019994,3041.083102,3248.521222,3062.067412,2740.975279,2731.961438,2946.846063
E01019995,3941.881035,3423.997028,3580.80125,3432.039144,3441.863784,3396.550924
E01019996,3338.630966,3057.133449,3271.055601,2999.098325,2965.843131,3267.287976
E01019997,2992.524575,3837.37595,3517.462872,3258.921257,3318.422785,4074.941415
E01019998,3162.965543,3031.877939,2893.535639,2720.031051,2678.095909,2724.828
E01019999,2981.497653,2930.22973,2899.407965,2587.610743,2684.778621,2941.509154
E01020000,3683.410374,3853.047516,3552.363682,3357.928128,3384.052445,3258.664589
E01020001,3075.745588,3069.767564,3464.374101,2937.115353,3142.972755,3091.98586
E01020002,3250.216101,3323.917751,3094.449103,2900.442525,2935.184393,2990.043056
E01020003,2756.958903,2805.426578,2690.115512,2499.026609,2593.553758,2851.583303
E01020004,2980.036833,3035.498015,2963.066614,2715.330549,2682.520531,2686.926829
E01020005,3071.732864,3194.474632,3154.971052,2998.249431,3019.325794,2975.919539
E01020006,2695.267394,2608.513707,2617.14719,2365.862306,2472.438491,2649.750275
E01020007,#DIV/0!,4287.275818,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
E01020008,2849.891488,2819.78316,2610.76535,2513.100461,2493.781466,3173.707533
E01020009,3329.617063,3197.471392,2928.068842,2795.560461,2852.049122,3099.234359
E01020010,3390.245878,3423.244624,3538.267528,3403.477858,3388.479464,3350.137478
E01020011,3535.074337,3884.779385,3335.864215,3100.307831,3295.265212,3255.93379
E01020012,3745.816981,3656.484931,3397.513219,3201.470036,3118.068511,3193.338175
E01020013,3913.167437,4069.715475,3784.680174,3563.65098,3702.542099,3688.5691
E01020014,3859.282551,3957.799231,3937.936434,3524.619048,3691.694154,3765.793186
E01020015,3677.077502,3742.084161,3672.351236,3453.002098,3397.920562,3505.440781
E01020016,3205.865363,2854.10553,3029.177254,2800.614915,2766.741626,2906.592581
E01020017,2590.513756,2742.479443,2550.725125,2394.094732,2362.856939,2615.995834
E01020018,3051.54568,3002.125384,2763.712654,2521.984278,2751.387692,3100.218054
E01020019,3059.006185,2535.204489,3239.636046,2576.534804,2690.648989,3373.999164
E01020020,2684.270788,3360.04968,3523.075313,3117.321968,3083.099929,3113.829701
E01020021,2952.365163,3128.811945,3494.55897,3155.307792,3110.979655,3450.911329
E01020022,3812.255956,4105.883973,3651.118637,3240.929135,3402.387359,3996.927408
E01020023,2802.134402,2668.358331,2595.513855,2470.38237,2491.106205,2406.630061
E01020024,2740.506109,2706.066203,2538.194755,2399.812998,2518.839962,2558.61974
E01020025,3193.568167,3202.343428,3008.362622,2920.754395,2732.240282,2716.633272
E01020026,3176.756873,3040.035918,3053.476457,2740.65484,2770.366989,2673.786165
E01020027,3182.30128,3617.682884,3510.52287,3280.403435,3344.615734,3340.633889
E01020029,3014.806691,2941.308876,2545.489235,2465.203088,2569.983336,2530.601254
E01020030,2860.575692,2943.891221,2883.52851,2718.616206,2731.052267,2710.873867
E01020031,2979.493208,2921.552661,2658.945758,2594.287295,2671.622037,2566.431662
E01020032,3371.37467,3306.307571,3052.529895,2899.170416,2950.676768,2968.328198
E01020033,3254.401753,3025.705716,2976.990334,2773.851406,2723.608514,2596.687325
E01020035,2997.956319,2830.945725,2663.220292,2548.903505,2623.02566,2578.114035
E01020036,3593.665129,3638.036078,3365.533127,3176.966499,3209.154418,3194.45654
E01020037,3846.466347,3668.261392,3478.606258,3295.7062,3389.454059,3334.133173
E01020038,3370.308504,3340.360212,3172.855066,2889.160577,2885.557966,2880.648072
E01020039,3216.182459,3161.924702,3034.541848,2862.707386,2888.332444,2947.372098
E01020040,3538.411721,3584.597125,3275.215319,3004.404101,3170.929669,3155.455148
E01020041,2425.080555,2395.469013,2383.692934,2212.981415,2256.20904,2283.809662
E01020042,2356.278637,2488.604555,2628.755682,2415.631123,2532.273187,2298.286114
E01020043,2413.187066,2778.375663,2509.341516,2365.986018,2459.871817,2293.171569
E01020044,3009.717962,2992.983193,3096.598452,2908.752762,2872.107067,2724.481661
E01020045,2999.710541,3176.177336,3236.387708,2892.490111,3093.194457,2915.594834
E01020046,3086.510645,2906.640425,3022.634051,2858.048635,2942.139936,2719.102134
E01020047,3071.811721,2861.540059,2931.825784,2851.464652,2935.227835,2777.320496
E01020048,3267.85818,3115.006532,3029.549232,2925.299152,2961.182724,2909.745179
E01020049,3360.192769,3697.535716,3518.955575,3355.169395,3228.528537,3161.903289
E01020050,2636.994655,2956.143299,2678.819573,2498.095939,2484.178921,2408.623803
E01020051,3107.178119,3145.529358,3639.453401,3305.008913,3379.208746,3235.448672
E01020052,3511.90875,3530.262401,3314.995245,3154.913758,3130.998014,3093.452277
E01020053,3742.348755,3734.526887,3626.565149,3437.874153,3422.634543,3406.335369
E01020054,2486.047417,2396.108692,2430.291135,2360.676709,2350.754179,2302.843895
E01020055,2586.212722,2487.027552,2690.852646,2504.361635,2515.925411,2538.2664
E01020056,2569.603867,2360.112592,2571.130078,2390.542344,2442.305282,2294.528164
E01020057,2843.979149,2869.090374,2719.096913,2562.314605,2527.651548,2477.389067
E01020058,2576.884546,2332.814167,2283.581943,2198.825514,2332.948044,2185.913883
E01020059,2835.015247,2890.325305,2862.779452,2587.787923,2646.810633,2463.870316
E01020060,2531.821063,2467.905651,2324.58256,2168.997749,2347.292768,2416.450243
E01020061,2161.629777,2281.392758,2248.102467,2098.338495,2168.884102,2108.627104
E01020062,3218.31136,3060.572855,2758.019822,2543.92648,2571.391819,2512.139045
E01020063,2449.675477,2375.912687,2315.751754,2156.648505,2153.897003,2125.581711
E01020064,2795.644096,2950.244391,2832.597492,2742.927552,2754.441384,2781.203592
E01020065,3213.952851,3236.527199,3186.502031,3012.385231,2969.208916,2864.14498
E01020066,2470.399223,2477.365971,2383.417896,2267.572087,2284.354408,2185.338582
E01020067,3542.547209,3472.256496,3333.810779,3200.825049,3201.157645,3097.421688
E01020068,2930.01307,2807.3869,2712.138547,2574.510119,2474.701165,2450.248845
E01020069,2626.49198,2758.643154,2713.498795,2555.01685,2519.410551,2442.011066
E01020070,2742.844444,2726.23804,2744.254914,2726.67881,2657.995917,2342.217666
E01020071,2444.675085,2340.055061,2384.844462,2293.394618,2284.034719,2322.072492
E01020072,2437.484635,2489.503004,2307.951672,2079.768863,2139.197982,2105.534598
E01020073,2627.362978,2629.05521,2979.978998,2755.286279,2711.3304,2555.516036
E01020074,2271.774989,2201.287907,2186.568219,2077.512972,2117.61922,1992.258073
E01020075,2413.387425,2393.195107,2230.747136,2075.686903,2059.930592,2008.673659
E01020076,2696.873325,2556.10969,2597.280785,2494.521308,2458.861372,2303.734751
E01020077,3014.546075,3112.099903,2879.488113,2795.844749,2849.291172,2667.3547
E01020078,3941.860478,3837.530614,3950.574037,3786.932141,3696.73502,3510.221833
E01020079,4038.876473,4103.79299,4155.901642,3890.709168,3853.376961,3780.278698
E01020080,4141.945377,3697.508467,3978.612299,3696.406344,3576.088829,3446.678568
E01020081,4159.084916,4029.416962,4308.090107,4075.535543,4018.640269,3824.749155
E01020082,3022.790169,2694.697402,3325.990626,3202.921429,2946.623619,2936.897905
E01020083,2238.479698,2094.860848,2115.13125,2010.350171,2110.086919,2122.320835
E01020084,3152.793308,2930.562659,2820.713902,2745.416083,2840.949715,2776.635846
E01020085,2545.661733,2673.861975,2631.841229,2555.214864,2491.852329,2372.331652
E01020086,2654.204577,2666.645585,2500.739717,2377.631066,2481.736713,2412.012334
E01020087,2731.475752,2669.290787,2393.450808,2315.932862,2442.824955,2152.817807
E01020088,2390.508973,2235.22274,2237.284034,2030.846699,2117.87582,2095.249408
E01020089,1998.289722,2005.800442,2051.263691,1977.521384,1939.704975,1869.311919
E01020090,2342.156716,2170.695684,2158.989559,2071.164353,1982.619817,2001.325445
E01020091,3053.697275,2677.824608,2554.895787,2365.67311,2472.093551,2526.31872
E01020092,2645.709873,2329.967651,2332.870587,2182.849949,2112.72485,2170.570682
E01020093,2488.890992,2505.670883,2713.902986,2630.969271,2587.760871,2388.193796
E01020094,3173.782839,3112.62018,2943.847624,2783.333856,2782.978432,2753.361683
E01020095,3137.452663,2988.150914,3006.026606,2920.418064,2825.442367,2791.754862
E01020096,2759.034513,2839.390601,2739.519233,2626.819218,2663.874045,2744.050988
E01020097,2060.928107,2169.41345,2100.939826,1909.64738,1917.880568,1878.044653
E01020098,2514.648654,2336.164883,2194.713203,2058.023711,2154.804626,1936.012793
E01020099,3357.652572,3509.620826,3567.176842,3400.426264,3312.390754,3248.346379
E01020100,3499.252954,4065.21597,3761.415816,3636.820666,3824.022429,3727.762023
E01020101,3052.49984,2916.07977,3244.586765,2877.826955,2949.025246,2937.586933
E01020102,2477.099965,2432.904795,2419.830693,2373.738474,2308.027954,2197.567488
E01020103,3112.105453,3235.612953,3110.728356,2988.138136,2982.644084,2866.257792
E01020104,3209.431474,2953.766133,3425.421922,3347.574188,3224.586028,3395.212826
E01020105,2711.483949,2611.598191,2706.008845,2578.725034,2599.457176,2483.844242
E01020106,2778.317551,3397.13871,3246.738827,2953.023415,3213.011466,3040.344361
E01020107,2302.672236,2306.975497,2539.918147,2314.152011,2371.600021,2267.818551
E01020108,2200.265758,2389.992155,2306.866933,2174.092456,2247.627516,2140.606373
E01020109,2431.013097,2416.29939,2263.022479,2304.197932,2349.915696,2326.238726
E01020110,1772.233284,1878.250703,1837.991196,1748.159162,1775.767225,1926.118541
E01020111,3795.861322,3582.984687,3674.195482,3552.322571,3490.768561,3530.157986
E01020112,3805.586879,3910.6159,3512.985652,3362.089123,3347.680553,3609.628996
E01020113,3738.47624,3868.670062,3548.75157,3397.336976,3342.6053,3472.931152
E01020114,3795.481122,3824.071615,3363.571799,3091.366619,3181.37173,3144.087247
E01020115,3809.32206,3540.139819,3869.779821,3563.745125,3756.115631,3382.650914
E01020116,3838.943475,3508.430924,3408.231849,3261.498059,3196.517974,3149.823937
E01020117,3443.35586,3360.675755,3774.353163,3527.35328,3563.523693,3189.361183
E01020118,3831.581593,3523.951894,3704.496185,3455.67136,3393.404952,3400.624625
E01020119,2771.78121,2562.598337,2967.616389,2870.624091,2824.157597,3067.886789
E01020120,1899.057528,2138.256772,2334.036093,2263.102624,2312.585347,2164.791924
E01020121,2390.431285,2512.828528,2316.87575,2263.895294,2255.585685,2171.557053
E01020122,2566.58228,2479.941936,2535.258353,2348.193039,2338.289883,2268.061522
E01020123,2894.789715,3186.082624,3197.595245,3065.852527,2923.631803,2857.171222
E01020124,2990.527928,3286.773558,3207.246217,2909.135472,2961.959412,3331.239024
E01020125,2995.163356,2755.405491,2747.415412,2566.592492,2616.709398,2633.234912
E01020126,2956.221062,2889.147381,2676.732239,2516.043498,2571.139617,2386.137553
E01020127,2505.450471,2433.799416,2405.500998,2344.319914,2276.625495,2217.442143
E01020128,2619.306398,2885.384441,3023.498867,2758.92249,2861.335485,2616.570488
E01020129,3133.950656,3164.982364,3213.194392,3117.220567,3033.690991,3040.24433
E01020130,3190.847893,3083.39425,2958.025866,2874.554388,2893.011865,2917.614737
E01020131,2090.96992,2301.73193,2086.438434,2001.24614,2086.09031,2104.763898
E01020132,2369.795208,2295.748198,2302.13981,2138.63694,2216.630852,2207.289441
E01020133,2717.59892,2722.562824,2940.863061,2810.483726,2761.637107,2796.934845
E01020134,3405.57764,3515.240521,3510.798213,3446.467076,3312.607864,3122.205687
E01020135,2690.402792,2663.061313,2468.452743,2364.036149,2354.460249,2380.690224
E01020136,2442.94061,2224.404075,2321.469851,2185.108897,2193.494653,2209.555188
E01020137,2510.926282,2355.882229,2321.016573,2236.510273,2387.847246,2287.661724
E01020138,2540.811366,2435.050051,2283.13603,2224.396336,2258.646919,2257.894888
E01020139,3268.0331,3386.885129,3257.975132,3084.761242,2958.615413,3084.585532
E01020140,3513.198667,3599.029488,3692.826047,3420.117162,3292.602481,3224.227599
E01020141,2955.879963,2724.905091,2775.54386,2686.297006,2666.900853,2738.770279
E01020142,2069.664,1807.549729,1769.549781,1682.132429,1731.009182,1705.624744
E01020143,2633.555754,2566.562173,2559.550519,2494.92923,2494.909726,2475.173343
E01020144,2473.533301,2313.066244,2327.099666,2207.118764,2284.267933,2278.515068
E01020145,2127.520401,2214.656833,2088.015781,1986.883699,1867.031947,2318.95516
E01020146,2759.300435,2705.179911,2639.234756,2424.934385,2454.591148,2700.057075
E01020147,1777.435707,1710.001479,1730.868616,1635.706402,1583.308648,1550.53331
E01020148,2507.046558,2389.20063,2305.61259,2230.955398,2392.666366,2451.568643
E01020149,2721.72943,2802.477601,2740.682348,2423.433843,2470.850833,2471.672633
E01020150,3163.759972,3474.816583,3115.533335,3000.743701,3149.4059,2788.824204
E01020151,3140.430778,3188.511681,2778.930811,2590.4457,2849.754517,2684.686103
E01020152,3685.806117,3893.1639,3506.042196,3356.458737,3290.514416,3276.929504
E01020153,3448.472776,3660.486428,4448.606536,4280.081498,4098.194109,3692.048832
E01020154,3539.747032,3361.258423,3295.163368,3136.258188,2997.103716,3330.846256
E01020155,4842.022441,4215.371668,4417.954265,4262.253713,4490.579958,4360.12338
E01020156,2640.026148,2714.905496,2770.318692,2577.283471,2691.765868,2604.774884
E01020157,2641.714455,2508.460461,2383.369954,2237.725372,2227.475463,2193.630988
E01020158,1831.427425,1800.865322,1915.433105,1856.628303,1979.730913,1883.549967
E01020159,2211.673237,2076.119295,1976.606279,1855.996519,2086.843979,2018.848588
E01020160,2248.12381,2183.497703,1994.508135,1845.810086,1958.735123,1906.08168
E01020161,1704.998716,1781.855782,1792.150194,1736.189302,1768.46471,1660.22495
E01020162,2166.855333,2168.240999,2331.650564,2266.831464,2308.819914,2362.084921
E01020163,1927.254791,2003.546711,2017.055982,1945.958784,2054.753576,1956.946913
E01020164,2120.801264,2185.413792,2163.612227,2099.033588,2312.735891,2143.900003
E01020165,2099.863689,2099.689485,2059.932063,1946.04598,2063.731411,2038.530477
E01020166,2302.996926,2303.570818,2115.764226,2046.868106,2056.374092,2027.712504
E01020167,2088.675453,2085.237823,2228.545557,2136.492395,2169.680187,2171.893282
E01020168,1802.626944,1789.923122,1665.318251,1576.705591,1552.724,1552.494151
E01020169,1489.815078,1566.610783,1543.705402,1467.403897,1477.636469,1411.909722
E01020170,2623.660869,2520.287638,2609.513096,2417.073125,2454.430263,2346.085515
E01020171,1701.151029,1899.529066,1824.706129,1692.196248,1847.511334,1888.120953
E01020172,1699.274454,1795.491109,1731.911687,1588.155536,1601.53923,1574.331381
E01020173,1607.755304,1593.600866,1849.642371,1786.19015,1732.566803,1618.09778
E01020174,1736.671786,1731.246664,1722.90998,1580.907222,1715.460489,1745.798873
E01020175,2504.91275,2522.508487,2334.983889,2212.134329,2216.994945,2227.882737
E01020176,3647.605068,2999.713688,3310.885417,3167.783138,3120.726538,3077.237261
E01020177,2952.042361,2978.148331,2888.456309,2704.503426,2722.320714,2630.899145
E01020178,2041.465057,1893.294656,1649.961603,1598.830644,1746.47534,1729.846457
E01020179,1601.452602,1673.040511,1840.414105,1730.970443,1706.325686,1605.144796
E01020180,3462.599067,3354.741609,3437.30988,3319.264803,3254.55728,3047.258888
E01020181,3529.875244,3362.715195,3311.31766,3182.689948,3295.424482,3150.327737
E01020182,3726.525434,3723.380587,3559.110777,3308.529272,3260.507869,3161.715325
E01020183,4033.945631,3756.410857,3728.845992,3425.856926,3369.571848,3281.528471
E01020184,3609.451591,3325.868563,3472.017512,3117.978564,3222.408796,2904.414636
E01020185,2635.031963,2522.210932,2349.263358,2330.004156,2462.459633,2446.133709
E01020186,1932.828768,2407.786056,2144.84221,1984.201268,2292.068959,2081.111839
E01020187,2101.418807,2022.529683,1987.204972,1885.294133,2005.690002,1945.279094
E01020188,2803.253997,2835.186736,2753.067622,2644.300738,2559.153843,2479.417144
E01020189,1737.309254,1851.608881,1757.891068,1692.304049,1626.024269,1485.078328
E01020190,1790.413079,1884.834963,1866.245614,1925.595329,2047.183351,1948.369317
E01020191,3117.6482,2726.138894,2856.234657,2698.782128,2670.550413,2927.970923
E01020192,2886.425007,3197.231204,3092.914206,2722.401071,2712.274998,2542.17457
E01020193,3183.551429,3270.18153,2937.580383,2883.366824,2963.937456,2904.201598
E01020194,3331.655674,3269.36955,3160.388816,2878.374799,2894.38965,2823.837178
E01020195,3321.489993,3300.902533,3146.312232,2786.148957,2813.510646,2892.876178
E01020196,3494.822114,3364.073301,3111.900544,2940.766215,2810.280655,2698.578798
E01020197,3396.777831,3620.535743,3154.799462,2912.122819,2853.892091,2795.505661
E01020198,3397.768264,3277.190171,3692.846933,3540.755157,3489.835076,3088.830443
E01020199,3373.55231,3233.769252,3078.953244,2968.108006,2869.859334,2794.580939
E01020200,4194.901661,4271.834251,4020.074485,3701.318415,3694.539457,3445.829782
E01020201,3507.327582,3398.590696,3209.661683,3098.419577,3043.583293,2920.68539
E01020202,3835.08498,3273.007224,3513.322177,3328.407894,3406.364357,3141.328841
E01020203,2970.526107,2717.914358,2669.150811,2475.751019,2558.777593,2506.330529
E01020204,3722.213767,3667.848873,3552.656676,3382.730546,3383.773531,3189.039122
E01020205,2906.56066,2926.798934,2807.656543,2672.305837,2587.275269,2437.977686
E01020206,3404.292384,3334.455688,3258.381551,3132.291202,3116.624381,3159.710421
E01020207,3670.330209,4169.412671,3883.973377,3739.834295,3648.325279,3592.174204
E01020208,3780.848121,3774.15878,4190.625918,3899.896216,4012.964685,3692.766661
E01020209,3688.248855,3389.405797,3422.29918,3256.469114,3239.135288,3467.359031
E01020210,3793.224653,3905.728156,3521.813734,3284.930146,3288.049134,3398.39484
E01020211,3751.448033,3429.712111,3652.705108,3585.191812,3528.237747,3608.117424
E01020212,4434.236154,4728.800403,4579.588897,4341.715717,4409.661069,4367.074014
E01020213,3580.91601,3632.414441,3715.835047,3591.018669,3473.654959,3544.089183
E01020214,3176.485747,3101.773656,3172.072591,3091.816213,3096.47867,3093.414222
E01020215,3039.88419,3390.328147,3109.22561,2871.153318,2988.275139,3095.645343
E01020216,3717.052253,3858.7901,3658.812366,3578.237669,3558.86998,3499.892003
E01020217,3325.245891,3374.008458,3055.121328,2881.834869,2905.286896,2959.952301
E01020218,3325.456962,3859.705384,3648.03004,3401.131301,3439.227392,3385.28975
E01020219,3116.110721,3007.150658,2876.08523,2704.858338,2718.73351,2669.849409
E01020220,3239.666506,3227.280258,3261.028186,3130.739479,3181.259544,3049.393033
E01020221,2939.011047,2968.867961,2804.707384,2687.1363,2480.977028,2671.749606
E01020222,3399.909032,3493.939892,3268.174728,3092.830447,3127.110973,3105.878991
E01020223,3434.762455,3176.401142,3267.779656,3102.725066,3250.534324,3134.911941
E01020224,3672.97961,3428.871754,3659.01293,3540.704537,3535.559883,3442.515511
E01020225,3883.002652,3791.504852,3624.444687,3443.607596,3381.161672,3375.267028
E01020226,3521.36201,3521.591568,3738.030146,3132.290287,3143.903333,3308.2189
E01020227,3334.774847,3009.778639,3195.718967,2939.241747,2925.575102,3035.080751
E01020228,2940.092772,3407.331301,3327.341221,3239.3985,3283.888047,3179.698321
E01020229,3446.241439,3427.63088,3019.39608,2816.222927,2858.165615,2763.117298
E01020230,3642.49887,3373.082496,3311.06982,2997.767373,3071.877712,2958.123117
E01020231,3277.92574,3336.938664,3236.017034,3065.639797,3033.263598,3095.890591
E01020232,3479.539403,3369.237872,3309.678096,3178.699306,3176.791394,3182.3015
E01020233,3119.993546,2928.945404,2710.273937,2631.329147,2707.22763,2623.137317
E01020234,3737.954534,3735.014802,3668.80877,3511.698806,3444.844262,3359.357445
E01020235,3607.252594,3537.082137,3373.606521,3269.41232,3255.819704,3176.81385
E01020236,3402.905061,3013.166391,2954.887984,2836.976924,2972.41863,2913.284906
E01020237,3308.462688,3470.966692,3285.483213,3039.078063,3169.296485,3171.446298
E01020238,3642.326968,3483.054751,3071.505849,2959.570821,2854.109366,2884.73893
E01020239,3724.679787,3779.853166,3069.064362,2799.716491,2813.60727,2984.641207
E01020240,3585.708933,3365.125025,2976.051022,2747.732221,2841.658715,2792.560901
E01020241,3007.033496,3001.902744,2877.069658,2745.30265,2804.184058,2659.431166
E01020242,2978.215472,2709.486901,2844.094327,2630.538954,2606.407786,2459.017607
E01020243,3620.067139,3681.986726,3721.429649,3520.943508,3574.997083,3290.556009
E01020244,3571.89432,3397.952309,3614.883335,3288.414427,3417.109113,3077.459249
E01020245,3104.916298,3143.209165,3148.148744,2970.977548,3120.458809,2772.098806
E01020246,4055.917175,3819.448612,3644.308587,3592.348743,3485.809495,3451.082674
E01020247,3159.881735,3538.358059,3550.721249,3381.46575,3462.747123,3448.093841
E01020248,3449.94338,3157.398421,3247.000127,3000.947238,3068.658901,2997.793961
E01020249,3482.91888,3174.66928,3460.866287,3155.554602,3274.203897,3198.493256
E01020250,3482.022964,3457.872914,3400.037726,3210.450057,2984.35918,3000.362165
E01020251,3400.969095,3741.110244,3420.890394,3281.163876,3238.662479,2903.073426
E01020252,3536.806107,3578.571893,3408.236243,3152.067301,3269.307344,3263.997965
E01020253,3351.877527,3345.54605,2891.786024,2789.335726,2914.709733,2901.906693
E01020254,4134.066687,3857.773725,3723.986595,3527.247609,3570.856695,3571.280775
E01020255,3896.959671,4062.721237,3337.543321,3126.768331,3417.292841,3463.175834
E01020256,3571.157206,3490.093419,3527.40106,3361.140027,3291.032147,3254.731121
E01020257,3442.895825,3705.734816,3364.390189,3211.029673,3492.588886,3529.628996
E01020258,2600.196141,2562.834729,2556.194588,2343.98431,2256.305275,2118.66392
E01020259,3666.88536,3137.737985,3786.627034,3568.340261,3680.95763,3194.389523
E01020260,3435.23336,3224.547243,3532.98154,3297.224626,3193.765983,3122.845647
E01020261,3361.478802,3479.527003,3118.790132,3029.419616,2941.699559,2657.470032
E01020262,4114.911043,4109.50057,4301.893118,3605.449635,4249.893057,4151.957613
E01020263,3237.971899,3190.475858,2606.421578,2397.910752,2471.237039,2475.779146
E01020264,3364.192388,3341.182351,3258.106046,3111.142202,3191.06074,3259.752003
E01020265,3040.483893,3279.54274,3244.959772,3044.097135,3089.892594,3076.931483
E01020266,2973.554235,3312.653053,2998.805236,2795.98891,2897.736069,2803.99083
E01020267,2892.669855,2993.60442,2873.177698,2800.17401,2613.827863,2552.964378
E01020268,3200.499862,3048.53397,3247.367888,3115.935914,3082.608133,2927.286615
E01020269,2886.918167,2948.660429,3279.965901,3085.982486,2772.289308,3023.488762
E01020270,3177.377651,3325.400433,3539.051545,3336.74439,3302.631743,3114.770146
E01020271,3602.803805,3718.769968,3527.812296,3205.988106,3303.215678,3247.851554
E01020272,3618.1687,3610.344038,3479.20223,3373.015475,3292.319823,3344.902317
E01020273,2993.02038,2980.826922,2859.783296,2668.656047,2643.359784,2594.090705
E01020274,3243.849816,3167.800081,3014.422859,2900.675164,3008.771872,3030.27445
E01020275,3401.782176,3470.555722,3753.457972,3353.757301,4096.34271,4309.977852
E01020276,3124.105687,3155.171061,3001.7322,2838.284742,2831.059507,2731.449291
E01020277,3123.657994,3107.258364,2956.193376,2833.021355,2877.296889,2780.4606
E01020278,3065.978192,3128.483325,3012.443465,2853.642808,2941.57683,2991.852321
E01020279,2815.425785,2525.971218,2443.871909,2357.662974,2273.066159,2261.996798
E01020280,3290.582004,3137.570019,3056.48723,2880.91467,2836.273696,2909.869153
E01020281,2807.466578,2787.223149,2908.477796,2758.331139,2713.39153,2503.819002
E01020282,3234.468096,3164.588736,3001.381275,2844.305143,2848.02857,2838.571454
E01020283,3425.314231,3939.644483,3673.083988,3459.84726,3439.519746,3271.186603
E01020284,2904.504532,3081.237083,2907.246657,2674.550864,2718.540046,2707.615858
E01020285,3014.170066,3029.06628,2901.462938,2786.791537,2740.935216,2790.08576
E01020286,3133.26376,2852.641441,2942.99572,2826.066436,3038.231897,2988.640337
E01020287,2570.909433,2680.636152,2497.470292,2412.572688,2380.017292,2272.90609
E01020288,2712.752209,2920.391132,3053.350288,2803.885846,2990.155826,2914.142506
E01020289,2368.618583,2304.092115,2055.174688,1965.698062,1825.624742,1859.831189
E01020290,2458.472433,2170.352367,2455.150672,2310.295868,2340.751738,2457.932521
E01020291,2775.739861,2775.533622,2874.57245,2609.39403,2600.307726,2509.292907
E01020292,2660.079749,2711.915677,3008.068216,2949.968091,3012.303374,2970.16186
E01020293,2132.218403,2258.204563,2161.901345,1990.301523,2079.534113,2055.579032
E01020294,2451.104101,2648.611186,2450.777369,2385.56599,2361.000617,2328.584626
E01020295,2750.015614,2792.662062,2836.625109,2625.061964,2541.977385,2469.084108
E01020296,2925.57852,2995.615011,2955.101805,2777.737875,2832.524828,2733.191142
E01020297,3632.886114,3136.673503,3336.158021,3247.807856,3172.240355,2948.527781
E01020298,2285.394412,2485.159204,2362.099703,2225.220179,2299.299023,2217.377668
E01020299,2972.301502,2927.382145,2688.544408,2582.786304,2663.784482,2570.776101
E01020300,3113.31649,2841.031394,2997.433181,2616.60177,2594.699517,2689.18938
E01020301,2142.471892,2216.787259,2143.645099,2056.008309,2120.608093,2023.782047
E01020302,2895.64751,2900.376579,2864.479097,2692.573684,2734.234192,2654.749571
E01020303,2569.112338,2652.419989,2683.113325,2707.526419,2676.461993,2552.183933
E01020304,2383.763598,2146.511948,2279.35589,2189.839152,2201.775958,2157.92167
E01020305,3055.655197,2922.685129,3093.975782,2843.545327,3019.585179,2952.173799
E01020306,2830.9124,2649.748957,2852.465309,2810.759262,2815.087359,2701.333159
E01020307,2493.895709,2746.00824,2741.839475,2638.178727,2614.478342,2578.751767
E01020308,2451.348108,2535.244297,2549.966273,2457.830011,2468.707876,2467.394838
E01020309,2681.826122,2737.254846,2673.936289,2497.458098,2507.707192,2500.354399
E01020310,2667.647738,2685.423733,2787.921719,2628.850977,2679.207796,2663.512327
E01020311,2536.188748,2353.794436,2345.473618,2238.998463,2254.527251,2209.839712
E01020312,1984.557685,2282.310616,2159.560158,2107.876085,2144.97567,2151.697102
E01020313,2217.192695,2208.37477,2177.634772,2033.203323,2066.436482,1967.876606
E01020314,2848.72186,2504.283856,2732.212524,2664.71575,2475.756891,2474.407587
E01020315,1969.57668,2038.497065,1917.427367,1849.721789,1834.839657,1704.306643
E01020316,1760.500557,1690.967874,1747.13202,1683.090766,1696.766189,1643.580184
E01020317,2201.540644,2127.428426,2287.149151,2050.614588,2063.743005,2019.086705
E01020318,2516.687575,2126.573626,2554.118261,2390.887523,2398.87402,2510.937853
