Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015053,0.010046273,0.01063628,0.011372403,0.011307616,0.010372896,0.011866659,0.011921779,0.012454634,0.013183139,0.013112799,0.015089485,0.017767212,0.016001518,0.011713306,0.013535692,0.009354159
E01015054,0.009725338,0.008414817,0.006657641,0.005630169,0.006612634,0.005385926,0.006902707,0.00537404,0.006474781,0.007700426,0.007079183,0.008517335,0.006182418,0.006646443,0.005737974,0.005737974
E01015055,0.056111964,0.064794955,0.049089365,0.054444873,0.059501535,0.05397375,0.055545175,0.056503101,0.068463971,0.07004769,0.073010159,0.072683385,0.060603889,0.068637258,0.058188906,0.058188906
E01015056,0.063638895,0.068147764,0.066097194,0.057307967,0.05279092,0.054989586,0.060461935,0.062652101,0.059445235,0.056483466,0.065706226,0.066767399,0.074676951,0.068245599,0.07885146,0.074201316
E01015057,0.073036218,0.071076855,0.062038915,0.07004769,0.063399075,0.058630247,0.059259559,0.060708348,0.061190538,0.069855874,0.066382942,0.069407841,0.068662034,0.065158348,0.05898715,0.062333869
E01015058,0.069307894,0.069089414,0.072429862,0.058876911,0.057206791,0.062415586,0.054266036,0.053259389,0.056958149,0.066107817,0.063468738,0.06181921,0.058101983,0.052165177,0.054078048,0.052165177
E01015059,0.058810458,0.04120429,0.049873872,0.044846558,0.043451926,0.046776122,0.056983888,0.066424678,0.062652101,0.061694755,0.065439828,0.062275992,0.055545175,0.067013228,0.067013228,0.060765598
E01015060,0.051553089,0.060423118,0.062477029,0.051991292,0.054758447,0.060217947,0.053494407,0.053910725,0.062652101,0.062977696,0.063235263,0.059496404,0.057206791,0.053877674,0.051303934,0.044869139
E01015061,0.041469717,0.052165177,0.047199529,0.037030781,0.035250453,0.038794307,0.031176154,0.031627764,0.041776749,0.039788755,0.041036925,0.039662347,0.036186754,0.035782852,0.032700819,0.030920468
E01015062,0.023823332,0.022243303,0.019799275,0.019980763,0.017424875,0.013874369,0.014554833,0.013597273,0.013674738,0.013333792,0.013099741,0.01123303,0.011312249,0.011107239,0.011932864,0.012686859
