,,14,15,16,17,18,19
E01020188,South Hams 004D,141,141,148,145,144,146
E01020189,South Hams 010C,216,232,241,256,273,272
E01020190,South Hams 008D,174,174,170,171,176,185
E01020191,Teignbridge 013A,131,143,145,154,157,190
E01020192,Teignbridge 019A,152,140,151,151,157,161
E01020193,Teignbridge 019B,120,131,131,138,123,138
E01020194,Teignbridge 013B,87,90,98,107,114,119
E01020195,Teignbridge 017A,158,161,153,139,139,155
E01020196,Teignbridge 017B,180,173,175,181,192,204
E01020197,Teignbridge 017C,134,129,115,116,119,129
E01020198,Teignbridge 017D,117,120,128,126,128,135
E01020199,Teignbridge 017E,162,177,167,157,145,160
E01020200,Teignbridge 011A,81,82,87,94,98,105
E01020201,Teignbridge 011B,192,183,176,174,188,185
E01020202,Teignbridge 007A,208,206,222,222,239,248
E01020203,Teignbridge 004A,168,166,155,169,181,193
E01020204,Teignbridge 007B,128,132,134,132,144,158
E01020205,Teignbridge 003A,137,141,135,131,141,151
E01020206,Teignbridge 004B,129,136,137,137,151,173
E01020207,Teignbridge 013C,128,125,131,143,179,217
E01020208,Teignbridge 012A,127,129,128,127,140,149
E01020209,Teignbridge 012B,128,136,126,130,137,152
E01020210,Teignbridge 012C,103,96,98,97,109,118
E01020211,Teignbridge 014A,176,168,170,174,185,215
E01020212,Teignbridge 016A,138,140,157,164,188,186
E01020213,Teignbridge 016B,153,161,156,157,152,175
E01020214,Teignbridge 016C,142,141,146,152,167,187
E01020215,Teignbridge 016D,109,114,118,124,131,137
E01020216,Teignbridge 015A,188,184,177,176,186,194
E01020217,Teignbridge 014B,173,179,181,187,188,206
E01020218,Teignbridge 014C,184,194,191,201,210,245
E01020219,Teignbridge 012D,163,171,170,175,180,187
E01020220,Teignbridge 004C,121,129,145,152,160,155
E01020221,Teignbridge 004D,161,166,154,153,150,166
E01020222,Teignbridge 004E,91,81,90,93,91,85
E01020223,Teignbridge 004F,157,158,153,153,159,178
E01020224,Teignbridge 014D,90,89,87,96,104,107
E01020225,Teignbridge 015B,126,122,120,115,128,141
E01020226,Teignbridge 015C,170,162,165,155,165,191
E01020227,Teignbridge 015D,195,196,190,200,205,215
E01020228,Teignbridge 006A,221,218,230,256,283,291
E01020229,Teignbridge 005A,159,171,185,224,252,284
E01020230,Teignbridge 005B,121,136,144,154,160,163
E01020231,Teignbridge 005C,127,127,131,135,152,171
E01020232,Teignbridge 005D,130,123,130,141,149,152
E01020233,Teignbridge 006B,142,147,145,144,162,174
E01020234,Teignbridge 006C,119,118,114,109,113,138
E01020235,Teignbridge 006D,201,186,188,188,195,221
E01020236,Teignbridge 007C,118,117,122,117,124,119
E01020237,Teignbridge 007D,127,136,134,131,143,155
E01020238,Teignbridge 019C,110,114,98,94,97,123
E01020239,Teignbridge 019D,107,111,111,117,126,134
E01020240,Teignbridge 002A,156,166,175,191,195,192
E01020241,Teignbridge 002B,125,127,129,124,116,139
E01020242,Teignbridge 002C,83,92,109,124,157,178
E01020243,Teignbridge 001A,82,85,86,89,85,74
E01020244,Teignbridge 002D,170,152,152,166,180,192
E01020245,Teignbridge 002E,116,117,122,140,144,157
E01020246,Teignbridge 018A,63,73,67,81,81,91
E01020247,Teignbridge 018B,150,167,183,194,196,210
E01020248,Teignbridge 018C,171,171,153,158,156,178
E01020249,Teignbridge 018D,163,156,149,148,145,150
E01020250,Teignbridge 009A,140,139,148,162,168,179
E01020251,Teignbridge 011C,109,110,113,113,119,129
E01020252,Teignbridge 009B,160,166,170,162,170,178
E01020253,Teignbridge 009C,90,88,86,87,94,108
E01020254,Teignbridge 009D,157,157,160,148,160,170
E01020255,Teignbridge 009E,119,115,114,136,156,178
E01020256,Teignbridge 013D,126,128,134,133,147,155
E01020257,Teignbridge 009F,107,98,96,102,102,113
E01020258,Teignbridge 003B,147,136,134,134,144,164
E01020259,Teignbridge 003C,71,65,66,69,73,74
E01020260,Teignbridge 011D,146,148,156,154,158,150
E01020261,Teignbridge 011E,100,105,100,91,90,100
E01020262,Teignbridge 001B,107,113,125,149,161,164
E01020263,Teignbridge 001C,174,187,195,200,205,201
E01020264,Teignbridge 010A,185,175,172,178,197,197
E01020265,Teignbridge 008A,155,145,148,154,161,164
E01020266,Teignbridge 008B,117,120,114,123,123,132
E01020267,Teignbridge 008C,136,138,144,156,158,175
E01020268,Teignbridge 008D,148,164,173,180,177,187
E01020269,Teignbridge 010B,273,259,268,298,334,368
E01020270,Teignbridge 008E,121,118,122,125,124,128
E01020271,Teignbridge 010C,134,151,162,163,171,179
E01020272,Teignbridge 010D,180,175,165,156,153,176
E01020273,Teignbridge 003D,114,107,117,120,121,124
E01020274,Teignbridge 001D,87,90,85,85,78,80
E01020275,Torridge 001A,105,110,108,118,121,125
E01020276,Torridge 001B,136,136,150,159,160,166
E01020277,Torridge 004A,221,233,236,250,259,270
E01020278,Torridge 004B,144,149,150,148,143,143
E01020279,Torridge 004C,186,208,225,219,228,242
E01020280,Torridge 003A,253,253,247,233,246,256
E01020281,Torridge 003B,139,134,136,145,171,180
E01020282,Torridge 003C,209,218,215,221,231,241
E01020283,Torridge 004D,116,123,126,138,139,168
E01020284,Torridge 004E,197,190,190,197,213,219
E01020285,Torridge 004F,171,166,167,181,187,196
E01020286,Torridge 009A,118,124,128,131,147,156
E01020287,Torridge 007A,125,128,136,135,139,139
E01020288,Torridge 005A,108,115,125,135,140,130
E01020289,Torridge 009B,113,113,113,123,120,128
E01020290,Torridge 009C,139,152,168,187,189,194
E01020291,Torridge 008A,97,105,113,114,111,116
E01020292,Torridge 005B,107,108,116,130,147,157
E01020293,Torridge 008B,185,193,203,198,181,195
E01020294,Torridge 008C,195,219,238,246,249,257
E01020295,Torridge 005C,157,157,168,173,191,192
E01020296,Torridge 005D,94,103,104,100,86,81
E01020297,Torridge 001C,171,177,180,191,199,199
E01020298,Torridge 002A,234,260,268,259,236,217
E01020299,Torridge 001D,180,187,187,188,183,195
E01020300,Torridge 002B,137,136,136,132,137,145
E01020301,Torridge 009D,133,148,155,166,168,173
E01020302,Torridge 008D,129,139,147,152,154,161
E01020303,Torridge 007B,131,137,145,144,152,144
E01020304,Torridge 006A,164,173,181,186,174,160
E01020305,Torridge 006B,86,100,105,113,102,102
E01020306,Torridge 006C,93,98,101,100,102,95
E01020307,Torridge 006D,161,181,199,202,195,198
E01020308,Torridge 007C,136,133,149,135,132,139
E01020309,Torridge 008E,105,112,129,144,152,149
E01020310,Torridge 002C,193,208,212,213,211,221
E01020311,Torridge 007D,176,194,201,198,197,212
E01020312,West Devon 007A,141,141,132,131,129,147
E01020313,West Devon 007B,168,161,153,147,150,157
E01020314,West Devon 004A,149,152,153,152,147,160
E01020315,West Devon 007C,173,172,169,174,169,165
E01020316,West Devon 007D,160,156,146,146,143,146
E01020317,West Devon 006A,147,146,138,136,127,127
E01020318,West Devon 003A,141,134,125,128,133,128
E01020319,West Devon 003B,128,131,133,131,133,138
E01020320,West Devon 001A,138,145,151,144,135,142
E01020321,West Devon 001B,170,182,196,224,233,247
E01020322,West Devon 001C,170,186,201,211,238,265
E01020323,West Devon 003C,179,181,168,180,182,203
E01020324,West Devon 006B,150,137,127,124,123,129
E01020325,West Devon 004B,106,106,114,122,121,130
E01020326,West Devon 001D,139,148,154,185,189,197
E01020327,West Devon 002A,140,155,159,182,183,195
E01020328,West Devon 002B,183,205,209,223,210,205
E01020329,West Devon 002C,168,163,183,173,178,183
E01020330,West Devon 002D,190,201,212,231,226,230
E01020331,West Devon 004C,149,145,144,147,158,166
E01020332,West Devon 005A,163,162,157,179,191,207
E01020333,West Devon 005B,160,149,147,155,150,142
E01020334,West Devon 005C,209,206,203,201,210,230
E01020335,West Devon 005D,170,175,165,176,174,199
E01020336,West Devon 005E,121,109,106,107,108,119
E01020337,West Devon 005F,151,142,123,120,132,153
E01020338,West Devon 005G,190,196,198,204,200,199
E01020339,West Devon 003D,118,120,117,124,141,157
E01020340,West Devon 004D,138,132,128,128,125,137
E01020341,West Devon 006C,129,130,127,129,128,142
E01020342,West Devon 006D,164,145,147,146,159,156
E01032628,East Devon 004G,0,0,159,165,177,183
E01032657,Plymouth 027F,168,155,87,89,91,98
E01032658,Plymouth 027G,137,141,138,147,160,168
E01033232,Exeter 011F,117,132,104,103,99,104
E01033233,Exeter 001F,128,143,283,322,316,310
E01033234,Exeter 011G,131,137,92,97,96,101
E01033235,Exeter 015E,208,210,132,148,161,151
E01033236,Exeter 015F,126,119,87,101,107,118
E07000040,East Devon,11662,11839,12026,12501,12744,13234
E07000041,Exeter,9504,9781,10002,10588,10796,10956
E07000042,Mid Devon,5974,6184,6336,6637,6875,7105
E07000043,North Devon,8681,9037,9382,9426,9330,9514
E07000044,South Hams,7086,7150,7209,7317,7466,7726
E07000045,Teignbridge,11670,11760,11888,12261,12888,13873
E07000046,Torridge,5544,5819,6060,6205,6291,6462
E07000047,West Devon,4800,4812,4785,4960,5028,5299
E10000008,Devon,64921,66383,67689,69895,71419,74169
E06000026,Plymouth,27502,26211,25608,26075,26486,27251
E06000027,Torbay,13618,13628,13875,14304,15338,16852
IMDQ1,Q1 - Most Deprived,15761,15378,15370,15785,16276,17022
IMDQ2,Q2 - Above Average,26436,26456,26605,27508,28416,29852
IMDQ3,Q3 - Average,31167,31535,32127,33040,33726,35179
IMDQ4,Q4 - Below Average,24705,24966,25155,25860,26568,27665
IMDQ5,Q5 - Least Deprived,7972,7887,7914,8080,8258,8553
E02003122,Plymouth 001,637,652,689,713,716,736
E02003123,Plymouth 002,877,862,885,910,939,982
E02003124,Plymouth 003,931,897,878,914,926,960
E02003125,Plymouth 004,776,730,733,740,759,778
E02003126,Plymouth 005,704,692,705,717,752,789
E02003127,Plymouth 006,940,871,849,858,889,896
E02003128,Plymouth 007,1116,1071,1053,1065,1039,1024
E02003129,Plymouth 008,733,711,676,668,677,704
E02003130,Plymouth 009,1139,1092,1103,1138,1172,1180
E02003131,Plymouth 010,854,847,843,859,847,847
E02003132,Plymouth 011,899,864,841,866,864,866
E02003133,Plymouth 012,701,653,651,677,729,779
E02003134,Plymouth 013,842,772,722,749,769,798
E02003135,Plymouth 014,1014,936,920,917,937,970
E02003136,Plymouth 015,944,923,858,856,864,889
E02003137,Plymouth 016,769,751,744,769,782,789
E02003138,Plymouth 017,629,586,549,552,573,592
E02003139,Plymouth 018,512,434,419,420,470,488
E02003140,Plymouth 019,805,769,722,728,721,723
E02003141,Plymouth 020,904,860,831,847,824,819
E02003142,Plymouth 021,1241,1154,1077,1094,1116,1182
E02003143,Plymouth 022,790,779,748,749,722,749
E02003144,Plymouth 023,688,645,623,619,639,666
E02003145,Plymouth 024,785,742,684,718,717,753
E02003146,Plymouth 025,682,642,632,654,646,678
E02003147,Plymouth 026,1043,989,993,1048,1074,1106
E02003148,Plymouth 027,699,661,639,656,678,725
E02003149,Plymouth 028,989,918,912,902,926,944
E02003150,Plymouth 029,1344,1276,1269,1336,1390,1463
E02003151,Plymouth 030,787,783,760,748,734,750
E02003152,Plymouth 031,978,942,901,897,875,896
E02003153,Plymouth 032,749,705,699,689,717,731
E02003154,Torbay 001,762,769,807,812,896,971
E02003155,Torbay 002,625,659,712,749,775,833
E02003156,Torbay 003,798,817,829,876,946,1086
E02003157,Torbay 004,683,693,701,722,773,858
E02003158,Torbay 005,618,626,630,673,733,811
E02003159,Torbay 006,557,563,583,607,643,706
E02003161,Torbay 008,909,877,844,885,969,1128
E02003163,Torbay 010,961,960,984,1000,1052,1157
E02003164,Torbay 011,808,803,825,844,896,964
E02003165,Torbay 012,620,642,660,652,689,767
E02003166,Torbay 013,1021,999,987,1032,1129,1251
E02003167,Torbay 014,1226,1219,1251,1260,1326,1415
E02003168,Torbay 015,640,630,650,663,744,801
E02003169,Torbay 016,624,629,632,666,717,762
E02003170,Torbay 017,1004,982,982,1005,1073,1153
E02003171,Torbay 018,728,711,731,745,782,871
E02004129,East Devon 001,478,488,484,491,484,514
E02004130,East Devon 002,690,661,643,682,694,742
E02004131,East Devon 003,479,516,508,507,509,510
E02004132,East Devon 004,398,391,404,416,442,465
E02004133,East Devon 005,756,772,787,811,833,877
E02004134,East Devon 006,543,561,577,638,700,806
E02004135,East Devon 007,642,668,667,686,687,692
E02004136,East Devon 008,644,660,675,705,701,714
E02004137,East Devon 009,428,426,427,434,462,468
E02004138,East Devon 010,769,806,801,806,810,867
E02004139,East Devon 011,616,618,639,682,717,736
E02004140,East Devon 012,612,608,626,623,633,637
E02004141,East Devon 013,399,409,399,438,448,472
E02004142,East Devon 014,488,486,521,526,548,550
E02004143,East Devon 015,515,510,516,521,529,556
E02004144,East Devon 016,543,569,598,622,615,632
E02004145,East Devon 017,573,557,546,576,586,633
E02004146,East Devon 018,654,653,687,754,772,775
E02004147,East Devon 019,612,595,601,629,642,659
E02004148,East Devon 020,824,885,918,954,934,930
E02004149,Exeter 001,304,298,308,315,306,297
E02004150,Exeter 002,631,638,655,696,708,698
E02004151,Exeter 003,671,717,775,845,862,888
E02004152,Exeter 004,537,522,530,563,572,575
E02004153,Exeter 005,607,629,619,627,668,701
E02004154,Exeter 006,587,617,630,657,663,652
E02004155,Exeter 007,857,856,844,864,862,867
E02004156,Exeter 008,961,988,1028,1111,1146,1131
E02004157,Exeter 009,556,587,591,586,595,585
E02004158,Exeter 010,715,749,765,835,836,854
E02004159,Exeter 011,481,505,517,541,548,624
E02004160,Exeter 012,665,703,730,794,816,813
E02004161,Exeter 013,889,919,924,995,1005,1035
E02004162,Exeter 014,619,619,630,695,711,732
E02004163,Exeter 015,424,435,455,465,497,505
E02004164,Mid Devon 001,435,445,456,486,498,514
E02004165,Mid Devon 002,529,562,607,611,630,626
E02004166,Mid Devon 003,548,563,556,542,557,627
E02004167,Mid Devon 004,619,650,657,706,708,711
E02004168,Mid Devon 005,530,555,565,595,632,652
E02004169,Mid Devon 006,491,507,522,546,565,602
E02004170,Mid Devon 007,653,674,687,735,769,776
E02004171,Mid Devon 008,553,577,578,591,594,619
E02004172,Mid Devon 009,471,477,486,495,482,492
E02004173,Mid Devon 010,525,517,512,550,619,668
E02004174,Mid Devon 011,620,657,710,780,821,819
E02004175,North Devon 001,573,615,627,616,580,578
E02004176,North Devon 002,495,512,502,493,500,525
E02004177,North Devon 003,568,591,613,615,585,589
E02004178,North Devon 004,363,371,385,403,414,429
E02004179,North Devon 005,745,774,820,832,842,863
E02004180,North Devon 006,451,451,476,470,474,486
E02004181,North Devon 007,603,638,658,647,621,633
E02004182,North Devon 008,775,800,810,805,821,848
E02004183,North Devon 009,627,639,698,699,694,682
E02004184,North Devon 010,809,841,888,907,893,925
E02004185,North Devon 011,615,631,636,628,660,671
E02004186,North Devon 012,705,748,782,797,762,794
E02004187,North Devon 013,843,899,933,927,896,900
E02004188,North Devon 014,508,527,552,588,588,592
E02004189,South Hams 001,514,506,509,526,537,531
E02004190,South Hams 002,607,639,658,663,660,667
E02004191,South Hams 003,732,727,720,726,761,823
E02004192,South Hams 004,563,569,593,607,625,664
E02004193,South Hams 005,985,977,973,989,973,954
E02004194,South Hams 006,492,500,494,512,531,568
E02004195,South Hams 007,526,535,541,533,550,581
E02004196,South Hams 008,579,595,584,576,588,623
E02004197,South Hams 009,513,492,499,505,511,535
E02004198,South Hams 010,608,630,642,663,691,714
E02004199,South Hams 011,495,499,484,479,503,533
E02004200,South Hams 012,472,480,511,537,536,531
E02004201,Teignbridge 001,450,474,492,524,530,520
E02004202,Teignbridge 002,650,654,686,745,792,858
E02004203,Teignbridge 003,469,449,452,455,479,513
E02004204,Teignbridge 004,828,836,834,858,892,951
E02004205,Teignbridge 005,537,558,590,654,713,770
E02004206,Teignbridge 006,683,669,677,697,753,824
E02004207,Teignbridge 007,581,591,613,602,651,680
E02004208,Teignbridge 008,676,685,701,738,744,786
E02004209,Teignbridge 009,773,763,774,798,850,926
E02004210,Teignbridge 010,772,761,767,795,854,920
E02004211,Teignbridge 011,627,628,632,626,653,669
E02004212,Teignbridge 012,520,532,522,529,566,607
E02004213,Teignbridge 013,473,487,508,538,596,680
E02004214,Teignbridge 014,624,630,629,658,686,773
E02004215,Teignbridge 015,679,665,653,646,684,742
E02004216,Teignbridge 016,541,556,576,596,638,684
E02004217,Teignbridge 017,751,760,738,719,723,783
E02004218,Teignbridge 018,547,567,552,581,579,630
E02004219,Teignbridge 019,490,496,492,500,503,556
E02004220,Torridge 001,592,610,624,657,663,685
E02004221,Torridge 002,563,604,616,604,584,584
E02004222,Torridge 003,601,604,599,599,648,677
E02004223,Torridge 004,1035,1069,1095,1131,1169,1238
E02004224,Torridge 005,467,482,514,538,564,560
E02004225,Torridge 006,504,553,586,602,573,555
E02004226,Torridge 007,568,591,632,613,620,634
E02004227,Torridge 008,712,769,830,855,847,879
E02004228,Torridge 009,502,538,564,607,624,650
E02004229,West Devon 001,617,661,703,764,796,851
E02004230,West Devon 002,680,723,764,809,798,813
E02004231,West Devon 003,565,567,543,562,589,625
E02004232,West Devon 004,541,535,539,549,552,593
E02004233,West Devon 005,1164,1139,1099,1142,1166,1249
E02004234,West Devon 006,591,557,538,535,537,553
E02004235,West Devon 007,641,630,600,598,592,615
E02006840,Torbay 019,1036,1051,1066,1112,1194,1318
TOWN01,Ashburton-Buckfastleigh,751,760,738,719,723,783
TOWN02,Axminster,1231,1257,1270,1323,1351,1400
TOWN03,Barnstaple,4447,4610,4811,4823,4786,4897
TOWN04,Bideford-Northam,3397,3507,3585,3658,3766,3886
TOWN05,Braunton,976,1010,1064,1091,1112,1136
TOWN06,Crediton,1617,1651,1708,1825,1922,1979
TOWN07,Cullompton,1811,1878,1890,1945,2003,2133
TOWN08,Dartmouth,952,959,975,968,991,1028
TOWN09,Dawlish,1391,1379,1420,1518,1646,1785
TOWN10,Exeter (Wider),10928,11269,11575,12272,12597,12882
TOWN11,Exmouth,4276,4329,4428,4644,4669,4798
TOWN12,Great Torrington,897,950,1016,1017,996,976
TOWN13,Holsworthy,1214,1307,1395,1462,1471,1529
TOWN14,Honiton,1734,1734,1706,1746,1769,1853
TOWN15,Ilfracombe,1622,1703,1739,1728,1667,1695
TOWN16,Ivybridge,2816,2801,2796,2823,2835,2877
TOWN17,Kingsbridge,1535,1579,1623,1666,1711,1768
TOWN18,Lynton-Lynmouth,146,149,145,140,143,153
TOWN19,Moretonhampstead,332,308,317,324,338,362
TOWN20,Newton Abbot,6488,6567,6586,6727,7075,7691
TOWN21,Okehampton,2147,2248,2323,2433,2470,2595
TOWN22,Ottery St Mary,1015,1045,1068,1131,1160,1214
TOWN23,Seaton,1172,1219,1219,1230,1236,1306
TOWN24,Sidmouth,1578,1583,1626,1673,1728,1746
TOWN25,South Molton,1162,1231,1296,1310,1266,1261
TOWN26,Tavistock,2829,2758,2664,2725,2756,2917
TOWN27,Teignmouth,1866,1859,1887,1956,2042,2146
TOWN28,Tiverton,2808,2920,3004,3159,3261,3322
TOWN29,Totnes,1782,1811,1816,1859,1929,2053
DIV1,Alphington & Cowick ED,1298,1361,1421,1535,1554,1560
DIV2,Ashburton & Buckfastleigh ED,1090,1125,1112,1119,1118,1230
DIV3,Axminster ED,1037,1064,1081,1110,1136,1169
DIV4,Barnstaple North ED,1576,1638,1689,1679,1676,1723
DIV5,Barnstaple South ED,1239,1280,1365,1378,1353,1364
DIV6,Bickleigh & Wembury ED,959,946,962,975,985,1000
DIV7,Bideford East ED,1245,1297,1315,1315,1364,1413
DIV8,Bideford West & Hartland ED,857,858,893,953,1017,1063
DIV9,Bovey Rural ED,1086,1098,1106,1109,1197,1272
DIV10,Braunton Rural ED,976,1010,1064,1091,1112,1136
DIV11,Broadclyst ED,723,749,787,850,929,1042
DIV12,Chudleigh & Teign Valley ED,1053,1053,1074,1091,1109,1154
DIV13,Chulmleigh & Landkey ED,764,784,824,854,860,885
DIV14,Combe Martin Rural ED,927,943,955,939,942,981
DIV15,Crediton ED,990,1024,1074,1165,1222,1247
DIV16,"Creedy, Taw & Mid Exe ED",971,983,999,1033,1077,1116
DIV17,Cullompton & Bradninch ED,963,1002,1009,1062,1098,1117
DIV18,Dartmouth & Marldon ED,1090,1105,1135,1140,1175,1246
DIV19,Dawlish ED,1220,1227,1267,1351,1466,1593
DIV20,Duryard & Pennsylvania ED,564,557,600,631,623,595
DIV21,Exminster & Haldon ED,838,852,897,984,1039,1096
DIV22,Exmouth & Budleigh Salterton Coastal ED,1397,1442,1464,1530,1520,1562
DIV23,Exmouth ED,2739,2733,2814,2950,2988,3057
DIV24,Exwick & St Thomas ED,1180,1219,1206,1264,1303,1353
DIV25,Feniton & Honiton ED,1260,1270,1237,1275,1298,1356
DIV26,Fremington Rural ED,1031,1076,1095,1091,1099,1132
DIV27,Hatherleigh & Chagford ED,1004,1047,1077,1146,1203,1273
DIV28,Heavitree & Whipton Barton ED,1361,1386,1380,1435,1440,1459
DIV29,Holsworthy Rural ED,1214,1307,1395,1462,1471,1529
DIV30,Ilfracombe ED,1140,1205,1240,1231,1165,1167
DIV31,Ipplepen & The Kerswells ED,1162,1185,1169,1188,1206,1299
DIV32,Ivybridge ED,985,977,973,989,973,954
DIV33,Kingsbridge ED,1102,1129,1126,1142,1194,1247
DIV34,Kingsteignton & Teign Estuary ED,1281,1267,1284,1312,1402,1499
DIV35,Newton Abbot North ED,1194,1213,1202,1236,1329,1469
DIV36,Newton Abbot South ED,1298,1294,1308,1336,1425,1554
DIV37,Northam ED,1155,1213,1240,1261,1247,1269
DIV38,Okehampton Rural ED,1221,1258,1303,1358,1349,1406
DIV39,Otter Valley ED,936,961,974,1033,1037,1065
DIV40,Pinhoe & Mincinglake ED,1058,1110,1167,1273,1295,1332
DIV41,Salcombe ED,897,934,974,1009,1013,1031
DIV42,Seaton & Colyton ED,1267,1298,1294,1314,1338,1409
DIV43,Sidmouth ED,1425,1437,1477,1508,1553,1574
DIV44,South Brent & Yealmpton ED,977,989,993,994,1008,1041
DIV45,South Molton ED,1027,1101,1150,1163,1123,1125
DIV46,St David's & Haven Banks ED,1100,1127,1160,1248,1304,1293
DIV47,St Sidwells & St James ED,1218,1231,1240,1293,1316,1304
DIV48,Tavistock ED,1164,1139,1099,1142,1166,1249
DIV49,Teignmouth ED,1448,1446,1468,1534,1598,1706
DIV50,Tiverton East ED,1037,1069,1098,1150,1176,1175
DIV51,Tiverton West ED,985,1040,1085,1148,1202,1238
DIV52,Torrington Rural ED,1072,1144,1218,1215,1193,1188
DIV53,Totnes & Dartington ED,1076,1070,1047,1068,1119,1207
DIV54,Wearside & Topsham ED,740,772,800,815,871,926
DIV55,Whimple & Blackdown ED,878,885,898,930,944,1000
DIV56,Willand & Uffculme ED,1028,1067,1071,1078,1100,1212
DIV57,Wonford & St Loyes ED,985,1019,1028,1094,1090,1134
DIV58,Yelverton Rural ED,1411,1369,1306,1313,1310,1371
CHSCTAXE,"Axe Valley, Seaton and Sidmouth CHSCT",3981,4060,4115,4226,4316,4452
CHSCTBARNSTAPLE,Barnstaple CHSCT,3555,3673,3854,3861,3826,3906
CHSCTBIDEFORD,Bideford and Northam CHSCT,4073,4222,4300,4356,4439,4589
CHSCTBRAUNTON,Braunton and Ilfracombe CHSCT,2744,2862,2948,2959,2921,2984
CHSCTCREDITON,Crediton CHSCT,1652,1700,1745,1866,1953,2004
CHSCTCULLOMPTON,Cullompton CHSCT,2323,2400,2422,2504,2553,2697
CHSCTDAWLISH,Dawlish and Teignmouth CHSCT,2994,3007,3079,3224,3410,3655
CHSCTEXETERCHALL,Exeter - County Hall CHSCT,5040,5213,5365,5748,6013,6305
CHSCTEXETERSYCAMORE,Exeter - Sycamores CHSCT,5757,5898,6045,6378,6465,6502
CHSCTEXMOUTH,Exmouth and Budleigh CHSCT,4276,4329,4428,4644,4669,4798
CHSCTHONITON,Honiton and Ottery St Mary CHSCT,2609,2631,2620,2695,2736,2846
CHSCTIVYBRIDGE,Ivybridge CHSCT,2829,2852,2850,2875,2867,2907
CHSCTKINGSBRIDGE,Kingsbridge CHSCT,1535,1579,1623,1666,1711,1768
CHSCTNABBOT,Newton Abbot CHSCT,5166,5223,5222,5357,5644,6169
CHSCTOKE,Okehampton CHSCT,2303,2370,2431,2565,2613,2752
CHSCTSMOLTON,South Molton and Chulmleigh CHSCT,1474,1562,1642,1646,1600,1621
CHSCTTAVISTOCK,Tavistock CHSCT,3169,3087,3009,3072,3110,3260
CHSCTTEIGN,Teign Valley and South Dartmoor CHSCT,2398,2432,2444,2449,2538,2706
CHSCTTIVERTON,Tiverton CHSCT,2695,2801,2894,3047,3167,3211
CHSCTTORRINGTON,Torrington and Holsworthy CHSCT,2327,2479,2653,2743,2754,2792
CHSCTTOTNES,Totnes and Dartmouth CHSCT,2020,2002,2000,2015,2111,2245
Eastern,Eastern LCP,,,,,,
Northern,Northern LCP,,,,,,
Southern,Southern LCP,,,,,,
Western,Western LCP,,,,,,
