Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015160,10,6,11,48,27,102
E01015161,10,12,12,38,24,96
E01015162,10,12,14,44,19,99
E01015163,8,8,12,44,27,99
E01015164,12,18,25,59,16,130
E01015165,13,16,20,43,13,105
E01015166,19,23,22,49,20,133
E01015167,13,13,17,47,11,101
E01015168,14,19,18,49,14,114
E01015169,32,11,13,47,17,120
E01015170,12,14,12,50,15,103
E01015171,14,14,12,51,19,110
E01015172,23,16,15,50,16,120
E01015173,12,15,16,46,20,109
E01015174,13,12,21,51,18,115
E01015175,22,15,14,32,12,95
E01015176,11,10,13,44,20,98
E01015177,18,16,18,42,12,106
E01015178,42,19,16,35,11,123
E01015179,39,15,18,29,8,109
E01015180,13,20,19,38,15,105
E01015181,25,22,18,43,15,123
E01015182,19,22,20,46,14,121
E01015183,7,6,9,48,27,97
E01015184,5,3,7,39,43,97
E01015185,9,6,7,42,29,93
E01015186,9,6,11,48,22,96
E01015187,5,5,9,47,40,106
E01015188,8,4,14,47,37,110
E01015189,5,5,9,44,20,83
E01015190,12,6,15,57,29,119
E01015191,13,11,20,49,17,110
E01015192,10,13,12,50,15,100
E01015193,11,7,12,42,22,94
E01015194,8,8,13,50,21,100
E01015195,11,13,18,61,25,128
E01015196,13,14,21,44,13,105
E01015197,7,3,9,47,37,103
E01015198,4,4,10,54,45,117
E01015199,6,2,6,48,39,101
E01015200,6,5,10,25,22,68
E01015201,6,6,7,49,28,96
E01015202,8,9,17,48,19,101
E01015203,5,4,11,44,26,90
E01015204,8,9,15,42,19,93
E01015205,7,8,15,45,21,96
E01015206,9,7,15,47,23,101
E01015207,9,9,17,53,18,106
E01015208,9,3,9,66,51,138
E01015209,8,7,11,46,29,101
E01015210,12,13,14,48,17,104
E01015211,9,7,16,44,24,100
E01015212,11,8,18,42,15,94
E01015213,6,11,14,47,16,94
E01015214,11,13,11,42,12,89
E01015215,9,11,15,44,17,96
E01015216,8,13,12,43,17,93
E01015217,19,12,14,42,14,101
E01015218,11,8,14,46,19,98
E01015219,6,7,8,42,36,99
E01015220,6,5,9,52,28,100
E01015221,8,6,14,48,30,106
E01015222,11,8,12,50,34,115
E01015223,7,6,12,50,18,93
E01015224,7,7,16,47,24,101
E01015225,11,7,13,51,24,106
E01015226,5,5,11,50,31,102
E01015227,8,7,13,51,26,105
E01015228,8,7,11,46,34,106
E01015229,7,6,10,40,35,98
E01015230,5,5,10,42,40,102
E01015231,13,12,12,50,18,105
E01015232,11,12,13,56,29,121
E01015233,10,10,11,42,23,96
E01015234,10,10,11,45,14,90
E01015235,8,7,9,47,52,123
E01015236,11,5,13,54,29,112
E01015237,9,10,11,44,15,89
E01015238,7,8,13,40,23,91
E01015239,8,6,9,44,41,108
E01015240,4,7,9,41,43,104
E01015241,11,9,14,42,26,102
E01015242,9,9,14,41,13,86
E01015243,5,6,12,45,27,95
E01015244,8,6,10,51,30,105
E01015245,6,6,8,44,29,93
E01015246,6,4,12,39,33,94
E01015247,10,11,15,56,31,123
E01015248,10,9,11,52,21,103
E01015249,8,11,15,49,20,103
E01015250,8,12,17,42,17,96
E01015251,11,6,10,42,17,86
E01015252,24,26,35,73,27,185
E01015253,15,16,21,47,12,111
E01015254,7,5,13,49,27,101
E01015255,16,10,14,47,14,101
E01015256,18,15,13,50,21,117
E01015257,11,7,14,40,16,88
E01015258,17,16,16,67,28,144
E01015259,11,11,15,44,11,92
E01015260,10,11,12,45,17,95
E01015261,12,15,18,66,23,134
E01015262,13,9,12,43,16,93
E01015263,11,15,13,44,14,97
