Area,16 to 24
E01020201,0.070066781
E01020202,0.063472893
E01020203,0.069890177
E01020204,0.038124685
E01020205,0.065448036
E01020206,0.068616727
E01020207,0.083014112
E01020208,0.070016646
E01020209,0.046278764
E01020210,0.053258915
E01020211,0.046456494
E01020212,0.054581
E01020213,0.049611972
E01020214,0.060517968
E01020215,0.052347509
E01020216,0.055133899
E01020217,0.082777516
E01020218,0.072281957
E01020219,0.054651239
E01020220,0.051501137
E01020221,0.048797973
E01020222,0.052257669
E01020223,0.045306977
E01020224,0.042693846
E01020225,0.061473857
E01020226,0.083761434
E01020227,0.086804423
E01020228,0.078971897
E01020229,0.05423857
E01020230,0.057057714
E01020231,0.060314128
E01020232,0.046168717
E01020233,0.066244734
E01020234,0.061332535
E01020235,0.069954783
E01020236,0.055941979
E01020237,0.050272951
E01020238,0.060396267
E01020239,0.068757816
E01020240,0.076054509
E01020241,0.050266161
E01020242,0.046522808
E01020243,0.050493031
E01020244,0.060211563
E01020245,0.05438
E01020246,0.039076407
E01020247,0.063237883
E01020248,0.047605855
E01020249,0.056384266
E01020250,0.061367366
E01020251,0.054220802
E01020252,0.084264721
E01020253,0.044929881
E01020254,0.067674581
E01020255,0.050825764
E01020256,0.063281429
E01020257,0.059222527
E01020258,0.065978841
E01020259,0.050935275
E01020260,0.068935191
E01020261,0.051268871
E01020262,0.063022855
E01020263,0.057615524
E01020264,0.099153021
E01020265,0.056381706
E01020266,0.051406608
E01020267,0.066231586
E01020268,0.071103895
E01020269,0.082524904
E01020270,0.046188858
E01020271,0.071125484
E01020272,0.049147132
E01020273,0.048712778
E01020274,0.0375686
E01020275,0.046669601
E01020276,0.053017909
E01020277,0.054386897
E01020278,0.036108957
E01020279,0.037165925
E01020280,0.05251292
E01020281,0.054337732
E01020282,0.069500505
E01020283,0.052067956
E01020284,0.055420391
E01020285,0.057536608
E01020286,0.048716236
E01020287,0.056048425
E01020288,0.044692704
E01020289,0.046455008
E01020290,0.05874174
E01020291,0.041524389
E01020292,0.05401961
E01020293,0.047703869
E01020294,0.076709423
E01020295,0.072879263
E01020296,0.04467908
E01020297,0.056443918
E01020298,0.065910266
E01020299,0.056742861
E01020300,0.07042875
E01020301,0.044605605
E01020302,0.049823823
E01020303,0.05080431
E01020304,0.061691385
E01020305,0.060841927
E01020306,0.049983927
E01020307,0.064639958
E01020308,0.047874643
E01020309,0.044509119
E01020310,0.06222501
E01020311,0.049046534
E01020312,0.044348663
E01020313,0.062550397
E01020314,0.055486742
E01020315,0.082959554
E01020316,0.05174
E01020317,0.055562715
E01020318,0.058940337
E01020319,0.044659405
E01020320,0.051125381
E01020321,0.0598675
E01020322,0.055579659
E01020323,0.043562585
E01020324,0.060373101
E01020325,0.047279311
E01020326,0.05780418
E01020327,0.061789637
E01020328,0.04999275
E01020329,0.059649334
E01020330,0.073226875
E01020331,0.061278
E01020332,0.066345518
E01020333,0.052663487
E01020334,0.061625302
E01020335,0.0795837
E01020336,0.060265381
E01020337,0.067419367
E01020338,0.0517246
E01020339,0.049090544
E01020340,0.048333885
E01020341,0.054033175
E01020342,0.048793735
E01032628,0.058857989
E01032657,0.063151667
E01032658,0.06391936
E01033232,0.055261257
E01033233,0.072751364
E01033234,0.035407938
E01033235,0.089863487
E01033236,0.06764426
E07000040,0.065230685
E07000041,0.064862353
E07000042,0.057247358
E07000043,0.059118845
E07000044,0.056056817
E07000045,0.060742709
E07000046,0.054521189
E07000047,0.057406123
E10000008,0.060192487
E06000026,0.057240097
E06000027,0.061032543
IMDQ1,0.058234906
IMDQ2,0.060165863
IMDQ3,0.05712331
IMDQ4,0.06158303
IMDQ5,0.062594149
E02003122,0.055275436
E02003123,0.054426031
E02003124,0.056522041
E02003125,0.051706617
E02003126,0.046130421
E02003127,0.054291563
E02003128,0.056588962
E02003129,0.061595826
E02003130,0.050506522
E02003131,0.049982478
E02003132,0.061412635
E02003133,0.051493513
E02003134,0.050908605
E02003135,0.047880384
E02003136,0.066309592
E02003137,0.07758005
E02003138,0.058325835
E02003139,0.040288239
E02003140,0.062143248
E02003141,0.050724122
E02003142,0.054658568
E02003143,0.055781624
E02003144,0.073607688
E02003145,0.065864464
E02003146,0.055893843
E02003147,0.042956453
E02003148,0.053179049
E02003149,0.055302512
E02003150,0.056399209
E02003151,0.0678764
E02003152,0.0569171
E02003153,0.065133925
E02003154,0.054978215
E02003155,0.072799166
E02003156,0.051465231
E02003157,0.047346508
E02003158,0.072617064
E02003159,0.053038543
E02003161,0.059491831
E02003163,0.068572315
E02003164,0.064372684
E02003165,0.061421373
E02003166,0.048887941
E02003167,0.075955845
E02003168,0.056842088
E02003169,0.061953357
E02003170,0.057532195
E02003171,0.062565528
E02004129,0.054294413
E02004130,0.071519239
E02004131,0.06585525
E02004132,0.051026679
E02004133,0.062704773
E02004134,0.056850575
E02004135,0.062072432
E02004136,0.061454211
E02004137,0.058755263
E02004138,0.074160904
E02004139,0.068823668
E02004140,0.085227281
E02004141,0.057930173
E02004142,0.056240778
E02004143,0.057108887
E02004144,0.064344945
E02004145,0.072808749
E02004146,0.053761022
E02004147,0.060694307
E02004148,0.085856839
E02004149,0.061445907
E02004150,0.0566349
E02004151,0.068007345
E02004152,0.07892866
E02004153,0.043912564
E02004154,0.069936826
E02004155,0.064510993
E02004156,0.068560541
E02004157,0.076450365
E02004158,0.06627098
E02004159,0.048075393
E02004160,0.069411076
E02004161,0.064477659
E02004162,0.068696952
E02004163,0.071010536
E02004164,0.052057878
E02004165,0.061409856
E02004166,0.056031989
E02004167,0.058396411
E02004168,0.061323549
E02004169,0.057193126
E02004170,0.061746928
E02004171,0.05623547
E02004172,0.04981436
E02004173,0.049832416
E02004174,0.066404189
E02004175,0.055780019
E02004176,0.056109339
E02004177,0.057194484
E02004178,0.054386336
E02004179,0.067062835
E02004180,0.0529865
E02004181,0.061607584
E02004182,0.063273214
E02004183,0.066543945
E02004184,0.056072125
E02004185,0.067126071
E02004186,0.052772869
E02004187,0.059921461
E02004188,0.054340455
E02004189,0.045646049
E02004190,0.054866798
E02004191,0.060458159
E02004192,0.050507663
E02004193,0.055724946
E02004194,0.054281001
E02004195,0.061439545
E02004196,0.051892857
