Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,3,2,8,16,11,40
E01015209,3,6,13,14,7,42
E01015210,5,9,16,14,6,50
E01015211,2,3,8,8,4,26
E01015212,4,6,15,15,4,44
E01015213,3,7,13,14,5,41
E01015214,5,10,12,15,4,45
E01015215,4,6,13,14,5,43
E01015216,4,8,14,14,5,45
E01015217,7,10,15,18,5,55
E01015218,4,6,16,16,6,49
E01015219,3,5,10,14,10,41
E01015220,3,3,12,16,8,41
E01015221,3,4,12,16,8,44
E01015222,4,5,11,16,9,43
E01015223,2,2,7,9,3,24
E01015224,3,5,13,14,7,42
E01015225,4,5,13,15,7,44
E01015226,1,2,8,9,5,25
E01015227,2,3,8,10,5,28
E01015228,3,7,10,16,9,46
E01015229,3,4,12,15,11,46
E01015230,1,2,6,8,6,24
E01015231,5,11,15,21,7,59
E01015232,4,10,16,24,10,65
E01015233,4,8,13,15,7,47
E01015234,4,7,13,16,4,45
E01015235,3,5,11,19,15,54
E01015236,4,5,15,20,9,52
E01015237,4,6,12,12,5,39
E01015238,3,6,14,12,7,42
E01015239,3,6,12,16,13,49
E01015240,2,5,12,14,13,46
E01015241,4,6,13,14,7,45
E01015242,4,8,13,12,4,42
E01015243,2,4,10,15,8,38
E01015244,3,4,11,15,8,42
E01015245,3,4,9,15,9,40
E01015246,2,3,10,13,10,39
E01015247,4,7,16,21,9,57
E01015248,4,7,14,16,7,48
E01015249,4,8,16,15,5,48
E01015250,2,5,8,8,3,26
E01015251,2,3,7,8,3,23
E01015252,9,16,28,23,6,82
E01015253,4,6,11,8,2,31
E01015254,3,4,11,15,8,41
E01015255,7,10,16,20,5,59
E01015256,6,14,15,21,7,64
E01015257,5,7,14,14,5,45
E01015258,7,12,18,23,9,70
E01015259,4,7,16,14,3,45
E01015260,4,8,15,21,6,55
E01015261,6,13,18,24,9,70
E01015262,5,6,13,16,6,45
E01015263,5,9,14,14,5,47
E01015264,2,4,9,15,8,39
E01015265,4,4,11,15,10,45
E01015266,5,8,14,14,6,47
E01015267,3,7,14,24,10,57
E01015268,2,5,12,18,12,49
E01015269,2,6,13,20,12,53
E01015270,3,6,13,21,13,56
E01015271,1,2,4,10,7,25
E01019886,7,10,24,27,14,81
E01019887,4,8,13,11,7,42
E01019888,3,4,12,15,11,45
E01019889,2,4,8,9,6,29
E01019890,2,4,8,13,7,33
E01019891,3,5,13,17,5,44
E01019892,4,16,21,14,4,59
E01019893,6,8,22,23,8,68
E01019894,1,1,6,10,11,28
E01019895,1,2,7,12,8,30
E01019896,2,1,7,11,11,32
E01019897,3,4,16,12,7,43
E01019898,2,4,13,15,9,43
E01019899,2,2,6,9,5,24
E01019900,2,3,8,14,10,38
E01019901,3,3,10,15,8,39
E01019902,4,6,17,19,13,58
E01019903,4,5,20,22,10,61
E01019904,4,4,13,14,7,42
E01019905,4,3,14,17,7,45
E01019906,2,5,10,11,5,34
E01019907,2,3,9,10,7,31
E01019908,3,6,13,9,2,34
E01019909,2,2,11,13,9,38
E01019910,2,2,10,11,5,30
E01019911,1,3,6,10,10,31
E01019912,4,6,12,17,12,50
E01019913,1,1,4,8,11,26
E01019914,5,9,20,22,11,67
E01019915,2,2,8,10,8,30
E01019916,7,15,19,16,6,63
E01019917,5,6,15,16,5,47
E01019918,6,11,16,23,8,64
E01019919,5,11,17,15,6,53
E01019920,4,7,15,15,6,46
E01019921,2,3,10,9,4,28
E01019922,4,6,14,14,7,45
E01019923,2,4,12,12,6,36
E01019924,4,6,15,16,4,46
E01019925,2,3,11,8,3,28
E01019927,4,5,11,11,7,38
E01019928,3,5,14,14,6,42
E01019929,2,4,9,8,3,27
E01019930,1,4,7,8,5,25
E01019931,3,3,8,9,5,28
E01019932,5,8,16,16,9,54
E01019933,3,5,10,11,7,36
E01019934,2,4,8,11,7,32
E01019935,1,1,5,9,5,22
E01019936,2,2,8,12,8,31
E01019937,3,4,12,17,9,45
E01019938,4,6,18,27,13,67
E01019939,3,2,9,11,7,31
E01019940,2,1,9,13,8,33
E01019942,2,3,10,11,5,31
E01019943,3,3,11,12,6,34
E01019944,2,4,9,10,4,30
E01019945,8,6,17,25,10,66
E01019946,1,1,6,10,10,29
E01019947,3,6,13,17,13,52
E01019948,1,1,5,8,7,22
E01019949,2,3,7,9,9,30
E01019950,2,2,8,13,9,34
E01019951,2,2,8,15,11,37
E01019952,2,2,10,13,10,37
E01019953,2,2,6,9,7,25
E01019954,5,9,18,17,8,56
E01019955,2,3,8,9,6,28
E01019956,2,3,6,11,8,30
E01019957,2,2,4,11,14,34
E01019958,2,2,9,13,11,37
E01019959,2,3,11,12,6,34
E01019960,2,2,8,10,4,25
E01019961,3,3,12,20,10,48
E01019962,4,4,12,18,7,45
E01019963,2,3,13,13,6,36
E01019964,6,12,7,10,4,39
E01019965,2,4,12,12,6,36
E01019966,1,1,5,7,4,19
E01019967,2,3,9,15,8,38
E01019968,2,5,8,9,5,29
E01019969,2,5,8,9,3,26
E01019970,2,4,8,7,3,24
E01019971,5,15,16,12,4,52
E01019972,5,11,16,15,3,49
E01019973,2,4,9,9,4,28
E01019974,3,6,12,15,7,42
E01019975,5,9,14,12,4,43
E01019976,2,4,8,8,5,27
E01019977,2,4,9,8,4,28
E01019980,6,18,18,12,3,56
E01019981,4,10,16,15,5,49
E01019982,5,14,17,13,2,52
E01019983,3,4,10,9,5,32
E01019984,3,6,11,9,3,31
E01019985,5,10,16,14,3,47
E01019986,3,7,10,9,4,33
E01019987,13,12,13,9,5,51
E01019988,3,5,8,8,4,27
E01019989,2,7,8,4,2,23
E01019990,5,11,13,13,3,46
E01019991,5,12,16,12,4,48
E01019992,5,9,14,14,6,48
E01019993,3,4,8,10,3,28
E01019994,15,14,11,8,4,51
E01019995,16,16,14,13,6,65
E01019996,6,8,8,6,5,33
E01019997,23,10,10,6,2,51
E01019998,2,6,10,10,4,31
E01019999,8,3,7,8,4,30
E01020000,4,9,14,11,5,44
E01020001,2,4,9,10,5,30
E01020002,5,12,19,14,7,56
E01020003,2,5,9,9,5,30
E01020004,3,5,11,12,5,35
E01020005,6,10,19,15,6,56
