Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01020142,510.4990572,493.0023976,501.5225056,513.8249826,476.771359,464.9216309
E01020143,586.2167332,556.4553535,563.4009824,552.7610041,528.1295048,517.1123432
E01020144,848.5480684,828.1744972,833.8728246,786.8672933,662.5580154,695.0795359
E01020145,649.5434786,680.0057855,663.7687806,666.2246989,633.314722,594.1088178
E01020146,976.4905607,841.8485129,869.1928539,849.3114066,808.242701,790.1878548
E01020147,540.5270154,512.0350538,487.5780355,502.066618,463.3118047,460.6101972
E01020148,910.3443313,864.2501667,819.0200887,795.7613559,780.0154951,799.4287684
E01020149,929.370543,927.3719331,922.4943886,946.3439456,781.4025876,766.7433893
E01020150,556.3666552,574.7203544,524.5514188,486.1317865,452.8967891,471.0261241
E01020151,457.1099775,445.2155322,505.0374683,500.3770198,424.9624702,431.1412051
E01020152,593.0156789,583.4565489,587.3756551,561.0035153,525.3046584,518.4564214
E01020153,710.5061575,726.451049,756.6758645,728.0636499,712.3284272,684.3966417
E01020154,850.4127865,871.3090014,871.4206386,869.5270314,813.5945767,815.869976
E01020155,986.0738076,1013.713565,988.1330495,997.0741993,920.2326008,944.9932048
E01020156,531.7323323,507.0157508,582.4021301,522.6681012,515.2661628,516.4324715
E01020157,485.724802,470.8138309,475.4042607,492.0076244,457.2242457,463.8600281
E01020158,628.8966119,582.5761264,571.7108783,559.7179843,518.8256565,516.5733175
E01020159,816.1421794,691.3812536,640.9550337,615.4645903,548.53285,553.6687644
E01020160,772.5834931,724.4509924,633.3158648,661.1752007,607.394156,606.3857484
E01020161,597.2672901,575.5351872,563.3876875,570.3315375,543.2786382,530.9077743
E01020162,771.431818,782.9585727,788.0678963,802.5748595,766.4867642,751.5701235
E01020163,777.2238161,722.9875265,655.3701176,677.0305035,632.6500027,625.2536058
E01020164,856.561063,742.2626327,716.4457406,717.92978,672.2850968,677.4641098
E01020165,814.2027437,785.1681941,796.1362413,690.5007186,648.8759591,639.776479
E01020166,868.2056286,850.1333424,802.4371209,808.8367547,740.0368,736.1907431
E01020167,866.4309442,829.5529325,780.0697861,805.5852942,736.7277433,727.6704838
E01020168,593.4200622,565.7096971,531.8741848,560.1486556,511.0014756,497.3477541
E01020169,513.5344514,513.8427275,535.6434879,552.7771812,498.3424712,504.5757341
E01020170,561.1641298,562.3918171,523.7322608,533.0150987,506.7347249,521.7958789
