Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01019913,10,5,5,0,5,5,10,10,5,10,10,5,5,10,5,0
E01019914,15,15,20,25,20,20,25,25,25,30,25,30,30,30,35,40
E01019915,5,5,5,5,5,5,10,10,10,10,10,15,15,10,10,10
E01019916,0,5,0,5,5,10,5,5,5,10,15,5,10,10,10,10
E01019917,10,10,5,10,10,5,5,10,5,10,10,15,10,15,15,15
E01019918,5,5,10,5,5,10,5,5,5,5,10,5,10,15,10,10
E01019919,5,5,5,5,5,10,5,5,5,5,5,10,5,10,5,5
E01019920,5,5,10,10,10,5,10,10,10,10,15,10,10,10,15,15
E01019921,5,10,10,5,10,10,10,5,10,10,10,10,10,10,10,15
E01019922,10,10,15,15,10,10,10,15,15,15,20,25,25,25,30,30
E01019923,10,10,10,10,10,10,10,10,5,5,10,15,10,5,10,10
E01019924,10,5,5,10,10,10,10,10,10,15,15,15,10,20,15,20
E01019925,5,5,5,5,5,5,10,5,0,5,5,5,5,5,5,5
E01019927,10,10,10,10,10,15,10,10,10,10,10,15,15,15,10,15
E01019928,5,5,10,5,5,10,10,10,5,10,10,10,10,15,10,10
E01019929,10,10,10,10,10,10,5,5,5,10,10,5,15,10,5,5
E01019930,0,5,5,5,5,5,5,5,5,5,10,5,5,10,10,10
E01019931,5,10,5,5,0,5,0,5,5,5,5,10,5,5,5,10
E01019932,10,10,10,15,15,15,15,10,10,5,15,15,15,20,15,20
E01019933,5,10,10,10,15,15,15,10,10,10,5,5,5,0,10,10
E01019934,5,10,10,10,15,15,15,20,20,20,20,15,20,20,20,15
E01019935,5,5,5,10,5,5,5,5,5,5,5,0,5,5,10,10
E01019936,5,0,0,5,5,0,5,5,5,10,5,5,5,10,10,10
E01019937,10,10,15,10,10,10,10,15,15,15,20,20,10,15,10,15
E01019938,10,15,15,15,20,15,10,10,10,10,10,15,15,20,10,15
E01019939,10,5,5,5,5,10,5,5,0,10,10,5,5,10,10,5
E01019940,5,0,0,5,0,5,5,10,5,10,5,10,10,10,10,10
E01019942,5,5,5,10,5,5,5,5,5,5,5,10,15,15,15,10
E01019943,5,0,5,5,10,10,5,5,10,10,10,10,5,5,5,10
E01019944,5,5,5,5,10,5,10,5,5,10,5,5,5,5,5,5
E01019945,10,10,15,15,15,10,10,15,15,15,10,10,10,15,15,15
E01019946,5,0,5,5,5,0,5,5,10,5,0,5,10,10,10,10
E01019947,5,5,10,5,5,10,10,10,10,5,10,10,10,10,10,10
E01019948,10,10,10,10,15,15,15,10,15,15,10,10,15,10,10,10
E01019949,5,0,0,5,5,0,5,5,10,5,5,5,5,5,5,5
E01019950,5,5,5,10,5,0,5,5,5,10,5,5,10,5,10,15
E01019951,5,10,10,10,10,10,10,10,10,15,15,15,10,10,15,15
E01019952,5,5,10,5,10,10,10,10,15,5,5,10,10,10,10,15
E01019953,10,10,10,10,15,10,10,5,5,10,10,10,5,10,5,15
E01019954,5,5,10,5,5,5,10,15,10,15,15,10,20,20,15,25
E01019955,10,10,10,15,10,15,10,10,10,10,15,15,20,20,20,15
E01019956,5,0,10,5,5,5,5,5,5,0,5,5,5,10,5,5
E01019957,5,5,5,5,5,5,5,5,5,0,5,5,0,5,5,5
E01019958,5,5,0,0,5,5,5,10,5,5,5,10,10,10,15,15
E01019959,0,5,5,0,0,0,5,5,10,10,10,10,10,10,10,5
E01019960,0,0,0,5,0,5,5,5,5,10,5,5,10,5,10,5
E01019961,10,10,10,15,10,15,10,10,10,15,15,15,15,5,5,10
E01019962,5,10,5,10,5,10,5,10,10,15,15,15,20,10,15,10
E01019963,5,0,5,5,5,5,5,5,0,0,5,10,10,10,5,5
E01019964,0,5,0,0,5,0,0,5,0,0,0,5,5,0,5,5
E01019965,5,0,10,5,5,10,10,15,15,15,15,10,15,15,15,15
E01019966,5,5,5,5,5,5,5,10,5,5,10,5,5,5,5,5
E01019967,5,5,5,5,10,10,5,10,10,10,10,5,5,5,5,10
E01019968,10,15,10,15,15,10,15,10,10,10,10,15,15,15,10,10
E01019969,10,5,5,5,5,10,10,10,5,10,10,10,10,10,10,10
E01019970,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,5
E01019971,5,5,5,5,5,10,5,5,10,5,10,5,10,10,10,10
E01019972,10,10,5,5,5,10,10,5,5,15,15,15,15,20,15,15
