,,4,5,6,7,8,9
Area,Label,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016
E92000001,England,,,,,,
E12000009,South West,,,,,,
E01019910,East Devon 016C,0.193883684,0.152452967,0.21321406,0.188581457,0.20489608,0.209043018
E01019911,East Devon 016D,0.73940151,0.734527878,0.675681187,0.608854814,0.466742505,0.453354639
E01019912,East Devon 020A,0.311147789,0.263156734,0.262314886,0.221904075,0.208903353,0.170910575
E01019913,East Devon 020B,0.106214342,0.126800586,0.124192996,0.1203004,0.118606655,0.101778978
E01019914,East Devon 020C,0.350744424,0.270863056,0.250065082,0.197917877,0.219960096,0.243716769
E01019915,East Devon 020D,0.298571483,0.315411804,0.329936293,0.328307847,0.304103562,0.31048184
E01019916,East Devon 019A,1.660768787,1.362072226,0.827365234,0.758814153,0.626457319,0.60391901
E01019917,East Devon 019B,0.320080895,0.547540572,0.469803059,0.602498219,0.484273082,0.307951472
E01019918,East Devon 019C,0.244983045,0.272631426,0.244505301,0.272969802,0.324599259,0.330788493
E01019919,East Devon 019D,0.981619289,1.314221081,1.109462647,0.589129147,0.426283172,0.545635937
E01019920,East Devon 018A,0.224141049,0.195987942,0.171665646,0.197688089,0.171053686,0.247930444
E01019921,East Devon 018B,2.281088781,2.145861037,1.365017714,1.729194244,1.336958223,1.347382292
E01019922,East Devon 018C,0.829124799,0.661012914,0.737547896,0.55141244,0.476973317,0.698439217
E01019923,East Devon 018D,0.825015632,1.827302182,1.152782704,1.128453816,0.938959449,1.314485642
E01019924,East Devon 018E,1.287529933,2.496856107,7.203237498,0.082630529,19.17968591,16.08227184
E01019925,East Devon 004A,0.502920993,0.591511323,0.753870733,0.993498106,1.380412107,0.86718484
E01019927,East Devon 002A,1.180102349,0.951361904,0.897209018,1.036665482,0.856976307,0.58112123
E01019928,East Devon 003A,0.200705749,0.207482784,0.311098795,0.359244572,0.369650165,0.38119426
E01019929,East Devon 003B,2.001720416,1.311962985,1.168800952,1.203067061,0.955916749,0.718348868
E01019930,East Devon 003C,1.176149582,0.795560158,0.660634408,0.767735895,0.592759803,0.668763394
E01019931,East Devon 003D,0.373818558,0.45181476,0.394034398,0.403774678,0.440630811,0.376770487
E01019932,East Devon 002B,0.675948298,0.758537967,0.853729214,1.208700008,0.923471581,0.590333129
E01019933,East Devon 002C,1.796003328,1.96869861,1.632240909,2.949712946,2.301311621,1.85176245
E01019934,East Devon 002D,0.201843876,0.218910817,0.21372615,0.207793754,0.192404203,0.184390569
E01019935,East Devon 007C,2.026291581,1.81717676,2.007585932,3.134963492,2.172928121,1.81187608
E01019936,East Devon 007D,0.303277689,0.303300164,0.319955641,0.286590401,0.485201914,0.243752961
E01019937,East Devon 013A,1.603510492,3.152673007,3.107236688,2.263828784,2.174005993,1.413257904
E01019938,East Devon 001B,1.1990293,1.057155174,1.053453452,0.913662782,0.948939272,1.126174423
E01019939,East Devon 008A,2.218110035,3.921828208,4.205773631,3.344245116,2.236009053,1.606588104
E01019940,East Devon 008B,0.390379873,0.332340525,0.469834789,0.519133513,0.525355565,0.404830306
E01019942,East Devon 008C,1.684482925,1.583973636,1.411120705,2.015299937,1.756849753,1.511602146
E01019943,East Devon 008D,0.541958651,0.537098285,1.017075711,1.198888636,1.293258062,1.869510229
E01019944,East Devon 008E,0.294199743,0.231896075,0.298718463,0.284794995,0.272837875,0.329266423
E01019945,East Devon 013B,0.577647443,0.392913658,0.447406139,0.329277485,0.503819772,0.517088966
E01019946,East Devon 010A,0.141865935,0.121702987,0.134187,0.150722083,0.122807533,0.107775401
E01019947,East Devon 010B,0.155996289,0.168637067,0.16753886,0.151286518,0.148178043,0.143505436
E01019948,East Devon 010C,0.839949116,0.675775346,0.824954529,1.001409813,1.366627558,1.536664556
E01019949,East Devon 010D,0.285533591,0.408192522,0.330042149,0.333476159,0.286620872,0.309851183
E01019950,East Devon 010E,0.963033211,0.907834342,0.709454344,1.12558532,1.150058452,1.432565955
E01019951,East Devon 009C,0.306682656,0.376414763,0.273461596,0.286823431,0.2572902,0.198007835
E01019952,East Devon 011A,0.759889052,0.650041257,0.499488299,0.460970837,0.408137492,0.390187661
E01019953,East Devon 011B,1.503012424,2.19251987,1.680401094,1.985314853,1.93914475,2.084181073
E01019954,East Devon 011C,2.344013155,3.57604003,4.598948299,3.311760244,1.737221665,1.951704225
E01019955,East Devon 011D,1.028966687,0.737636109,0.744255478,1.269796609,1.456442904,1.358104039
E01019956,East Devon 012A,0.417453949,0.391535079,0.394561489,0.36047392,0.33636496,0.354704605
E01019957,East Devon 012B,0.545968211,0.564654075,0.547727346,0.538421156,0.5427809,0.643881158
E01019958,East Devon 012C,0.113172351,0.104848287,0.121128171,0.129671369,0.122851344,0.102564556
E01019959,East Devon 004D,3.024856522,1.74558542,1.261350104,0.758445402,1.230731743,1.023574768
E01019960,East Devon 004E,0.916243912,1.368495305,1.034003218,0.627378602,0.720559795,0.65491954
E01019961,East Devon 007E,0.246161249,0.249334001,0.262020624,0.210941782,0.238434636,0.321445045
E01019962,East Devon 004F,1.444159527,1.884518662,2.132300346,2.016249973,2.009450011,1.562888692
E01019963,East Devon 013C,1.450931695,1.171403504,1.002253362,0.834879456,1.154306251,1.02913864
E01019964,East Devon 014B,2.989307784,3.054752663,2.159007784,2.314172115,1.077488946,0.739639386
E01019965,East Devon 014C,0.646776976,0.561887496,0.559755228,0.837464869,0.843996556,1.22397939
E01019966,East Devon 005E,1.158326024,0.82087662,0.648545531,0.641941542,0.596003144,0.690491137
E01019967,East Devon 001C,1.797952537,2.057285989,2.448741321,4.018412667,1.665640469,1.824242893
E01019968,Exeter 014A,0.819323904,0.771056596,0.858331712,0.756658747,0.482100561,0.478469664
E01019969,Exeter 014B,0.299112401,0.358251455,0.297460747,0.354290406,0.402089699,0.758629475
E01019970,Exeter 014C,0.081174281,0.078699119,0.08784716,0.095303082,0.085901016,0.069140626
E01019971,Exeter 014D,0.066946815,0.074147881,0.073028784,0.068227559,0.063942808,0.062761967
E01019972,Exeter 014E,1.323201071,1.760691634,1.191162857,1.177196282,3.068056681,1.862616347
E01019973,Exeter 012A,0.520036488,0.501529609,0.496422111,0.836663393,0.774594243,0.738543494
E01019974,Exeter 012B,0.613116957,0.832684385,1.075479685,1.141301363,1.112695538,1.287742499
E01019975,Exeter 010A,3.276034703,2.855202861,1.087150828,1.032890415,0.504782096,0.681140299
E01019976,Exeter 012C,0.101905934,0.106868519,0.118890803,0.110531662,0.120401377,0.108080648
E01019977,Exeter 012D,0.59081904,0.802683477,1.30122218,1.099915687,1.047814971,1.338917326
E01019980,Exeter 005A,0.876623474,0.543302663,0.563001296,0.761304063,0.888749854,0.588745654
E01019981,Exeter 012E,0.787349689,0.893330319,1.902675466,1.367405779,2.012719147,3.7617713
E01019982,Exeter 005B,6.833553783,3.250588477,11.97170883,19.70708206,4.485673877,3.07549489
E01019983,Exeter 005C,0.784678587,0.658112923,1.191705272,2.279752695,1.862792504,1.208354389
E01019984,Exeter 005D,0.60125899,1.01436454,0.083999868,0.081891343,11.36655128,2.981069018
E01019985,Exeter 005E,4.03304616,3.493452214,1.65178388,0.599800504,0.587179725,0.479486067
E01019986,Exeter 007A,1.287522601,2.460311069,1.804285059,1.347456406,0.973052135,2.025301804
E01019987,Exeter 006A,0.402763333,0.248624739,0.159709612,0.117197885,0.126404003,0.108904794
E01019988,Exeter 013A,1.212682128,1.387255422,1.713327815,0.932814152,0.662516796,0.657238485
E01019989,Exeter 006B,1.816902782,1.362400478,2.017595817,1.448509099,1.926897232,0.812231878
E01019990,Exeter 002A,1.92592223,2.961165256,3.385831656,0.085985157,0.090696214,0.637184702
E01019991,Exeter 002B,0.334885839,0.473751001,1.173554863,0.860373161,0.557471144,0.913183062
E01019992,Exeter 003A,0.82160149,0.674252726,0.591036242,0.498971457,0.441101613,0.575666649
E01019993,Exeter 002C,1.723810903,6.355159155,17.51183291,20.91630626,0.048840928,20.18207574
E01019994,Exeter 008A,14.83874648,6.292976018,4.751606153,2.507798768,1.893130816,1.289436767
E01019995,Exeter 008B,0.318064022,0.403565029,0.383591159,0.324391197,0.306386593,0.199395767
E01019996,Exeter 009A,0.12168263,0.142638281,0.155575669,0.125739707,0.111667518,0.104689914
E01019997,Exeter 004A,6.306151619,1.980656325,3.213273934,3.607805603,2.722954777,2.813870778
E01019998,Exeter 001C,4.798146337,5.820794487,6.738015476,5.449929653,4.485383196,3.544824644
E01019999,Exeter 001D,2.16258166,2.262984277,1.996072567,1.312741982,1.451496059,1.213004002
E01020000,Exeter 002D,1.389926665,1.036163157,0.989006438,0.616553139,1.045302735,0.881257546
E01020001,Exeter 001E,0.592933157,0.944479966,0.832875049,0.744578018,0.561850271,1.162131273
E01020002,Exeter 003B,0.966710947,1.016673573,1.336186492,2.194430726,1.737211678,1.06145544
E01020003,Exeter 003C,0.816533911,0.764346017,0.777335095,0.698906974,0.670740548,0.804686471
E01020004,Exeter 003D,0.972436198,1.916518388,4.436333522,3.294145291,5.565166706,7.030354004
E01020005,Exeter 003E,1.387841982,2.065090191,1.605793171,1.703769691,1.443706342,1.244309869
E01020006,Exeter 006C,5.855373135,1.737118754,1.191500976,0.544754661,0.663952388,0.49439861
E01020007,Exeter 002E,0.052805444,0.057543181,0.052948188,0.057170072,0.051832979,0.064474293
E01020008,Exeter 006D,1.221824374,3.295485099,6.840994284,3.367994752,2.771093329,2.116026801
E01020009,Exeter 006E,7.303007021,34.88923029,8.40131247,2.31809176,2.116610476,1.378803831
E01020010,Exeter 013B,0.63994969,0.890962892,1.149243185,1.261816149,0.864717611,0.754062387
E01020011,Exeter 015A,1.751089928,5.002582439,2.806833029,2.002216018,1.866575487,2.469203209
E01020012,Exeter 015B,0.740378595,0.533922312,0.690253773,0.7430142,0.769632098,0.743801696
E01020013,Exeter 013C,0.098886096,0.093121061,0.09394799,0.083735874,0.090048701,0.085845412
E01020014,Exeter 013D,4.216015461,2.762536763,1.089507627,0.916949722,0.879639311,0.648036274
E01020015,Exeter 013E,2.335371779,2.604188601,4.659206756,5.77150342,24.41715791,6.875705826
E01020016,Exeter 008C,1.394734205,1.275821479,1.314554077,2.171219113,1.968268397,1.320661393
E01020017,Exeter 008D,0.961659289,0.998161191,1.178746126,1.574383495,5.193390817,3.522510012
E01020018,Exeter 008E,1.388118131,1.893627774,1.388958291,1.201233352,1.08150936,1.172592257
E01020019,Exeter 004B,6.099506999,9.056191743,10.86083507,9.112035732,12.64931216,10.36236133
E01020020,Exeter 004C,0.451782666,0.373268378,0.32315921,0.240050792,0.2081388,0.13664605
E01020021,Exeter 004D,0.117357243,0.124545363,0.11133191,0.144381239,0.17668143,0.146749936
E01020022,Exeter 004E,0.11277986,0.136886603,0.260572349,0.267870124,1.463723148,3.204978215
E01020023,Exeter 009B,0.838418644,0.965131931,1.169575903,1.171693915,0.911452961,0.95427508
E01020024,Exeter 009C,0.257561601,0.193261926,0.209629904,0.212815792,0.211572103,0.197716078
E01020025,Exeter 009D,1.479187239,1.449966758,1.738168028,1.284155769,1.293970726,1.015966322
E01020026,Exeter 011A,1.076870596,1.044395894,0.846085907,1.845317155,2.249452711,3.316329177
E01020027,Exeter 011B,0.469198082,0.644355726,0.437777219,0.67613163,2.571300418,14.27540364
E01020029,Exeter 010B,1.986375335,2.512991434,2.038322355,1.440354875,3.013751903,3.225478547
E01020030,Exeter 010C,0.679192176,0.60530789,0.83785508,0.862993663,0.892583592,1.940934924
E01020031,Exeter 010D,3.059046968,2.360702683,1.483615062,1.596883948,1.484753396,1.582488635
E01020032,Exeter 010E,2.233532954,2.127258286,2.255629889,1.633139915,1.437174245,1.814917405
E01020033,Exeter 015C,2.763929416,1.349722351,1.519442656,2.047360438,1.338371139,1.424312156
E01020035,Exeter 011D,1.063581452,1.241752056,1.71314267,1.224227134,0.597607429,0.515525561
E01020036,Exeter 007B,1.19817663,1.113785635,1.160332519,0.894518401,0.770920272,0.798994282
E01020037,Exeter 007C,0.539091267,0.613307926,0.536122345,0.52828127,0.642066913,0.670462649
E01020038,Exeter 011E,2.063912902,1.424009316,1.237445136,0.977108872,1.211955275,1.266904773
E01020039,Exeter 007D,3.926136731,2.689867624,1.238606228,1.002022305,0.751975634,0.742461726
E01020040,Exeter 007E,0.71997037,0.537556379,1.315455668,1.263538651,2.470328793,1.557481477
E01020041,Mid Devon 011A,0.403604883,0.454624298,0.373889786,0.265938186,0.246101799,0.202715888
E01020042,Mid Devon 011B,0.831478981,1.387991015,0.852217538,0.713010234,0.843515067,0.87322193
E01020043,Mid Devon 008A,0.196924501,0.164759695,0.223051484,0.233875522,0.460482177,0.361292277
E01020044,Mid Devon 008B,0.775211604,0.906098629,1.03310607,1.876631937,1.813342921,2.529647098
E01020045,Mid Devon 006A,1.246977279,1.027566142,0.943478851,0.936716435,0.900789012,0.957681782
E01020046,Mid Devon 001A,0.936768179,0.892171938,0.761223543,0.908778903,0.768472032,0.75147652
E01020047,Mid Devon 002A,0.113647463,0.170813301,0.186717241,0.264732591,0.238450029,0.204430358
E01020048,Mid Devon 005A,0.623682921,0.612744067,0.547827875,0.655097692,0.465926676,0.615545281
E01020049,Mid Devon 001B,0.927785983,1.193337452,1.609689183,3.118831584,4.396982484,2.284867076
E01020050,Mid Devon 001C,0.304928892,0.262066936,0.239646784,0.2436992,0.237095127,0.20998661
E01020051,Mid Devon 002B,0.855089657,0.855745924,1.196118263,1.174443235,1.866382064,2.105472481
E01020052,Mid Devon 004A,0.386686294,0.324552025,0.385428757,0.353119541,0.453673956,0.45253749
E01020053,Mid Devon 004B,1.116443496,1.290381549,1.816987089,1.121362336,0.723078752,0.604270977
E01020054,Mid Devon 007A,2.992166652,8.889193933,5.087865259,2.880092919,2.821321741,1.608587062
E01020055,Mid Devon 007B,0.110444614,0.093469789,0.09819845,0.097780636,0.080172046,0.072295341
E01020056,Mid Devon 008C,1.063601705,0.75463269,0.963047452,1.017739674,1.098912968,0.759481773
E01020057,Mid Devon 007C,3.297000588,2.420227243,3.091334095,1.834760575,0.624723165,0.445371687
E01020058,Mid Devon 007D,0.410784843,0.333415504,0.429084376,0.462395387,0.451000193,0.474266815
E01020059,Mid Devon 006B,0.824369998,0.716042433,0.499357361,0.57144817,0.877697757,1.154635669
E01020060,Mid Devon 011C,0.442727396,0.55512507,0.689188977,0.588495221,0.62452139,0.658649706
E01020061,Mid Devon 011D,0.83234498,0.791490733,1.240593051,1.259022461,1.650236388,1.473615892
E01020062,Mid Devon 006C,2.233353592,4.982279226,3.502911708,3.464340747,2.707364733,2.024553757
E01020063,Mid Devon 003A,0.749951225,0.786560629,0.699313155,0.542556674,0.642945672,0.612238736
E01020064,Mid Devon 006D,0.296264111,0.203623219,0.27416986,0.278873099,0.156077573,0.197717219
E01020065,Mid Devon 004C,2.756134071,2.872401422,1.838893271,1.951955399,1.928061616,2.489402646
E01020066,Mid Devon 002C,1.078403928,1.909108154,1.958875373,1.213589627,1.300604029,1.934069197
E01020067,Mid Devon 004D,1.082277393,0.807806669,0.960052617,0.9140921,1.00943936,1.191229066
E01020068,Mid Devon 010A,0.164554975,0.252826698,0.255672532,0.318184645,0.269825787,0.318220427
E01020069,Mid Devon 010B,0.422512,0.530883504,0.773444356,0.620443547,0.68720571,0.632786886
E01020070,Mid Devon 010C,0.309326763,0.422064587,0.411961369,0.505138848,0.467188096,0.419657288
E01020071,Mid Devon 008D,1.079239596,0.892824512,0.667521271,0.716673598,0.577621235,0.609309281
E01020072,Mid Devon 009A,0.834617607,0.93268988,1.510282522,2.550352804,3.73036056,3.433817433
E01020073,Mid Devon 009B,1.379803758,1.647939297,1.776660258,2.462972076,1.370037266,1.101152989
E01020074,Mid Devon 003B,2.822205618,1.641566747,1.489221202,0.864678501,0.974575126,0.942102555
E01020075,Mid Devon 003C,0.699970936,0.716576962,1.2159629,0.970409427,1.275206213,1.578742198
E01020076,Mid Devon 009C,0.796249064,0.929179629,0.956271354,0.717236203,0.453401039,0.538908829
E01020077,Mid Devon 001D,0.654605891,0.537919005,0.717655049,0.702132083,0.769574092,0.834693616
E01020078,Mid Devon 005B,1.171368358,0.796981115,0.567570918,0.62072424,0.711893385,0.673038453
E01020079,Mid Devon 005C,0.712858464,0.498526858,0.499906778,0.604543851,0.386761296,0.418915306
E01020080,Mid Devon 002D,3.292935149,3.246056403,2.150982384,1.430536631,1.541529492,1.586514724
E01020081,Mid Devon 005D,1.123765252,0.631683847,0.634555815,0.946823108,0.749671887,0.875487824
E01020082,Mid Devon 009D,2.926456925,2.878533872,1.052164607,1.347733642,0.980613285,1.432488
E01020083,Mid Devon 010D,2.086756647,15.3242251,21.51419944,27.65068616,35.32744596,6.995351914
E01020084,North Devon 012A,1.124277197,2.068252125,2.936204614,4.337311838,4.965077997,4.533709807
E01020085,North Devon 012B,1.74303578,3.618483272,3.776573342,2.51309673,5.544070608,8.471830764
E01020086,North Devon 012C,0.592543567,0.431865234,0.492365222,0.445459951,0.368216418,0.348376523
E01020087,North Devon 014A,0.787176688,0.882618865,0.951678374,1.018004839,1.082530093,0.891650624
E01020088,North Devon 006A,0.244394745,0.280744408,0.231622774,0.245002057,0.224897921,0.258387628
E01020089,North Devon 005A,0.43597262,0.308755523,0.241219624,0.310154618,0.214826256,0.19791701
E01020090,North Devon 004A,0.138702414,0.115206801,0.112388811,0.116186259,0.107514601,0.114451378
E01020091,North Devon 005B,1.678546182,1.364241405,1.379378552,2.101558276,1.639969901,1.034321488
E01020092,North Devon 005C,0.769807734,1.133832125,0.74102582,0.941831353,0.877354152,1.268392566
E01020093,North Devon 005D,0.430956664,0.398089157,0.483421677,0.543650729,0.56673262,0.732662411
E01020094,North Devon 008A,0.216258613,0.231377244,0.323533242,0.343396331,0.374653408,0.364501716
E01020095,North Devon 008B,1.260940152,2.091341445,0.956901848,0.974125334,1.359878122,1.697412805
E01020096,North Devon 009A,0.695669002,0.659317141,0.683112792,0.435132413,0.405263204,0.316571694
E01020097,North Devon 013A,1.011289373,0.998649574,1.690055889,2.058933745,1.883577192,2.175891794
E01020098,North Devon 014B,0.558636225,0.700325756,0.807821801,1.437359687,2.09651768,2.819265699
E01020099,North Devon 002A,1.013263781,0.995204851,0.934216856,1.19376407,1.050732491,0.868403627
E01020100,North Devon 002B,0.857685462,1.045222518,0.990890157,1.907996508,1.084988723,1.112827415
E01020101,North Devon 002C,0.956170972,0.748802486,1.024870612,1.091269653,1.426242261,1.765451479
E01020102,North Devon 010A,14.74890588,4.378626804,3.534133779,2.685142985,2.429528203,2.6857687
E01020103,North Devon 010B,1.098408231,1.648917802,1.675871338,0.745538222,0.997616816,0.896196077
E01020104,North Devon 010C,2.702416008,1.0772308,0.643314795,0.363738279,0.437490102,0.26978371
E01020105,North Devon 011A,0.099677913,0.165743192,0.275505059,0.367347948,0.796869464,1.398343127
E01020106,North Devon 011B,0.544716406,0.601186092,0.54427432,0.517363889,0.676445483,0.447900708
E01020107,North Devon 011C,0.200553901,0.208052798,0.236633811,0.283122187,0.290954817,0.279746203
E01020108,North Devon 004B,2.146976886,1.685853566,1.367529218,0.910401827,0.542458441,0.57464576
E01020109,North Devon 004C,0.554970309,0.699028446,0.652223723,0.759937435,0.810771638,0.624788321
E01020110,North Devon 005E,0.2470464,0.170022273,0.188017602,0.187382247,0.146069949,0.135918035
E01020111,North Devon 001A,0.308937852,0.258520619,0.38857612,0.324414721,0.259153319,0.310767508
E01020112,North Devon 001B,0.101424724,0.101209442,0.088490179,0.083673499,0.087117325,0.087487385
E01020113,North Devon 003A,0.151096202,0.205254969,0.1841916,0.175368198,0.154711271,0.211845216
E01020114,North Devon 001C,7.355457462,4.55565921,7.555098213,11.1715049,3.970394127,1.997197627
E01020115,North Devon 001D,0.275814271,0.367105805,0.347703073,0.376983702,0.241821518,0.249117903
E01020116,North Devon 003B,0.425630504,0.342072797,0.52981239,0.586541024,0.473856239,0.589518896
E01020117,North Devon 003C,0.936353384,1.298023344,1.768142935,0.576221597,0.804548605,0.639149156
E01020118,North Devon 003D,0.187539216,0.126333467,0.134650761,0.1475176,0.165850439,0.169683087
E01020119,North Devon 011D,0.52494756,0.627433389,0.935093402,0.963875106,0.813624128,0.633964355
E01020120,North Devon 006B,2.059012212,2.222551941,2.527489029,1.603263283,1.675369613,1.349071451
E01020121,North Devon 012D,0.217167302,0.280926493,0.241702896,0.197927715,0.14375751,0.112705308
E01020122,North Devon 012E,1.660263699,1.163467459,0.956568235,0.623791247,0.564648144,0.578066609
E01020123,North Devon 009B,1.264129312,1.394872608,1.237925759,1.376585504,1.41493202,1.176034186
E01020124,North Devon 009C,0.181297675,0.20409337,0.208910999,0.184773344,0.242572436,0.248341516
E01020125,North Devon 009D,3.685779773,1.634343419,0.968351923,0.711943523,0.51560379,0.711711367
E01020126,North Devon 002D,0.216783315,0.421795391,0.444454032,0.468043882,0.411671179,0.342801092
E01020127,North Devon 006C,1.889583795,3.239296738,1.723583938,1.429390614,0.98048094,1.008380376
E01020128,North Devon 010D,0.210556393,0.170667351,0.155856335,0.152160033,0.149030297,0.19455615
E01020129,North Devon 010E,0.986162975,1.925580594,2.505531424,2.833768962,1.944946964,2.997294712
E01020130,North Devon 010F,1.948168507,1.124025257,2.026621428,1.592130273,0.987171067,1.056447425
E01020131,North Devon 013B,0.996608777,1.64651888,0.932239101,0.88295112,0.952938244,1.21186003
E01020132,North Devon 007A,1.215608233,1.141112723,1.369391088,1.261568805,1.23267917,1.026939514
E01020133,North Devon 007B,2.919950493,0.971771013,1.423474294,1.1205756,1.074847721,0.954617521
E01020134,North Devon 007C,0.28712382,0.294632749,0.244106242,0.282665155,0.267335987,0.183183419
E01020135,North Devon 013C,1.248571923,0.870830617,0.398551394,0.194043338,0.155940636,0.11064101
E01020136,North Devon 013D,0.285149433,0.38610999,0.362081324,0.538158286,0.59328207,0.650832406
E01020137,North Devon 013E,0.251744688,0.245342166,0.289425465,0.289805128,0.287257602,0.310243543
E01020138,North Devon 014C,0.455622214,0.527367921,0.310567463,0.27831331,0.317626887,0.345219193
E01020139,North Devon 007D,0.564267455,0.427940277,0.569624236,0.417288915,0.519310723,0.329796166
E01020140,North Devon 008C,2.752679324,3.103880075,0.963211729,0.590853419,0.606143096,0.565444664
E01020141,North Devon 008D,3.75253665,6.289402584,5.283298059,4.501682458,1.433070675,2.204865383
E01020142,South Hams 006A,1.473393348,1.876405163,1.106803304,1.047818968,0.922434547,0.725704721
E01020143,South Hams 006B,0.503692319,0.398493277,0.407440637,0.526644661,0.621719331,0.715054185
E01020144,South Hams 001A,1.785379775,3.108901622,3.342918625,3.439729176,2.665818271,9.50065064
E01020145,South Hams 001B,2.852719678,1.510048644,1.105319264,1.630692625,1.48315891,1.17101361
E01020146,South Hams 001C,0.093721163,0.082512597,0.064214658,0.063541412,0.065415401,0.060179668
E01020147,South Hams 008A,0.469954439,0.378512152,0.34444119,0.294176338,0.223070673,0.235611208
E01020148,South Hams 002A,1.3711758,1.873300887,4.498229199,1.320202089,0.919361871,0.942432314
E01020149,South Hams 001D,1.21275382,1.285748979,0.814832706,0.54285297,1.129677843,3.201730132
E01020150,South Hams 006C,0.295368845,0.269366825,0.313668445,0.331976207,0.330205314,0.313597925
E01020151,South Hams 007A,0.25913223,0.266774178,0.244996636,0.264198054,0.316677968,0.378168111
E01020152,South Hams 007B,1.964861947,1.314445981,0.875313014,1.238495601,0.864996839,0.834948804
E01020153,South Hams 004A,0.961958792,1.472422348,1.346001203,2.379945725,2.512541445,1.209349896
E01020154,South Hams 007C,3.074075404,3.261843125,3.058607759,0.45020014,0.939780674,0.882460994
E01020155,South Hams 007D,0.763930346,0.987780607,0.636770082,0.514115636,0.345402755,0.187006299
E01020156,South Hams 004B,0.478720352,0.623920473,0.595571367,0.89909824,1.289691605,1.311238958
E01020157,South Hams 002B,0.24501331,0.33064961,0.237748444,0.409763032,0.559098693,0.961058324
E01020158,South Hams 008B,0.755355536,0.707442236,0.504820293,0.459350401,0.431159745,0.56547672
E01020159,South Hams 008C,0.310444694,0.439575597,0.415248987,0.299397052,0.21484996,0.228715311
E01020160,South Hams 002C,1.25012802,1.139662358,1.884188238,1.090608431,1.282887514,0.886875023
E01020161,South Hams 005A,0.128978148,0.154587778,0.163070931,0.190479059,0.165363162,0.158245043
E01020162,South Hams 005B,0.424908526,0.180525573,0.216653339,0.095974296,0.610532122,1.13016458
E01020163,South Hams 005C,0.953983014,1.519298,0.920273393,1.802777529,1.728588014,1.166164882
E01020164,South Hams 005D,0.334726524,0.34001246,0.424493945,0.272402623,0.223636486,0.240822175
E01020165,South Hams 005E,33.43178934,0.058039964,17.76110071,9.836083839,4.375533578,2.240583235
E01020166,South Hams 005F,1.211341151,1.211461202,1.416750844,4.464406583,10.49245021,3.353833318
E01020167,South Hams 005G,13.65054227,3.28280394,3.521363019,4.233312557,2.809997295,3.004438557
E01020168,South Hams 010A,0.507643716,0.355578101,0.362114523,0.375323134,0.36678584,0.389877961
E01020169,South Hams 010B,1.465359844,1.612227382,1.744480667,1.230966826,1.190543543,1.177705479
E01020170,South Hams 004C,0.528710606,0.690813178,1.043753189,0.972794985,1.110333777,0.847098649
E01020171,South Hams 009A,0.446663225,0.675150241,0.796498961,0.991206148,0.881903229,0.798012752
E01020172,South Hams 012A,1.889050629,1.058059817,1.213316554,0.743762736,0.664956595,0.73699191
E01020173,South Hams 012B,0.458267161,0.441202181,0.454018821,0.328421684,0.354899305,0.395312748
E01020174,South Hams 011A,0.833066069,0.776260683,0.646071215,1.01770891,0.714734591,0.711542279
E01020175,South Hams 011B,0.172351164,0.151498078,0.139387635,0.112240654,0.116814249,0.1207089
E01020176,South Hams 002D,0.311380183,0.296735566,0.405867535,0.351135287,0.349986432,0.237823562
E01020177,South Hams 002E,0.422735227,0.445734942,0.447474698,0.537593009,0.297897665,0.265585849
E01020178,South Hams 011C,0.235292654,0.187148497,0.173099319,0.203226825,0.235422856,0.279113522
E01020179,South Hams 012C,0.40047346,0.347417185,0.357396208,0.53040035,0.39057382,0.273878345
E01020180,South Hams 003A,0.422909061,0.51346291,0.574005732,0.858729471,0.893820195,1.338268923
E01020181,South Hams 003B,0.331103791,0.293023438,0.459076547,0.403577504,0.611278985,0.590327117
E01020182,South Hams 003C,1.505073089,1.351349506,2.562760749,3.177307349,3.289955326,4.512287607
E01020183,South Hams 003D,0.478927219,0.548862497,0.711463225,0.800897502,0.845923037,0.896730946
E01020184,South Hams 003E,0.546041953,0.616979617,0.64105993,0.571150267,0.697875035,0.457208052
E01020185,South Hams 009B,1.665893441,1.957562105,2.356373634,1.483548898,0.795016791,0.781576214
E01020186,South Hams 009C,0.533422372,0.688534696,0.966834737,1.844664388,2.839848721,2.261578975
E01020187,South Hams 009D,0.392451226,0.368222361,0.394467149,0.320309655,0.270540224,0.241126121
E01020188,South Hams 004D,0.488415156,0.818826358,0.985794133,0.613419766,0.569728018,0.521240346
E01020189,South Hams 010C,0.441606146,0.470839263,0.477447754,0.470748484,0.449898411,0.471024732
E01020190,South Hams 008D,0.494824167,0.372936747,0.359117241,0.396715796,0.309861212,0.275089997
E01020191,Teignbridge 013A,1.944306375,1.093327674,1.172605355,2.014166951,2.249247364,1.563566301
E01020192,Teignbridge 019A,0.183189129,0.179942653,0.204655893,0.195346786,0.266893498,0.234390276
E01020193,Teignbridge 019B,0.121937014,0.130016001,0.117818684,0.19050975,0.1770314,0.115873619
E01020194,Teignbridge 013B,1.862601834,1.352043698,1.506134253,1.167936418,1.130475777,0.927048195
E01020195,Teignbridge 017A,0.767362684,0.789251092,0.789841181,1.53993879,2.427089936,1.926560214
E01020196,Teignbridge 017B,0.766207835,0.697564954,0.618580204,0.603871461,0.587953503,0.534486322
E01020197,Teignbridge 017C,0.360060937,0.717770653,0.411768299,0.38024141,0.34608423,0.3275587
