Area,60 to 69,70 to 74,75 to 79,80 to 84,85 and over,Total
E01015208,5,6,8,11,25,56
E01015209,3,2,3,6,15,29
E01015210,2,2,2,3,11,19
E01015211,3,2,3,7,11,26
E01015212,2,2,2,2,5,12
E01015213,2,2,3,4,8,19
E01015214,1,1,2,2,8,14
E01015215,2,2,3,4,7,18
E01015216,2,2,3,3,4,14
E01015217,2,2,2,4,9,19
E01015218,2,2,3,5,9,21
E01015219,2,4,5,10,22,43
E01015220,3,3,4,7,7,25
E01015221,3,3,5,6,11,28
E01015222,3,4,5,7,12,32
E01015223,2,2,3,3,7,17
E01015224,3,3,4,5,11,24
E01015225,3,2,3,5,22,35
E01015226,3,3,5,6,13,31
E01015227,3,3,4,5,19,34
E01015228,3,3,6,10,27,47
E01015229,3,3,5,9,42,61
E01015230,3,4,8,9,15,39
E01015231,2,2,4,4,16,28
E01015232,3,3,5,9,19,39
E01015233,2,2,4,4,17,30
E01015234,2,1,2,3,5,13
E01015235,4,5,8,15,39,72
E01015236,3,3,4,5,12,27
E01015237,2,2,2,3,7,15
E01015238,2,3,4,6,16,30
E01015239,3,4,6,11,47,70
E01015240,3,4,6,9,46,69
E01015241,2,3,4,6,17,32
E01015242,2,2,2,3,5,13
E01015243,3,3,5,7,12,30
E01015244,3,4,4,6,11,28
E01015245,3,3,6,5,15,32
E01015246,3,3,5,6,34,52
E01015247,3,3,6,7,13,32
E01015248,2,3,3,4,11,24
E01015249,2,2,3,3,13,23
E01015250,2,2,2,2,9,17
E01015251,2,2,2,3,7,17
E01015252,3,3,3,4,8,21
E01015253,2,2,2,3,2,10
E01015254,3,3,4,8,12,30
E01015255,2,1,2,4,13,22
E01015256,3,2,4,5,11,24
E01015257,2,2,2,2,5,13
E01015258,4,3,3,5,10,26
E01015259,1,1,2,2,4,11
E01015260,3,2,3,4,8,20
E01015261,4,2,4,3,21,34
E01015262,2,2,3,3,7,17
E01015263,2,2,2,2,6,14
E01015264,3,3,5,10,10,31
E01015265,3,4,5,8,15,35
E01015266,2,2,2,5,7,18
E01015267,4,3,5,8,26,45
E01015268,4,4,6,7,29,50
E01015269,4,4,5,8,28,48
E01015270,4,4,6,9,28,50
E01015271,4,5,7,11,26,52
E01019886,6,6,8,9,18,46
E01019887,2,3,3,6,18,32
E01019888,3,3,7,9,32,54
E01019889,3,4,6,8,21,42
E01019890,5,4,7,8,18,41
E01019891,2,2,4,6,11,25
E01019892,3,3,4,6,12,28
E01019893,4,3,4,5,12,28
E01019894,4,5,8,14,41,72
E01019895,4,5,7,10,26,51
E01019896,5,5,10,10,36,66
E01019897,2,2,3,5,17,30
E01019898,6,6,7,10,25,54
E01019899,3,3,5,7,17,35
E01019900,5,6,7,11,34,63
E01019901,3,4,5,4,9,25
E01019902,4,5,8,10,28,55
E01019903,4,4,5,9,19,41
E01019904,2,3,5,6,11,27
E01019905,4,4,4,4,19,36
E01019906,3,2,4,4,12,25
E01019907,3,4,7,8,13,35
E01019908,2,2,1,3,5,13
E01019909,4,5,6,11,24,50
E01019910,3,3,4,7,14,32
E01019911,4,5,7,12,36,64
E01019912,4,4,6,9,32,56
E01019913,4,5,9,17,83,119
E01019914,4,4,5,8,19,39
E01019915,3,5,7,13,39,67
E01019916,2,2,2,4,12,23
E01019917,2,2,2,3,15,24
E01019918,3,2,4,7,13,30
E01019919,2,2,2,5,9,21
E01019920,3,2,3,4,7,19
E01019921,3,2,4,6,13,27
E01019922,2,3,4,4,14,27
E01019923,2,3,3,5,8,21
E01019924,2,2,2,4,3,13
E01019925,2,2,3,2,5,14
E01019927,2,2,3,6,20,32
E01019928,2,2,3,4,11,22
E01019929,2,2,4,5,10,22
E01019930,2,3,5,8,18,36
E01019931,3,2,4,8,17,33
E01019932,3,3,6,6,18,35
E01019933,2,3,4,5,17,31
E01019934,4,4,8,11,31,58
E01019935,3,3,4,7,15,34
E01019936,3,3,4,5,14,29
E01019937,5,5,6,10,20,46
E01019938,5,6,6,9,14,41
E01019939,3,4,5,8,13,33
E01019940,4,4,7,8,20,43
E01019942,3,3,5,7,22,39
E01019943,3,3,6,5,14,30
E01019944,2,2,3,7,13,28
E01019945,4,4,7,7,20,42
E01019946,5,5,8,10,35,62
E01019947,4,4,8,13,39,68
E01019948,3,4,7,10,24,48
E01019949,3,4,6,12,33,58
E01019950,3,4,6,8,16,37
E01019951,6,6,9,13,40,75
E01019952,4,5,7,13,32,60
E01019953,4,4,7,12,27,54
E01019954,3,3,5,8,15,34
E01019955,3,4,6,11,22,46
E01019956,4,4,6,14,50,77
E01019957,5,6,11,23,64,109
E01019958,5,5,8,14,35,66
E01019959,3,2,4,4,6,19
E01019960,3,2,4,2,7,18
E01019961,6,6,7,10,29,59
E01019962,4,5,5,8,16,38
E01019963,3,3,5,6,15,31
E01019964,2,2,3,5,10,22
E01019965,3,3,6,5,15,33
E01019966,3,3,4,4,9,23
E01019967,4,4,4,3,11,25
E01019968,3,3,6,6,20,38
E01019969,2,2,3,6,8,20
E01019970,2,2,3,3,20,30
E01019971,1,1,3,4,15,24
E01019972,1,1,2,2,5,10
E01019973,2,3,4,7,13,29
E01019974,2,3,4,5,14,28
E01019975,1,1,2,3,5,12
E01019976,3,3,5,5,37,53
E01019977,2,2,4,5,11,24
E01019980,1,1,1,2,3,10
E01019981,2,2,2,3,6,15
E01019982,2,0,1,1,5,8
E01019983,3,3,5,4,6,20
E01019984,2,2,2,3,4,12
