Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,7,3,13,26,22,71
E01015209,7,11,21,21,14,74
E01015210,13,17,26,22,10,88
E01015211,6,6,13,12,8,45
E01015212,10,11,25,23,8,77
E01015213,9,12,20,21,9,72
E01015214,13,18,21,23,7,81
E01015215,11,12,21,22,10,76
E01015216,12,15,23,22,9,81
E01015217,20,17,26,28,9,99
E01015218,12,11,27,25,11,86
E01015219,7,8,17,22,19,73
E01015220,7,6,19,25,15,73
E01015221,8,8,19,26,16,76
E01015222,10,8,17,25,17,77
E01015223,5,4,12,14,6,42
E01015224,9,9,21,23,13,74
E01015225,11,9,21,23,14,77
E01015226,4,3,12,14,10,44
E01015227,6,6,13,16,9,49
E01015228,8,13,17,24,18,80
E01015229,10,7,20,23,20,80
E01015230,4,4,11,13,12,43
E01015231,15,18,26,32,12,103
E01015232,13,18,27,37,17,111
E01015233,11,14,22,24,13,83
E01015234,12,13,23,25,8,80
E01015235,8,10,18,29,29,94
E01015236,10,9,26,30,16,91
E01015237,11,11,21,19,9,70
E01015238,9,11,22,18,13,74
E01015239,8,10,20,25,24,87
E01015240,4,9,19,22,24,78
E01015241,11,11,21,22,14,80
E01015242,12,14,21,19,7,74
E01015243,6,7,16,23,15,66
E01015244,8,8,18,23,16,73
E01015245,8,8,15,24,16,71
E01015246,7,6,16,20,19,68
E01015247,11,13,26,32,18,100
E01015248,11,13,23,24,12,83
E01015249,10,14,26,23,10,83
E01015250,5,9,13,12,5,45
E01015251,6,5,11,12,6,40
E01015252,22,30,46,35,13,147
E01015253,10,11,19,13,4,56
E01015254,9,7,18,23,15,71
E01015255,21,16,27,31,9,105
E01015256,17,23,26,33,12,111
E01015257,14,12,23,22,9,80
E01015258,18,21,32,35,16,122
E01015259,12,13,27,21,6,80
E01015260,11,14,26,32,11,94
E01015261,16,23,31,37,15,123
E01015262,14,11,21,24,10,80
E01015263,13,17,23,23,9,85
E01015264,6,7,16,24,16,69
E01015265,10,8,19,24,19,79
E01015266,14,14,24,22,11,84
E01015267,8,12,23,36,18,97
E01015268,6,8,20,27,22,83
E01015269,7,10,22,30,21,90
E01015270,7,10,22,32,23,94
E01015271,4,3,7,15,14,43
E01019886,19,18,38,42,27,145
E01019887,9,14,20,17,14,75
E01019888,9,8,19,23,20,79
E01019889,6,7,13,14,11,51
E01019890,5,6,14,20,13,57
E01019891,9,8,22,27,11,76
E01019892,11,30,35,21,8,106
E01019893,16,16,36,36,16,120
E01019894,3,2,9,15,22,51
E01019895,4,3,11,18,18,54
E01019896,5,3,11,18,22,58
E01019897,9,8,26,18,14,76
E01019898,5,7,21,24,16,74
E01019899,6,4,10,14,9,43
E01019900,6,5,13,22,22,68
E01019901,7,6,17,23,16,68
E01019902,10,11,27,29,25,103
E01019903,11,9,31,35,20,106
E01019904,10,8,22,21,14,74
E01019905,10,6,23,26,14,80
E01019906,6,9,16,18,10,60
E01019907,5,6,14,16,15,56
E01019908,8,12,21,14,5,60
E01019909,7,5,17,21,19,68
E01019910,5,4,17,17,9,53
E01019911,3,6,10,16,21,57
E01019912,10,10,19,26,23,88
E01019913,3,2,7,13,20,46
E01019914,15,17,34,33,19,118
E01019915,6,4,13,16,15,53
E01019916,18,27,33,24,10,113
E01019917,13,11,24,25,10,83
E01019918,17,19,28,35,15,113
E01019919,14,20,29,22,10,95
E01019920,10,13,25,23,12,83
E01019921,7,6,16,13,8,49
E01019922,11,10,23,22,14,80
E01019923,6,7,19,19,12,63
E01019924,11,12,24,24,9,80
E01019925,6,6,17,13,7,50
E01019927,10,9,19,17,12,68
E01019928,9,10,22,21,10,73
E01019929,5,7,15,12,6,46
E01019930,4,7,12,12,9,44
E01019931,7,5,13,15,11,51
E01019932,14,13,27,24,17,95
E01019933,7,9,17,17,14,64
E01019934,6,7,13,17,14,57
E01019935,3,2,8,14,10,39
E01019936,5,4,13,18,15,55
E01019937,9,7,20,27,19,81
E01019938,11,11,28,41,24,116
E01019939,7,3,14,18,14,55
E01019940,5,2,14,20,17,59
E01019942,6,6,17,17,10,56
E01019943,7,5,18,19,13,61
E01019944,6,7,16,16,8,52
E01019945,23,11,28,38,19,120
E01019946,4,2,9,16,21,52
E01019947,9,11,20,26,25,90
E01019948,4,2,8,12,12,38
E01019949,5,6,11,14,18,54
E01019950,6,4,13,20,18,60
E01019951,5,4,14,23,20,65
E01019952,6,4,15,20,20,65
E01019953,5,3,9,13,14,44
E01019954,12,16,29,26,16,99
E01019955,5,5,12,15,12,49
E01019956,5,6,10,17,15,52
E01019957,5,4,6,17,29,62
E01019958,6,4,14,21,21,66
E01019959,5,6,17,19,11,58
E01019960,4,4,13,15,7,43
E01019961,8,6,20,32,18,83
E01019962,10,8,21,27,12,78
E01019963,5,5,20,21,12,63
E01019964,23,18,12,16,8,76
E01019965,5,8,19,19,13,64
E01019966,4,2,8,11,8,33
E01019967,6,5,15,24,15,65
E01019968,5,9,13,13,10,51
E01019969,5,9,13,13,6,46
E01019970,6,6,14,11,7,44
E01019971,15,27,26,19,8,94
E01019972,13,19,27,22,5,88
E01019973,6,7,14,14,8,50
E01019974,7,11,19,23,13,75
E01019975,13,16,24,18,7,77
E01019976,6,6,14,13,10,49
E01019977,6,7,16,13,7,49
E01019980,15,31,30,19,6,102
E01019981,10,17,27,24,8,86
E01019982,13,26,28,20,5,92
E01019983,8,8,16,15,11,58
E01019984,8,10,18,14,6,56
E01019985,13,17,27,22,6,84
E01019986,7,13,16,15,9,60
E01019987,34,22,22,14,10,101
E01019988,7,9,14,12,7,49
E01019989,5,13,14,7,4,43
E01019990,12,20,23,21,7,83
E01019991,14,20,27,19,7,87
E01019992,12,17,23,22,11,85
E01019993,8,7,13,16,6,51
E01019994,38,24,19,13,7,102
E01019995,44,26,25,19,11,126
E01019996,17,15,13,10,9,64
E01019997,60,17,17,9,4,108
E01019998,5,11,16,16,8,55
E01019999,21,6,11,13,7,58
E01020000,11,16,24,18,10,78
E01020001,6,7,14,16,11,54
E01020002,14,21,32,21,13,101
E01020003,7,8,15,14,10,54
E01020004,7,8,17,18,10,61
E01020005,16,17,31,24,11,99
E01020006,30,26,37,20,9,121
E01020007,68,18,12,8,3,109
E01020008,42,15,10,7,2,76
E01020009,10,12,15,11,4,52
E01020010,15,22,37,24,9,108
E01020011,5,6,11,12,8,42
E01020012,15,17,29,21,10,91
E01020013,15,19,22,19,8,83
E01020014,14,18,28,29,8,97
E01020015,18,26,35,26,8,114
E01020016,39,44,35,29,10,156
E01020017,70,43,31,17,6,167
E01020018,42,41,31,21,12,146
E01020019,70,6,4,5,5,90
E01020020,63,16,12,9,5,105
E01020021,50,16,19,14,7,107
E01020022,93,20,16,9,4,142
E01020023,7,13,25,22,9,75
E01020024,6,11,19,15,11,62
E01020025,12,27,24,16,6,85
E01020026,9,12,18,19,13,71
E01020027,7,10,15,15,7,54
E01020029,13,19,28,21,9,91
E01020030,17,39,35,24,10,124
E01020031,12,23,31,18,10,94
E01020032,11,23,24,24,8,89
E01020033,12,16,30,25,21,105
E01020035,11,18,23,15,8,75
E01020036,12,13,23,24,12,85
E01020037,13,16,24,20,9,82
E01020038,8,12,19,19,9,67
E01020039,20,25,28,31,14,119
E01020040,7,12,20,21,10,70
E01020041,18,27,36,34,13,129
E01020042,7,9,16,18,12,64
E01020043,8,7,21,18,9,63
E01020044,6,6,14,18,9,52
E01020045,6,5,15,17,8,52
E01020046,10,8,24,28,12,82
E01020047,7,9,17,21,15,68
E01020048,17,23,34,28,14,117
E01020049,8,5,16,24,14,67
E01020050,10,12,25,39,25,111
E01020051,5,4,12,17,15,54
E01020052,14,16,30,28,14,102
E01020053,11,14,22,20,12,80
E01020054,9,15,22,20,8,74
E01020055,13,15,29,31,16,105
E01020056,12,13,30,39,17,112
E01020057,16,23,35,30,12,116
E01020058,11,10,22,22,12,76
E01020059,12,8,32,38,16,106
E01020060,12,11,22,24,18,87
E01020061,10,9,19,19,10,67
E01020062,6,9,16,19,11,61
E01020063,15,15,35,37,22,125
E01020064,9,8,19,15,8,59
E01020065,26,20,27,27,11,111
E01020066,15,18,30,25,9,97
E01020067,17,20,36,23,10,105
E01020068,8,7,19,30,15,79
E01020069,10,7,22,27,13,79
E01020070,12,10,28,37,19,105
E01020071,6,7,17,18,10,59
E01020072,10,8,24,31,15,87
E01020073,10,8,23,31,19,92
E01020074,7,5,20,25,11,69
E01020075,8,7,19,20,10,63
E01020076,11,10,25,33,12,91
E01020077,8,9,24,29,13,83
E01020078,9,14,23,20,10,76
E01020079,9,11,20,20,11,71
E01020080,4,3,9,14,8,38
E01020081,9,11,18,19,12,69
E01020082,7,7,16,21,11,63
E01020083,14,15,37,36,17,120
E01020084,9,9,20,21,15,74
E01020085,7,8,20,12,5,53
E01020086,5,7,14,16,13,55
E01020087,10,11,27,42,24,114
E01020088,10,12,26,35,20,103
E01020089,8,9,25,21,11,75
E01020090,6,6,18,22,14,66
E01020091,5,4,13,11,8,42
E01020092,6,5,12,15,16,53
E01020093,7,10,22,17,14,70
E01020094,15,20,25,25,17,102
E01020095,14,15,26,21,8,84
E01020096,15,19,26,20,15,96
E01020097,14,12,35,46,24,131
E01020098,11,9,27,40,23,110
E01020099,7,5,15,28,16,72
E01020100,6,5,13,23,12,59
E01020101,8,9,19,21,16,72
E01020102,8,8,17,15,5,54
E01020103,14,18,26,24,8,90
E01020104,13,18,20,17,5,73
E01020105,6,8,13,13,8,49
E01020106,3,3,7,11,10,35
E01020107,5,6,10,17,14,51
E01020108,12,11,35,36,21,114
E01020109,6,4,14,14,7,45
E01020110,15,27,22,12,9,84
E01020111,13,9,20,26,10,78
E01020112,15,16,28,28,13,100
E01020113,12,14,24,24,13,87
E01020114,9,10,19,21,11,69
E01020115,6,7,18,20,12,63
E01020116,11,13,24,30,13,91
E01020117,7,7,20,28,16,78
E01020118,12,12,24,21,9,77
E01020119,6,6,17,28,17,74
E01020120,7,5,18,20,10,59
E01020121,13,11,29,33,16,102
E01020122,10,13,23,31,16,93
E01020123,9,8,21,22,14,74
E01020124,5,7,9,14,9,44
E01020125,6,4,13,14,14,52
E01020126,6,9,20,37,19,92
E01020127,13,8,28,34,16,99
E01020128,6,5,17,16,11,56
E01020129,9,11,20,17,9,67
E01020130,15,19,25,24,7,89
E01020131,14,14,34,46,18,126
E01020132,6,7,16,16,10,56
E01020133,5,8,14,13,7,49
E01020134,8,12,20,17,8,65
E01020135,10,13,24,23,16,86
E01020136,12,11,25,25,17,90
E01020137,12,11,18,27,14,82
E01020138,14,11,36,45,26,132
E01020139,10,14,22,21,10,78
E01020140,7,7,16,18,13,61
E01020141,16,19,34,23,9,101
E01020142,14,17,32,44,20,126
E01020143,13,13,32,43,20,121
E01020144,7,9,20,20,4,61
E01020145,19,21,29,34,15,119
E01020146,5,7,12,11,5,41
E01020147,7,9,22,39,22,101
E01020148,7,6,16,21,10,60
E01020149,7,10,20,20,11,68
E01020150,5,4,16,21,12,58
E01020151,4,4,12,21,20,60
E01020152,5,7,15,27,19,73
E01020153,4,3,11,24,17,59
E01020154,19,17,20,20,7,84
E01020155,8,10,17,16,9,59
E01020156,6,5,18,23,13,64
E01020157,13,9,33,45,21,122
E01020158,6,6,15,20,9,55
E01020159,8,7,22,27,13,78
E01020160,11,10,29,37,14,101
E01020161,18,16,30,33,27,124
E01020162,9,8,20,19,8,64
E01020163,9,7,21,23,9,68
E01020164,7,5,14,16,6,48
E01020165,8,10,18,20,6,63
E01020166,7,5,16,17,10,56
E01020167,8,5,16,16,7,52
E01020168,11,11,21,30,25,99
E01020169,11,11,20,24,11,76
E01020170,7,5,17,26,14,69
E01020171,5,4,12,22,15,57
E01020172,8,11,19,30,22,90
E01020173,5,5,9,19,16,55
E01020174,8,6,17,27,20,77
E01020175,8,8,19,37,28,99
E01020176,3,3,9,12,8,36
E01020177,10,6,20,24,14,73
E01020178,8,7,24,32,28,99
E01020179,8,9,22,33,26,98
E01020180,12,13,35,31,18,110
E01020181,10,8,24,30,18,89
E01020182,10,10,25,24,9,79
E01020183,9,11,20,23,15,78
E01020184,9,10,26,33,16,93
E01020185,4,3,13,16,14,50
E01020186,3,3,12,18,18,55
E01020187,10,12,27,26,16,90
E01020188,9,7,25,38,20,99
E01020189,13,13,29,38,21,114
E01020190,7,5,20,21,14,67
E01020191,10,31,33,26,12,112
E01020192,5,3,11,16,11,46
E01020193,7,4,15,18,8,52
E01020194,6,7,19,19,8,59
E01020195,12,9,28,31,14,94
E01020196,11,14,26,31,17,99
E01020197,3,4,10,15,9,41
E01020198,9,11,25,25,10,80
E01020199,9,12,28,25,14,88
E01020200,2,2,8,13,8,34
E01020201,3,3,9,17,15,47
E01020202,8,7,21,25,25,86
E01020203,5,4,15,18,19,61
E01020204,13,15,28,21,6,83
E01020205,4,3,10,21,11,47
E01020206,5,6,15,15,8,49
E01020207,12,18,29,23,12,94
E01020208,10,9,20,17,10,66
E01020209,10,13,18,22,11,73
E01020210,5,5,11,17,10,48
E01020211,14,17,27,22,9,90
E01020212,11,10,20,20,8,68
E01020213,9,11,17,24,15,76
E01020214,6,7,14,16,10,53
E01020215,6,4,11,19,12,53
E01020216,17,16,27,25,10,95
E01020217,13,19,25,21,15,93
E01020218,15,20,26,26,9,96
E01020219,10,12,22,20,8,72
E01020220,10,9,24,22,11,77
E01020221,11,12,27,31,14,95
E01020222,4,6,14,16,8,48
E01020223,10,8,27,30,15,90
E01020224,11,14,20,15,5,65
E01020225,14,16,22,19,8,79
E01020226,6,7,17,21,16,66
E01020227,9,10,18,21,17,75
E01020228,9,11,20,32,25,95
E01020229,13,22,30,44,26,135
E01020230,11,8,25,31,17,92
E01020231,10,8,18,25,15,76
E01020232,13,14,27,26,12,91
E01020233,5,4,9,17,17,53
E01020234,10,13,23,25,12,82
E01020235,12,8,21,27,22,90
E01020236,5,5,12,18,11,50
E01020237,10,7,24,28,14,83
E01020238,4,4,10,13,8,39
E01020239,6,3,13,15,12,49
E01020240,5,10,15,14,10,53
E01020241,12,11,29,27,13,92
E01020242,8,14,24,19,9,73
E01020243,6,7,18,22,10,63
E01020244,7,9,18,23,13,70
E01020245,4,5,15,19,9,52
E01020246,6,8,15,24,8,61
E01020247,12,13,23,26,15,88
E01020248,5,6,15,19,11,56
E01020249,5,3,11,15,9,43
E01020250,6,6,14,15,10,51
E01020251,6,7,14,16,7,49
E01020252,10,10,25,23,12,81
E01020253,10,8,22,15,6,60
E01020254,11,12,21,19,10,73
E01020255,8,8,18,21,14,69
E01020256,9,10,19,22,11,71
E01020257,6,6,12,15,9,48
E01020258,6,6,15,20,11,57
E01020259,5,4,16,22,12,59
E01020260,3,2,8,13,11,38
E01020261,3,3,10,14,8,37
E01020262,6,6,17,28,16,73
E01020263,7,7,17,23,22,75
E01020264,11,11,19,27,20,87
E01020265,7,8,15,18,15,64
E01020266,8,5,17,22,13,65
E01020267,5,4,11,17,10,47
E01020268,4,4,13,16,14,51
E01020269,11,15,22,35,27,109
E01020270,5,8,14,17,9,54
E01020271,12,14,25,28,11,90
E01020272,18,14,31,27,10,100
