Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E02004202,121,184,224,712,385,1626
E02004203,72,75,117,564,355,1183
E02004204,138,166,242,860,482,1888
E02004205,124,152,166,656,424,1522
E02004206,94,111,124,550,455,1334
E02004207,89,108,139,529,341,1206
E02004208,116,126,191,695,515,1643
E02004209,152,169,208,700,385,1614
E02004210,127,140,151,554,335,1307
E02004211,77,80,120,595,476,1348
E02004212,119,142,154,513,259,1187
E02004213,108,245,222,584,260,1419
E02004214,125,193,161,443,203,1125
E02004215,109,140,135,447,263,1094
E02004216,88,119,121,494,306,1128
E02004217,119,148,191,697,388,1543
E02004218,88,101,123,535,334,1181
E02004219,82,69,114,510,331,1106
E02004220,76,99,132,554,394,1255
E02004221,73,99,116,492,469,1249
E02004222,120,131,139,506,264,1160
E02004223,227,311,317,987,513,2355
E02004224,93,94,130,584,404,1305
E02004225,108,122,148,460,272,1110
E02004226,95,106,144,718,444,1507
E02004227,148,168,204,887,534,1941
E02004228,102,104,140,684,441,1471
E02004229,118,177,200,786,464,1745
E02004230,117,161,201,576,363,1418
E02004231,88,136,167,687,400,1478
E02004232,98,97,135,642,386,1358
E02004233,200,233,271,1025,664,2393
E02004234,83,70,108,614,383,1258
E02004235,87,95,124,582,402,1290
E02006840,183,218,250,874,516,2041
TOWN01,119,148,191,697,388,1543
TOWN02,215,242,302,1295,965,3019
TOWN03,772,1041,1096,3613,2149,8671
TOWN04,606,751,856,3266,2147,7626
TOWN05,223,304,330,906,612,2375
TOWN06,348,410,491,1905,1082,4236
TOWN07,385,473,628,2026,1084,4596
TOWN08,162,179,205,954,722,2222
TOWN09,237,290,323,1329,949,3128
TOWN10,5045,4953,3944,9704,4983,28629
TOWN11,899,972,1136,3888,2720,9615
TOWN12,180,197,245,982,576,2180
TOWN13,251,274,343,1571,975,3414
TOWN14,260,353,414,1522,1088,3637
TOWN15,286,333,412,1548,928,3507
TOWN16,556,628,794,3165,1755,6898
TOWN17,230,291,331,1516,1144,3512
TOWN18,17,27,27,175,104,350
TOWN19,55,61,95,407,259,877
TOWN20,1178,1527,1725,6156,3485,14071
TOWN21,367,481,625,2351,1460,5284
TOWN22,250,247,390,1461,862,3210
TOWN23,140,166,208,965,995,2474
TOWN24,195,216,262,1297,1274,3244
TOWN25,210,232,301,1221,783,2747
TOWN26,447,521,628,2758,1743,6097
TOWN27,281,301,406,1596,1174,3758
TOWN28,652,763,894,3145,1876,7330
TOWN29,310,331,469,1961,1187,4258
DIV1,269,460,457,1113,599,2898
DIV2,202,332,355,1163,597,2649
DIV3,184,214,261,1052,775,2486
DIV4,251,367,347,1034,577,2576
DIV5,243,318,316,1006,555,2438
DIV6,193,252,278,1066,615,2404
DIV7,263,322,336,1167,641,2729
DIV8,177,214,249,911,540,2091
DIV9,155,180,251,1079,703,2368
DIV10,223,304,330,906,612,2375
DIV11,171,316,350,982,514,2333
DIV12,185,207,304,1130,680,2506
DIV13,148,168,221,950,560,2047
DIV14,171,183,245,1110,711,2420
DIV15,221,296,326,1095,600,2538
DIV16,206,203,294,1256,753,2712
DIV17,206,280,347,1015,516,2364
DIV18,196,209,256,1168,822,2651
DIV19,218,263,290,1206,878,2855
DIV20,1181,325,242,668,401,2817
DIV21,155,213,282,954,532,2136
DIV22,157,166,238,1025,1029,2615
DIV23,676,771,846,2662,1574,6529
DIV24,287,579,453,1011,397,2727
DIV25,227,310,360,1197,803,2897
DIV26,147,201,237,824,615,2024
DIV27,180,242,303,1245,763,2733
DIV28,316,492,372,987,494,2661
DIV29,251,274,343,1571,975,3414
DIV30,196,243,281,984,546,2250
DIV31,170,167,242,1118,780,2477
DIV32,219,231,282,1025,471,2228
DIV33,164,186,224,1020,797,2391
DIV34,224,253,320,1194,739,2730
DIV35,251,355,340,1030,494,2470
DIV36,219,299,291,1012,594,2415
DIV37,148,198,247,1045,863,2501
DIV38,216,258,337,1219,748,2778
DIV39,216,160,279,1102,729,2486
DIV40,251,420,351,930,464,2416
DIV41,129,176,210,1038,730,2283
DIV42,156,184,235,1089,1087,2751
DIV43,168,189,219,1105,1130,2811
DIV44,167,162,260,1175,732,2496
DIV45,187,200,265,1019,638,2309
DIV46,578,666,380,700,337,2661
DIV47,1400,674,365,705,319,3463
DIV48,200,233,271,1025,664,2393
DIV49,244,266,343,1249,850,2952
DIV50,291,313,346,1104,584,2638
