Area,2011,2012,2013,2014,2015,2016
E01019977,37449.52823,41000.80497,36066.82673,32200.98822,32791.5995,31085.01956
E01019980,37612.24351,37015.65829,35615.60563,32160.36754,33387.05491,34058.52072
E01019981,45148.87866,41856.34834,40037.34119,36996.64855,39537.09079,39667.9233
E01019982,38852.37737,40238.69827,40095.47818,36158.25827,37350.46893,37009.01764
E01019983,34790.04005,34947.67613,39426.62183,35840.98394,35897.2703,31387.5453
E01019984,34645.56034,32690.99862,35059.23674,32548.09616,32964.72083,32522.48468
E01019985,46809.57843,50522.85855,44901.36688,41923.12126,41531.66559,39309.02511
E01019986,39244.52962,37918.24329,33578.62418,30434.23916,30955.0926,29220.04038
E01019987,44625.93155,43932.07387,36509.51508,32518.66401,34473.46741,35699.58531
E01019988,51367.36411,46146.70957,45117.75869,40771.6149,42822.01751,40721.95832
E01019989,32947.55415,41959.08801,35960.136,31904.37498,33004.04376,33469.25535
E01019990,49661.81058,53646.74129,49878.26921,44796.48965,45613.14702,45407.13521
E01019991,53536.69007,52352.17492,51007.41702,46143.04155,45150.86095,43961.15052
E01019992,44951.74237,44927.6818,41320.1311,36639.34679,37818.44934,37295.42139
E01019993,37587.75734,39364.57915,37429.03366,34956.87679,31890.36164,32858.39726
E01019994,35753.57532,36046.2597,34370.14443,29862.86484,29959.83943,29192.5514
E01019995,56384.36774,48632.67508,53232.63819,49650.56393,50316.35654,46305.34932
E01019996,39140.76477,34172.67248,35245.14359,31581.98569,31011.06994,32021.71045
E01019997,30801.9959,39643.33719,37857.63294,33790.36022,34985.62066,38392.15475
E01019998,35722.05456,33535.48338,31902.97656,28508.47694,28333.76467,29194.58572
E01019999,31359.76976,29825.45893,29363.06369,25633.83292,26737.13676,27509.56807
E01020000,45609.11895,47709.61817,41960.79858,38461.88751,39143.76298,36952.77557
E01020001,30630.69325,29840.26901,34950.79756,28550.79756,30928.29756,29806.81252
E01020002,40855.49828,43896.67231,38929.52119,34924.94977,35909.82101,36580.97638
E01020003,31827.98916,32670.94507,31864.65641,28453.09281,30174.55366,34521.06529
E01020004,31892.74488,34142.24045,30834.15201,27005.88616,26749.68453,26652.97355
E01020005,45664.76405,48622.6221,47723.66022,43509.68603,43160.72529,42513.13626
E01020006,37433.02206,37970.75689,37459.28151,31890.48358,34592.21288,36800.8609
E01020007,#DIV/0!,44774.66699,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
E01020008,33061.11714,31911.13069,28877.57348,27350.13515,27583.61932,31439.92536
E01020009,42025.60054,38258.85257,33571.51196,31248.80664,32243.46274,34462.37086
E01020010,54314.22445,56324.65407,61590.12501,55021.66325,55403.09268,54696.1221
E01020011,36962.99253,42740.2212,34166.84018,30753.50685,32730.59552,32254.48921
E01020012,53203.63851,51158.36273,45235.42132,40638.59593,39291.12823,39841.84426
E01020013,53905.87796,57241.99644,50501.13799,46212.06236,49332.8404,47273.3666
E01020014,60816.95779,64269.12854,62735.72741,52242.90713,55587.70192,56930.84787
E01020015,66487.73403,68439.84908,64850.98092,57005.15249,57052.06634,58694.0956
E01020016,50625.8074,46094.36288,48258.17828,43575.14093,43805.2009,41970.51974
E01020017,40067.07021,41033.30847,39644.37512,35924.7135,35843.25887,38266.33643
E01020018,43202.52864,45411.64067,42652.78198,38040.1324,42089.67426,43288.95266
E01020019,30061.54094,24947.57826,32641.67638,25388.34304,26583.77225,25474.81019
E01020020,29627.3754,38979.37748,39503.84979,33437.72513,33145.38096,29933.18722
E01020021,34382.13668,36888.75671,43600.04065,38468.36363,38225.66913,38007.62104
E01020022,49205.76263,53367.01964,44082.26358,37851.15247,40488.07555,40323.53223
E01020023,42362.3602,40155.7466,37665.30954,34632.31985,34783.80446,33916.85188
E01020024,31296.34107,29450.18615,28194.08741,25741.41786,27532.82955,28689.51723
E01020025,38900.71172,37896.83767,33451.90983,31222.75546,30124.59791,28439.1094
E01020026,42202.9446,39177.16293,38477.19657,33500.72598,33537.86635,32166.81017
E01020027,39670.93055,50108.1268,48854.23343,43644.11013,45148.06869,43919.44575
E01020029,36658.7428,34417.35047,27396.50726,26051.05272,27566.73749,26079.40802
E01020030,38724.31125,42641.57212,39722.07641,35417.31451,36707.40434,35424.61666
E01020031,36261.22416,37025.4401,31612.09812,29329.37061,31821.24716,29570.50363
E01020032,41674.46169,41628.98543,36920.87733,34020.87733,35145.0218,34066.78149
E01020033,43488.77271,39538.71348,41568.29984,36795.98804,36448.76611,35301.46761
E01020035,37993.71944,37386.33327,33833.49515,31102.50278,34119.53833,32962.93497
E01020036,47565.17142,46440.62938,43878.76434,39967.62606,39837.80458,40187.65843
E01020037,53601.29465,50114.54382,45179.00953,40808.44675,43508.64272,42390.90333
E01020038,39736.00607,40004.88536,36772.14921,32496.28714,32355.43902,32732.18302
E01020039,50255.78103,49276.09388,46240.1769,41542.741,43190.44604,42744.92672
E01020040,42106.75209,44158.93168,37811.05244,32947.56038,35848.52443,34865.2161
E01020041,33952.17385,32497.06903,32474.2405,28874.2405,30866.52287,31178.86818
E01020042,23983.47509,25927.93014,28952.56941,25675.52956,27467.78899,23916.33825
E01020043,30283.95588,37181.68899,32261.94624,29617.90584,30741.9938,28682.54696
E01020044,35384.81988,35386.31584,36645.44154,33448.95802,31835.7843,30863.93369
E01020045,38475.28248,40154.37372,39629.23725,34420.34836,36366.24099,33888.68989
E01020046,35317.96731,33127.25958,32931.53091,30760.51123,30763.22762,28329.40654
E01020047,49387.05688,45797.45113,45321.41171,43132.67157,45126.19026,42391.75978
E01020048,58710.79643,52710.75451,48781.10258,45343.50258,46418.9308,44139.257
E01020049,36367.57796,42014.3012,39005.75711,36232.42378,34236.58445,33061.08911
E01020050,34195.53771,40498.32336,35587.88996,31658.88563,31149.08331,30251.66028
E01020051,42300.94556,42853.11896,53624.48286,47544.48286,47435.87205,44844.23543
E01020052,55487.66575,56700.61157,52458.31957,48101.33723,47896.80746,47348.75934
E01020053,52775.80489,53111.67872,51443.34019,45839.96267,45803.50123,45948.34999
E01020054,32659.54278,30854.61697,34585.33844,31683.52481,32889.71163,31592.03314
E01020055,34433.54436,31467.48857,35774.10125,32121.77309,32142.18975,31906.22879
E01020056,34136.96861,28110.90981,33572.88228,30491.61153,30471.54462,28387.424
E01020057,36333.23828,38143.71987,37043.61658,32865.09711,33430.72297,32398.19612
E01020058,32231.17407,26720.17763,26644.73304,24807.84992,27428.1336,24535.76808
E01020059,41191.70369,40492.66185,40000.22661,34906.89328,34375.9178,32876.82159
E01020060,29541.1761,28712.70791,26625.89237,24016.70831,27072.08091,27705.59458
E01020061,25509.51102,27983.87849,27931.05742,25198.48085,26326.21899,25662.55223
E01020062,36826.12131,35298.5691,30635.88867,27410.43412,27613.02904,26485.09529
E01020063,37432.48893,35734.21891,33018.81229,29565.95394,29343.61565,28978.16222
E01020064,36560.19432,40305.23891,36930.51684,34450.4245,35273.43369,36177.06987
E01020065,53838.48251,53584.277,50188.5419,45670.39735,43984.37974,41331.762
E01020066,44934.90688,45467.51667,43911.96992,39267.32081,39437.57076,37263.9809
E01020067,65167.52861,62583.95721,58379.11679,52283.8787,53449.75589,51790.05883
E01020068,31499.5951,28682.59125,28660.5451,26983.28108,24966.3509,24845.78196
E01020069,26293.61941,27759.66719,28169.14935,26038.99062,24792.15865,23606.89023
E01020070,34249.8377,32797.82904,34778.50916,34104.77178,32206.07427,27563.03249
E01020071,29118.11964,28353.68806,27773.00359,25874.80867,25690.03905,26911.91195
E01020072,24146.62795,25498.17552,22802.69997,19737.72301,20124.92949,19982.24871
E01020073,28719.06836,27620.18374,32573.42867,29285.69418,28484.5459,25682.56536
E01020074,26124.08564,25462.57586,24056.55511,22334.65035,22299.57563,21126.68697
E01020075,26351.4012,25670.43154,24009.01142,21599.93474,21072.18365,20801.84811
E01020076,29734.65587,26885.48531,28941.56561,26968.34636,26255.18171,24401.41647
E01020077,35474.94011,36691.7214,36135.73611,34442.22961,35100.64027,32576.31913
E01020078,56955.06622,53619.95109,56292.6165,52523.5015,50679.32818,46149.02515
E01020079,56808.23491,55711.64766,56538.4619,50257.59609,49346.42557,48602.05251
E01020080,52746.3387,46247.72158,46333.42567,42128.29747,39890.19644,38846.74397
E01020081,55212.32687,53451.44949,59792.20463,53216.86217,53071.38992,49482.58421
E01020082,25667.98722,22465.16243,31972.68626,30132.11888,26469.72572,26509.70817
E01020083,28666.0176,26092.89331,26256.8186,24054.53603,26194.19928,27005.37166
E01020084,36821.80486,33366.41995,33100.21415,31725.6687,32989.2434,32428.62228
E01020085,26040.99951,28288.97043,27354.42959,25413.42223,24619.64942,23656.52847
E01020086,27252.46773,28957.31754,26549.50134,24712.2588,26010.92875,25129.94167
E01020087,30532.46704,32083.83747,27523.28649,26368.44778,28091.06035,24164.28151
E01020088,29372.99989,26180.02418,26129.4757,23029.50189,23698.28723,24046.66835
E01020089,22933.88559,23537.45417,24521.75751,23007.36005,22305.4744,22018.58005
E01020090,24750.75923,21758.87933,21416.09924,20271.33734,19192.63579,19534.49499
E01020091,28601.23989,23426.08539,23499.5096,21113.45832,22420.86541,23343.66223
E01020092,25108.69817,21822.71447,20854.69122,18998.28097,17940.17824,18891.40922
E01020093,24688.55685,24756.17756,27484.40619,26097.9025,25872.21923,23469.31691
E01020094,47154.0568,43491.12973,40774.90889,37865.52924,37967.04439,35704.54079
E01020095,39177.30177,35884.04051,36551.98078,34367.24911,32777.48695,31238.75722
E01020096,34880.70445,36763.0896,35989.43649,33745.72341,34463.79526,34663.01561
E01020097,23323.26368,25553.46874,23751.8963,20851.14215,20408.45443,20371.3148
E01020098,30764.87573,27101.46024,25188.19016,23100.26614,24186.58254,20906.973
E01020099,38686.97501,40556.71862,41542.00275,38677.24085,37179.89622,36385.62009
E01020100,31383.29262,38802.66674,35954.13404,34713.61456,36238.80826,34392.67728
E01020101,33583.5077,30743.78018,36606.46149,31077.60995,31810.91642,31969.83205
E01020102,26023.78068,25468.8943,25029.36437,24008.94479,23165.43585,21449.97017
E01020103,38239.5022,39481.94219,38419.77567,35460.36744,35493.17178,34264.57499
E01020104,38191.91946,32286.9022,36534.1258,34329.29002,33836.70618,34645.02883
E01020105,30529.20163,27981.40919,29867.30707,27878.67541,28071.4989,26186.78753
E01020106,24180.89135,32702.59438,30091.806,26569.96692,29232.75616,27574.66508
E01020107,25523.90107,24912.99365,28773.13009,25759.61028,26120.31034,24707.83278
E01020108,27405.78198,31183.81736,27400.98126,25025.38853,26149.89447,24664.13171
E01020109,21837.9604,20921.40838,18724.51902,18992.58002,19664.02197,19645.97068
E01020110,23630.62287,25190.48403,25353.9742,22722.03621,24073.11637,25493.79403
E01020111,53740.24336,49661.18309,50925.39055,47677.04949,46168.90996,46793.97697
E01020112,60221.71313,61561.26913,53199.58676,48819.7622,48850.00247,52929.34492
E01020113,51816.34008,55723.03749,47972.02843,44698.54404,43978.4429,45382.8768
E01020114,43214.09633,45212.35078,36484.95784,32091.83956,32986.28235,32874.80329
E01020115,44361.93509,38187.22545,41414.89099,36681.55766,40015.30456,35327.11088
E01020116,60369.48193,51724.95204,49672.74249,45874.13087,44722.9044,43360.66134
E01020117,43247.61366,39918.12969,48372.79063,44045.98212,45161.27155,39289.98927
E01020118,52527.96859,45163.60282,48519.44091,43078.79313,40713.85106,41240.77784
E01020119,30723.72536,25149.26694,31433.32512,30015.45278,29282.48183,32795.59527
E01020120,20091.68115,22779.64907,26707.63847,25480.77644,26197.82024,24071.70722
E01020121,27079.68776,29929.88401,27059.03573,26084.6704,25552.10703,24798.9924
E01020122,28986.59217,27691.92826,28220.81991,25499.2159,24967.74582,24134.78242
E01020123,31538.66971,36853.82101,37593.666,35394.04265,32680.38956,30785.60021
E01020124,30894.6813,36547.73926,34363.35233,30345.62002,31117.59041,36253.9576
E01020125,30023.27711,27619.96351,27180.79663,24742.00876,25047.86734,24954.16719
E01020126,35114.01407,33613.62085,30689.83457,28386.80426,28770.15005,26223.9673
E01020127,28554.85921,27793.77735,27797.65449,26718.43881,25421.62339,24760.76068
E01020128,22914.1577,28545.75517,30967.50825,27583.47894,28118.98657,26092.04079
E01020129,30714.91133,30467.73868,30361.83312,29109.44097,27903.38883,28432.95872
E01020130,38969.72505,37393.5942,34249.12736,32298.72123,33366.03442,33583.87182
E01020131,24303.86773,29051.8894,24344.4713,23193.66002,24293.82485,24605.20378
E01020132,28226.23785,26812.28483,26603.22614,24054.65471,24906.24016,24852.36338
E01020133,28245.76478,28057.69049,30566.29353,28390.17288,27357.8027,28361.2146
E01020134,37144.3544,37320.11064,38542.53653,37218.34606,35290.45045,32878.36698
E01020135,30135.94071,31544.19704,26627.01651,24835.96105,24938.70662,25216.53745
E01020136,28285.27804,24128.30578,25320.08017,23171.75283,23448.37596,23834.3078
E01020137,25331.8128,24721.09414,24007.28682,22821.5334,24907.98585,22207.00651
E01020138,36482.02553,34875.05729,31321.66678,30133.57496,30292.23364,30996.80506
E01020139,38996.35707,41973.03772,37168.64216,34265.3092,32550.59417,34443.59727
E01020140,34710.61206,37899.55696,37016.59193,33835.98587,31247.93188,29973.58305
E01020141,40466.62365,34195.81794,35571.87052,33035.89088,32853.7597,35072.7492
E01020142,24651.42478,20847.0512,19552.08762,17940.92499,18879.97436,18865.84862
E01020143,39058.43161,37861.59073,36959.31322,35528.0105,35436.40169,35246.68495
E01020144,22645.90213,20711.29991,19796.17619,17946.77797,18537.50292,18636.41596
E01020145,23557.44118,25291.18814,23581.73449,22139.89541,20695.0594,25292.65265
E01020146,23891.26591,23053.7821,22732.35243,19795.38273,20767.74962,23215.39317
E01020147,15707.18853,14282.6177,15064.49323,14014.37829,13444.64678,13046.96452
E01020148,17113.26374,15799.78547,16129.06486,15355.73153,16915.1825,17952.36199
E01020149,22218.19943,23494.59488,23314.4422,19353.43861,20366.23309,20644.40044
E01020150,45740.95506,51014.18849,42503.95586,40477.28919,42208.22712,37483.90278
E01020151,45403.66664,45170.94018,37725.78553,34792.45219,38878.0434,36394.83827
E01020152,52249.85208,55082.01082,50847.16546,48102.06742,47157.00645,46151.78608
E01020153,35276.35927,39441.20355,47120.13861,44859.26905,41713.63045,36380.25854
E01020154,50114.28257,43890.09109,41420.48933,38336.43136,35203.32099,39233.95777
E01020155,60764.28806,52328.78538,56170.84335,53532.74811,57460.80223,55390.91664
E01020156,32214.40923,34656.58867,37073.86636,33317.59396,34634.56747,33856.06444
E01020157,41869.08384,37159.08196,35032.76654,32211.22553,31081.90697,31477.17459
E01020158,14595.82189,15069.5854,15076.46057,14397.09549,15680.45334,14637.43794
E01020159,18054.47541,16477.97791,14683.58257,13491.77546,16006.19593,15518.88824
E01020160,22505.80329,21972.09503,18146.51786,16174.91293,17251.53612,17558.77589
E01020161,19721.93597,20490.30087,20950.67327,19588.24079,20356.31758,18324.56996
E01020162,19116.54661,18444.79696,20293.35665,19283.48652,19851.49224,21115.85269
E01020163,17726.57135,18371.50189,17434.23232,16494.23232,17604.68374,16973.51914
E01020164,18834.98231,18790.43258,18602.98028,17597.266,20335.18808,18723.2943
E01020165,17041.0085,17207.14645,17011.69046,15349.56161,16912.46676,16770.56953
E01020166,18726.39351,19525.40442,16653.27588,15872.29686,15911.45776,15655.53989
E01020167,15032.85366,15993.87664,17318.46665,15983.22856,16193.71674,16435.90987
E01020168,18531.59514,16986.98707,15387.85525,14025.91905,13812.58572,13855.89599
E01020169,13828.98453,14910.58428,14629.10982,13559.08922,13632.81076,12662.81019
E01020170,35365.46217,34190.3656,35149.55236,31991.98963,32122.36944,30257.85907
E01020171,13473.96213,15013.96824,14808.02436,13541.35769,14844.20285,15443.3069
E01020172,13486.99325,15052.51503,14706.50775,13015.07918,13301.61724,12951.69936
E01020173,11687.23828,11266.11293,13933.49099,13300.2995,12779.29985,11587.28806
E01020174,12309.49771,12334.46122,13389.07295,12071.86364,13331.18149,13884.85262
E01020175,35069.85902,36081.77034,34114.1648,32042.24561,31912.81874,32430.11281
E01020176,31855.58239,25746.42603,28914.91299,27332.69077,26259.35744,26504.97147
E01020177,30645.49809,29775.28077,29177.81491,26217.12505,25984.67196,25326.38051
E01020178,18573.74331,16675.16998,14161.55632,13502.73279,15330.35607,15388.21611
E01020179,13200.13193,14809.2694,15962.7754,14856.85206,14278.48064,13406.81266
E01020180,59149.2092,54717.77784,57873.0745,54508.68527,52692.71587,49262.91851
E01020181,52906.45749,51584.3818,50964.23036,48252.36595,49535.34077,47463.29757
E01020182,52068.92962,52024.9882,47177.76043,42637.25623,39959.22788,39082.80659
E01020183,60004.44623,53628.77747,50835.54467,45512.2176,44099.28991,42520.65663
E01020184,52862.62877,48263.99547,48188.31,42148.83836,43436.24503,38385.19978
E01020185,19712.83316,17216.77675,16993.14105,16600.3762,17811.934,18299.67392
E01020186,12473.75762,16157.89848,12477.02234,11408.5779,13687.74456,13047.51552
E01020187,18937.98815,17542.34929,17937.36983,16688.0769,18391.15478,18029.46409
E01020188,40020.93767,40631.61631,38209.96742,35974.06999,33721.21699,32914.54552
E01020189,16957.49135,18751.72799,18270.89982,17376.00104,16383.3706,14554.80771
E01020190,15502.20281,17309.70885,16492.00113,16730.46267,18211.15377,18194.39479
E01020191,39156.81398,33352.30317,38665.5456,34915.41759,36100.50403,37792.06954
E01020192,36728.17926,40813.62203,38782.00618,32986.45063,32305.45785,29859.82331
E01020193,39686.51505,41678.11655,34144.23343,32960.64369,33371.63189,33886.09571
E01020194,40296.95193,39190.2001,36235.15587,31701.82254,32082.77492,31333.87819
E01020195,53562.34976,50636.16949,43371.77313,37068.30405,36484.52954,38826.37287
E01020196,53995.01568,49149.18323,43596.86995,39979.15433,36835.41696,34530.61833
E01020197,40680.55511,41634.04661,33493.43075,29826.76409,29157.72683,28382.58177
E01020198,39909.43864,37611.51529,45100.62354,41940.55832,40563.22821,34849.16905
E01020199,48469.43653,44455.06671,37929.86526,35611.16607,33066.60649,33285.79026
E01020200,43600.3285,45717.73021,46273.98695,41929.90093,41682.9711,38235.63607
E01020201,44879.24911,43487.86787,41974.53282,40054.53282,38759.05176,37550.48663
E01020202,54366.02375,42900.55003,49318.49843,46537.22045,47753.86247,44589.00802
E01020203,35316.46424,33222.75494,31586.98537,28665.1692,29133.3978,29577.34342
E01020204,56559.6938,54622.95099,51427.46398,46052.30058,46995.28866,43017.22228
E01020205,32251.79496,30383.4431,28934.6338,27268.42691,25732.28567,24151.51229
E01020206,43317.75834,41077.4198,41193.6289,38784.99204,37763.12659,38891.32178
E01020207,41914.85131,51758.25953,51788.16521,48119.91442,48752.79724,48351.05318
E01020208,47486.42473,47127.83692,54761.42528,48981.63644,50443.31414,44225.38215
E01020209,50807.50973,43162.98982,44618.86232,40493.38798,41183.07931,44049.25695
E01020210,41281.75874,44825.09304,38830.12169,35354.93742,35149.12251,37066.0122
E01020211,56064.31333,46593.4333,52413.937,50360.60367,50145.5768,50515.20034
E01020212,61251.21876,66073.23089,63817.50722,58229.67096,59439.73306,56805.60106
E01020213,47220.03391,51957.78103,52641.41375,49434.17393,47818.5382,48821.6367
E01020214,41159.55748,38796.38565,40846.67991,39246.67991,39114.90309,39171.69484
E01020215,34121.14908,38601.15818,35222.45513,31656.19796,33263.50327,34458.6774
E01020216,59911.17891,64249.52011,57929.15725,55524.41331,54138.58878,53151.48871
E01020217,49229.309,50570.29574,41767.12795,37801.91056,38738.54509,38708.9442
E01020218,45240.77755,56801.49253,53654.09161,47743.6114,49037.72758,46538.03965
E01020219,51541.63217,51552.06738,47344.66471,42825.41664,42505.32733,41068.85891
E01020220,36550.94957,39311.3572,41294.17912,38468.46484,39190.18455,36487.04372
E01020221,38052.92813,38289.98892,35717.04408,32817.91119,29141.01044,32686.89026
E01020222,35038.16128,36792.91164,32802.32888,29939.96519,30060.85984,30808.76997
E01020223,47509.92066,43182.5661,43251.80392,39922.32085,42605.98918,41090.48265
E01020224,45325.26783,39623.59292,45613.67233,41744.97878,41995.40456,39273.97294
E01020225,50040.53625,46867.80296,44457.93885,40485.99772,39413.5104,38928.03801
E01020226,44227.3497,43531.33284,45890.8403,37614.97823,36507.15525,39835.08652
E01020227,45015.2292,41347.33164,44293.57047,39704.36412,39660.44022,41522.03443
E01020228,43759.23722,50504.43475,52075.81562,50320.87364,51341.08798,48641.80608
E01020229,49887.0208,50412.52928,45828.50086,42013.99852,43503.71269,41986.05402
E01020230,54815.44961,49340.86971,46109.49904,40667.88288,41466.45145,39065.87674
E01020231,44906.65139,42255.42837,42990.21079,39999.44156,38222.49209,40177.38561
E01020232,51083.52477,48468.45394,47069.56598,43908.17264,44712.08833,44760.20308
E01020233,45360.27083,40458.25919,37309.79021,36098.425,37139.6538,35661.0502
E01020234,53975.19267,53425.36881,50678.17787,47369.60644,46434.54909,43999.0047
E01020235,61730.06643,59306.31655,53358.06232,51223.52598,50412.01895,48678.69926
E01020236,39969.77432,32430.00748,32439.59668,30874.8908,31484.191,30857.83997
E01020237,43725.16227,46213.40098,40854.17112,37213.20077,39009.31193,39996.49142
E01020238,38758.5469,37402.97035,30387.096,28649.95314,27086.48115,28118.80605
E01020239,42237.31915,39239.09917,31706.02905,28317.45762,27983.31779,31021.30814
E01020240,47105.94558,43603.86538,35867.52425,32274.25826,33251.30682,32614.61267
E01020241,38660.64159,37515.96929,35045.45746,32457.96598,33030.41644,31471.96216
E01020242,30879.84203,27578.61934,30472.43922,27537.82997,29043.26801,27715.03798
E01020243,37851.68341,36619.96673,37544.13655,34740.71775,35321.1841,32074.48178
E01020244,44265.82223,40435.29888,43174.61699,38111.437,39410.61621,35284.33433
E01020245,38673.80967,38354.40282,36802.62734,34432.46774,36409.37527,31339.59505
E01020246,41696.15641,39409.98358,36435.49593,35539.91151,33791.01041,32940.73719
E01020247,41699.20893,49505.6341,50106.17206,46453.44478,48059.64579,46909.17616
E01020248,45288.18239,39261.46841,40068.5999,35972.5999,36917.30088,36194.26173
E01020249,38972.64004,36073.08262,40226.51672,35928.10402,37316.41571,35752.79401
E01020250,48130.85643,46810.0695,46482.54374,42870.16278,38610.06264,38696.17497
E01020251,41788.86839,50716.2093,42858.97144,39650.92112,38962.51786,33053.43662
E01020252,47844.59062,47330.19696,44128.23454,38996.71939,41666.97514,41465.7622
E01020253,43465.86525,41775.75928,32792.42678,30688.18436,32033.04546,33006.96306
E01020254,59020.41891,53215.64961,48811.70809,44882.29633,46555.70855,45842.65684
E01020255,47385.34074,51404.18889,37307.09722,34066.07158,37959.04663,39667.40033
E01020256,45696.00361,42512.67261,44449.17322,41228.20754,39198.9383,39436.52116
E01020257,37469.12135,42906.38062,36695.12627,34247.50722,37716.41479,38116.41039
E01020258,28943.66443,26443.94122,26213.71191,23281.89005,21872.34706,20048.65399
E01020259,33727.40609,27774.34666,35095.66127,32567.5567,32798.5517,28181.71351
E01020260,42391.43384,39001.45692,43035.0909,39236.64934,37513.27272,36645.6377
E01020261,34599.63442,38116.63931,32376.52626,31028.15019,29295.75749,26220.93087
E01020262,47319.07385,45309.72371,46971.70056,38011.70056,45482.91268,43978
E01020263,36419.59724,37686.1512,28272.08309,25516.52753,26266.55993,26914.34131
E01020264,44129.14186,43024.30102,41987.44846,39364.19265,40799.87394,41344.97437
E01020265,39792.34951,45239.30374,43614.70919,39474.68689,40531.06746,40725.76831
E01020266,38857.21876,45914.31004,39484.74191,35748.61288,36960.91925,36050.17525
E01020267,35878.68679,36079.07873,35059.39599,33838.44361,30322.58229,29873.18689
E01020268,40230.56084,37134.05662,41519.79899,39584.78499,39003.16106,36765.92422
E01020269,40738.88324,43472.23092,50175.66109,45957.58329,41164.62694,44065.36448
E01020270,43800.00854,46433.21838,50299.26944,45965.35639,45213.72908,42936.96689
E01020271,54155.7287,54595.69665,49193.72388,43338.55146,43753.29937,41525.98299
E01020272,65396.5148,64733.03901,58953.73947,54556.34828,52932.27617,53831.80082
E01020273,27571.62751,30033.98726,28367.62346,25761.90918,24684.402,25042.09158
E01020274,31920.97423,30877.92631,26771.29732,25375.62165,26588.49872,26823.11061
E01020275,35569.28008,37352.78223,38252.68585,33399.35252,45116.2683,48676.23813
E01020276,36417.06133,35488.28182,33762.45413,31327.2893,30572.56899,30083.6155
E01020277,51246.90897,50157.7831,46487.75469,42829.30576,43917.75407,41674.08487
E01020278,38476.06745,40850.59845,37616.31469,34881.84807,35925.38539,36251.30401
E01020279,47162.5624,42038.10593,41447.99311,37809.77771,37525.74696,36036.13641
E01020280,61639.85281,55959.38824,52836.91571,47332.96411,47819.3188,47415.18782
E01020281,36630.88385,39074.11449,40312.32644,37366.7124,36126.83783,33336.5318
E01020282,45193.65147,44069.62378,40774.45971,37534.71945,37919.43225,37793.51762
E01020283,42521.16951,51481.70015,46094.85731,42658.66684,41712.47503,38495.06557
E01020284,43684.34973,48708.48942,44350.09637,37865.19108,39426.23842,38606.15008
E01020285,48117.49691,48993.19205,45217.00343,41623.52172,41105.4655,40887.30214
E01020286,37660.61222,33443.21932,34207.17726,32079.59637,35348.13617,35203.1225
E01020287,24434.04919,26800.77861,25548.02227,24494.68894,23294.20807,22094.22302
E01020288,30323.17506,35416.78814,36667.00532,32840.48517,34654.73648,34067.0373
E01020289,20185.57673,20053.50362,18191.81031,17254.66745,15530.22828,16075.27472
E01020290,25305.00783,22961.93091,26394.50754,24442.50754,24735.91211,26749.74109
E01020291,27424.47514,29670.35082,31146.228,27574.79161,26928.81749,25764.5641
E01020292,25786.48736,25996.05595,31676.44307,30512.80671,31721.04138,31460.28704
E01020293,25972.45748,27289.064,25152.51822,22501.08965,23413.93769,23262.72887
E01020294,26498.9616,32205.96416,30009.5188,28309.61713,28147.27464,27836.9806
E01020295,34080.43223,34550.23271,35861.63261,32310.59683,30415.63976,29810.81341
E01020296,31416.48194,34141.31147,31409.51573,28661.36324,28939.42116,28028.80717
E01020297,49492.62369,39654.95208,41519.20458,39212.83754,37922.43246,35248.06859
E01020298,32250.45212,36440.82226,32516.80325,29973.21351,31543.4021,30482.59305
E01020299,38454.06677,40326.18262,31697.99346,29962.47433,31169.93419,29678.58309
E01020300,38221.39047,34636.82023,34230.42585,29460.90204,28577.48188,30402.27354
E01020301,22294.91017,24727.59583,23811.45779,22473.72886,23002.42167,22169.61394
E01020302,33526.88747,34577.58355,34983.7932,32276.10089,32024.69086,30707.82432
E01020303,25652.30592,26449.52653,26650.32747,26607.47032,26195.63428,25182.08584
E01020304,25885.47944,22709.70363,25847.55943,24324.57807,24662.69732,23664.67763
E01020305,25186.54107,25654.98789,26742.48661,23527.83459,26008.40047,25113.5581
E01020306,26038.26483,22982.51646,26357.31833,25452.05517,25652.58568,24109.19955
E01020307,27230.4586,32466.30825,32235.41116,29916.55746,29072.05838,28584.09632
E01020308,24856.9286,27070.78181,27690.28757,26154.13733,26570.12739,25952.37127
E01020309,29186.38074,31196.7559,29639.16628,27090.14667,26837.81114,27091.54477
E01020310,37099.39404,38460.93698,38405.04408,35562.1131,36371.98102,35253.81911
E01020311,31055.37243,28520.16361,27497.38803,25518.08013,25900.21668,25261.35028
E01020312,15120.28883,18521.61871,15306.92273,14824.01364,14804.43522,15602.73557
E01020313,18275.43072,18410.78627,17914.95185,15902.25344,16367.20456,15489.24574
E01020314,31543.10418,28080.25503,30188.72892,29032.01897,25325.90373,26148.32134
E01020315,15600.02676,17802.78018,15498.85842,14681.08064,14442.1059,13215.92774
E01020316,14483.27475,13937.97043,14345.62698,13577.55186,13577.92745,13573.30071
E01020317,16960.47691,16885.21401,17926.45508,15482.81871,15474.84894,14999.15621
E01020318,23849.69235,18122.84824,22906.78662,20844.64485,20806.56038,22373.28795
E01020319,33473.62145,29861.44154,29943.33211,26076.40688,29327.28839,28330.55207
E01020320,29992.34545,31572.50794,29959.23392,26651.40783,25565.43325,26746.23676
E01020321,29794.87178,27929.03804,32000.41276,29399.88846,29043.90489,26937.02222
