Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,3,1,6,11,11,33
E01015209,7,9,19,18,18,70
E01015210,15,21,28,26,14,105
E01015211,7,6,14,12,10,48
E01015212,9,10,23,20,9,71
E01015213,5,8,12,12,7,44
E01015214,15,21,22,23,11,92
E01015215,6,8,13,12,7,47
E01015216,11,19,26,23,14,93
E01015217,25,17,24,25,13,105
E01015218,13,12,27,27,16,96
E01015219,7,8,14,19,24,72
E01015220,4,4,11,15,11,45
E01015221,5,5,12,15,12,48
E01015222,6,5,10,15,13,49
E01015223,5,4,13,14,7,43
E01015224,5,6,13,13,10,46
E01015225,6,5,12,14,10,48
E01015226,4,4,11,15,13,47
E01015227,6,6,13,14,12,51
E01015228,8,9,15,20,23,76
E01015229,11,9,22,23,33,98
E01015230,3,4,10,13,16,46
E01015231,18,19,24,32,18,110
E01015232,15,19,21,34,26,114
E01015233,14,16,23,23,19,95
E01015234,13,17,24,24,11,90
E01015235,7,8,14,23,37,90
E01015236,11,7,20,25,18,81
E01015237,6,7,11,11,6,42
E01015238,8,10,20,16,17,70
E01015239,10,11,19,24,41,104
E01015240,5,9,14,20,31,77
E01015241,11,11,19,18,18,76
E01015242,13,15,25,22,11,86
E01015243,4,4,10,13,11,41
E01015244,5,5,11,14,12,47
E01015245,7,7,12,22,19,68
E01015246,4,3,10,11,15,42
E01015247,9,13,21,28,21,92
E01015248,11,11,22,21,14,79
E01015249,9,13,25,20,13,79
E01015250,6,10,13,12,7,47
E01015251,7,4,11,12,7,41
E01015252,15,20,27,20,10,91
E01015253,12,12,18,12,5,59
E01015254,5,3,11,14,11,45
E01015255,23,15,23,26,13,100
E01015256,22,23,24,30,17,115
E01015257,16,11,24,25,12,89
E01015258,18,17,27,30,18,110
E01015259,14,18,28,23,9,93
E01015260,13,15,27,28,14,98
E01015261,19,25,31,35,21,131
E01015262,18,14,25,25,14,96
E01015263,16,22,24,26,12,99
E01015264,4,5,9,14,13,44
E01015265,10,8,14,21,21,74
E01015266,15,16,28,23,17,99
E01015267,10,15,20,32,27,103
E01015268,7,8,15,19,25,74
E01015269,7,9,18,25,25,83
E01015270,9,10,24,31,33,106
E01015271,4,3,8,17,18,50
E01019886,12,11,22,25,20,90
E01019887,6,10,12,10,10,48
E01019888,6,4,11,14,16,51
E01019889,6,6,13,14,15,54
E01019890,5,6,14,19,16,59
E01019891,6,5,13,15,8,46
E01019892,13,37,35,20,11,114
E01019893,11,12,21,20,12,76
E01019894,1,1,4,6,12,25
E01019895,2,1,5,8,9,25
E01019896,2,1,5,7,12,27
E01019897,6,5,15,10,11,47
E01019898,5,7,21,23,20,77
E01019899,7,3,10,14,12,47
E01019900,3,3,5,10,11,32
E01019901,4,4,9,14,11,42
E01019902,6,6,16,16,19,63
E01019903,6,5,18,20,15,64
E01019904,6,5,12,12,11,46
E01019905,4,3,10,11,7,35
E01019906,3,4,7,8,5,27
E01019907,2,3,6,7,8,26
E01019908,9,12,22,15,6,63
E01019909,3,2,8,9,10,31
E01019910,5,4,17,16,12,53
E01019911,1,3,4,7,12,27
E01019912,7,5,11,14,18,55
E01019913,3,2,6,13,29,53
E01019914,13,18,29,29,23,111
E01019915,6,4,13,16,21,59
E01019916,20,26,27,20,13,106
E01019917,8,7,14,15,8,53
E01019918,16,15,20,30,17,98
E01019919,14,18,25,20,11,88
E01019920,6,9,14,14,9,52
E01019921,7,7,17,13,10,54
E01019922,12,10,21,21,17,80
E01019923,3,4,11,11,9,38
E01019924,7,8,15,14,6,50
E01019925,3,3,8,5,4,22
E01019927,11,9,13,16,15,63
E01019928,5,7,14,12,8,46
E01019929,6,8,16,12,8,50
E01019930,5,8,11,13,12,48
E01019931,3,2,6,6,6,23
E01019932,15,9,22,21,21,88
E01019933,4,4,9,10,11,39
E01019934,6,6,14,15,20,61
E01019935,3,2,9,14,13,42
E01019936,3,3,7,10,11,34
E01019937,4,4,9,12,10,37
E01019938,7,7,17,24,16,71
E01019939,3,1,7,8,7,25
E01019940,2,1,6,9,9,27
E01019942,7,7,16,16,13,59
E01019943,3,2,8,8,7,28
E01019944,7,7,15,15,10,54
E01019945,13,6,16,21,14,70
E01019946,2,1,4,7,11,25
E01019947,6,5,12,16,20,58
E01019948,5,2,8,11,17,43
E01019949,2,3,5,6,10,26
E01019950,4,3,8,12,13,39
E01019951,6,4,13,22,26,72
E01019952,3,1,7,9,11,31
E01019953,4,4,9,13,19,49
E01019954,8,11,18,16,12,64
E01019955,5,4,13,14,16,52
E01019956,5,6,12,17,21,61
E01019957,2,1,3,7,16,30
E01019958,3,1,6,10,11,31
E01019959,3,4,10,11,8,36
E01019960,5,4,11,15,8,43
E01019961,9,6,19,30,22,87
E01019962,11,9,21,26,15,82
E01019963,2,2,9,9,6,29
E01019964,2,2,5,7,4,19
E01019965,2,4,8,8,7,29
E01019966,4,2,7,11,10,35
E01019967,4,3,8,15,10,40
E01019968,6,7,13,12,14,52
E01019969,5,9,10,12,8,45
E01019970,6,6,12,12,9,45
E01019971,9,14,14,10,6,54
E01019972,14,18,22,17,6,78
E01019973,7,6,14,14,10,51
E01019974,5,7,10,12,10,45
E01019975,12,14,21,13,9,69
E01019976,7,5,13,13,14,52
E01019977,5,7,16,12,10,49
E01019980,15,28,23,16,7,89
E01019981,10,12,22,20,10,74
E01019982,8,15,15,12,3,52
E01019983,3,4,7,6,6,26
E01019984,3,4,7,6,3,23
E01019985,12,15,24,20,7,77
E01019986,3,6,7,6,5,27
E01019987,21,14,11,8,8,62
E01019988,8,8,12,12,10,51
E01019989,6,14,13,6,6,45
E01019990,17,25,27,23,10,101
E01019991,14,16,23,16,8,78
E01019992,8,10,13,13,8,52
E01019993,4,3,6,7,3,22
E01019994,25,13,9,8,5,60
E01019995,53,24,23,18,19,137
E01019996,10,9,8,6,7,40
E01019997,40,10,9,5,3,66
E01019998,2,5,6,7,4,24
E01019999,10,2,5,5,4,26
E01020000,11,14,18,14,12,70
E01020001,3,3,6,7,5,24
E01020002,14,20,27,19,16,95
E01020003,7,7,14,13,14,55
E01020004,3,3,8,8,5,27
E01020005,14,14,27,19,14,88
E01020006,18,15,21,11,6,71
E01020007,44,9,6,4,2,65
E01020008,47,15,9,7,2,79
E01020009,9,10,13,11,6,49
E01020010,15,22,33,20,11,100
E01020011,5,6,10,12,11,43
E01020012,15,15,27,17,12,85
E01020013,15,17,18,16,10,77
E01020014,16,19,28,30,12,106
E01020015,21,27,36,27,13,123
E01020016,46,37,26,26,14,149
E01020017,69,37,20,13,7,147
E01020018,48,42,29,20,18,156
E01020019,88,6,3,5,8,108
E01020020,41,9,6,5,4,64
E01020021,32,8,9,8,6,62
E01020022,95,17,12,8,6,139
E01020023,8,13,24,21,12,77
E01020024,3,5,8,7,6,29
E01020025,8,17,14,10,5,53
E01020026,4,4,7,8,7,31
E01020027,7,9,13,15,8,53
E01020029,8,11,17,13,7,55
E01020030,18,28,29,20,14,110
E01020031,7,14,18,11,7,58
E01020032,10,17,18,22,10,76
E01020033,7,9,18,14,16,65
E01020035,12,20,20,16,10,78
E01020036,11,12,21,18,16,78
E01020037,15,19,24,20,14,92
E01020038,4,5,8,8,4,30
E01020039,26,27,32,32,22,140
E01020040,4,6,11,13,8,41
E01020041,18,26,30,30,14,118
E01020042,3,4,7,7,6,28
E01020043,8,9,21,17,12,66
E01020044,6,5,14,17,11,54
E01020045,5,5,15,18,11,54
E01020046,7,5,13,16,9,49
E01020047,7,9,16,20,20,72
E01020048,16,22,29,24,16,107
E01020049,5,3,10,14,10,41
E01020050,6,7,15,24,19,71
E01020051,5,4,12,15,19,56
E01020052,13,16,23,24,18,94
E01020053,11,13,19,18,14,76
E01020054,10,16,20,19,11,76
E01020055,13,15,24,26,21,99
E01020056,7,8,17,22,12,67
E01020057,16,23,31,27,14,111
E01020058,5,4,9,9,6,34
E01020059,7,5,20,21,11,63
E01020060,8,6,13,13,15,54
E01020061,11,8,19,18,14,70
E01020062,2,4,7,8,6,28
E01020063,9,10,21,21,16,77
E01020064,10,8,18,14,10,60
E01020065,22,17,24,25,12,100
E01020066,17,19,30,24,12,102
E01020067,16,18,34,18,12,98
E01020068,5,5,11,15,11,48
E01020069,6,4,13,16,9,48
E01020070,10,10,24,33,21,98
E01020071,7,8,18,19,13,64
E01020072,6,5,15,18,10,54
E01020073,8,6,19,27,22,82
E01020074,8,6,22,24,13,73
E01020075,9,7,17,18,12,64
E01020076,7,6,15,18,9,55
E01020077,5,5,14,16,10,50
E01020078,8,12,18,17,13,68
E01020079,8,10,17,19,13,67
E01020080,5,3,9,14,10,40
E01020081,9,11,15,18,14,66
E01020082,4,5,10,12,8,39
E01020083,9,9,21,20,12,72
E01020084,5,6,12,12,11,46
E01020085,9,9,18,13,7,55
E01020086,2,3,6,7,6,25
E01020087,11,10,24,36,26,106
E01020088,5,8,16,20,14,63
E01020089,9,10,24,19,16,79
E01020090,2,3,7,10,7,29
E01020091,5,3,12,12,11,44
E01020092,2,2,5,6,8,24
E01020093,4,6,13,10,10,44
E01020094,17,19,22,23,27,108
E01020095,13,15,22,17,11,78
E01020096,14,18,20,16,19,87
E01020097,14,13,32,39,26,123
E01020098,7,5,17,22,17,67
E01020099,4,3,10,16,11,44
E01020100,5,3,12,20,14,54
E01020101,5,6,11,12,12,46
E01020102,9,9,16,15,7,55
E01020103,16,21,28,26,12,102
E01020104,14,18,20,14,5,71
E01020105,7,8,13,12,11,51
E01020106,3,4,7,12,14,40
E01020107,6,6,8,17,19,56
E01020108,7,7,21,20,14,69
E01020109,6,4,13,13,10,46
E01020110,8,17,18,12,11,66
E01020111,15,10,23,28,15,90
E01020112,16,17,28,24,19,105
E01020113,15,15,23,22,19,94
E01020114,9,7,16,18,12,62
E01020115,4,5,9,11,9,38
E01020116,10,11,19,27,16,82
E01020117,5,6,11,17,11,49
E01020118,12,11,20,19,10,71
E01020119,4,4,11,16,12,46
E01020120,8,5,17,19,13,61
E01020121,9,7,16,19,12,63
E01020122,6,8,14,17,11,57
E01020123,5,4,12,12,11,44
E01020124,5,5,9,13,12,44
E01020125,3,2,6,6,7,24
E01020126,6,9,17,30,23,85
E01020127,8,5,17,19,12,60
E01020128,3,2,8,7,6,25
E01020129,9,9,16,16,10,60
E01020130,15,17,21,20,8,82
E01020131,13,12,29,39,20,112
E01020132,7,8,14,15,14,58
E01020133,7,8,12,14,9,51
E01020134,8,11,16,15,10,61
E01020135,9,14,23,19,20,85
E01020136,8,7,15,13,13,56
E01020137,7,7,11,16,11,52
E01020138,12,10,33,36,31,122
E01020139,8,13,22,17,12,73
E01020140,7,7,14,16,15,59
E01020141,21,22,38,24,13,118
E01020142,9,11,19,25,14,78
E01020143,8,8,19,25,14,74
E01020144,3,4,9,8,2,26
E01020145,8,8,17,19,10,62
E01020146,5,7,12,10,7,41
E01020147,4,6,13,23,16,62
E01020148,4,4,9,12,7,36
E01020149,5,7,13,11,8,44
E01020150,4,5,17,21,17,64
E01020151,2,2,5,9,10,27
E01020152,3,4,9,16,14,46
E01020153,2,2,7,14,12,37
E01020154,8,7,12,11,5,43
E01020155,7,9,15,13,11,54
E01020156,6,5,18,23,16,68
E01020157,8,6,19,26,15,74
E01020158,6,6,14,19,11,57
E01020159,5,5,13,15,9,48
E01020160,6,7,18,21,10,63
E01020161,12,10,19,19,22,81
E01020162,4,4,9,8,4,29
E01020163,4,3,9,10,4,30
E01020164,8,6,14,16,7,51
E01020165,4,5,8,8,3,28
E01020166,3,2,7,7,5,25
E01020167,4,2,7,7,4,23
E01020168,7,7,13,17,19,62
E01020169,12,9,20,23,14,79
E01020170,7,5,17,25,17,72
E01020171,4,3,12,21,18,59
E01020172,6,8,11,18,16,58
E01020173,2,2,4,8,8,25
E01020174,5,3,10,15,14,48
E01020175,5,5,12,21,21,64
E01020176,4,3,9,12,10,38
E01020177,7,3,12,14,11,46
E01020178,5,4,14,19,20,63
E01020179,5,5,13,20,19,62
E01020180,12,12,33,29,22,107
E01020181,5,4,15,18,13,56
E01020182,6,6,16,14,7,49
E01020183,8,9,18,23,19,77
E01020184,8,10,24,30,18,90
E01020185,2,2,6,7,7,23
E01020186,1,2,6,8,9,26
E01020187,6,7,16,14,12,56
E01020188,6,4,15,23,14,63
E01020189,11,13,25,33,25,107
E01020190,7,6,21,20,19,72
E01020191,4,8,10,11,9,41
E01020192,4,4,12,16,14,50
E01020193,8,4,14,18,10,54
E01020194,3,3,8,8,4,26
E01020195,7,6,17,18,10,58
E01020196,11,13,25,27,22,96
E01020197,3,4,9,15,11,42
E01020198,10,11,22,21,12,75
E01020199,9,11,25,20,16,81
E01020200,2,2,8,13,10,36
E01020201,3,2,9,18,20,53
E01020202,6,5,13,14,18,55
E01020203,2,2,7,7,10,28
E01020204,8,9,15,12,4,50
E01020205,3,2,10,19,15,49
E01020206,6,5,16,15,10,52
E01020207,8,14,19,13,9,63
E01020208,6,5,12,10,8,41
E01020209,6,7,11,13,8,46
E01020210,2,2,5,7,5,21
E01020211,16,18,28,23,13,98
E01020212,10,8,16,17,9,61
E01020213,6,7,10,14,11,48
E01020214,6,6,15,15,13,55
E01020215,3,2,5,8,6,24
E01020216,19,19,28,24,15,105
E01020217,13,17,22,17,20,87
E01020218,15,16,21,21,11,84
E01020219,11,12,23,17,10,74
E01020220,6,6,15,12,8,47
E01020221,7,7,16,17,10,58
E01020222,2,3,6,7,4,21
E01020223,7,5,15,18,10,55
E01020224,7,10,11,9,4,41
E01020225,14,13,21,18,10,76
E01020226,4,4,9,12,12,43
E01020227,5,5,11,12,13,47
E01020228,7,8,15,26,31,87
E01020229,14,18,25,39,29,125
E01020230,7,6,15,18,13,58
E01020231,6,5,11,15,11,48
E01020232,8,10,16,15,9,57
E01020233,4,5,10,17,22,58
E01020234,9,13,21,21,15,79
E01020235,8,5,11,16,17,57
E01020236,2,2,5,7,6,23
E01020237,7,4,14,17,10,52
E01020238,5,5,11,12,11,43
E01020239,2,1,6,6,6,22
E01020240,5,10,14,12,13,54
E01020241,7,7,17,16,9,56
E01020242,3,7,10,8,5,33
E01020243,4,5,11,12,7,39
E01020244,4,7,10,13,10,44
E01020245,4,5,14,18,11,53
E01020246,3,5,9,14,6,37
E01020247,12,11,21,23,18,85
E01020248,6,6,15,18,13,58
E01020249,6,3,10,15,12,46
E01020250,7,5,13,15,14,53
E01020251,5,7,14,15,9,50
E01020252,10,8,23,19,16,77
E01020253,4,4,10,6,3,27
E01020254,10,11,19,16,13,69
E01020255,5,6,10,13,10,44
E01020256,6,7,11,12,8,44
E01020257,3,3,5,6,5,22
E01020258,6,6,15,20,14,60
E01020259,3,2,9,13,9,37
E01020260,3,2,9,13,14,42
E01020261,3,3,9,15,10,40
E01020262,5,6,16,24,19,69
E01020263,4,5,9,13,16,47
E01020264,11,9,16,23,26,85
E01020265,3,4,7,8,8,29
E01020266,3,2,7,9,6,29
E01020267,4,4,11,16,13,48
E01020268,5,5,12,17,18,58
E01020269,15,17,20,37,43,132
E01020270,5,7,15,17,11,56
E01020271,11,14,25,25,13,89
E01020272,16,15,28,24,11,95
E01020273,5,5,12,16,10,47
E01020274,6,3,10,15,8,42
E01020275,6,6,15,26,16,70
E01020276,5,5,12,13,13,48
E01020277,21,22,33,34,22,132
E01020278,8,5,14,17,8,53
E01020279,19,34,36,36,18,143
E01020280,22,32,39,39,20,153
E01020281,8,6,18,20,13,65
E01020282,9,12,21,22,21,86
E01020283,6,6,13,14,14,53
E01020284,16,17,32,24,13,102
E01020285,20,22,31,22,12,107
E01020286,11,8,23,31,18,90
E01020287,9,7,16,30,20,82
E01020288,9,8,21,27,19,83
E01020289,8,7,18,26,22,81
E01020290,7,9,20,31,24,91
E01020291,8,7,24,24,16,78
E01020292,9,7,19,25,17,77
E01020293,16,12,28,36,22,115
E01020294,15,13,24,26,27,105
E01020295,4,5,11,17,15,52
E01020296,5,4,11,17,11,47
E01020297,10,17,25,31,24,106
E01020298,4,7,17,19,24,71
E01020299,5,5,14,18,18,59
E01020300,5,5,12,18,19,58
E01020301,8,6,16,21,13,64
E01020302,9,8,25,29,22,92
E01020303,4,5,11,20,13,53
E01020304,9,7,15,12,12,56
E01020305,9,10,12,14,11,57
E01020306,5,6,12,12,8,44
E01020307,12,12,25,21,17,86
E01020308,6,6,15,19,12,58
E01020309,9,11,20,31,19,91
E01020310,10,9,18,33,39,109
E01020311,8,10,29,34,26,107
E01020312,5,4,9,20,14,52
E01020313,6,10,19,23,14,72
E01020314,9,7,24,30,20,90
E01020315,5,6,12,13,13,50
E01020316,3,3,7,11,8,32
E01020317,5,4,11,18,11,48
E01020318,4,5,13,15,14,51
E01020319,6,6,14,18,11,55
E01020320,7,8,19,30,22,87
E01020321,15,16,31,36,24,121
E01020322,17,18,33,36,26,130
E01020323,7,9,23,29,13,80
E01020324,5,2,11,19,13,50
E01020325,5,6,13,18,10,52
E01020326,7,9,17,20,12,64
E01020327,7,8,16,14,14,60
E01020328,19,22,36,24,13,114
E01020329,4,5,10,17,13,50
E01020330,11,13,27,22,24,96
E01020331,5,3,13,17,13,51
E01020332,8,9,15,16,14,62
E01020333,5,6,16,21,14,62
E01020334,13,14,28,28,20,104
E01020335,7,3,10,14,17,52
E01020336,2,1,5,8,8,24
E01020337,12,9,15,16,17,68
E01020338,8,14,21,21,14,77
E01020339,4,5,13,18,11,51
E01020340,6,5,15,17,11,54
E01020341,6,3,11,18,16,53
E01020342,7,6,14,15,9,50
E01032628,6,6,18,23,16,70
E01032657,22,11,7,6,7,53
E01032658,39,19,14,15,15,102
E01033232,5,14,19,9,3,50
E01033233,122,7,8,11,11,158
E01033234,3,6,8,6,3,27
E01033235,2,3,5,6,8,25
E01033236,1,2,4,5,7,19
E07000040,475,477,1015,1138,1024,4128
E07000041,1310,951,1148,950,642,5002
E07000042,379,402,769,810,553,2913
E07000043,483,511,968,1035,774,3771
E07000044,282,278,674,826,611,2671
E07000045,554,588,1167,1323,1014,4646
E07000046,354,378,744,892,654,3022
E07000047,230,239,518,622,451,2061
E10000008,4068,3825,7002,7597,5723,28214
E06000026,2509,2191,2963,2670,1680,12012
E06000027,838,878,1556,1741,1357,6369
IMDQ1,1973,1967,2519,2373,1466,10297
IMDQ2,2404,2263,3638,3729,2686,14721
IMDQ3,1560,1339,2587,2884,2117,10487
IMDQ4,1094,1067,2172,2333,1868,8533
IMDQ5,384,258,605,688,622,2557
E02003122,22,25,44,51,41,182
E02003123,59,72,100,97,71,399
E02003124,66,88,112,93,60,418
E02003125,55,48,84,93,54,334
E02003126,53,40,70,91,49,303
E02003127,81,76,117,106,65,445
E02003128,68,89,122,114,76,469
E02003129,30,44,71,60,46,251
E02003130,92,108,154,148,80,581
E02003131,54,65,102,96,71,388
E02003132,44,60,87,81,57,329
E02003133,43,48,74,76,43,285
E02003134,57,79,102,103,52,393
E02003135,84,106,120,93,41,444
E02003136,29,27,62,63,60,241
E02003137,24,22,57,50,41,193
E02003138,39,48,77,50,26,240
E02003139,29,35,57,45,21,186
E02003140,29,31,66,60,46,232
E02003141,76,100,132,107,50,465
E02003142,91,106,154,132,77,560
E02003143,34,50,74,75,51,284
E02003144,257,66,53,36,30,441
E02003145,66,63,82,83,48,343
E02003146,158,87,94,64,33,436
E02003147,107,142,140,106,52,548
E02003148,317,91,87,79,52,626
E02003149,190,129,127,89,49,584
E02003150,170,164,170,155,84,744
E02003151,21,18,42,47,50,179
E02003152,37,31,79,77,57,281
E02003153,28,34,52,52,43,209
E02003154,63,64,100,109,76,412
E02003155,35,34,70,75,83,297
E02003156,54,62,104,90,52,362
E02003157,62,62,105,107,54,389
E02003158,32,39,68,72,71,281
E02003159,46,60,87,85,48,327
E02003161,89,80,101,116,64,451
E02003163,36,45,85,123,126,416
E02003164,32,34,74,89,84,314
E02003165,34,34,82,77,58,286
E02003166,93,96,172,169,98,628
E02003167,77,88,128,159,144,597
E02003168,27,25,60,77,68,257
E02003169,17,13,36,54,56,177
E02003170,51,40,91,128,116,427
E02003171,36,39,76,95,81,328
E02004129,17,16,41,54,46,174
E02004130,36,28,58,62,67,251
E02004131,19,25,46,43,33,167
E02004132,28,26,68,80,51,253
E02004133,34,33,65,74,72,277
E02004134,35,58,87,75,45,301
E02004135,25,17,51,78,70,241
E02004136,21,18,51,55,46,193
E02004137,15,14,36,55,52,172
E02004138,18,13,36,52,70,189
E02004139,20,20,47,52,58,197
E02004140,10,9,20,34,49,122
E02004141,19,12,33,42,30,136
E02004142,9,13,34,38,31,125
E02004143,16,15,35,37,30,133
E02004144,18,20,51,47,39,175
E02004145,11,8,29,31,45,124
E02004146,36,37,78,73,50,274
E02004147,59,66,87,85,49,345
E02004148,29,28,59,72,90,279
E02004149,137,17,25,30,24,232
E02004150,90,67,79,64,35,336
E02004151,46,54,89,72,57,318
E02004152,295,49,39,31,26,440
E02004153,42,66,75,59,26,267
E02004154,100,67,68,43,28,307
E02004155,60,70,95,89,65,378
E02004156,242,153,107,85,63,650
E02004157,29,44,53,43,30,199
E02004158,55,84,103,78,46,367
E02004159,35,58,77,62,36,267
E02004160,34,38,75,70,54,272
E02004161,75,93,127,106,56,457
