Area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015053,0.006875528,0.007680621,0.008520641,0.00847155,0.007488506,0.00913556,0.009178513,0.009341653,0.010162822,0.009841854,0.01134826,0.013398988,0.012045424,0.00734126,0.009294289,0.004771962
E01015054,0.006653878,0.005750185,0.004153898,0.003509646,0.004756566,0.003670085,0.005148905,0.003661945,0.004827681,0.005903193,0.005281457,0.006363402,0.004215935,0.004534313,0.003577188,0.003577188
E01015055,0.042592459,0.053247173,0.036944315,0.041241747,0.048516253,0.042447658,0.042132525,0.044584995,0.059060812,0.060601119,0.064612264,0.064279715,0.049494064,0.058090313,0.044284187,0.044284187
E01015056,0.050707416,0.05629235,0.05442526,0.045268609,0.041453741,0.041682391,0.047964197,0.049852257,0.045312419,0.040572222,0.052508245,0.055033859,0.062341901,0.049717237,0.064280708,0.057689837
E01015057,0.060806001,0.057247956,0.050772701,0.060601119,0.053199509,0.04883624,0.050329922,0.051681027,0.051168758,0.061429156,0.057989366,0.063416146,0.060239392,0.054830121,0.046700384,0.051036328
E01015058,0.058724484,0.059667659,0.064986477,0.049059977,0.048429109,0.055545248,0.046432555,0.044013932,0.047324927,0.057719569,0.055150506,0.054296156,0.049256119,0.043824112,0.046257985,0.043824112
E01015059,0.044792422,0.026554339,0.035555233,0.031793559,0.030758002,0.033231975,0.043301444,0.05313708,0.049852257,0.049025295,0.053829837,0.052164616,0.042132525,0.056562324,0.056562324,0.048225167
E01015060,0.03357472,0.046115372,0.047809447,0.03715342,0.044350938,0.051222785,0.042044449,0.040810297,0.049852257,0.050134107,0.051843741,0.050550247,0.048429109,0.044564411,0.041357884,0.033600777
E01015061,0.030933721,0.043824112,0.03784347,0.026033038,0.027095622,0.029942606,0.022991486,0.023335909,0.034588572,0.032290313,0.034438242,0.033222633,0.029743044,0.029819471,0.02630663,0.024302411
E01015062,0.017432859,0.016853644,0.014428423,0.014563371,0.012667639,0.010050803,0.010940193,0.009847372,0.01054716,0.010280561,0.010308846,0.008642151,0.008703803,0.008319759,0.009187152,0.009979601
E01015063,0.049744656,0.045800171,0.046909999,0.036426578,0.04087934,0.04327763,0.039770065,0.039568334,0.052820804,0.058290453,0.057947765,0.058724484,0.054776568,0.052199337,0.046666614,0.046666614
E01015064,0.027321625,0.02546716,0,0,0.021427142,0,0.021158617,0,0.036390076,0.03743639,0.027102344,0.03912367,0,0.025088733,0.038261451,0.038261451
E01015065,0.027771004,0.026259323,0.026259323,0.028961892,0,0,0.036390076,0.035642909,0.046569204,0.04934665,0.048267227,0.040025611,0.040025611,0.057267574,0.04934665,0.03941977
E01015066,0.018907572,0,0.016918177,0.016504705,0.025022793,0.016585775,0.031046933,0.027981481,0.040822613,0.038007552,0.042392237,0.049632195,0.036390076,0.03912367,0.03912367,0.025660686
E01015067,0.026886555,0.035642909,0.025660686,0.037169215,0.041855811,0.032324234,0.03890182,0.034925789,0.055116584,0.046243803,0.04266563,0.041855811,0.048103921,0.020391956,0.031163508,0.031163508
E01015068,0.022423147,0.038674336,0.031733266,0.027831903,0.01901404,0.030434899,0.029570667,0.03061384,0.046947189,0.045576956,0.043301444,0.035365063,0.044034356,0.038674336,0.038674336,0.020148601
E01015069,0.043062516,0.035365063,0.039770065,0.026690471,0.035758379,0.039368635,0.034956768,0.034265391,0.053247173,0.056562324,0.058172851,0.049059977,0.050925639,0.048516253,0.039568334,0.039568334
E01015070,0.037169215,0.040080527,0.025265667,0.031181249,0.033970893,0.031433812,0.030813512,0.031407151,0.03329947,0.031887489,0.034147512,0.036366747,0.034877639,0.032354425,0.032354425,0.032354425
E01015071,0.056026176,0.04934665,0.057484372,0.052062806,0.040650348,0.045606426,0.036646136,0.04934665,0.057267574,0.051256809,0.051941715,0.034693115,0.046243803,0.046899206,0.05447548,0.03743639
E01015072,0.047231145,0.054002673,0.054002673,0.046450476,0.051261754,0.055993168,0.052767668,0.053022486,0.055545248,0.057144077,0.054521585,0.055506214,0.05691026,0.049680168,0.046705226,0.043370362
E01015073,0.04840203,0.039568334,0.038399561,0.042044449,0.042249123,0.040671386,0.045707385,0.04601492,0.060918639,0.061055349,0.060034534,0.067036009,0.066101981,0.065361981,0.057609034,0.057609034
E01015074,0.055638236,0.061611493,0.057609034,0.046389361,0.051843741,0.036336784,0.048755669,0.050772701,0.062894012,0.066478098,0.063624417,0.059661131,0.059376027,0.061429156,0.051302682,0.055111522
E01015075,0.061950807,0.058290453,0.057778252,0.052118534,0.045973408,0.050925639,0.047807692,0.045038432,0.061563516,0.062221838,0.073110218,0.079635131,0.079224613,0.067444053,0.062041033,0.055638236
E01015076,0.041960159,0.034236939,0.036537563,0.027683916,0.029570667,0.034925789,0.028754142,0.040080527,0.046666614,0.045312419,0.047518543,0.050134107,0.049009426,0.043507341,0.034693115,0.043507341
E01015077,0.057267574,0.056851411,0.050596467,0.039364897,0.039568334,0.03890182,0.045050925,0.047231145,0.051894019,0.050134107,0.051894019,0.051571805,0.047809447,0.05313708,0.05313708,0.047518543
E01015078,0.063652414,0.060813306,0.065662607,0.061421302,0.052138034,0.059334638,0.058652535,0.058536395,0.067446444,0.061663639,0.065654623,0.069721613,0.06247058,0.057163925,0.053247173,0.048755669
E01015079,0.054098562,0.04266563,0.043223112,0.03743639,0.043507341,0.045606426,0.044382862,0.041960159,0.063801124,0.060828237,0.056851411,0.061187796,0.064280708,0.066093185,0.060769826,0.046899206
E01015080,0.073556108,0.062665301,0.065662607,0.061421302,0.056586614,0.054030727,0.051029751,0.054030727,0.060886611,0.062243332,0.071292611,0.068316984,0.073995668,0.07509789,0.053753061,0.053753061
E01015081,0.045576956,0.042392237,0.035176915,0.035365063,0.047119383,0.051168758,0.044350938,0.048757094,0.052960499,0.060532621,0.05936272,0.061952184,0.052937004,0.045973408,0.045973408,0.035176915
E01015082,0.054609381,0.06480306,0.064109456,0.053195739,0.052505282,0.051806367,0.052980859,0.059445219,0.07132072,0.071292611,0.063942144,0.064279715,0.068060984,0.057989366,0.057989366,0.051912078
E01015083,0.05629235,0.051036328,0.052622172,0.047346622,0.057375906,0.055208941,0.05539731,0.05674964,0.071360074,0.057310655,0.06482647,0.048757094,0.056861558,0.058761893,0.055395784,0.055395784
E01015084,0.04266563,0.046666614,0.049573539,0.041332768,0.039600589,0.037790363,0.049009426,0.061182942,0.063138855,0.067129126,0.058724484,0.057778252,0.053457137,0.051894019,0.056615913,0.031733266
E01015085,0.038831981,0.036390076,0.037982423,0.047573408,0.047573408,0.045922908,0.042392237,0.053726798,0.063820082,0.069331685,0.062918129,0.060806001,0.057247956,0.052289225,0.063544897,0.044986344
E01015086,0.045294268,0.046389361,0.059372411,0.051036328,0.041024891,0.040810297,0.051843741,0.04550114,0.055656071,0.059950614,0.069276106,0.057619171,0.058994582,0.059549153,0.06479443,0.059549153
E01015087,0.047747192,0.051931407,0.050850949,0.046091496,0.046149036,0.048469882,0.047523815,0.04939737,0.054180509,0.052695551,0.058281442,0.053609287,0.050853207,0.047360374,0.045431818,0.045431818
E01015088,0.058813694,0.059571484,0.055208941,0.05488622,0.061055224,0.059432782,0.054373516,0.054669896,0.064374485,0.062309162,0.058341335,0.056095745,0.054960513,0.054267043,0.052395145,0.048064174
E01015089,0.052894476,0.046867406,0.031978755,0.060090285,0.049717237,0.049949527,0.042392237,0.04266563,0.049949527,0.046666614,0.055809335,0.056615913,0.046115372,0.045312419,0.045312419,0.030978106
E01015090,0.023985233,0.029521631,0.028380744,0.023875234,0.024903098,0.025765835,0.032417196,0.032526143,0.051260307,0.047573408,0.040650348,0.038831981,0.027544482,0.029726738,0.029726738,0.029726738
E01015091,0.02466711,0.023875234,0.023985233,0.023985233,0.015735564,0.030474393,0.026554339,0.03890182,0.046115372,0.040080527,0.03890182,0.035555233,0.03715342,0.036537563,0.029075283,0.01901404
E01015092,0.011994776,0.009278079,0.012126904,0.011738972,0.009020792,0.011453988,0.008574936,0.01083402,0.011615118,0.012330645,0.009585651,0.013036372,0.010246103,0.009395315,0.011886849,0.009395315
E01015093,0.038741571,0.033600777,0.038975208,0.029403674,0.03715342,0.046389361,0.045606426,0.059442624,0.075096668,0.057484372,0.062942523,0.069452129,0.064786966,0.076187884,0.053072465,0.053072465
E01015094,0.027249244,0.027683916,0.035365063,0.036537563,0.027981481,0.036945844,0.03715342,0.046899206,0.050475319,0.054098562,0.056881452,0.049949527,0.049318853,0.047518543,0.040822613,0.040822613
E01015095,0.050475319,0.048981531,0.044986344,0.052289225,0.047573408,0.039720382,0.035400621,0.054098562,0.055638236,0.052475356,0.042300895,0.052475356,0.052062806,0.047917812,0.047917812,0.038261451
E01015096,0.038227248,0.049297902,0.041682391,0.038449494,0.030978106,0.039364897,0.049949527,0.050475319,0.058994582,0.059152981,0.041592648,0.053781045,0.054776568,0.056881452,0.043795326,0.034925789
E01015097,0.028715614,0.050995311,0.031978755,0.028715614,0.028001283,0.030533071,0.027102344,0.02921243,0.02921243,0.032284475,0.043357101,0,0.026056698,0.025660686,0.025660686,0.025660686
E01015098,0.022275229,0.033792596,0.022573042,0.03357472,0.032730589,0.040080527,0.038674336,0.03715342,0.035176915,0.028754142,0.025265667,0.034443902,0.033913859,0.03408872,0.027107369,0.03408872
E01015099,0.026690471,0.017533105,0.02538888,0.016833834,0.015170008,0.013211319,0.02282829,0.014580462,0.030901793,0.036336784,0.03715342,0.031733266,0.028913821,0.027107369,0.027107369,0.017717095
E01015100,0.020896738,0.024541718,0.023034997,0.019121714,0.026419589,0.026023416,0.022531874,0.021869286,0.031490645,0.028380744,0.033313586,0.034753798,0.022957883,0.024857916,0.019715771,0.019715771
E01015101,0.036078441,0.034958051,0.031095373,0.029726738,0.045635877,0.028473488,0.027544482,0.042999226,0.053753061,0.04816716,0.04954096,0.030811657,0.027321625,0.030259477,0,0.030259477
