Area,2011,2012,2013,2014,2015
E01015206,0.103554869,0.093990755,0.139393939,0.117647059,0.108761329
E01015207,0.135327635,0.118870728,0.149492017,0.140988372,0.131195335
E01015208,0.092378753,0.077714286,0.083892617,0.074860335,0.067340067
E01015209,0.160887656,0.119379845,0.126331811,0.132018209,0.12347561
E01015210,0.09538003,0.092006033,0.147492625,0.139705882,0.131851852
E01015211,0.082781457,0.064356436,0.1,0.090322581,0.081168831
E01015212,0.174045802,0.146864686,0.2,0.19286872,0.181818182
E01015213,0.108108108,0.101867572,0.148086522,0.126245847,0.116861436
E01015214,0.236842105,0.215384615,0.271493213,0.215037594,0.207261725
E01015215,0.119327731,0.087579618,0.120124805,0.106416275,0.095461659
E01015216,0.162679426,0.136434109,0.196347032,0.185410334,0.176560122
E01015217,0.171974522,0.162094763,0.180708181,0.151404151,0.144963145
E01015218,0.13495935,0.125412541,0.176375405,0.148626817,0.139384117
E01015219,0.090014065,0.073446328,0.094182825,0.104166667,0.097493036
E01015220,0.084507042,0.072100313,0.114854518,0.094946401,0.087962963
E01015221,0.065597668,0.050458716,0.088455772,0.076461769,0.069172932
E01015222,0.083211679,0.066052227,0.082831325,0.067771084,0.058823529
E01015223,0.06614786,0.062737643,0.098696462,0.083798883,0.076779026
E01015224,0.149230769,0.107309487,0.131498471,0.114155251,0.106707317
E01015225,0.117161716,0.094003241,0.116057234,0.106012658,0.09569378
E01015226,0.069918699,0.054574639,0.081761006,0.076923077,0.069510269
E01015227,0.109271523,0.07788162,0.096183206,0.086757991,0.078101072
E01015228,0.152637486,0.103810775,0.137532134,0.132731959,0.125322997
E01015229,0.114529915,0.090620032,0.127725857,0.121495327,0.1125
E01015230,0.078864353,0.050075873,0.075667656,0.068554396,0.06119403
E01015231,0.178034682,0.190909091,0.237193764,0.224330357,0.218120805
E01015232,0.148268398,0.121247113,0.157596372,0.13590034,0.129545455
E01015233,0.158798283,0.159500693,0.21253406,0.173260573,0.166666667
E01015234,0.127768313,0.141463415,0.202551834,0.166931638,0.157894737
E01015235,0.115342764,0.100115075,0.135440181,0.130090498,0.12244898
E01015236,0.150887574,0.127436282,0.140969163,0.139500734,0.12979351
E01015237,0.117202268,0.097196262,0.136279926,0.121100917,0.114180479
E01015238,0.134493671,0.095087163,0.134674923,0.127131783,0.11700468
E01015239,0.169611307,0.12946979,0.136969697,0.139393939,0.132764921
E01015240,0.141705069,0.0995086,0.116726835,0.110977081,0.1013269
