Area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015269,0,0.004099834,0.003974365,0.005982653,0.005809042,0.00383881,0.005887901,0.005764009,0.005732268,0.003609033,0.003574646,0.005543016,0.007253041,0.005725961,0.003720377
E01015270,0.003518767,0.003471733,0.005148246,0.005305691,0.003522438,0.005327414,0.00546732,0.003478887,0.006911502,0.005548925,0.005626914,0.005867986,0.005928139,0.003851948,0.003851948
E01015271,0.004196652,0,0.004439432,0,0.00432015,0.004292688,0,0.007310326,0.007499939,0.007499939,0.00512701,0.0052141,0.005262862,0.005262862,0.005262862
E01019886,0.005464727,0.005310929,0.005375769,0.004124274,0.003846874,0.004636165,0.00461995,0.004584673,0.004448795,0.004284304,0.005170479,0.005208537,0.005810186,0.005132972,0.005132972
E01019887,0.004826532,0.005035262,0,0.004712027,0.007199099,0.004404685,0.004445277,0,0,0.00414005,0.004016918,0.007942029,0.007792116,0.007792116,0.007792116
E01019888,0.004175891,0,0,0.004370477,0.004170733,0,0,0.003891907,0.003749295,0,0.003878495,0.003988449,0.003941886,0.003941886,0.003941886
E01019889,0.004990608,0.004875314,0,0,0.004387514,0,0.004309123,0.004292688,0.006308994,0.00432015,0.006605241,0.00657188,0.006211117,0.006211117,0.006211117
E01019890,0,0,0.002981278,0.004618327,0.004614233,0.004634778,0.00305685,0.004676421,0.004618327,0.004770725,0.004919534,0.003337885,0.0034364,0.005289514,0.0034364
E01019891,0.003648025,0,0.003593668,0.005450145,0.00535482,0.005360335,0.005548925,0.005496188,0.005376948,0.005543016,0.005626914,0.005651353,0.005455858,0.005455858,0.005455858
E01019892,0,0,0,0.003515104,0.0035078,0.003567093,0.00342594,0.003471733,0.005284144,0.005388081,0.00525215,0.004518099,0.003377546,0.00219315,0.003377546
E01019893,0.004770725,0.004689061,0.004545722,0.004577707,0.005710413,0.00570548,0.004569669,0.004569669,0.00586768,0.005984648,0.007874215,0.007022355,0.006736707,0.005725263,0.005725263
E01019894,0.006200283,0,0.006223138,0.009294648,0.006121596,0,0.006001901,0.006110517,0,0.006375903,0.009532981,0.006246162,0.006339987,0.006339987,0.006339987
E01019895,0.00515834,0.005050324,0.005134807,0.005150472,0.005065477,0,0.005150472,0.00520606,0.005320916,0.005440954,0.005423475,0.005631522,0.005476252,0.005476252,0
E01019896,0.005027764,0,0,0.00491792,0.004910767,0,0,0.004826532,0.004939503,0.004875314,0.007609592,0.004939503,0.004975899,0.007654356,0.004975899
E01019897,0,0.004222895,0.004181062,0.00391901,0.003821431,0.00370812,0.003732715,0.003799928,0.005676005,0.005835093,0.003843179,0.006038179,0.005941674,0.005941674,0.005941674
E01019898,0,0.003763425,0.002479863,0.003728378,0.003696601,0.002405657,0.003749868,0.003801913,0.003813054,0.00384972,0.003866881,0.005085996,0.002610224,0.004019173,0
E01019899,0.004785488,0,0,0.004882364,0.004765227,0.004679376,0.004712027,0.007269484,0.007189155,0.004596564,0.004751815,0.004882364,0.004666442,0.004666442,0.004666442
E01019900,0,0,0.004070182,0.003988449,0.00395574,0.003896398,0.004031306,0.003791394,0.003878495,0.003821431,0.003774442,0.003856347,0.003941886,0.003941886,0.003941886
E01019901,0.004347965,0.004150227,0.004036125,0.004075094,0.004160455,0.006402119,0.004314629,0,0.004547044,0,0.00448067,0.004679376,0.004640787,0.004640787,0.004640787
E01019902,0.005048373,0.005033725,0.005082885,0.006227279,0.006233155,0.00478388,0.004928852,0.004975975,0.005063106,0.006353067,0.005028861,0.004942895,0.006078277,0.004797108,0.006078277
E01019903,0.004370146,0.004330152,0.005388928,0.004308643,0.004326552,0.005302402,0.005375769,0.006224898,0.005353981,0.005415439,0.005384534,0.005402151,0.006560687,0.006560687,0.00557544
E01019904,0.004036125,0.006449721,0.006362985,0.004129922,0.006514301,0.006538854,0.006402119,0.008343321,0.008417753,0.009948048,0.009700122,0.009688049,0.009261566,0.010472702,0.009261566
E01019905,0.004403423,0.004297969,0.002578333,0.003913401,0.003869756,0.004749517,0.003774342,0.00384972,0.003991432,0.00397315,0.004095068,0.004137388,0.004183952,0.005302402,0.004183952
E01019906,0.003914467,0.003770227,0,0.003761826,0.005776804,0.005669822,0.005738588,0.007237146,0.005815533,0.005802566,0.005881248,0.007374514,0.005796104,0.005796104,0.003766022
E01019907,0.004287237,0,0.004303631,0.004228183,0.006489933,0,0.00420711,0,0.006489933,0.004270969,0.006489933,0.006613634,0.008493525,0.008493525,0.006707388
E01019908,0.004928852,0.003177678,0.00303487,0.002973402,0.00443343,0.005584869,0.005514919,0.005478325,0.004384873,0.005496561,0.005332368,0.004290883,0.004180591,0.004180591,0.005298148
E01019909,0,0.004124877,0.005848206,0.005907952,0,0,0.005537119,0.005548925,0.003648025,0.005554848,0.005513655,0.005543016,0.003522438,0.005421757,0.003522438
E01019910,0.003285912,0.003311694,0.005058185,0.003257382,0.005048373,0.005043481,0.005153343,0.005236298,0.006749067,0.005262771,0.005236298,0.006783726,0.00675597,0.005332873,0.005332873
E01019911,0.004765227,0.00453483,0.004660002,0.004609113,0.004528748,0.00448067,0.004547044,0.004590315,0.004528748,0,0,0,0.005035262,0.007745483,0.007745483
E01019912,0.004094862,0.004094862,0.006278551,0.006386408,0.005725961,0.00558465,0.003605179,0.005783223,0.003667839,0.005802566,0.00589457,0.005948465,0.005809042,0.005809042,0.007358083
E01019913,0,0.004910767,0.004758512,0.004725216,0,0,0,0.005329314,0,0.005746534,0.005746534,0,0.005825855,0,0
E01019914,0,0.004569669,0.005656616,0.004255796,0.004163868,0.005177699,0.005089916,0.00603662,0.00768902,0.006874119,0.007725537,0.006933548,0.006901006,0.007622962,0.006098101
E01019915,0,0,0.004404685,0.004270969,0.004233484,0.004212358,0.004238799,0.004244127,0.004222895,0.004119844,0.00613787,0.003974365,0.004007383,0.004007383,0.004007383
E01019916,0.002741628,0.004127544,0.00413082,0.002588215,0.002750561,0.004107997,0.004075827,0.004183952,0.003991432,0.002558794,0.003922249,0.005024095,0.005024095,0.003964072,0.003964072
E01019917,0.003308449,0.003282717,0.003311694,0.00509782,0.005143158,0.006458679,0.004980737,0.00329232,0.005107826,0.006484041,0.005117871,0.006433514,0.00518931,0.0065744,0.00518931
E01019918,0.002978648,0.004614233,0.004651346,0.004581737,0.004333757,0.004221279,0.002730542,0.004266262,0.002699974,0.004082221,0.002687082,0.004047302,0.004207629,0.005332368,0.004207629
E01019919,0.003192701,0.003180671,0,0.003043076,0.002994498,0.003073546,0.004475364,0.004529896,0.00559433,0.004460024,0.004727393,0.004770725,0.00478388,0.00478388,0.00478388
E01019920,0.003655925,0.003712196,0.005560783,0.003593668,0.003475307,0.005273436,0.00539926,0.00539926,0.005455858,0.006925997,0.007205565,0.007066794,0.007074363,0.00558465,0.00558465
E01019921,0.003671828,0,0,0,0.003704052,0.007197713,0.005484604,0.005365861,0.00549039,0.007074363,0.007174258,0.00575127,0.007269006,0.007269006,0.005738588
E01019922,0.006949187,0.004249468,0.006716043,0.006655923,0.006538854,0.008157833,0.006441738,0.008259851,0.006370773,0.004070182,0.006233434,0.006233434,0.006196328,0.006196328,0.006196328
E01019923,0.006912271,0.004196652,0.00438182,0.004370477,0.00442199,0.004596564,0.0046729,0.007179239,0.007005306,0.010729618,0.009165319,0.009320519,0.009294289,0.009294289,0.00734126
E01019924,0.004792691,0.004938205,0.004914889,0.006280573,0.004999876,0.004896393,0.006310577,0.006227279,0.006298541,0.006316612,0.007539277,0.007688207,0.007642914,0.006496797,0.005127956
E01019925,0.003900899,0.004124877,0.006506158,0.004045797,0.006270986,0.007922975,0.007746422,0.004089902,0.006286134,0.008127717,0.006588518,0.006514301,0.004201874,0.006465745,0.006465745
E01019927,0.005254671,0.005262862,0.00520606,0.005166233,0.00494674,0.004692382,0.008929884,0.008799027,0.00878732,0.007005306,0.007259345,0.006949187,0.007249234,0.007249234,0.007249234
E01019928,0.00587461,0.005682202,0.007021717,0.005626914,0.003628424,0.005614773,0.005694636,0.005639107,0.007221321,0.007285041,0.008383771,0.007309227,0.007568883,0.007568883,0.007568883
E01019929,0.005461583,0.003728593,0.00575127,0.003651971,0.003687869,0.003683846,0.005802566,0.007432605,0.005809042,0.007213435,0.00708955,0.007341725,0.007341725,0.007341725,0.005796104
E01019930,0.004498579,0.004628066,0.004596564,0.004634418,0.004758512,0.00446881,0.004510598,0.004660002,0.004540929,0.004547044,0.00721907,0.007005306,0.006848602,0.008671949,0.004451137
E01019931,0,0.004433603,0.004462903,0.004540929,0.006803838,0.004462903,0.004462903,0.007024215,0.004615413,0.004492594,0.006768446,0.006875745,0.006655923,0.006655923,0.006655923
E01019932,0.00613064,0.00618896,0.00610189,0.003804209,0.003679831,0.00546732,0.006735302,0.006832851,0.007955359,0.006653878,0.007780423,0.006687564,0.00792297,0.00792297,0.00792297
E01019933,0.004565488,0.004553175,0.006821673,0.006742143,0.00712031,0.00699589,0.008752388,0.008905803,0.010849248,0.009216475,0.009307386,0.007435651,0.007351629,0.004778715,0.007351629
E01019934,0,0,0.003712196,0.003620643,0.005327414,0.005262771,0.006465001,0.006471335,0.006484041,0.00662053,0.006940553,0.007104803,0.005578664,0.005578664,0.005578664
E01019935,0.005035262,0.004910767,0.004725216,0.00479228,0.004805922,0.004785488,0.004854287,0,0.004997995,0.005073088,0,0.008032365,0.00804478,0,0.005230253
E01019936,0.008381613,0.005354669,0.005594201,0.005575726,0.005380266,0.005230253,0.008354705,0.008422302,0.005337739,0.005494073,0.005688447,0.009261569,0.006001901,0.009228726,0.006001901
E01019937,0.002983912,0.004537795,0.00449081,0.004370146,0.004330152,0.004221279,0.004252319,0.006500419,0.005542688,0.00564212,0.004522025,0.005700556,0.004622429,0.005857273,0.004622429
E01019938,0.002454624,0.003878407,0.003887097,0.002531931,0.002547212,0.002530034,0.002531931,0.003919295,0.004019173,0.003994495,0.003994495,0.003976185,0.004056766,0.004056766,0
E01019939,0.004393223,0.006596869,0.004099834,0.00413498,0.004175891,0.008137731,0.008178034,0.006664445,0.008417753,0.008439264,0.006958478,0.007100881,0.00699589,0.004547044,0.004547044
E01019940,0,0.00448067,0,0,0,0.004522682,0,0.004254823,0.004260191,0.00420711,0.004222895,0.006630485,0.006716043,0.004364827,0.004364827
E01019942,0.004109815,0.004016918,0.00556673,0.00525215,0.005092832,0.005038598,0.00518931,0.004999876,0.005077925,0.0050095,0.006383769,0.007466955,0.007583347,0.006446072,0.006446072
E01019943,0.003795656,0.003787142,0.003804209,0.005921395,0.003878495,0.003887426,0.00383445,0.005996439,0.003821431,0.005789656,0.005738588,0.005764009,0.007374514,0.005822038,0.007374514
E01019944,0,0.003812801,0,0.003728593,0.003770227,0,0.003522438,0.003624529,0.005519503,0.005676005,0.007237146,0.005764009,0.005614773,0.005614773,0.005614773
E01019945,0.003749868,0.003838363,0.002424659,0.00247079,0.002492678,0.003779824,0.003768876,0.003785322,0.003827073,0.003838363,0.005426404,0.004565658,0.004613496,0.004613496,0.004613496
E01019946,0.005698046,0,0,0,0,0.005012836,0.004961276,0,0.0052141,0.005566534,0,0,0.005846028,0.005846028,0
E01019947,0.003817111,0,0.00375764,0.003515104,0.003552083,0.003461057,0.003446924,0.003563328,0.005651353,0.005639107,0.005537119,0.005669822,0.005881248,0.005881248,0.005881248
E01019948,0,0.005631522,0.005539138,0,0.005825855,0.005717343,0,0.005856167,0.005825855,0.005917749,0.005785923,0,0.005886797,0.005886797,0.005886797
E01019949,0,0,0.005584948,0.005380266,0.005065477,0.004771962,0.00505789,0.005119237,0.00785063,0.005174149,0.008314664,0.008069726,0.007910288,0.007910288,0.007910288
E01019950,0.004861276,0.004745137,0.005080722,0.005246507,0.005337739,0.005174149,0.007922328,0.008183925,0.005388853,0.005603485,0.005776025,0.008897426,0.009099648,0.009099648,0.009099648
E01019951,0.003110352,0.003148051,0.00303487,0.002991844,0,0.002968174,0.004614233,0.003156881,0.004846242,0.006106375,0.004837234,0.006233155,0.006274606,0.006274606,0.006274606
E01019952,0.004547044,0.004276378,0.004119844,0.004036125,0.004031306,0.004114823,0.004150227,0.004353571,0.004281801,0.004045797,0.004070182,0.004099834,0.004045797,0.004045797,0.004045797
E01019953,0.004615413,0,0.004281801,0,0.004276378,0.004445277,0.004628066,0.004621731,0.004692382,0.004751815,0.004882364,0.007815265,0.007768605,0.005050324,0.007768605
E01019954,0.004260191,0.004314629,0,0.004445277,0.006355215,0.003941886,0.00391901,0.006152381,0.004145132,0.006109052,0.006847018,0.007368004,0.006997105,0.005946928,0.005946928
E01019955,0.004155335,0.00420711,0.004254823,0,0.004228183,0.006347465,0.006301355,0.00613787,0.003983743,0.004075094,0.004233484,0.006394254,0.008087907,0.008087907,0.006386408
E01019956,0.004124877,0.004191442,0,0.003946493,0.00395574,0.006003355,0.006425832,0.00673342,0.004445277,0.004109815,0.004119844,0.006301355,0.006347465,0.004124877,0
E01019957,0,0.006034078,0,0,0,0,0,0,0.005503028,0.005397467,0.005363174,0.005494073,0.005594201,0.005594201,0.005594201
E01019958,0,0,0,0.004031306,0.003946493,0.003812801,0.003761826,0.003891907,0.003891907,0.006159662,0.006324326,0.006378581,0.006465745,0.006465745,0.004201874
E01019959,0.005287586,0.005320916,0.004968577,0.005027764,0.005150472,0.004953997,0.004896524,0.004953997,0.004805922,0.005050324,0.005198046,0,0.0052141,0.0052141,0.0052141
E01019960,0,0,0.004170733,0,0,0.004031306,0,0.004094862,0.003997894,0,0.004021703,0.004099834,0,0,0.004222895
E01019961,0,0.002501914,0.002503769,0.002458198,0.002458198,0.002332535,0.00238695,0.00362452,0.003639728,0.002352033,0.002348761,0.003665361,0.002366872,0.002366872,0.002366872
E01019962,0.003723044,0.004773546,0.00484001,0.004639421,0.004685499,0.003667944,0.004575146,0.004543671,0.004436841,0.005156777,0.004531203,0.004549932,0.005261347,0.004469871,0.004469871
E01019963,0,0.00393729,0.003843179,0.003699993,0.003663859,0.003540908,0.003468167,0.00547307,0.003589848,0.003644088,0.003651971,0.003753463,0.003782899,0.003782899,0.003782899
E01019964,0,0,0,0,0,0,0.001740855,0,0.001652261,0,0.001618211,0.001648228,0.001770987,0.001770987,0.001770987
E01019965,0.003691902,0.003740987,0,0.003612895,0.003679831,0,0.003593668,0.00342942,0.003439901,0.003450447,0.005444444,0.005444444,0.003570865,0.005496188,0.005496188
E01019966,0,0.006023314,0.005907395,0.005938565,0,0.00567888,0,0,0,0,0.005835924,0.006257738,0.006363886,0.006363886,0.006363886
E01019967,0,0.004031306,0,0,0,0.004309123,0.004287237,0,0.004359192,0.004547044,0.00448067,0.004765227,0.005088378,0.005088378,0.005088378
E01019968,0.006324326,0.003851948,0.003732715,0.00370812,0.003628424,0.003770227,0,0.004060393,0.003983743,0.003909934,0,0.003928129,0.005757633,0.005757633,0.003740987
E01019969,0.006211117,0.00610189,0.003932704,0.006017236,0.003865176,0.003720377,0.003946493,0.003974365,0.006123427,0.006211117,0.006123427,0.006145117,0.005989538,0.008921882,0.00758627
E01019970,0.003704052,0.003900899,0.003874045,0.005982653,0.006196328,0.006109052,0.006255911,0.003993166,0.004021703,0.00618161,0.006218538,0.006218538,0.006240908,0.004055516,0.004055516
E01019971,0.002934637,0.00293719,0.002986552,0.002909351,0.002909351,0.002872229,0.00430508,0.005570738,0.00559433,0.00434461,0.005310929,0.005293901,0.004211033,0.004211033,0.004211033
E01019972,0.003887426,0.00383445,0.003874045,0.00375764,0.003655925,0.005614773,0.00559666,0.005427411,0.005262771,0.005268098,0.006458679,0.006389945,0.006503194,0.006503194,0.005133014
E01019973,0.003791394,0.003787142,0.00383445,0.005955271,0.003951111,0.005901253,0.005907952,0.003946493,0.006087616,0.006024201,0.005901253,0.0038085,0.003724481,0.005732268,0.003724481
E01019974,0.003589848,0.003632328,0.00575127,0.005822038,0.006031182,0.007603737,0.006038179,0.00758627,0.007755518,0.007560219,0.007737348,0.0076125,0.007466212,0.008780981,0.007466212
E01019975,0.003724481,0.005783223,0.005783223,0.003878495,0.005789656,0.005822038,0.007382757,0.005776804,0.005757633,0.007728294,0.009228626,0.007692292,0.008596727,0.007309227,0.007309227
E01019976,0,0.005142627,0.005432201,0.005337739,0.004975899,0,0,0.005287586,0.005174149,0.007351629,0.007024215,0.006848602,0.006270986,0.007942029,0.006270986
E01019977,0.006087616,0.006225977,0.00610189,0.005934899,0.007466212,0.007517197,0.006017236,0.007621284,0.00575127,0.005783223,0.005732268,0.007197713,0.005548925,0.005548925,0.005548925
E01019980,0.0050095,0.004938205,0.004630654,0.004319371,0.004235019,0.004252319,0.0043997,0.004506364,0.004573684,0.005656616,0.004522025,0.00456566,0.005519528,0.004355517,0.004355517
E01019981,0,0,0.003401779,0.003453976,0.005513655,0.005531234,0.005725961,0.005783223,0.00575127,0.00558465,0.005525362,0.009147928,0.00773404,0.0065744,0.0065744
E01019982,0.006022849,0.006304553,0.005058185,0.004593869,0.005491991,0.005566043,0.005455699,0.0043997,0.00449081,0.004340986,0.005533401,0.005720304,0.004308643,0.004308643,0.005460209
E01019983,0.003331298,0.003354465,0.005236298,0.005371399,0.005371399,0.003522438,0.005393664,0.005484604,0.007174258,0.007221321,0.003874045,0.006045192,0.005887901,0.005887901,0.005887901
E01019984,0,0.003422468,0.003415543,0.003419002,0.003450447,0.005450145,0.005416115,0.007006819,0.005433077,0.005501998,0.005554848,0.005651353,0.005444444,0.005444444,0.005444444
E01019985,0.006854123,0.005327414,0.006918742,0.005343824,0.003616765,0.005789656,0.006123427,0.007692292,0.007399298,0.007341725,0.007415914,0.008215648,0.006749067,0.006749067,0.006749067
E01019986,0,0,0,0.003932704,0.003900899,0,0,0.003766022,0.005669822,0.005548925,0.003644088,0.003648025,0.003679831,0.003679831,0.003679831
E01019987,0.003357801,0.003419002,0.003493284,0.00340521,0.003540908,0,0.003321468,0,0,0.00261832,0,0.002734966,0.002741628,0.004221279,0.002741628
E01019988,0.004336796,0.004309123,0.00432015,0.004364827,0.004160455,0.004212358,0.004155335,0.006386408,0.00648185,0.006324326,0.007857001,0.007701261,0.005822038,0.005822038,0.005822038
E01019989,0.006362985,0.00413498,0.004165587,0.004084954,0.006286134,0.006308994,0.004175891,0.006417908,0.006547079,0.004314629,0.006433775,0.006522465,0.006203714,0.006203714,0.004031306
E01019990,0.003671828,0,0.003578434,0.003570865,0.00364016,0.005657496,0.005948465,0.005921395,0.007285041,0.007603737,0.007407597,0.008502823,0.007044184,0.007044184,0.007044184
E01019991,0.005962093,0.005626914,0.005657496,0.0057704,0.005809042,0.007189878,0.006999394,0.007112453,0.006999394,0.006991984,0.008054136,0.007931042,0.006316612,0.006316612,0.004985508
E01019992,0.003586035,0.006918742,0.005548925,0.008206986,0.007036679,0.008596727,0.008438301,0.007333573,0.007317324,0.005484604,0.006904277,0.007819502,0.007445528,0.007445528,0.007445528
E01019993,0.004129922,0,0,0,0.003951111,0.003860756,0.00613064,0.004040955,0.004099834,0.004065281,0.004145132,0.004155335,0.00393729,0.00393729,0.00393729
E01019994,0.00354835,0.003270001,0.004873469,0.00303487,0.004878037,0.004770725,0.004805967,0.00474896,0.004479216,0.005464727,0.006560687,0.006473389,0.005206269,0.005206269,0.002667973
E01019995,0.006506158,0.006473788,0.006293735,0.006145117,0.006848602,0.00795159,0.007466212,0.00571339,0.007197713,0.006783726,0.005122909,0.006233155,0.005570738,0.006555162,0.006555162
E01019996,0,0.00421762,0.003988449,0,0,0.002726133,0,0.003159835,0.003321468,0.003384729,0.003419002,0,0.004387514,0.006750888,0.004387514
E01019997,0.003142192,0.003159835,0.00313927,0.00293719,0.002981278,0.004429657,0.002775431,0.004207629,0.004170541,0.002606194,0.002640846,0.00251871,0.002560734,0.002560734,0.002560734
E01019998,0.0034364,0.005461583,0.005225783,0.005138081,0.005102818,0.005225783,0.00662053,0.006797689,0.006797689,0.005525362,0.006911502,0.00556673,0.005513655,0.005513655,0.005513655
E01019999,0,0.004070182,0,0.00391901,0,0,0,0,0.003659888,0,0.003979049,0,0,0,0.003869606
E01020000,0.006233434,0.006530649,0.006301355,0.006080504,0.007829061,0.006031182,0.00748313,0.006087616,0.007980413,0.008078015,0.004244127,0.008218739,0.007755518,0.007755518,0.007755518
E01020001,0.003285912,0.00340521,0.005273436,0.005241571,0.005554848,0.00549039,0.005789656,0.006109052,0.006045192,0.007457782,0.006123427,0.006203714,0.007970782,0.006293735,0.006293735
E01020002,0.00393729,0.003900899,0.003896398,0.00587461,0.005901253,0.005848206,0.008860946,0.008942381,0.007542951,0.005907952,0.007341725,0.00847505,0.00682579,0.009082009,0.008029212
E01020003,0.004404685,0,0.004553175,0.00442199,0,0.004181062,0.004228183,0.004270969,0.006339733,0.00587461,0.005776804,0.007150956,0.006918742,0.006918742,0.006918742
E01020004,0.003522438,0.00350416,0.003540908,0.005455858,0.005501998,0.005382508,0.003552083,0.003597497,0.005513655,0.005496188,0.005525362,0.005478831,0.005416115,0.005416115,0.005416115
E01020005,0.00702919,0.00546732,0.006889873,0.005478831,0.006496797,0.007495717,0.009481657,0.008383003,0.009831831,0.00900908,0.011094918,0.008934858,0.008774221,0.010232693,0.007945129
E01020006,0.00319875,0.003043076,0.004589818,0.004529896,0.004137388,0.004822341,0.003801913,0.00472235,0.004732501,0.005315239,0.005825533,0.005109387,0.005554122,0.006137048,0.004906482
E01020007,0.002828913,0.002909351,0,0,0,0,0.002598173,0.002682812,0.002689222,0.00405993,0.002691366,0.002522474,0.003807475,0.002472599,0.002472599
E01020008,0.004107997,0.00420423,0,0.002539548,0.002596175,0.002516833,0.002630559,0.003804692,0.002385264,0.002289826,0.002302316,0.003279643,0.003366622,0.003366622,0.002186051
E01020009,0.003388125,0.003394938,0,0.003419002,0.005087853,0.005257455,0.006721593,0.006458679,0.005014327,0.004938205,0.004924189,0.003127639,0.00310178,0.004775102,0.004775102
E01020010,0.005881248,0.005955271,0.005657496,0.005537119,0.005732268,0.006783726,0.007459799,0.006233155,0.007125204,0.00581601,0.007648922,0.007423647,0.006377914,0.00721716,0.006377914
E01020011,0.004244127,0.004155335,0.006848602,0.00688484,0.007149653,0.004584083,0.009102167,0.008929884,0.008966251,0.008954096,0.010879573,0.010910069,0.009190826,0.009190826,0.009190826
E01020012,0.006017236,0.006038179,0.007594993,0.007399298,0.007474661,0.00571339,0.008530778,0.008606232,0.008420046,0.009331772,0.01009973,0.008980319,0.009815365,0.00888983,0.007858976
E01020013,0.005554848,0.003648025,0.005543016,0.005543016,0.005682202,0.005848206,0.007269006,0.00698459,0.007366289,0.003891907,0.005881248,0.007285041,0.007066794,0.005578664,0.005578664
E01020014,0.006600681,0.007843139,0.007874877,0.007866919,0.007333297,0.008487851,0.009444958,0.009363415,0.009408542,0.008578638,0.008390976,0.009118491,0.009000772,0.010495862,0.009777538
E01020015,0.006425297,0.006409425,0.007367848,0.006446582,0.007417405,0.008010873,0.008418534,0.007486646,0.007380175,0.007331112,0.008043883,0.008017453,0.007027442,0.007762402,0.006209999
E01020016,0.002505627,0.003555196,0.003609438,0.003609438,0.002368532,0.004482004,0.004404296,0.00529096,0.004542807,0.004582928,0.004759474,0.005231346,0.005656842,0.005656842,0.004521695
E01020017,0.003790836,0.002440431,0.002435151,0.002422919,0.003606937,0.002181813,0.00320492,0.002748029,0.002467877,0.003199013,0.003321273,0.003247779,0.003276783,0.003276783,0.003276783
E01020018,0.003229343,0.003084778,0.00305962,0.002904346,0.002884497,0.005371397,0.005153459,0.004028505,0.003841196,0.0043578,0.004215935,0.005319675,0.004713361,0.004713361,0.004003809
E01020019,0.002385264,0.00252814,0,0.00254146,0.002647057,0,0.002678556,0.002564624,0,0,0.002371859,0.002303887,0,0.002238218,0
E01020020,0.002334148,0.002381899,0,0.002368532,0.002380219,0.002500061,0.002485339,0.00238695,0,0.002238218,0.002429894,0.00434461,0,0.002449283,0.002449283
E01020021,0.002636722,0.002417715,0.003866881,0.003844033,0.0054467,0.004231576,0.004322958,0.004373819,0.004091849,0.007238526,0.005713173,0.006189288,0.006354235,0.004770099,0.004770099
E01020022,0.002786885,0,0.002840814,0.004266262,0.005247634,0.002644984,0.002676432,0.004104757,0.004006796,0.003627046,0.004692156,0.004410178,0.004433863,0.004433863,0.002271342
E01020023,0.005236298,0.004797108,0.005332368,0.005008855,0.005085996,0.004937707,0.005586071,0.004773546,0.004735895,0.004688825,0.004688825,0.004685499,0.004603848,0.003632108,0.003632108
E01020024,0.004060393,0.003830101,0,0.003555823,0,0.003782899,0.005835093,0.005975784,0.007358083,0.007440978,0.007534347,0.007285041,0.005657496,0.005657496,0.005657496
E01020025,0.003098934,0.003062395,0.003207867,0.003005158,0.004735996,0.006100734,0.006123358,0.004638909,0.004655506,0.005852083,0.005936238,0.004651346,0.004689061,0.004689061,0.005941578
E01020026,0.005388081,0.003446924,0.003544625,0.005548925,0.003443409,0.003398355,0.005072976,0.004961743,0.004933524,0.004882613,0.004980737,0.005019162,0.004901004,0.004901004,0.004901004
E01020027,0.002857644,0.002968174,0.002994498,0.002932089,0.00313927,0.003201783,0.003127639,0.003150989,0.00319875,0.003201783,0.003270001,0.0050095,0.003168731,0.004878037,0.004878037
E01020029,0.003361144,0.003270001,0.003282717,0.003305211,0.003266837,0.003257382,0.004990288,0.006203881,0.006316612,0.004855284,0.004919534,0.005946928,0.005836569,0.005836569,0.005836569
E01020030,0.004429657,0.004569669,0.004510269,0,0.002862489,0.002674313,0.004180591,0.002697817,0.002612243,0.005149442,0.003949033,0.003907525,0.004685499,0.004685499,0.003696601
E01020031,0.005382508,0.005450145,0.006600681,0.005153343,0.005305691,0.006882693,0.003515104,0.005262771,0.005376948,0.004901004,0.006061542,0.004697525,0.004403423,0.004403423,0.004403423
E01020032,0.003177678,0.003013204,0.004942895,0.00471882,0.004995077,0.00478388,0.004938205,0.004859818,0.00473169,0.006310577,0.006274606,0.004873469,0.004593869,0.004593869,0.004593869
E01020033,0.00393729,0.004129922,0.004150227,0.004050651,0.004260191,0.004124877,0.00413498,0.004145132,0.004114823,0.004055516,0.003787142,0.00531653,0.00486891,0.006169114,0.00486891
E01020035,0.006821673,0.004745137,0.007259345,0.007320608,0.00933369,0.007414466,0.007414466,0.007071936,0.006255911,0.005082885,0.00466385,0.005775326,0.005451196,0.005451196,0.005451196
E01020036,0.006233434,0.003974365,0.003804209,0.005707125,0.003655925,0.00375764,0.003761826,0.003720377,0.005975784,0.005887901,0.00391901,0.003740987,0.003687869,0.007189878,0.005676005
E01020037,0.006017236,0.007701261,0.007755518,0.007701261,0.007792116,0.007942029,0.007755518,0.00925056,0.010740426,0.010675448,0.008038689,0.009294742,0.009004446,0.007656623,0.007656623
E01020038,0.005450145,0.003578434,0.003457513,0.003364493,0.003415543,0.003453976,0.00549039,0.003609033,0.005507821,0.005507821,0.00547307,0.005388081,0.006535368,0.005158451,0.003351136
E01020039,0.006163357,0.006250853,0.006163357,0.005920275,0.007112183,0.008211348,0.0072177,0.007151389,0.006050436,0.008696048,0.00669614,0.007392544,0.006275081,0.006275081,0.007100976
E01020040,0.005707125,0.005789656,0.005861378,0.005626914,0.005921395,0.00758627,0.006109052,0.006293735,0.004094862,0.006225977,0.006203714,0.006203714,0.006233434,0.006233434,0.006233434
E01020041,0.002775431,0.002800755,0.004107997,0.004091849,0.004160539,0.00405993,0.003943049,0.003774342,0.005495363,0.005315239,0.005388836,0.004642682,0.00444281,0.00444281,0.003504919
E01020042,0,0,0.003301979,0.003371211,0.005058185,0.003247982,0.003192701,0.004990288,0.003270001,0.00518931,0.005199679,0.003468167,0.005410485,0.005410485,0.005410485
E01020043,0.003148051,0.004710279,0.004479216,0.004384873,0.004290883,0.004359165,0.004287348,0.00434461,0.005556677,0.006610835,0.006516746,0.005570738,0.004460024,0.005651776,0.005651776
