Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,4,3,8,18,7,40
E01015209,3,6,10,10,3,31
E01015210,4,7,12,9,3,34
E01015211,3,5,11,10,4,33
E01015212,3,6,11,11,2,33
E01015213,4,7,10,11,2,35
E01015214,4,8,9,11,1,33
E01015215,4,6,10,12,3,36
E01015216,5,6,10,10,2,33
E01015217,5,9,13,14,2,43
E01015218,4,5,13,11,3,36
E01015219,2,4,8,10,4,28
E01015220,3,3,10,12,4,33
E01015221,3,5,9,13,3,34
E01015222,3,5,9,12,4,33
E01015223,4,4,9,11,3,31
E01015224,4,5,10,12,3,34
E01015225,4,5,11,11,3,35
E01015226,3,2,11,11,4,31
E01015227,4,5,10,14,3,36
E01015228,3,8,8,12,3,34
E01015229,3,3,9,11,4,30
E01015230,3,3,10,9,5,29
E01015231,5,10,13,15,3,45
E01015232,4,9,15,19,4,51
E01015233,3,6,11,11,3,34
E01015234,4,6,10,12,2,33
E01015235,3,5,9,15,6,39
E01015236,3,5,13,15,4,40
E01015237,4,6,12,10,2,34
E01015238,4,6,10,9,3,31
E01015239,2,5,10,12,4,33
E01015240,1,5,11,10,5,32
E01015241,4,5,10,11,3,33
E01015242,4,7,8,8,2,29
E01015243,2,4,9,12,4,30
E01015244,2,5,8,12,4,31
E01015245,4,4,7,10,4,29
E01015246,3,4,9,12,4,31
E01015247,5,6,13,15,4,43
E01015248,4,7,10,11,3,34
E01015249,4,7,11,11,2,35
E01015250,3,8,10,10,2,34
E01015251,3,4,9,9,3,29
E01015252,6,16,25,19,3,69
E01015253,5,8,16,11,2,42
E01015254,3,5,9,11,4,32
E01015255,8,9,15,17,3,51
E01015256,4,13,13,16,4,50
E01015257,5,6,11,9,2,33
E01015258,6,12,15,17,4,55
E01015259,4,5,13,9,1,32
E01015260,4,7,12,16,3,42
E01015261,5,11,15,18,4,54
E01015262,4,4,8,11,3,30
E01015263,4,7,11,9,2,33
E01015264,2,4,9,11,4,29
E01015265,3,3,11,11,5,33
E01015266,5,6,10,10,2,33
E01015267,2,5,12,19,5,43
E01015268,2,4,11,15,6,37
E01015269,2,5,11,15,5,39
E01015270,2,5,10,15,6,38
E01015271,2,2,5,11,6,26
E01019886,6,10,21,20,7,65
E01019887,3,8,10,9,3,33
E01019888,3,5,11,11,4,34
E01019889,3,7,10,11,5,37
E01019890,3,6,12,16,6,43
E01019891,4,6,11,14,3,37
E01019892,6,22,29,18,3,78
E01019893,4,7,19,18,4,52
E01019894,2,1,6,11,6,25
E01019895,1,2,8,12,5,29
E01019896,2,2,6,13,6,30
E01019897,3,5,14,10,3,35
E01019898,4,6,17,19,8,54
E01019899,2,4,8,11,3,29
E01019900,3,4,9,14,7,37
E01019901,2,4,10,12,4,31
E01019902,3,7,14,16,6,47
E01019903,5,5,17,18,5,50
E01019904,3,5,12,11,3,34
E01019905,5,5,16,20,5,50
E01019906,2,7,11,12,3,36
E01019907,3,4,11,11,4,34
E01019908,5,10,16,11,2,45
E01019909,4,4,12,14,6,39
E01019910,4,5,14,14,4,40
E01019911,2,5,8,11,5,30
E01019912,3,7,9,15,5,39
E01019913,2,3,7,10,7,29
E01019914,7,7,16,15,5,50
E01019915,3,4,10,12,6,35
E01019916,5,13,16,12,2,49
E01019917,4,6,13,12,2,37
E01019918,6,11,16,17,4,53
E01019919,5,10,14,10,3,41
E01019920,3,7,14,11,3,38
E01019921,4,4,11,11,3,34
E01019922,3,5,10,9,3,31
E01019923,3,4,11,10,3,30
E01019924,4,6,12,12,2,36
E01019925,4,5,11,9,2,31
E01019927,3,5,11,8,3,29
E01019928,3,5,11,10,3,32
E01019929,3,6,11,10,3,33
E01019930,2,6,11,9,4,31
E01019931,3,4,10,10,3,30
E01019932,4,8,14,11,4,41
E01019933,3,6,9,9,3,30
E01019934,3,8,10,14,5,40
E01019935,2,2,6,12,4,26
