Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01019992,7289.686966,8352.444694,9504.066485,9982.222483,8980.697429,9137.351733
E01019993,6569.425542,7074.013201,6739.662383,6912.05779,6121.710882,5998.562734
E01019994,8244.046248,8196.98066,8419.751709,8249.920233,7258.544726,7590.383015
E01019995,14309.50731,14075.18499,14868.29131,14567.06606,13451.80711,14206.64658
E01019996,8538.981906,8677.274508,8779.002087,9182.838785,8631.961592,8827.718613
E01019997,7445.473778,8087.07174,7567.960727,7267.20675,6842.964326,6806.299764
E01019998,6973.227086,6748.155365,6160.917859,6728.481002,6069.317943,5995.393234
E01019999,4971.503955,5194.57666,5688.380507,6547.029478,5343.610675,5574.621244
E01020000,8397.633239,7999.505401,9630.691871,9333.799605,8257.083029,8643.224523
E01020001,6532.705371,6458.826654,6863.503472,6849.299088,5634.484273,5920.663412
E01020002,7835.645583,7898.516257,8559.994246,9931.692396,8850.464883,8826.424856
E01020003,5405.443592,5354.895827,5445.310456,6408.116389,5506.507541,5543.583602
E01020004,5527.118929,5531.83412,5645.082018,5954.477766,4975.29094,5079.933275
E01020005,9744.475042,10320.7855,10052.96333,11317.20731,10261.54791,10415.88269
E01020006,7701.282702,7575.225704,7603.848939,8106.904343,6737.885288,7299.505886
E01020007,12079.19189,#DIV/0!,25448.38639,#DIV/0!,#DIV/0!,#DIV/0!
E01020008,5786.790799,5865.504424,6009.604697,5985.401824,5623.175385,5810.058344
E01020009,7905.18386,8988.624128,8742.686966,8241.454414,7540.3272,7610.943097
E01020010,9463.714473,10337.54258,10227.5968,10080.20776,9207.656435,9337.275606
E01020011,7195.856324,6981.639745,6111.732394,6309.089551,5207.978439,5603.125576
E01020012,9613.66354,10185.00566,10581.49244,10705.21065,9825.610417,9926.822147
E01020013,9673.677472,9638.703646,9859.835166,10733.82766,9983.563106,10112.56849
E01020014,11479.67876,12089.07211,12431.75432,14194.19843,12580.0454,12786.64944
E01020015,12054.67678,11894.11269,11142.42988,12782.13005,11983.46181,12010.15287
E01020016,13397.35457,12927.82464,12355.97222,12649.31601,11634.37418,11572.46347
E01020017,7907.35892,7753.1467,8249.411174,8732.975683,7894.801229,8027.34721
E01020018,9456.199601,8947.687409,9882.980962,10969.15355,10298.49828,10703.58726
E01020019,6017.134231,5419.180431,5382.738414,6470.497528,4818.645677,5167.029177
E01020020,5884.52615,7481.960913,8132.022968,9916.964073,9099.981237,9040.925229
E01020021,8919.154801,9570.941755,10649.96151,12639.08413,10820.52822,10460.07974
E01020022,14125.37359,14018.22867,13691.76596,13118.59719,11681.56016,11453.7329
E01020023,7329.189524,7561.819673,7343.294673,7233.009378,6720.223009,6699.058972
E01020024,5912.298478,5830.927638,5517.840059,5636.315405,5229.455136,5606.520507
E01020025,8198.712861,8944.355737,8111.516091,7376.035591,6830.431311,7002.333167
E01020026,6949.950257,6953.373199,6748.201072,6444.805589,5582.060491,5989.482494
E01020027,7081.947086,6682.408774,7530.47765,7567.455142,7121.411114,6996.630074
E01020029,7813.42037,7317.255979,7421.916091,6820.218267,5854.763721,6327.062224
E01020030,9516.448854,10658.83121,11090.16625,12336.83208,11178.31478,11277.88473
E01020031,7445.000905,7673.830718,7953.192217,8805.928587,8350.033677,8480.314634
E01020032,9815.314373,10061.64254,9916.589477,10505.60602,9717.643061,9962.374947
E01020033,7794.013402,7904.371385,7771.317393,7397.216421,6769.749599,6692.187356
E01020035,8339.787859,7317.343189,6852.625326,7139.855172,6353.21395,6720.719765
E01020036,9882.195496,9866.015679,9610.300434,9844.328583,8763.197949,8894.396318
E01020037,11387.05715,10363.6452,11191.03213,10481.72827,9600.342988,10040.55557
E01020038,6207.447121,6865.300422,6841.510573,7962.104649,6284.978213,6814.953096
E01020039,11577.03498,11280.89629,10680.42951,10314.9608,9557.451638,9627.328002
E01020040,8014.19424,8210.318227,8011.844986,9226.472165,8059.540948,8569.671667
E01020041,7855.989613,8353.999018,8499.903456,9902.886489,8590.386489,8953.916636
E01020042,5223.541771,4963.507563,5828.002248,6248.377945,5699.895972,5485.830519
E01020043,7525.031892,7566.962036,7172.271683,7388.701891,6767.13383,6758.879095
E01020044,5406.535732,5498.70619,5413.211793,6099.787699,5209.458028,5172.409045
E01020045,6982.796131,6896.306113,7182.593724,8176.514203,6706.884573,7098.752477
E01020046,7111.852966,6919.908405,6571.972829,7265.604171,6799.981035,6718.372586
E01020047,5190.167306,5194.455274,5872.11301,6353.305297,6063.764371,6241.683689
E01020048,6470.81096,7148.829243,6969.07209,7260.755444,6972.304162,7073.489223
E01020049,4163.998191,4113.725576,4674.933757,5670.425745,5466.504176,5795.04479
E01020050,5319.104848,5427.662266,5358.021414,5073.447603,4525.612105,4696.47878
E01020051,5636.413906,5422.675332,7167.557534,6391.966561,5525.299894,5985.912657
E01020052,8745.152945,8878.053349,8400.116496,8435.04812,7990.407492,8038.542599
E01020053,6447.912909,6151.414113,6758.289053,7665.203294,6882.516336,7193.351329
E01020054,6573.27186,6688.310115,7265.804667,8085.864416,7358.835023,7657.25584
E01020055,9068.485467,8191.587132,8126.657876,7862.548983,6994.995398,7069.723659
E01020056,5742.688203,6255.615222,5911.782001,6039.34522,5372.5205,5487.849406
E01020057,7395.928529,7588.145555,7714.844148,7377.682706,6743.141746,6776.46594
E01020058,6308.088075,5983.541845,5665.811541,6239.347122,5770.02121,5911.857298
E01020059,5798.68073,5610.362177,5787.290392,6463.685972,5637.019305,5724.326499
E01020060,6931.014047,7136.505531,7088.324245,7372.286716,6333.640289,6615.485543
E01020061,5950.186491,6392.388933,7003.212812,8111.248652,6728.90649,7211.15972
E01020062,4983.806093,5228.261341,5185.172924,5093.144592,4757.538532,4899.352108
E01020063,6534.468607,6488.952629,6702.907504,6967.206884,6379.219974,6580.980464
E01020064,6441.902587,6521.889483,6490.920724,6688.161154,6298.156451,6230.078991
E01020065,7085.341643,7288.548897,7523.977837,8932.714731,8299.302289,8301.27701
E01020066,4895.903518,4966.028292,5397.450967,5140.069905,4684.602401,4897.950951
E01020067,9059.355335,10091.63286,10006.92544,10351.55968,9563.46444,9560.62944
E01020068,7020.591571,6330.342777,5694.150511,6773.889438,5963.839279,6217.47842
E01020069,5671.38878,5747.162041,5386.964443,5502.62011,4848.163456,5099.303908
E01020070,5926.702751,5476.135629,5901.759391,5981.506121,6051.876492,6098.070817
E01020071,6277.64978,6194.267334,5921.778415,5530.396823,5003.362651,5158.264837
E01020072,6859.809632,6766.132982,6434.675844,6301.654893,5075.82924,5562.684841
E01020073,6347.386583,6312.290207,7038.101209,6883.072181,6499.810997,6704.125739
E01020074,6758.049869,6525.231156,6164.838149,5546.435744,5157.517996,5242.978982
E01020075,8199.188701,8269.289028,8294.861748,7745.409929,6560.016085,6591.693583
E01020076,6808.594404,6679.64945,6624.619909,6887.952443,6269.093263,6350.883387
E01020077,5607.56898,5454.47019,5458.04001,5405.378925,5225.003744,5077.888537
E01020078,7688.888236,7769.135663,8046.300156,8573.254042,8154.910993,8122.485588
E01020079,6835.442754,7507.481859,8419.865063,9228.014996,8426.802874,8604.281088
E01020080,4963.927264,5900.288716,6810.850219,6378.09151,5540.484672,5619.364936
E01020081,7090.942456,7707.366517,8050.321651,7903.40263,7358.805979,7601.227271
E01020082,6409.439337,6616.238744,6173.164247,6920.005634,6533.591134,6419.291853
E01020083,6543.924952,6033.714857,5911.383389,6038.955168,5332.514134,5560.220642
E01020084,9276.048588,10478.78586,10792.75525,10637.68274,10131.88187,10071.70584
E01020085,7611.094873,7874.723223,8374.653661,7555.531852,6741.157205,6855.516105
E01020086,6543.785386,6810.784303,6793.935634,6948.940211,6275.197742,6439.896345
E01020087,7401.967229,7206.692998,7884.673939,8230.317728,7234.26038,7200.90112
E01020088,6867.146679,6396.030261,6992.789628,6546.03965,5455.806604,5661.981202
E01020089,6269.991546,6487.968517,6993.647411,6831.728258,6269.413736,6042.742652
E01020090,5639.95135,6073.470484,7084.804695,7049.541571,5955.097126,5950.147896
E01020091,6414.669998,6244.528294,7298.791022,6570.82335,5460.293435,6270.644945
E01020092,6248.904652,7059.74832,6973.839786,6387.192116,5306.837667,5436.967826
E01020093,8270.748917,7935.117412,7609.186665,8431.211737,7455.827644,7605.059701
E01020094,13555.35355,13717.05926,14028.93294,13368.70991,11971.06723,11967.45973
E01020095,10430.31257,10870.30177,10615.78247,10759.38078,10083.8408,10025.12007
E01020096,10142.55729,9701.587776,10063.53018,10115.64248,9729.425886,9928.936436
E01020097,6071.872821,6496.983194,6253.192505,6819.837148,5745.729556,5822.212261
E01020098,6123.797601,6486.860517,6248.206315,6379.093074,5630.728834,5543.094299
E01020099,7843.151105,8554.306675,8236.624317,7410.464919,6645.352137,6809.111014
E01020100,6716.643201,8434.641768,8431.624884,7013.080325,6227.9721,6228.716486
E01020101,7631.21229,7255.330016,7483.972438,8344.494971,6679.695718,7085.057768
E01020102,7036.826283,6668.201842,6926.946039,6406.47626,5888.480922,5769.281495
E01020103,11522.91654,11678.9435,12701.487,12969.0238,11406.7723,11498.44041
E01020104,10431.76631,10065.68387,10402.21457,11472.38112,10395.36533,10581.0063
E01020105,8561.871409,8403.971745,8917.301706,8284.773524,6744.821206,6662.34643
E01020106,8562.729382,9240.711477,8715.708449,8207.546957,6968.274926,7531.23094
E01020107,7353.943826,7204.452833,7546.722646,7923.725672,8483.865532,8674.606563
E01020108,4942.675208,4968.335678,5518.852429,5536.846938,4931.416048,4971.193917
E01020109,4615.583715,4684.057578,4729.767594,5439.776678,5036.581326,4992.079662
E01020110,6415.228672,6666.487909,7512.970879,8050.466075,7082.052638,7183.762751
E01020111,9495.106458,9480.111533,9352.936673,9883.012413,8886.941977,9044.610859
E01020112,10845.03808,11957.19755,12158.46173,11271.26142,10553.42517,10665.11491
E01020113,9110.19517,9581.595899,10439.33945,10340.45699,9445.702961,9659.603226
E01020114,7099.871074,7331.143784,7747.804447,8060.190019,6827.573532,7049.064531
