Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,2,2,4,8,3,18
E01015209,3,6,10,10,3,31
E01015210,5,8,13,10,3,38
E01015211,2,3,6,5,2,18
E01015212,3,6,11,11,2,33
E01015213,3,5,8,8,2,27
E01015214,4,9,10,12,1,37
E01015215,3,5,8,9,2,27
E01015216,5,7,11,11,2,36
E01015217,6,9,15,15,2,48
E01015218,5,6,15,12,3,40
E01015219,2,4,8,10,4,29
E01015220,2,2,8,9,3,25
E01015221,3,4,7,10,2,26
E01015222,2,4,7,9,3,25
E01015223,2,2,5,6,1,17
E01015224,3,4,7,9,2,26
E01015225,3,4,9,9,3,27
E01015226,1,1,6,6,2,17
E01015227,2,3,6,8,2,20
E01015228,3,8,9,12,3,34
E01015229,4,4,10,12,4,33
E01015230,2,2,5,5,2,16
E01015231,5,11,15,17,3,50
E01015232,5,10,17,21,5,57
E01015233,3,7,12,13,3,38
E01015234,5,6,11,13,2,37
E01015235,3,5,9,15,6,39
E01015236,3,5,14,15,4,41
E01015237,3,5,9,7,2,26
E01015238,4,6,10,9,3,31
E01015239,3,6,11,13,4,37
E01015240,1,5,11,10,5,32
E01015241,4,6,10,11,3,34
E01015242,5,8,9,9,2,32
E01015243,1,3,7,9,3,23
E01015244,2,4,6,9,3,24
E01015245,4,4,7,11,4,29
E01015246,2,3,7,9,3,24
E01015247,5,6,14,15,4,44
E01015248,4,7,10,11,3,35
E01015249,4,7,11,11,2,35
E01015250,2,5,6,5,1,19
E01015251,2,2,5,5,1,16
E01015252,5,12,19,15,2,53
E01015253,3,5,9,6,1,23
E01015254,3,4,7,8,3,24
E01015255,8,10,16,19,3,56
E01015256,5,14,15,18,4,55
E01015257,5,7,12,10,2,37
E01015258,6,12,16,17,4,55
E01015259,5,6,14,10,2,36
E01015260,4,8,13,18,3,47
E01015261,6,13,17,20,4,60
E01015262,4,5,9,12,3,33
E01015263,5,8,12,10,2,37
E01015264,1,3,7,8,3,22
E01015265,3,3,11,11,5,33
E01015266,6,7,11,11,2,36
E01015267,3,6,13,21,5,47
E01015268,2,4,11,15,6,38
E01015269,2,5,12,15,5,40
E01015270,2,6,11,17,6,42
E01015271,1,1,3,6,3,14
E01019886,5,8,16,16,5,49
E01019887,2,6,7,7,2,25
E01019888,2,4,8,8,3,26
E01019889,2,4,6,6,2,21
E01019890,2,4,6,9,3,24
E01019891,3,4,8,11,2,28
E01019892,3,12,16,10,2,43
E01019893,3,5,14,14,3,40
E01019894,1,0,3,5,3,12
E01019895,1,1,4,6,2,13
E01019896,1,1,3,6,3,14
E01019897,2,4,11,8,2,27
E01019898,2,3,10,11,4,30
E01019899,1,2,4,6,2,16
E01019900,1,2,4,7,3,17
E01019901,1,3,7,9,3,24
E01019902,3,6,11,12,5,36
E01019903,4,4,13,14,4,38
E01019904,2,4,9,8,2,26
E01019905,2,2,7,9,2,23
E01019906,1,3,5,6,1,17
E01019907,1,2,5,5,2,16
E01019908,3,6,9,6,1,25
E01019909,2,2,6,6,3,18
E01019910,2,3,8,8,2,22
E01019911,1,2,4,5,2,14
E01019912,2,5,7,11,4,30
E01019913,1,1,4,5,4,16
E01019914,7,7,16,15,5,50
E01019915,2,2,6,7,3,20
E01019916,5,13,16,12,2,49
E01019917,3,4,10,9,2,28
E01019918,6,11,16,17,4,53
E01019919,5,10,14,10,3,42
E01019920,2,5,10,9,2,29
E01019921,2,2,6,6,2,19
E01019922,3,5,10,9,3,31
E01019923,2,3,8,7,2,23
E01019924,3,5,9,9,2,28
E01019925,2,2,5,4,1,14
E01019927,3,5,11,8,3,29
E01019928,3,4,8,8,2,25
E01019929,1,3,6,6,1,18
E01019930,1,3,6,5,2,17
E01019931,1,2,5,5,1,14
E01019932,4,8,14,11,4,42
E01019933,2,5,7,7,2,23
E01019934,2,4,6,8,3,22
E01019935,1,1,3,7,2,15
E01019936,1,2,6,7,3,19
E01019937,2,2,7,8,3,22
E01019938,3,4,11,16,6,41
E01019939,1,1,4,6,2,14
E01019940,1,1,5,6,2,15
E01019942,2,3,8,8,2,22
E01019943,2,2,6,6,2,17
E01019944,2,3,8,7,2,22
E01019945,8,5,12,16,4,45
E01019946,1,1,3,5,3,12
E01019947,2,6,8,9,4,30
E01019948,1,1,4,6,3,14
E01019949,1,2,4,4,2,14
E01019950,1,2,5,7,4,19
E01019951,2,2,6,10,4,24
E01019952,1,2,5,5,2,16
E01019953,2,1,4,6,3,16
E01019954,3,6,11,10,3,33
E01019955,2,2,5,7,3,19
E01019956,1,3,3,8,3,18
E01019957,1,2,2,6,4,14
E01019958,1,2,5,6,3,16
E01019959,1,2,7,8,2,20
E01019960,1,2,7,7,2,18
E01019961,2,3,10,14,4,33
E01019962,3,4,9,13,3,31
E01019963,1,2,6,7,1,17
E01019964,19,16,5,6,1,46
E01019965,1,3,6,6,2,18
E01019966,1,1,4,5,2,13
E01019967,2,2,6,8,4,22
E01019968,1,5,6,6,2,21
E01019969,2,5,7,6,1,21
E01019970,3,3,7,5,1,18
E01019971,4,14,12,8,1,39
E01019972,4,10,14,12,1,41
E01019973,2,4,7,7,2,21
E01019974,2,5,9,10,2,28
E01019975,5,8,11,10,1,36
E01019976,2,3,6,5,2,19
E01019977,3,4,7,6,1,21
E01019980,5,16,17,9,2,49
E01019981,4,10,14,12,2,41
E01019982,4,12,13,8,1,39
E01019983,2,3,6,5,2,17
E01019984,2,4,7,5,1,19
E01019985,4,9,13,10,1,37
E01019986,2,5,5,5,1,18
E01019987,9,9,11,5,1,36
E01019988,2,5,7,5,1,20
E01019989,2,6,6,3,1,18
E01019990,3,10,10,10,1,34
E01019991,4,12,14,9,2,40
E01019992,3,7,10,8,2,31
E01019993,2,3,5,6,1,16
E01019994,8,13,10,5,1,37
E01019995,16,16,14,10,2,59
E01019996,5,6,5,4,1,22
E01019997,13,9,8,4,1,35
E01019998,1,4,6,5,1,18
E01019999,4,3,4,4,1,15
E01020000,3,9,13,9,2,36
E01020001,1,3,5,5,1,15
E01020002,4,11,16,10,3,43
E01020003,3,5,7,6,2,23
E01020004,2,4,5,6,1,18
E01020005,7,10,15,12,3,46
E01020006,9,13,15,8,2,47
E01020007,16,9,6,4,0,36
E01020008,12,8,5,4,1,30
E01020009,5,7,7,5,1,24
E01020010,5,11,18,12,2,48
E01020011,2,3,5,6,2,17
E01020012,5,9,13,11,2,39
E01020013,5,10,11,9,2,37
E01020014,5,10,15,14,2,46
E01020015,7,14,18,13,2,54
E01020016,14,29,22,16,3,84
E01020017,24,23,19,9,1,76
E01020018,17,23,17,11,3,71
E01020019,15,3,2,3,1,24
E01020020,16,8,6,4,1,34
E01020021,13,10,10,6,1,39
E01020022,29,11,8,4,1,53
E01020023,2,6,11,10,2,32
E01020024,1,4,7,5,1,18
E01020025,3,12,10,5,1,31
E01020026,2,6,6,6,2,22
E01020027,3,6,8,6,2,24
E01020029,4,9,11,8,2,34
E01020030,4,24,17,11,2,59
E01020031,4,10,13,7,2,35
E01020032,5,14,13,10,2,44
E01020033,4,8,12,10,4,37
E01020035,4,9,11,6,2,31
E01020036,4,7,11,13,2,37
E01020037,4,8,13,11,2,37
E01020038,2,5,7,6,1,20
E01020039,6,14,13,16,4,52
E01020040,2,6,9,7,2,27
E01020041,6,13,18,16,4,57
E01020042,1,3,6,7,2,19
E01020043,3,3,10,8,2,26
E01020044,2,4,6,8,2,22
E01020045,2,3,6,7,2,21
E01020046,2,4,10,11,3,30
E01020047,2,4,8,10,3,27
E01020048,6,12,17,14,4,52
E01020049,2,3,6,10,3,23
E01020050,2,6,9,14,5,36
E01020051,2,2,6,9,3,21
E01020052,5,8,16,13,3,45
E01020053,3,7,11,9,3,34
E01020054,3,7,11,9,2,32
E01020055,4,7,15,15,3,45
E01020056,4,6,13,16,4,42
E01020057,5,10,17,14,3,49
E01020058,2,4,7,7,2,22
E01020059,4,3,12,16,4,38
E01020060,3,6,10,10,3,31
E01020061,3,6,9,9,2,28
E01020062,2,3,5,6,2,17
E01020063,5,6,14,15,4,44
E01020064,3,4,9,7,2,25
E01020065,11,11,12,12,3,49
E01020066,4,9,13,11,2,40
E01020067,6,10,16,12,2,46
E01020068,2,2,8,13,3,28
E01020069,3,3,9,10,3,28
E01020070,5,5,14,17,5,45
E01020071,2,3,8,7,3,23
E01020072,3,3,8,12,4,30
E01020073,4,5,12,15,5,41
E01020074,2,3,8,11,3,27
E01020075,2,4,9,10,2,27
E01020076,3,4,10,13,3,33
E01020077,3,4,9,12,3,30
E01020078,3,7,13,9,2,35
E01020079,3,6,11,8,3,30
E01020080,1,2,5,6,2,15
E01020081,3,5,9,8,3,29
E01020082,2,3,6,8,2,22
E01020083,4,7,15,15,4,45
E01020084,3,4,8,8,3,26
E01020085,2,4,10,5,1,22
E01020086,2,2,5,5,2,16
E01020087,3,6,13,20,6,49
E01020088,3,5,10,14,4,37
E01020089,3,4,12,10,2,31
E01020090,2,2,7,7,2,20
E01020091,1,2,7,4,2,17
E01020092,1,2,4,5,2,15
E01020093,2,4,9,7,3,24
E01020094,6,12,15,13,4,50
E01020095,5,7,13,10,2,37
E01020096,5,10,14,10,3,43
E01020097,5,5,16,22,7,55
E01020098,3,4,10,17,5,39
E01020099,2,2,5,12,3,25
E01020100,3,3,5,11,3,25
E01020101,2,3,7,9,3,25
E01020102,2,4,8,7,1,22
E01020103,6,9,12,12,2,41
E01020104,4,9,8,8,1,30
E01020105,2,4,6,6,2,20
E01020106,1,1,3,5,2,12
E01020107,1,3,5,7,3,19
E01020108,4,5,13,14,4,41
E01020109,2,2,6,6,2,18
E01020110,10,19,12,5,2,47
E01020111,4,5,9,13,2,34
E01020112,6,9,15,16,3,49
E01020113,4,8,13,13,3,42
E01020114,3,6,10,10,3,31
E01020115,1,3,8,8,2,22
E01020116,4,7,12,14,4,41
E01020117,2,2,9,10,3,26
E01020118,3,6,12,9,2,33
E01020119,2,2,6,11,4,26
E01020120,3,3,8,9,2,24
E01020121,3,5,12,13,3,36
E01020122,3,6,9,13,3,33
E01020123,3,4,8,9,3,27
E01020124,2,4,4,7,2,19
E01020125,1,2,4,5,2,14
E01020126,2,5,10,19,5,40
E01020127,4,4,11,13,4,35
E01020128,1,2,5,5,2,15
E01020129,3,7,10,7,2,30
E01020130,4,10,12,11,2,40
