Area,2015
E92000001,
E12000009,
E01015023,29
E01015024,31
E01015025,20
E01015026,55
E01015027,30
E01015028,37
E01015029,44
E01015030,42
E01015031,51
E01015032,72
E01015033,25
E01015034,30
E01015035,28
E01015036,24
E01015037,29
E01015038,35
E01015039,22
E01015040,39
E01015041,32
E01015042,30
E01015043,44
E01015044,45
E01015045,36
E01015046,39
E01015047,44
E01015048,45
E01015049,46
E01015050,71
E01015051,74
E01015052,71
E01015053,60
E01015054,62
E01015055,37
E01015056,40
E01015057,36
E01015058,41
E01015059,39
E01015060,41
E01015061,58
E01015062,80
E01015063,38
E01015064,26
E01015065,18
E01015066,18
E01015067,23
E01015068,38
E01015069,34
E01015070,67
E01015071,18
E01015072,28
E01015073,22
E01015074,29
E01015075,26
E01015076,36
E01015077,46
E01015078,21
E01015079,14
E01015080,19
E01015081,28
E01015082,41
E01015083,54
E01015084,28
E01015085,24
E01015086,34
E01015087,42
E01015088,28
E01015089,31
E01015090,22
E01015091,28
E01015092,32
E01015093,24
E01015094,27
E01015095,25
E01015096,22
E01015097,30
E01015098,34
E01015099,24
E01015100,42
E01015101,19
E01015102,39
E01015103,35
E01015104,12
E01015105,14
E01015106,17
E01015107,36
E01015108,37
E01015109,40
E01015110,20
E01015111,33
E01015112,30
E01015113,31
E01015114,33
E01015115,40
E01015116,28
E01015117,28
E01015118,35
E01015119,32
E01015120,23
E01015121,25
E01015122,26
E01015123,37
E01015124,27
E01015125,36
E01015126,25
E01015127,32
E01015128,20
E01015129,51
E01015130,35
E01015131,28
E01015132,23
E01015133,37
E01015134,26
E01015135,40
E01015136,29
E01015137,38
E01015138,48
E01015139,31
E01015140,29
E01015141,27
E01015142,27
E01015143,25
E01015144,28
E01015145,82
E01015146,40
E01015147,16
E01015148,29
E01015149,37
E01015150,32
E01015151,85
E01015152,63
E01015153,79
E01015155,74
E01015156,74
E01015157,76
E01015158,61
E01015159,42
E01015160,26
E01015161,38
E01015162,39
E01015163,34
E01015164,42
E01015165,29
E01015166,39
E01015167,25
E01015168,49
E01015169,40
E01015170,35
E01015171,36
E01015172,60
E01015173,32
E01015174,32
E01015175,59
E01015176,40
E01015177,50
E01015178,85
E01015179,62
E01015180,56
E01015181,90
E01015182,57
E01015183,19
E01015184,19
E01015185,26
E01015186,38
E01015187,23
E01015188,29
E01015189,22
E01015190,31
E01015191,32
E01015192,50
E01015193,39
E01015194,43
E01015195,49
E01015196,61
E01015197,13
E01015198,31
E01015199,24
E01015200,24
E01015201,26
E01015202,30
E01015203,32
E01015204,55
E01015205,35
E01015206,43
E01015207,44
E01015208,23
E01015209,45
E01015210,64
E01015211,39
E01015212,56
E01015213,37
E01015214,58
E01015215,39
E01015216,48
E01015217,75
E01015218,43
E01015219,48
E01015220,24
E01015221,37
E01015222,22
E01015223,48
E01015224,45
E01015225,33
E01015226,20
E01015227,34
E01015228,39
E01015229,36
E01015230,37
E01015231,74
E01015232,79
E01015233,53
E01015234,33
E01015235,47
E01015236,47
E01015237,27
E01015238,45
E01015239,31
E01015240,36
E01015241,42
E01015242,30
E01015243,27
E01015244,38
E01015245,23
E01015246,25
E01015247,26
E01015248,37
E01015249,33
E01015250,43
E01015251,25
E01015252,87
E01015253,45
E01015254,34
E01015255,80
E01015256,85
E01015257,54
E01015258,66
E01015259,61
E01015260,64
E01015261,81
E01015262,32
E01015263,60
E01015264,40
E01015265,19
E01015266,45
E01015267,61
E01015268,44
E01015269,36
E01015270,43
E01015271,22
E01019886,40
E01019887,12
E01019888,19
E01019889,16
E01019890,15
E01019891,17
E01019892,81
E01019893,38
E01019894,15
E01019895,11
E01019896,17
E01019897,18
E01019898,26
E01019899,13
E01019900,14
E01019901,10
E01019902,33
E01019903,26
E01019904,16
E01019905,17
E01019906,12
E01019907,19
E01019908,22
E01019909,29
E01019910,14
E01019911,19
E01019912,19
E01019913,24
E01019914,43
E01019915,21
E01019916,39
E01019917,31
E01019918,34
E01019919,32
E01019920,16
E01019921,23
E01019922,17
E01019923,16
E01019924,23
E01019925,14
E01019927,34
E01019928,27
E01019929,17
E01019930,14
E01019931,16
E01019932,25
E01019933,23
E01019934,16
E01019935,9
E01019936,11
E01019937,25
E01019938,12
E01019939,13
E01019940,20
E01019942,42
E01019943,36
E01019944,39
E01019945,15
E01019946,17
E01019947,23
E01019948,11
E01019949,17
E01019950,21
E01019951,17
E01019952,21
E01019953,20
E01019954,28
E01019955,26
E01019956,18
E01019957,19
E01019958,24
E01019959,12
E01019960,13
E01019961,7
E01019962,33
E01019963,8
E01019964,12
E01019965,24
E01019966,4
E01019967,3
E01019968,21
E01019969,27
E01019970,12
E01019971,35
E01019972,41
E01019973,15
E01019974,17
E01019975,31
E01019976,24
E01019977,23
E01019980,40
E01019981,29
E01019982,45
E01019983,23
E01019984,25
E01019985,27
E01019986,31
E01019987,23
E01019988,28
E01019989,33
E01019990,22
E01019991,19
E01019992,23
E01019993,13
E01019994,30
E01019995,43
E01019996,30
E01019997,11
E01019998,15
E01019999,2
E01020000,8
E01020001,13
E01020002,34
E01020003,27
E01020004,32
E01020005,24
E01020006,36
E01020007,14
E01020008,29
E01020009,27
E01020010,35
E01020011,20
E01020012,27
E01020013,23
E01020014,33
E01020015,38
E01020016,57
E01020017,37
E01020018,43
E01020019,9
E01020020,9
E01020021,14
E01020022,23
E01020023,32
E01020024,20
E01020025,25
E01020026,28
E01020027,24
E01020029,32
E01020030,65
E01020031,31
E01020032,25
E01020033,41
E01020035,51
E01020036,21
E01020037,20
E01020038,17
E01020039,33
E01020040,27
E01020041,41
E01020042,24
E01020043,23
E01020044,18
E01020045,20
E01020046,12
E01020047,21
E01020048,37
E01020049,12
E01020050,20
E01020051,15
E01020052,31
E01020053,19
E01020054,22
E01020055,19
E01020056,14
E01020057,38
E01020058,19
E01020059,28
E01020060,19
E01020061,30
E01020062,11
E01020063,37
E01020064,26
E01020065,24
E01020066,44
E01020067,35
E01020068,18
E01020069,13
E01020070,16
E01020071,29
E01020072,16
E01020073,27
E01020074,23
E01020075,23
E01020076,21
E01020077,17
E01020078,21
E01020079,25
E01020080,6
E01020081,16
E01020082,15
E01020083,31
E01020084,37
E01020085,39
E01020086,19
E01020087,25
E01020088,25
E01020089,36
E01020090,9
E01020091,8
E01020092,16
E01020093,26
E01020094,51
E01020095,34
E01020096,46
E01020097,40
E01020098,23
E01020099,13
E01020100,20
E01020101,20
E01020102,33
E01020103,42
E01020104,48
E01020105,26
E01020106,15
E01020107,21
E01020108,23
E01020109,10
E01020110,40
E01020111,36
E01020112,36
E01020113,25
E01020114,14
E01020115,10
E01020116,40
E01020117,21
E01020118,32
E01020119,27
E01020120,27
E01020121,36
E01020122,34
E01020123,25
E01020124,24
E01020125,16
E01020126,13
E01020127,25
E01020128,31
E01020129,38
E01020130,48
E01020131,35
E01020132,36
E01020133,20
E01020134,23
E01020135,43
E01020136,19
E01020137,41
E01020138,20
E01020139,26
E01020140,22
E01020141,33
E01020142,32
E01020143,36
E01020144,31
E01020145,19
E01020146,24
E01020147,28
E01020148,7
E01020149,19
E01020150,34
E01020151,15
E01020152,14
E01020153,14
E01020154,17
E01020155,17
E01020156,37
E01020157,29
E01020158,18
E01020159,8
E01020160,21
E01020161,47
E01020162,27
E01020163,25
E01020164,21
E01020165,28
E01020166,20
E01020167,17
E01020168,26
E01020169,45
E01020170,39
E01020171,19
E01020172,17
E01020173,18
E01020174,20
E01020175,25
E01020176,20
E01020177,21
E01020178,33
E01020179,14
E01020180,46
E01020181,41
E01020182,34
E01020183,32
E01020184,43
E01020185,29
E01020186,8
E01020187,33
E01020188,29
E01020189,27
E01020190,40
E01020191,16
E01020192,22
E01020193,27
E01020194,31
E01020195,28
E01020196,40
E01020197,21
E01020198,35
E01020199,24
E01020200,20
E01020201,22
E01020202,44
E01020203,29
E01020204,54
E01020205,24
E01020206,37
E01020207,52
E01020208,35
E01020209,35
E01020210,21
E01020211,47
E01020212,43
E01020213,29
E01020214,38
E01020215,19
E01020216,57
E01020217,52
E01020218,61
E01020219,53
E01020220,29
E01020221,35
E01020222,17
E01020223,30
E01020224,40
E01020225,53
E01020226,27
E01020227,23
E01020228,27
E01020229,32
E01020230,29
E01020231,24
E01020232,38
E01020233,21
E01020234,28
E01020235,24
E01020236,15
E01020237,34
E01020238,21
E01020239,17
E01020240,24
E01020241,23
E01020242,43
E01020243,13
E01020244,21
E01020245,16
E01020246,27
E01020247,47
E01020248,38
E01020249,38
E01020250,18
E01020251,26
E01020252,32
E01020253,28
E01020254,36
E01020255,36
E01020256,31
E01020257,20
E01020258,19
E01020259,13
E01020260,17
E01020261,17
E01020262,18
E01020263,22
E01020264,46
E01020265,22
E01020266,28
E01020267,30
E01020268,34
E01020269,39
E01020270,27
E01020271,39
E01020272,49
E01020273,11
E01020274,16
E01020275,27
E01020276,20
E01020277,56
E01020278,25
E01020279,67
E01020280,70
E01020281,33
E01020282,30
E01020283,18
E01020284,43
E01020285,41
E01020286,12
E01020287,25
E01020288,20
E01020289,19
E01020290,15
E01020291,12
E01020292,23
E01020293,49
E01020294,44
E01020295,19
E01020296,12
E01020297,30
E01020298,40
E01020299,17
E01020300,26
E01020301,23
E01020302,21
E01020303,25
E01020304,31
E01020305,21
E01020306,25
E01020307,27
E01020308,20
E01020309,29
E01020310,28
E01020311,31
E01020312,16
E01020313,26
E01020314,12
E01020315,17
E01020316,17
E01020317,12
E01020318,18
E01020319,19
E01020320,15
E01020321,30
E01020322,29
E01020323,28
E01020324,17
E01020325,11
E01020326,25
E01020327,23
E01020328,33
E01020329,15
E01020330,19
E01020331,14
E01020332,26
E01020333,25
E01020334,36
E01020335,15
E01020336,12
E01020337,16
E01020338,33
E01020339,11
E01020340,8
E01020341,14
E01020342,26
E01032628,32
E01032657,38
E01032658,9
E01033232,35
E01033233,29
E01033234,28
E01033235,29
E01033236,24
E07000040,1725
E07000041,2007
E07000042,976
E07000043,1621
E07000044,1264
E07000045,2544
E07000046,1074
E07000047,618
E10000008,11829
E06000026,5791
E06000027,3668
IMDQ1,4277
IMDQ2,5764
IMDQ3,5263
IMDQ4,4058
IMDQ5,1926
E02003122,98
E02003123,158
E02003124,63
E02003125,123
E02003126,133
E02003127,139
E02003128,160
E02003129,62
E02003130,225
E02003131,157
E02003132,140
E02003133,139
E02003134,107
E02003135,201
E02003136,148
E02003137,133
E02003138,149
E02003139,121
E02003140,155
E02003141,185
E02003142,233
E02003143,173
E02003144,314
E02003145,139
E02003146,332
E02003147,208
E02003148,305.8209397
E02003149,336
E02003150,435
E02003151,145
E02003152,213
E02003153,161
E02003154,196
E02003155,150
E02003156,267
E02003157,245
E02003158,135
E02003159,188
E02003161,321
E02003163,206
E02003164,208
E02003165,195
E02003166,305
E02003167,322
E02003168,179
E02003169,118
E02003170,176
E02003171,149
E02004129,48
E02004130,98
E02004131,74
E02004132,104
E02004133,91
E02004134,162
E02004135,54
E02004136,150
E02004137,42
E02004138,89
E02004139,95
E02004140,61
E02004141,48
E02004142,62
E02004143,64
E02004144,84
E02004145,61
E02004146,95
E02004147,136
E02004148,107
E02004149,59
E02004150,76
E02004151,140
E02004152,66
E02004153,160
E02004154,148
E02004155,132
E02004156,210
E02004157,107
E02004158,184
E02004159,183
E02004160,108
E02004161,157
E02004162,136
E02004163,141
E02004164,61
E02004165,86
E02004166,83
E02004167,109
E02004168,99
E02004169,85
E02004170,98
E02004171,84
E02004172,79
E02004173,78
E02004174,114
E02004175,96
E02004176,66
E02004177,118
E02004178,42
E02004179,126
E02004180,77
E02004181,105
E02004182,140
E02004183,111
E02004184,240
E02004185,89
E02004186,165
E02004187,178
E02004188,68
E02004189,93
E02004190,98
E02004191,196
E02004192,119
E02004193,185
E02004194,102
E02004195,63
E02004196,94
E02004197,89
E02004198,98
E02004199,78
E02004200,49
E02004201,69
E02004202,127
E02004203,67
E02004204,177
E02004205,123
E02004206,100
E02004207,147
E02004208,141
E02004209,170
E02004210,173
E02004211,102
E02004212,144
E02004213,130
E02004214,200
E02004215,160
E02004216,129
E02004217,148
E02004218,150
E02004219,87
E02004220,94
E02004221,94
E02004222,133
E02004223,250
E02004224,74
E02004225,104
E02004226,101
E02004227,155
E02004228,69
E02004229,99
E02004230,90
E02004231,76
E02004232,45
E02004233,163
E02004234,69
E02004235,76
E02006840,308
TOWN01,148
TOWN02,121
TOWN03,900
TOWN04,672
TOWN05,145
TOWN06,271
TOWN07,268
TOWN08,131
TOWN09,244
TOWN10,2316
TOWN11,606
TOWN12,174
TOWN13,224
TOWN14,239
TOWN15,290
TOWN16,489
TOWN17,232
TOWN18,13
TOWN19,43
TOWN20,1577
TOWN21,288
TOWN22,267
TOWN23,131
TOWN24,198
TOWN25,226
TOWN26,361
TOWN27,373
TOWN28,470
TOWN29,412
DIV1,236
DIV2,222
DIV3,109
DIV4,291
DIV5,305
DIV6,170
DIV7,293
DIV8,164
DIV9,250
DIV10,145
DIV11,188
DIV12,179
DIV13,160
DIV14,139
DIV15,181
DIV16,154
DIV17,135
DIV18,182
DIV19,223
DIV20,81
DIV21,158
DIV22,168
DIV23,423
DIV24,317
DIV25,218
DIV26,184
DIV27,147
DIV28,233
DIV29,224
DIV30,214
DIV31,244
DIV32,185
DIV33,176
DIV34,269
DIV35,366
DIV36,319
DIV37,188
DIV38,135
DIV39,190
DIV40,194
DIV41,127
DIV42,141
DIV43,173
DIV44,158
DIV45,183
DIV46,247
DIV47,231
DIV48,163
DIV49,314
DIV50,196
DIV51,158
DIV52,205
DIV53,266
DIV54,224
DIV55,115
DIV56,152
DIV57,244
DIV58,173
CHSCTAXE,450
CHSCTBARNSTAPLE,743
CHSCTBIDEFORD,786
CHSCTBRAUNTON,448
CHSCTCREDITON,269
CHSCTCULLOMPTON,358
CHSCTDAWLISH,591
CHSCTEXETERCHALL,1239
CHSCTEXETERSYCAMORE,1071
CHSCTEXMOUTH,606
CHSCTHONITON,468
CHSCTIVYBRIDGE,492
CHSCTKINGSBRIDGE,232
CHSCTNABBOT,1265
CHSCTOKE,317
CHSCTSMOLTON,284
CHSCTTAVISTOCK,415
CHSCTTEIGN,517
CHSCTTIVERTON,439
CHSCTTORRINGTON,441
CHSCTTOTNES,398
Eastern,
Northern,
Southern,
Western,
