Area,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016
E01019939,16183.01609,15096.71481,14275.53721,15177.09855,14477.9037,15242.49698
E01019940,17424.8356,16838.00216,14952.03679,12638.59331,12559.58097,12117.7974
E01019942,17011.12971,17010.78164,17996.21876,17170.07596,16893.01968,16678.28094
E01019943,16815.88144,17248.52057,16697.34652,15238.81633,14933.40323,14838.46618
E01019944,13179.80369,14955.15555,18946.99936,21796.2829,21579.1169,21524.80492
E01019945,16203.52213,19096.30777,17913.8727,17931.12879,16300.71404,16343.05161
E01019946,16221.28945,15024.4499,14965.38784,14726.31673,14130.02044,14439.6562
E01019947,13472.51591,13313.33251,13117.41558,13464.09339,13108.82832,13012.83958
E01019948,14834.82742,15352.68059,13709.14325,13262.97692,12706.45518,12772.33596
E01019949,11832.99265,11920.10694,12302.35238,11183.78669,10831.70739,10551.97593
E01019950,17679.2262,16785.70253,16515.38784,16070.94633,15217.613,15566.08675
E01019951,14128.98892,12786.19897,13557.92694,13543.65701,13398.20246,13139.07039
E01019952,15285.54475,16400.21993,19836.99899,22646.68136,22124.11927,21716.66686
E01019953,17265.68048,15403.17409,15236.38711,14253.29997,13736.9257,13774.69816
E01019954,16428.01645,16695.80843,15570.04448,16772.0258,16384.76036,16267.01693
E01019955,17877.31209,17406.27434,15631.19752,13520.2245,13200.2245,13134.73606
E01019956,16766.94565,16192.14124,16911.4089,19804.07717,19422.63341,18975.26874
E01019957,12479.43806,11923.05673,8871.228712,9871.281543,9657.94821,9416.275186
E01019958,18024.75203,20667.62978,18288.56699,15890.3189,15657.13639,15511.99263
E01019959,17943.02424,15936.09442,14651.40048,14197.37637,14055.55006,14064.64288
E01019960,13633.12682,13402.07572,13957.23724,14705.27438,14555.03964,14437.10757
E01019961,12956.82288,12313.16115,14444.23109,15402.94486,15260.66492,15031.00533
E01019962,15199.72045,15044.17931,15315.64054,15011.53397,14882.3046,14627.81966
E01019963,15207.53888,14427.41179,14102.29847,13055.95823,12787.27137,12584.32648
E01019964,20909.70199,19088.4241,17228.66554,15244.62063,14695.12568,14549.50094
E01019965,16409.21993,16404.71546,16315.36998,15760.27289,15807.02259,16149.80823
E01019966,15581.97224,14150.50857,15304.19647,12552.5546,12481.44349,12300.41685
E01019967,11516.43229,12250.74721,12916.272,13221.32644,13150.13452,12328.50696
E01019968,15628.83779,15331.78782,14574.2585,17518.49983,12306.8759,15194.19398
E01019969,22102.99711,20599.78318,17245.85466,15039.18916,14737.99868,14656.98268
E01019970,27611.32767,19402.44903,18174.01108,18052.65867,15815.26029,15863.93143
E01019971,15952.6734,13370.04013,12271.92077,10964.2351,10624.10438,10421.3847
E01019972,14514.30562,13856.97466,15029.13246,16404.57604,16177.94465,16257.96626
E01019973,23413.84569,21921.15819,18794.88926,14852.13141,14640.7354,13737.51952
E01019974,14385.7488,15901.90943,17374.89831,18402.15892,18160.64948,17954.01817
E01019975,34808.89634,31887.28396,25559.20443,18279.29608,17368.08442,17606.1945
E01019976,17549.67255,17226.78023,17462.76043,17696.30964,17347.21873,17401.10459
E01019977,24733.17371,21358.21752,16461.00059,16513.11052,16036.59798,15807.98026
