Area,16 to 24
E01020011,0.021247302
E01020012,0.040076265
E01020013,0.039627986
E01020014,0.043152876
E01020015,0.042627358
E01020016,0.040850877
E01020017,0.036213468
E01020018,0.038273323
E01020019,0.018774669
E01020020,0.03140953
E01020021,0.032685679
E01020022,0.032922997
E01020023,0.023223296
E01020024,0.026625474
E01020025,0.037807968
E01020026,0.025350033
E01020027,0.022764749
E01020029,0.036536691
E01020030,0.04120578
E01020031,0.036721642
E01020032,0.040962963
E01020033,0.034037185
E01020035,0.022206557
E01020036,0.038885901
E01020037,0.041175884
E01020038,0.027387167
E01020039,0.040666056
E01020040,0.03591875
E01020041,0.040117226
E01020042,0.025626898
E01020043,0.022100991
E01020044,0.022148688
E01020045,0.022164312
E01020046,0.036695179
E01020047,0.021031522
E01020048,0.038851655
E01020049,0.03471875
E01020050,0.034513658
E01020051,0.019977705
E01020052,0.038421751
E01020053,0.038219201
E01020054,0.022743896
E01020055,0.038697991
E01020056,0.03609434
E01020057,0.040215507
E01020058,0.026966646
E01020059,0.036633333
E01020060,0.03392644
E01020061,0.022379108
E01020062,0.026009167
E01020063,0.03464486
E01020064,0.022123649
E01020065,0.037569192
E01020066,0.023170402
E01020067,0.040550477
E01020068,0.035138011
E01020069,0.035627618
E01020070,0.03882702
E01020071,0.021794626
E01020072,0.036069602
E01020073,0.037259494
E01020074,0.022713161
E01020075,0.022488213
E01020076,0.037017544
E01020077,0.036135196
E01020078,0.038380143
E01020079,0.03802654
E01020080,0.021611969
E01020081,0.037384688
E01020082,0.03546574
E01020083,0.036514604
E01020084,0.033964715
E01020085,0.023408946
E01020086,0.024623083
E01020087,0.037988136
E01020088,0.034819249
E01020089,0.022421859
E01020090,0.025332434
E01020091,0.021321267
E01020092,0.023667474
E01020093,0.034168675
E01020094,0.038777325
E01020095,0.039684746
E01020096,0.03707178
E01020097,0.038261616
E01020098,0.034573851
E01020099,0.034772344
E01020100,0.037407166
E01020101,0.0341575
E01020102,0.02351935
E01020103,0.042188758
E01020104,0.041811302
E01020105,0.021303529
E01020106,0.019782652
E01020107,0.02001314
E01020108,0.035111825
E01020109,0.022122037
E01020110,0.020526697
E01020111,0.041670423
E01020112,0.040844428
E01020113,0.040618893
E01020114,0.039094542
E01020115,0.035111328
E01020116,0.038893068
E01020117,0.035148235
E01020118,0.040358786
E01020119,0.033877373
E01020120,0.022046104
E01020121,0.035652735
E01020122,0.035959759
E01020123,0.034515781
E01020124,0.021025084
E01020125,0.024691517
E01020126,0.038238028
E01020127,0.035821564
E01020128,0.026117355
E01020129,0.039116255
E01020130,0.040960227
E01020131,0.03957909
E01020132,0.021348475
E01020133,0.022478543
E01020134,0.039197637
E01020135,0.037058289
E01020136,0.034379592
E01020137,0.034457399
E01020138,0.03757866
E01020139,0.039322862
E01020140,0.036529968
E01020141,0.042917665
E01020142,0.035803563
E01020143,0.036222628
E01020144,0.029675608
E01020145,0.033884364
E01020146,0.023212702
E01020147,0.034522958
E01020148,0.035940063
E01020149,0.036076208
E01020150,0.021679012
E01020151,0.023818182
E01020152,0.033238583
E01020153,0.033331726
E01020154,0.033841436
E01020155,0.038192702
E01020156,0.021740396
E01020157,0.035927226
E01020158,0.02224893
E01020159,0.035893651
E01020160,0.036758642
E01020161,0.033832438
E01020162,0.028361551
E01020163,0.027853553
E01020164,0.022635685
E01020165,0.028592233
E01020166,0.026486532
E01020167,0.027649621
E01020168,0.032333526
E01020169,0.02242364
E01020170,0.021493471
E01020171,0.020437961
E01020172,0.033700262
E01020173,0.024231136
E01020174,0.03299701
E01020175,0.032500286
E01020176,0.021799788
E01020177,0.035634518
E01020178,0.032632875
E01020179,0.032630814
E01020180,0.039168323
E01020181,0.034619986
E01020182,0.037681328
E01020183,0.037625418
E01020184,0.038482783
E01020185,0.024974061
E01020186,0.023832019
E01020187,0.036038248
E01020188,0.035560945
E01020189,0.03740046
E01020190,0.021524636
E01020191,0.034204071
E01020192,0.020654846
E01020193,0.022514026
E01020194,0.027769868
E01020195,0.036003349
E01020196,0.03862201
E01020197,0.021457612
E01020198,0.041019486
E01020199,0.039613707
E01020200,0.021206969
E01020201,0.020054653
E01020202,0.031943495
E01020203,0.023248115
E01020204,0.038712284
E01020205,0.021709119
E01020206,0.0227024
E01020207,0.037039079
E01020208,0.036110136
E01020209,0.036395614
E01020210,0.025189036
E01020211,0.041919209
E01020212,0.03980062
E01020213,0.034874797
E01020214,0.021461538
E01020215,0.025210213
E01020216,0.041331255
E01020217,0.037758345
E01020218,0.040202813
E01020219,0.022980737
E01020220,0.035851151
E01020221,0.036404539
E01020222,0.02702275
E01020223,0.036209497
E01020224,0.037645397
E01020225,0.040331512
E01020226,0.033400881
E01020227,0.033229068
E01020228,0.035701935
E01020229,0.03798744
E01020230,0.035332664
E01020231,0.034374802
E01020232,0.036188437
E01020233,0.019007629
E01020234,0.038676885
E01020235,0.033244681
E01020236,0.025600363
E01020237,0.036226127
E01020238,0.021876604
E01020239,0.02555915
E01020240,0.021082153
E01020241,0.036324138
E01020242,0.027905851
E01020243,0.036592778
E01020244,0.035154991
E01020245,0.022330119
E01020246,0.036447451
E01020247,0.038024372
E01020248,0.022157211
E01020249,0.021213058
E01020250,0.021587667
E01020251,0.022593424
E01020252,0.038987469
E01020253,0.028555461
E01020254,0.038911903
E01020255,0.034124113
E01020256,0.034657318
E01020257,0.025874146
E01020258,0.021820935
E01020259,0.035705102
E01020260,0.019979129
E01020261,0.02143038
E01020262,0.037292576
E01020263,0.031450663
E01020264,0.036394872
E01020265,0.025147518
E01020266,0.02611618
E01020267,0.020947082
E01020268,0.020083799
E01020269,0.037181601
E01020270,0.022506879
E01020271,0.03952709
E01020272,0.039430974
E01020273,0.022000855
E01020274,0.036226823
E01020275,0.039837766
E01020276,0.03357545
E01020277,0.040095823
E01020278,0.036728751
E01020279,0.040310848
E01020280,0.041909763
E01020281,0.021852518
E01020282,0.037263079
E01020283,0.034402475
E01020284,0.040530573
E01020285,0.040224606
E01020286,0.03892991
E01020287,0.037727141
E01020288,0.038908309
E01020289,0.038069818
E01020290,0.037778586
E01020291,0.040009709
E01020292,0.037706063
E01020293,0.038952044
E01020294,0.03737282
E01020295,0.033332153
E01020296,0.034720894
E01020297,0.03994525
E01020298,0.020029956
E01020299,0.033653137
E01020300,0.020393686
E01020301,0.035835003
E01020302,0.038799869
E01020303,0.035088698
E01020304,0.034493836
E01020305,0.039001086
E01020306,0.022287109
E01020307,0.037993248
E01020308,0.03546051
E01020309,0.038943775
E01020310,0.035367699
E01020311,0.038060134
E01020312,0.033793822
E01020313,0.038765118
E01020314,0.038547026
E01020315,0.034070762
E01020316,0.025958948
E01020317,0.021642342
E01020318,0.021284469
E01020319,0.03590318
E01020320,0.037858289
E01020321,0.039271706
E01020322,0.03905314
E01020323,0.041546092
E01020324,0.035157695
E01020325,0.035565598
E01020326,0.036034381
E01020327,0.021451763
E01020328,0.040536743
E01020329,0.03416727
E01020330,0.037332494
E01020331,0.035071482
E01020332,0.034991105
E01020333,0.021974587
E01020334,0.038947776
E01020335,0.032154176
E01020336,0.024135067
E01020337,0.036843519
E01020338,0.036180105
E01020339,0.035833454
E01020340,0.036132446
E01020341,0.021012792
E01020342,0.036711569
E01032628,0.021996608
E01032657,0.032205771
E01032658,0.036732373
E01033232,0.024008655
E01033233,0.022820115
E01033234,0.0276032
E01033235,0.025052723
E01033236,0.023816901
E07000040,0.027416781
E07000041,0.031417004
E07000042,0.03151967
E07000043,0.03275136
E07000044,0.030837275
E07000045,0.030915679
E07000046,0.035833069
E07000047,0.033832152
E10000008,0.031269782
E06000026,0.034317955
E06000027,0.035262289
IMDQ1,0.040996885
IMDQ2,0.038480325
IMDQ3,0.034871752
IMDQ4,0.021631259
IMDQ5,0.025155224
E02003122,0.026871392
E02003123,0.038053137
E02003124,0.036794988
E02003125,0.039900643
E02003126,0.034688731
E02003127,0.040149563
E02003128,0.039247128
E02003129,0.031336559
E02003130,0.040493067
E02003131,0.035416329
E02003132,0.036004427
E02003133,0.029258654
E02003134,0.040510595
E02003135,0.040418194
E02003136,0.024730178
E02003137,0.024502964
E02003138,0.024086297
E02003139,0.02766433
E02003140,0.02296448
E02003141,0.04197782
E02003142,0.040982754
E02003143,0.030517188
E02003144,0.032145786
E02003145,0.037938821
E02003146,0.035671509
E02003147,0.042549294
E02003148,0.035674355
E02003149,0.038688519
E02003150,0.040606448
E02003151,0.02534333
E02003152,0.028991133
E02003153,0.026069562
E02003154,0.038365795
E02003155,0.03706076
E02003156,0.031235537
E02003157,0.041347641
E02003158,0.036713396
E02003159,0.040105205
E02003161,0.041612416
E02003163,0.034248
E02003164,0.028049993
E02003165,0.034226239
E02003166,0.039766797
E02003167,0.038880316
E02003168,0.03249538
E02003169,0.023726184
E02003170,0.035457368
E02003171,0.035930996
E02004129,0.033921365
E02004130,0.031115662
E02004131,0.026262489
E02004132,0.024924313
E02004133,0.029843387
E02004134,0.031613587
E02004135,0.023209936
E02004136,0.023924545
E02004137,0.023712465
E02004138,0.025831181
E02004139,0.025087692
E02004140,0.021201176
E02004141,0.028997651
E02004142,0.021369655
E02004143,0.028021767
E02004144,0.023261081
E02004145,0.025402253
E02004146,0.033824152
E02004147,0.039128029
E02004148,0.027035602
E02004149,0.02399446
E02004150,0.036141139
E02004151,0.032218472
E02004152,0.029286192
E02004153,0.034775673
E02004154,0.027185185
E02004155,0.036822099
E02004156,0.037686559
E02004157,0.029086027
E02004158,0.039150378
E02004159,0.024733519
E02004160,0.027912342
E02004161,0.037813689
E02004162,0.028691071
E02004163,0.029813815
E02004164,0.035439521
E02004165,0.021630505
E02004166,0.027119307
E02004167,0.038686326
E02004168,0.038252488
E02004169,0.02720055
E02004170,0.03180871
E02004171,0.026006298
E02004172,0.036532307
E02004173,0.036635883
E02004174,0.030789125
E02004175,0.039335335
E02004176,0.036170721
E02004177,0.038678326
E02004178,0.028588065
E02004179,0.023708147
E02004180,0.031075776
E02004181,0.029414456
E02004182,0.039681174
E02004183,0.029710706
E02004184,0.035157062
E02004185,0.023809944
E02004186,0.031183343
E02004187,0.037010308
E02004188,0.0367292
E02004189,0.031360762
E02004190,0.034065732
E02004191,0.037527341
E02004192,0.027189486
E02004193,0.028457131
E02004194,0.03198211
E02004195,0.031562717
E02004196,0.028205224
E02004197,0.026272194
E02004198,0.030449563
E02004199,0.032685779
E02004200,0.030646994
E02004201,0.035163956
E02004202,0.028393332
E02004203,0.024589069
E02004204,0.030459954
E02004205,0.036213586
E02004206,0.031182722
E02004207,0.033271526
E02004208,0.022986254
E02004209,0.031103255
E02004210,0.038078847
E02004211,0.021038753
E02004212,0.029214472
E02004213,0.033638874
E02004214,0.039440996
E02004215,0.037074446
E02004216,0.029553485
E02004217,0.035720848
E02004218,0.028985921
E02004219,0.022575913
E02004220,0.036438294
E02004221,0.025772821
E02004222,0.033814936
E02004223,0.038960223
E02004224,0.036158469
E02004225,0.033716336
E02004226,0.036644578
E02004227,0.0387669
E02004228,0.037573017
E02004229,0.038158369
E02004230,0.033640693
E02004231,0.034537122
E02004232,0.036363099
E02004233,0.032365688
E02004234,0.028624588
E02004235,0.032643548
E02006840,0.033505425
TOWN01,0.035720848
TOWN02,0.028133513
TOWN03,0.031530178
TOWN04,0.034862891
TOWN05,0.023767005
TOWN06,0.03450436
TOWN07,0.028437458
TOWN08,0.032627972
TOWN09,0.033899038
TOWN10,0.031079466
TOWN11,0.028946083
TOWN12,0.034837406
TOWN13,0.038248613
TOWN14,0.03080425
TOWN15,0.037656406
TOWN16,0.029226059
TOWN17,0.031712037
TOWN18,0.038238028
TOWN19,0.025587786
TOWN20,0.031033631
TOWN21,0.035531184
TOWN22,0.025497326
TOWN23,0.024298102
TOWN24,0.023067685
TOWN25,0.036774604
TOWN26,0.032651475
TOWN27,0.027835366
TOWN28,0.031826953
TOWN29,0.031759066
DIV1,0.028437928
DIV2,0.032971639
DIV3,0.028297085
DIV4,0.034939989
DIV5,0.03229868
DIV6,0.030801596
DIV7,0.036417128
DIV8,0.037635417
DIV9,0.029297843
DIV10,0.023767005
DIV11,0.029387705
DIV12,0.030940857
DIV13,0.033608906
DIV14,0.03568157
DIV15,0.033074859
DIV16,0.032779554
DIV17,0.031016452
DIV18,0.029120497
DIV19,0.033780118
DIV20,0.026421155
DIV21,0.030438147
DIV22,0.02629895
DIV23,0.029731547
DIV24,0.037095254
DIV25,0.027724706
DIV26,0.025319047
DIV27,0.035700595
DIV28,0.032225469
DIV29,0.038248613
DIV30,0.03899121
DIV31,0.025217722
DIV32,0.028457131
DIV33,0.031507245
DIV34,0.028448036
DIV35,0.034330171
DIV36,0.033726759
DIV37,0.031064428
DIV38,0.034934189
DIV39,0.025973349
DIV40,0.033808351
DIV41,0.031182783
DIV42,0.025251325
DIV43,0.022743608
DIV44,0.029810834
DIV45,0.037051127
DIV46,0.03604674
DIV47,0.029663237
DIV48,0.032365688
DIV49,0.029845765
DIV50,0.032618572
DIV51,0.032702299
DIV52,0.035369393
DIV53,0.034924707
DIV54,0.027172212
DIV55,0.029055332
DIV56,0.026824495
DIV57,0.033268662
DIV58,0.032303632
CHSCTAXE,0.025116945
CHSCTBARNSTAPLE,0.033464571
CHSCTBIDEFORD,0.03237091
CHSCTBRAUNTON,0.032278216
CHSCTCREDITON,0.033762265
CHSCTCULLOMPTON,0.028506879
CHSCTDAWLISH,0.030556247
CHSCTEXETERCHALL,0.030828009
CHSCTEXETERSYCAMORE,0.031325024
CHSCTEXMOUTH,0.028946083
CHSCTHONITON,0.027783555
CHSCTIVYBRIDGE,0.029580516
CHSCTKINGSBRIDGE,0.031712037
CHSCTNABBOT,0.030943557
CHSCTOKE,0.034267308
CHSCTSMOLTON,0.036977591
CHSCTTAVISTOCK,0.031896543
CHSCTTEIGN,0.031733925
CHSCTTIVERTON,0.033177254
CHSCTTORRINGTON,0.037049525
CHSCTTOTNES,0.032531861
Eastern,0.030119047
Northern,0.034014768
Southern,0.033236085
Western,0.033555124
