Area,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E01015202,0.014023732,0.020964361,0.016913319,0.010845987,0.035010941,0.026595745,0.021715527,0.027322404,0.016411379,0.016447368,0.005482456,0.005482456
E01015203,0.011686144,0.014128728,0.012084592,0.005943536,0.027777778,0.017518248,0.010071942,0.0129683,0.011695906,0.014534884,0.007267442,0.014534884
E01015204,0.017584994,0.027218935,0.022421525,0.012345679,0.042744657,0.037887486,0.043123543,0.059020045,0.038245219,0.041224971,0.017667845,0.011778563
E01015205,0.005347594,0.020386266,0.015334064,0.008629989,0.031182796,0.028761062,0.021017699,0.029308324,0.025806452,0.029481132,0.011792453,0.011792453
E01015206,0.017838405,0.019957983,0.027055151,0.018711019,0.045842217,0.017524644,0.037569061,0.054505006,0.044776119,0.044296788,0.022148394,0.027685493
E01015207,0.014638609,0.021032505,0.025242718,0.010679612,0.035502959,0.031155779,0.034448819,0.033557047,0.032544379,0.033686237,0.009624639,0.009624639
E01015208,0.007532957,0.004770992,0.005928854,0.013265306,0.014814815,0.009782609,0.013888889,0.012684989,0.015873016,0.01618123,0.005393743,0.005393743
E01015209,0.022619048,0.032296651,0.029090909,0.024911032,0.041162228,0.035799523,0.047503045,0.049618321,0.049636804,0.053191489,0.026595745,0.026595745
E01015210,0.025406504,0.034623218,0.029087262,0.021806854,0.044538706,0.045203969,0.059331176,0.046413502,0.050901379,0.052410901,0.020964361,0.020964361
E01015211,0.003344482,0.011389522,0.012629162,0.00814901,0.011600928,0.010613208,0.01635514,0.013268999,0.012761021,0.012345679,0.00617284,0.00617284
E01015212,0.035750766,0.036772217,0.030674847,0.025559105,0.05815161,0.038014784,0.050163577,0.040614709,0.036344756,0.039237668,0.022421525,0.022421525
E01015213,0.008791209,0.016429354,0.007786429,0.015452539,0.030534351,0.023991276,0.032329989,0.040748899,0.027262814,0.027777778,0.011111111,0.011111111
E01015214,0.020547945,0.037181996,0.031589339,0.04265873,0.064814815,0.07568113,0.083673469,0.095596133,0.079218107,0.081081081,0.043243243,0.048648649
E01015215,0.016410256,0.018104366,0.01487779,0.015991471,0.036480687,0.029504742,0.023479189,0.033405172,0.034334764,0.032397408,0.016198704,0.005399568
E01015216,0.025289779,0.028242678,0.033673469,0.028985507,0.059244127,0.054303279,0.057291667,0.064962726,0.054136874,0.061452514,0.027932961,0.027932961
E01015217,0.043478261,0.048958333,0.061076605,0.03627451,0.082284608,0.084148728,0.094911937,0.093186373,0.088092933,0.086206897,0.062260536,0.062260536
E01015218,0.018599562,0.02646086,0.030501089,0.022850925,0.043381535,0.045504994,0.056689342,0.06401766,0.054505006,0.056116723,0.022446689,0.016835017
E01015219,0.017150396,0.015748031,0.019404916,0.009210526,0.035019455,0.030666667,0.036193029,0.048543689,0.033722438,0.035511364,0.007102273,0.014204545
E01015220,0.010404624,0.012658228,0.011337868,0.010368664,0.017647059,0.015568862,0.02372035,0.024783147,0.017647059,0.018703242,0.006234414,0.006234414
E01015221,0.009237875,0.013745704,0.014755959,0.009070295,0.028636884,0.023917995,0.027241771,0.020833333,0.019473081,0.018226002,0.006075334,0.012150668
E01015222,0.016089109,0.013463892,0.016317016,0.010297483,0.039099526,0.02247191,0.024111675,0.029411765,0.02014218,0.018987342,0.006329114,0.006329114
E01015223,0.008045977,0.012629162,0.011235955,0.011248594,0.022144522,0.011848341,0.024911032,0.016806723,0.008158508,0.006265664,0.006265664,0.012531328
E01015224,0.01308615,0.01489118,0.021017699,0.015503876,0.032992036,0.031798246,0.023702032,0.029801325,0.028441411,0.029446408,0.011778563,0.005889282
E01015225,0.019334049,0.022026432,0.025450689,0.023965142,0.028571429,0.03003337,0.033218786,0.032511211,0.02967033,0.02753304,0.016519824,0.011013216
E01015226,0.009090909,0.008101852,0.00921659,0.004700353,0.017899761,0.013079667,0.015911873,0.011292346,0.015513126,0.019556714,0.006518905,0.006518905
E01015227,0.008938547,0.008948546,0.005675369,0.013377926,0.024526198,0.012222222,0.016574586,0.018454441,0.004459309,0.005707763,0.005707763,0.005707763
E01015228,0.032869785,0.028967254,0.033169533,0.023809524,0.04176611,0.04260355,0.044364508,0.038130381,0.034606205,0.037688442,0.025125628,0.018844221
E01015229,0.019390582,0.020114943,0.027972028,0.033527697,0.067605634,0.029871977,0.046831956,0.054304636,0.052112676,0.047169811,0.013477089,0.020215633
E01015230,0.006410256,0.005194805,0.005256242,0.010376135,0.016172507,0.012295082,0.017955801,0.009831461,0.009433962,0.00727802,0.00727802,0.00727802
E01015231,0.051524711,0.04973545,0.04719764,0.044976077,0.071153846,0.067372474,0.080305927,0.098943324,0.093269231,0.08747698,0.055248619,0.050644567
E01015232,0.033333333,0.050607287,0.051440329,0.054695562,0.087701613,0.068493151,0.086914995,0.093690249,0.086693548,0.073977372,0.034812881,0.043516101
E01015233,0.034526854,0.031746032,0.041224971,0.036130536,0.06981982,0.044419134,0.0672748,0.072684642,0.064189189,0.065088757,0.047337278,0.047337278
E01015234,0.021479714,0.025240385,0.028639618,0.022836538,0.040865385,0.030266344,0.04368932,0.04589372,0.054086538,0.052204176,0.02900232,0.023201856
E01015235,0.020238095,0.020689655,0.028089888,0.02,0.052511416,0.036697248,0.038372093,0.045508982,0.030821918,0.030674847,0.012269939,0.018404908
E01015236,0.021459227,0.02646086,0.015856237,0.008290155,0.021784232,0.028361345,0.028938907,0.019916143,0.022821577,0.021074816,0.010537408,0.010537408
E01015237,0.010146561,0.014857143,0.013872832,0.02,0.048122066,0.029976019,0.04028436,0.03276699,0.019953052,0.018115942,0.012077295,0.018115942
E01015238,0.014959724,0.02014218,0.024420024,0.014580802,0.052631579,0.036686391,0.033492823,0.040621266,0.038277512,0.038412292,0.012804097,0.012804097
E01015239,0.021573604,0.04,0.030651341,0.029077118,0.053524804,0.038821954,0.036662453,0.048051948,0.046997389,0.046728972,0.020026702,0.02670227
E01015240,0.01754386,0.023778071,0.023904382,0.016434893,0.039011704,0.036290323,0.050802139,0.051388889,0.041612484,0.042613636,0.028409091,0.021306818
E01015241,0.019207683,0.027348395,0.025882353,0.026995305,0.053507729,0.049368542,0.04467354,0.049311927,0.051129608,0.051428571,0.017142857,0.022857143
E01015242,0.026217228,0.034146341,0.034229829,0.032540676,0.037575758,0.0498132,0.073566085,0.060270603,0.048484848,0.049140049,0.030712531,0.024570025
E01015243,0.009055627,0.015852048,0.01986755,0.01082544,0.036684783,0.032476319,0.028846154,0.025641026,0.023097826,0.021156559,0.007052186,0.014104372
E01015244,0.00886918,0.014270033,0.01011236,0.01039261,0.019675926,0.016489988,0.013580247,0.018891688,0.013888889,0.012886598,0.006443299,0.006443299
E01015245,0.023166023,0.025740026,0.020671835,0.013071895,0.034759358,0.036986301,0.027510316,0.030769231,0.020053476,0.022123894,0.014749263,0.007374631
E01015246,0.008578431,0.016089109,0.01242236,0.016352201,0.03238342,0.030748663,0.014804845,0.02266289,0.016839378,0.021520803,0.007173601,0.007173601
E01015247,0.00952381,0.015222482,0.01626898,0.019628099,0.032921811,0.026078235,0.033898305,0.026264591,0.028806584,0.028846154,0.009615385,0.014423077
E01015248,0.030335861,0.03402854,0.036519871,0.028481013,0.057923497,0.037946429,0.044893378,0.03452244,0.020765027,0.022396417,0.011198208,0.011198208
E01015249,0.01368301,0.023282887,0.026315789,0.02259887,0.029478458,0.029953917,0.042841037,0.04162103,0.020408163,0.021762786,0.021762786,0.016322089
E01015250,0.006141249,0.014705882,0.015772871,0.006514658,0.023648649,0.026143791,0.021953897,0.02367531,0.011261261,0.011273957,0.005636979,0.005636979
E01015251,0.007425743,0.007371007,0.011627907,0.00390117,0.012886598,0.015686275,0.021024967,0.016260163,0.014175258,0.013793103,0.006896552,0.006896552
E01015252,0.014742015,0.016166282,0.015463918,0.014174344,0.033512064,0.022905759,0.034793814,0.039360394,0.029490617,0.026533019,0.011792453,0.011792453
E01015253,0.006410256,0.016682113,0.013586957,0.013636364,0.017921147,0.020720721,0.016245487,0.014665445,0.010752688,0.008865248,0.013297872,0.008865248
E01015254,0.017114914,0.010791367,0.016009852,0.003680982,0.018315018,0.011015912,0.013871375,0.017305315,0.006105006,0.006337136,0.006337136,0.006337136
E01015255,0.061333333,0.064047822,0.068181818,0.057239057,0.107526882,0.104489796,0.115635179,0.11833785,0.11579818,0.119148936,0.05106383,0.055319149
E01015256,0.051060487,0.07578125,0.063565891,0.050309598,0.1002331,0.076684741,0.097125097,0.122326775,0.1002331,0.107260726,0.053630363,0.053630363
E01015257,0.032188841,0.054525627,0.038626609,0.034810127,0.04950495,0.079694323,0.074116306,0.090697674,0.085808581,0.092485549,0.028901734,0.028901734
E01015258,0.032317636,0.034001744,0.028374893,0.027160494,0.045307443,0.04868316,0.046671767,0.048229088,0.051779935,0.048399106,0.018615041,0.022338049
E01015259,0.02408377,0.028183716,0.033076075,0.026002167,0.060150376,0.045353982,0.052915767,0.068027211,0.042964554,0.044345898,0.011086475,0.022172949
E01015260,0.048579285,0.051837889,0.053080569,0.046357616,0.077570093,0.072097378,0.106870229,0.123408423,0.104672897,0.103871577,0.056657224,0.042492918
E01015261,0.032229965,0.041107383,0.05152027,0.043159609,0.066871637,0.052552553,0.079169869,0.09013209,0.069177556,0.06993007,0.034965035,0.050505051
E01015262,0.011235955,0.023569024,0.020856202,0.024746907,0.046590909,0.027241771,0.039007092,0.031063321,0.029545455,0.030084236,0.012033694,0.012033694
E01015263,0.028415301,0.048140044,0.036876356,0.030042918,0.05320304,0.060796646,0.066738428,0.072043011,0.057546145,0.059395248,0.032397408,0.02699784
E01015264,0.009395973,0.014044944,0.013368984,0.009395973,0.027739251,0.028416779,0.018413598,0.026462396,0.023578363,0.021216407,0.007072136,0.007072136
E01015265,0.008928571,0.012318029,0.012557078,0.005861665,0.030057803,0.027459954,0.033254157,0.03945746,0.021965318,0.025348542,0.038022814,0.019011407
E01015266,0.020338983,0.023516237,0.033407572,0.034820457,0.059471366,0.046927374,0.075388027,0.070562293,0.06277533,0.060572687,0.033039648,0.022026432
E01015267,0.037254902,0.035171103,0.023188406,0.029910269,0.041709054,0.051148225,0.078974359,0.077170418,0.065106816,0.068493151,0.047418335,0.026343519
E01015268,0.028856826,0.023939064,0.021367521,0.021367521,0.039237668,0.034406215,0.031556039,0.045184304,0.034753363,0.036540804,0.024360536,0.024360536
E01015269,0.029953917,0.026845638,0.017064846,0.02154195,0.036625971,0.030905077,0.038502674,0.041313559,0.043285239,0.044101433,0.016538037,0.016538037
E01015270,0.030643514,0.020876827,0.024615385,0.02,0.045360825,0.031512605,0.041666667,0.043336945,0.041237113,0.0456621,0.02283105,0.028538813
E01015271,0.006393862,0.011523688,0.010178117,0,0.009859155,0.011560694,0.020231214,0.022796353,0.01971831,0.023400936,0.007800312,0.015600624
E01019886,0.015873016,0.007401925,0.014778325,0.00911641,0.023660404,0.022957461,0.022756827,0.024666667,0.022268615,0.019854401,0.016545334,0.009927201
E01019887,0.008379888,0.00554785,0.009138381,0.009222661,0.019230769,0.043478261,0.029447853,0.033333333,0.033333333,0.029620853,0.005924171,0.023696682
E01019888,0.011658031,0.019777503,0.013221154,0.008083141,0.024221453,0.024444444,0.019230769,0.024137931,0.016147636,0.017523364,0.011682243,0.017523364
E01019889,0.005398111,0.00390117,0.003836317,0.006385696,0.017811705,0.010935601,0.015364917,0.008905852,0.017811705,0.017942584,0.005980861,0.005980861
E01019890,0.004444444,0.002664298,0.010704728,0.009963768,0.01080108,0.010666667,0.009182736,0.007575758,0.00450045,0.00509165,0.00509165,0.00509165
E01019891,0.006295908,0.003092784,0.007223942,0.00534188,0.012698413,0.013457557,0.010672359,0.014084507,0.005291005,0.005252101,0.005252101,0.005252101
E01019892,0.009375,0.01039501,0.00422833,0.005076142,0.013374486,0.01017294,0.013485477,0.008088979,0.007201646,0.003248863,0.006497726,0.012995452
E01019893,#,0.007805724,0.004332756,0.006156552,0.018469657,0.01426025,0.014545455,0.009883199,0.008795075,0.008695652,0.008695652,0.008695652
E01019894,0.007168459,0.007259528,#,0.005338078,0.016304348,0.010968921,0.011342155,0.011029412,0.009057971,0.009398496,0.009398496,0.009398496
E01019895,0,0.009009009,#,0,0.012345679,#,0.009677419,0.004823151,0.00462963,0.008116883,0,0.008116883
E01019896,0.010204082,0.010189229,0.007122507,0.005665722,0.015736767,0.010248902,0.01300578,0.014662757,0.011444921,0.014749263,0.007374631,0
E01019897,0.006968641,0.00792752,0.010989011,0.007743363,0.030405405,0.019672131,0.017977528,0.011389522,0.01463964,0.017162471,0.005720824,0.005720824
E01019898,0.005738881,0.006401138,0.003563792,0.004329004,0.009509876,0.008070433,0.01037037,0.01264881,0.009509876,0.007733952,0,0.003866976
E01019899,0.011577424,0.014124294,0.006934813,0.012569832,0.016806723,0.015235457,0.019073569,0.009859155,0.015406162,0.013831259,0.013831259,0.013831259
E01019900,#,0.005861665,0.003464203,0.003584229,0.014606742,0.012643678,0.012457531,0.013422819,0.012359551,0.011682243,0.005841121,0.005841121
E01019901,0.008454106,0.004932182,0.004932182,0.00511509,0.013477089,0.013477089,0.005376344,0.006640106,0.013477089,0.013755158,0.006877579,0.006877579
E01019902,0.011352886,0.014204545,0.009208103,0.0056926,0.021072797,0.018518519,0.015444015,0.01839303,0.016283525,0.013850416,0.004616805,0.00923361
E01019903,0.00331675,0.004995837,0.005636071,0.004897959,0.017670683,0.011382114,0.009046053,0.01635323,0.01124498,0.012701101,0.0042337,0.0042337
E01019904,0.008567931,0.015056462,0.011335013,0.011097411,0.026649746,0.019206146,0.020592021,0.023839398,0.017766497,0.017964072,0.005988024,0.005988024
E01019905,0.005271084,#,0.003604903,0.008714597,0.016296296,0.012288786,0.008409786,0.005516154,0.004444444,0.004025765,0.004025765,0.004025765
E01019906,0.006688963,0.007786429,0.006550218,0.00441989,0.01980198,0.005599104,0.013407821,0.009060023,0.00660066,0.005580357,0,0.005580357
E01019907,0.003759398,0.0125,0.009744214,0.006234414,0.016731017,0.01375,0.015189873,0.0125,0.007722008,0.006459948,0,0.006459948
E01019908,0.002643172,0.007679181,0.009329941,0.00921273,0.018302829,0.019409283,0.012520868,0.023481781,0.010815308,0.012067578,0.008045052,0.004022526
E01019909,0.003412969,0.003389831,0.003264418,0.003198294,0.010683761,0.006486486,0.003208556,0.011677282,0.007478632,0.005219207,0.005219207,0
E01019910,0.004826255,0.007774538,0.005825243,0.003968254,0.016129032,0.013333333,0.012158055,0.015120968,0.007056452,0.00513347,0.00513347,0.01026694
E01019911,0.008196721,0.012080537,0.005312085,0.004043127,0.010884354,0.008053691,0.010899183,0.007072136,0.004081633,0.007462687,0,0
E01019912,0.014760148,0.01323043,0.012903226,0.016025641,0.03674833,0.017391304,0.020111732,0.026106697,0.014476615,0.016778523,0.011185682,0.011185682
E01019913,0.007002801,0.007002801,0.005594406,#,0.011058452,0.011608624,0.017035775,0.010221465,0.014218009,0.017271157,0.008635579,0.008635579
E01019914,0.009009009,0.016826923,0.012578616,0.017001546,0.03271028,0.027777778,0.020376176,0.025518341,0.018691589,0.019669552,0.00393391,0.007867821
E01019915,0.005063291,0.006273526,0.003745318,0.007537688,0.016352201,0.01126408,0.013431013,0.016548463,0.012578616,0.011876485,0.005938242,0.005938242
E01019916,0.022239264,0.02200489,0.015019763,0.005490196,0.037037037,0.033026114,0.028051554,0.037735849,0.022544283,0.022883295,0.011441648,0.01525553
E01019917,0.00686948,0.014851485,0.011776251,0.013422819,0.023414634,0.020648968,0.031527094,0.024630542,0.016585366,0.014985015,0.00999001,0.00999001
E01019918,0.023809524,0.01501251,0.021933387,0.015372168,0.036124795,0.0328,0.034564022,0.042993631,0.02545156,0.024291498,0.012145749,0.016194332
E01019919,0.011722272,0.008873114,0.012750455,0.010335917,0.034873583,0.033984707,0.030901288,0.038216561,0.013949433,0.013812155,0.009208103,0.013812155
E01019920,0.012779553,0.014418126,0.017258883,0.011434511,0.035343035,0.028361345,0.031578947,0.026286966,0.016632017,0.016129032,0.005376344,0.016129032
E01019921,0.008733624,0.005488474,0.003282276,0.009503696,0.019628099,0.012684989,0.016129032,0.016357688,0.008264463,0.011049724,0,0.005524862
E01019922,0.015384615,0.013853904,0.011166253,0.014888337,0.032663317,0.020858896,0.028950543,0.025210084,0.01758794,0.017899761,0.011933174,0.005966587
E01019923,0.005181347,0.015727392,0.008174387,0.005540166,0.030428769,0.024291498,0.019444444,0.018131102,0.013831259,0.014144272,0.007072136,0.007072136
E01019924,0.005725191,0.020211742,0.010367578,0.007670182,0.017975402,0.026794258,0.024952015,0.027263875,0.017975402,0.019743337,0.009871668,0.014807502
E01019925,0.004796163,#,0.004819277,0.011778563,0.014545455,0.015738499,0.011124845,0.017766497,0.010909091,0.0124533,0.00622665,0
E01019927,0.024502297,0.014662757,0.016689847,0.010869565,0.03480589,0.032085561,0.04048583,0.037762238,0.041499331,0.041899441,0.01396648,0.020949721
E01019928,0.013001083,0.017204301,0.014054054,0.012061404,0.028230185,0.032930845,0.018826135,0.032502709,0.02062975,0.02301496,0.01150748,0.01726122
E01019929,0.011904762,0.016393443,0.008733624,0.010055866,0.029378531,0.023489933,0.021929825,0.019396552,0.015819209,0.016741071,0.005580357,0.011160714
E01019930,0.010989011,0.012693935,0.010596026,0.005347594,0.019337017,0.020188425,0.017520216,0.016689847,0.011049724,0.013192612,0,0
E01019931,#,#,0.003968254,0.009259259,0.01488498,0.009575923,0.005326232,0.007822686,0.00541272,0.006410256,0.006410256,0.006410256
E01019932,0.011273957,0.019629226,0.016842105,0.009211873,0.02596054,0.029804728,0.032355915,0.030150754,0.029075805,0.030706244,0.015353122,0.020470829
E01019933,0.009090909,0.01920439,0.009433962,0.009320905,0.02303523,0.021067416,0.021037868,0.014164306,0.017615176,0.021246459,0.014164306,0.014164306
E01019934,0.00751073,0.007179487,0.00810537,0.007858546,0.007866273,0.012807882,0.019114688,0.014767932,0.01179941,0.010741139,0.005370569,0.005370569
E01019935,0.008522727,0.004273504,0.005673759,#,0.011730205,0.008888889,0.019548872,0.01236476,0.01026393,0.007751938,0.007751938,0.007751938
E01019936,0.008264463,0.007974482,0.009302326,#,0.00487013,0.014240506,0.013029316,0.016863406,0.021103896,0.026690391,0.008896797,0.008896797
E01019937,0.005046257,0.004166667,0.004061738,0.005728314,0.015939597,0.014309764,0.011139674,0.007832898,0.01090604,0.013345196,0.004448399,0.004448399
E01019938,0.003750938,0.004528302,0.003748126,0.006751688,0.013574661,0.009280742,0.009223674,0.006917756,0.006033183,0.007806401,0.003903201,0.003903201
E01019939,#,0.006188119,0.003712871,#,0.010269576,0.003841229,0.006418485,#,0.008985879,0.006738544,0.006738544,0
E01019940,#,0,0,#,0.015132409,0.003787879,0.009975062,0.006257822,0.007566204,0.006468305,0,0.006468305
E01019942,0.004044489,0.002941176,0.009699321,0.004995005,0.019249278,0.027370479,0.020250723,0.017458778,0.01732435,0.019588639,0.009794319,0.00489716
E01019943,0.005701254,0.004597701,0.003456221,0.006818182,0.015011547,0.010192525,0.013377926,0.005524862,0.012702079,0.011210762,0,0.005605381
E01019944,0.00441989,0.008938547,0.004352557,0.006263048,0.017185822,0.010626993,0.017486339,0.01210121,0.022556391,0.021621622,0.005405405,0.010810811
E01019945,0.005856515,0.00295421,0.006545455,0.003625816,0.009468318,0.008836524,0.005908419,0.009797061,0.005098325,0.007002801,0.003501401,0.003501401
E01019946,0.004784689,0.012738854,0.004457652,0.010294118,0.017699115,0.013910355,0.00990099,0.008417508,0.008849558,0.008665511,0,0.008665511
E01019947,0.00625,0.011578947,0.007179487,0.005107252,0.025343189,0.020674646,0.023887079,0.015991471,0.017951426,0.016987542,0.005662514,0.016987542
E01019948,0.008503401,0.008635579,0.008474576,#,0.020833333,0.006908463,0.01754386,0.018867925,0.010416667,0.008726003,0,0.008726003
E01019949,0.007974482,0.010510511,0.008486563,0.013493253,0.02124431,0.013615734,0.012269939,0.006410256,0.007587253,0.007621951,0.007621951,0.007621951
E01019950,0.00622084,0.018987342,0.010736196,0.007633588,0.020504732,0.012779553,0.013289037,0.01369863,0.007886435,0.00877193,0.00877193,0.00877193
E01019951,0.010638298,0.006200177,0.00351803,0.005328597,0.015902713,0.006529851,0.015769944,0.009310987,0.010289991,0.009532888,0.004766444,0.004766444
E01019952,0.005980861,0.003584229,0.012195122,0.007380074,0.015483871,0.015228426,0.008393285,0.015681544,0.018064516,0.017985612,0.011990408,0.011990408
E01019953,0.012468828,0.010139417,#,0.005486968,0.016438356,0.008344924,0.009859155,0.018813314,0.010958904,0.01497006,0.00748503,0.01497006
E01019954,0.010540184,0.015911873,0.014018692,0.003484321,0.027251185,0.015970516,0.012941176,0.019771072,0.031990521,0.022583559,0.009033424,0.009033424
E01019955,0.014888337,0.006265664,0.009779951,0.008495146,0.013002364,0.007083825,0.018115942,0.010037641,0.010638298,0.012300123,0.012300123,0.006150062
E01019956,0.011695906,0.010550996,0.003468208,0.006188119,0.022049287,0.009222661,0.008526188,0.014652015,0.009079118,0.006112469,0,0.006112469
E01019957,0.005076142,0.004901961,#,#,0.01010101,0.006525285,0.0128,0.0063593,#,0,0.008291874,0
E01019958,0.007168459,0.008187135,0.013559322,0.005574136,0.014994233,0.003460208,0.021352313,0.012180268,0.006920415,0.00622665,0.00622665,0.00622665
E01019959,0.005961252,0.013740458,0.005873715,0.008708273,0.014684288,0.014245014,0.005988024,0.013867488,0.008810573,0.007727975,0,0.007727975
E01019960,0.006242197,0.006896552,0.003584229,0.003685504,0.013349515,0.009478673,0.004683841,0.005959476,0.003640777,0.006257822,0.006257822,0.006257822
E01019961,0.006554989,0.003641661,0.00552868,0.007072136,0.011157601,0.010504202,0.008362369,0.006958942,0.00348675,0.003506311,0.003506311,0.003506311
E01019962,0.003521127,0.004978663,0.003528582,0.006944444,0.012413793,0.01010101,0.011968085,0.009628611,0.008965517,0.010176391,0.00339213,0.00339213
E01019963,#,0.005428882,0.006295908,0.006166495,0.017913593,0.010638298,0.010799136,0.00974026,0.006322445,0.005605381,0.005605381,0
E01019964,0.002329645,0.002239642,#,0.001547189,0.004887586,0,#,#,0.001466276,0.002623295,0,0.002623295
E01019965,0.005353319,0.00436205,#,0.004259851,0.016260163,0.009174312,0.015337423,0.01048218,0.004065041,0.005291005,0.005291005,0.005291005
E01019966,0.01056338,0.00676819,0.01010101,0.011986301,0.012522361,0.005347594,0.01754386,#,0.008944544,0.009433962,0,0
E01019967,0.003708282,0.008684864,#,0,0.01025641,0.009043928,#,0.006640106,0.005128205,0.007541478,0.007541478,0
E01019968,0.006593407,0.006451613,0.007821229,0.003550296,0.02045728,0.016528926,0.018539977,0.015819209,0.013237064,0.011086475,0.011086475,0.005543237
E01019969,0.005793743,0.011454754,0.008820287,0.005847953,0.023557126,0.02004717,0.017942584,0.025943396,0.02237927,0.023068051,0.011534025,0.017301038
E01019970,0.011520737,0.007159905,0.004705882,0.006024096,0.013017751,0.013110846,0.008333333,0.008383234,0.004733728,0.006009615,0,0
E01019971,0.012931034,0.010344828,0.011914894,0.011599006,0.025380711,0.028037383,0.026755853,0.020967742,0.023688663,0.024311183,0.008103728,0.012155592
E01019972,0.014476615,0.021668472,0.017297297,0.017241379,0.03030303,0.017223911,0.032454361,0.032384691,0.013584117,0.014822134,0.009881423,0.014822134
E01019973,0.008027523,0.004683841,0.005681818,0.004550626,0.024561404,0.017584994,0.013921114,0.018181818,0.016374269,0.016556291,0.005518764,0.011037528
E01019974,0.015695067,0.015098722,0.013872832,0.012790698,0.026528258,0.016509434,0.027586207,0.037647059,0.033448674,0.034052213,0.011350738,0.011350738
E01019975,0.026436782,0.028985507,0.030269058,0.034792368,0.043381535,0.048780488,0.055229142,0.04176611,0.023359288,0.022222222,0.016666667,0.011111111
E01019976,0.004746835,0.004424779,0.00739645,0.009360374,0.021943574,0.012269939,0.011331445,0.01217862,0.006269592,0.006038647,0.006038647,0.006038647
E01019977,0.019428571,0.020431328,0.013714286,0.012746234,0.034762457,0.017718715,0.024498886,0.024282561,0.01622248,0.016025641,0.00534188,0.00534188
E01019980,0.006650042,0.013854931,0.026186579,0.011007621,0.034692108,0.021126761,0.026632302,0.026979983,0.020815265,0.020955574,0.016764459,0.012573345
E01019981,0.013306039,0.020169851,0.014909478,0.019845645,0.037861915,0.033222591,0.039784946,0.045744681,0.03674833,0.034965035,0.004995005,0.014985015
E01019982,0.012378426,0.01501251,0.020287405,0.015741508,0.032176122,0.035436474,0.03091061,0.031932773,0.022861981,0.020729685,0.012437811,0.016583748
E01019983,0.006204757,0.004136505,0.008350731,0.00623053,0.026399155,0.018538713,0.014270033,0.013777268,0.013727561,0.017006803,0.005668934,0.005668934
E01019984,0.007092199,0.013292434,0.010493179,0.009384776,0.024494143,0.009414226,0.015889831,0.016042781,0.01171459,0.01048218,0.01048218,0.00524109
E01019985,0.018518519,0.02357985,0.021181717,0.02004717,0.03625731,0.032620922,0.037946429,0.045095829,0.043274854,0.035897436,0.020512821,0.020512821
E01019986,0.005827506,0.008092486,0.003386005,0.005624297,0.018973214,0.016375546,0.013888889,0.010799136,0.010044643,0.010905125,0.010905125,0.010905125
E01019987,0.011099899,0.015739769,0.007438895,0.011811024,0.026209677,0.024347826,0.020170675,0.022082019,0.018145161,0.016246954,0.008123477,0.008123477
E01019988,0.014230272,0.006165228,0.008739076,0.011083744,0.017220172,0.008739076,0.014616322,0.021505376,0.017220172,0.016816143,0.005605381,0.005605381
E01019989,0.007263923,0.00968523,0.010935601,0.013613861,0.028430161,0.022698613,0.024296675,0.02354399,0.014833127,0.011947431,0.005973716,0.005973716
E01019990,0.022222222,0.038834951,0.038126362,0.02978236,0.074116306,0.049833887,0.052023121,0.058558559,0.03990878,0.037473233,0.016059957,0.026766595
E01019991,0.021111111,0.021252796,0.021857923,0.017021277,0.037837838,0.043617021,0.039319872,0.042663892,0.034594595,0.028790787,0.009596929,0.009596929
E01019992,0.018027572,0.016042781,0.015555556,0.0087241,0.032329989,0.025583982,0.034846885,0.025183631,0.025641026,0.024038462,0.009615385,0.009615385
E01019993,0.006097561,0.003512881,0.010297483,#,0.011976048,0.014580802,0.01686747,0.017199017,0.005988024,0.005834306,0.005834306,0
E01019994,0.018884892,0.021596244,0.015610652,0.021276596,0.02559415,0.010344828,0.029045643,0.027942422,0.02285192,0.019762846,0.011857708,0.015810277
E01019995,0.021301775,0.052770449,0.047158404,0.036322361,0.068206821,0.061269147,0.07628866,0.061143984,0.058305831,0.046531303,0.021150592,0.021150592
E01019996,0.01726122,0.011191047,0.008077544,0.009683099,0.027153558,0.026574803,0.029087262,0.025329281,0.021535581,0.032509753,0.013003901,0.006501951
E01019997,0.014795474,0.010600707,0.015345269,0.011513158,0.021052632,0.024879615,0.017760618,0.019561815,0.024291498,0.02276176,0.007587253,0.003793627
E01019998,0.006923838,0.006876228,0.010060362,0.012072435,0.019628099,0.020661157,0.009574468,0.023109244,0.017561983,0.015923567,0.010615711,0.005307856
E01019999,0.003484321,0.005063291,0.010588235,0.007900677,0.023542601,0.013015184,0.009324009,0.009433962,0.005605381,0.005733945,0.005733945,0.005733945
E01020000,0.022248244,0.022619048,0.019744483,0.013651877,0.035169988,0.040048544,0.034398034,0.046540881,0.037514654,0.035377358,0.011792453,0.017688679
E01020001,0.008072654,0.006417112,0.011627907,0.008918618,0.017647059,0.010477299,0.005668934,0.015330189,0.008235294,0.006060606,0.006060606,0.006060606
E01020002,0.015837104,0.021590909,0.012387387,0.020618557,0.03699422,0.028669725,0.037542662,0.043526786,0.033526012,0.031120332,0.020746888,0.020746888
E01020003,0.01310616,0.007585335,0.013630731,0.010025063,0.010126582,0.00976801,0.014705882,0.011123471,0.007594937,0.005257624,0.005257624,0.005257624
