Area,16 to 24,25 to 34,35 to 49,50 to 64,65 and over,Total
E01015208,0,1,2,6,3,12
E01015209,1,4,5,7,3,19
E01015210,1,5,7,7,3,22
E01015211,0,2,3,4,2,11
E01015212,1,4,5,8,2,20
E01015213,1,4,4,6,2,16
E01015214,1,6,5,8,1,22
E01015215,1,3,4,6,2,16
E01015216,1,5,5,7,2,21
E01015217,1,6,7,10,2,28
E01015218,1,4,7,8,3,23
E01015219,1,3,4,7,3,18
E01015220,1,2,4,6,3,16
E01015221,1,3,4,7,2,16
E01015222,1,3,3,6,3,16
E01015223,0,2,3,4,2,10
E01015224,1,3,4,6,2,16
E01015225,1,3,4,6,2,16
E01015226,0,1,3,4,2,11
E01015227,0,2,3,5,2,12
E01015228,1,5,4,8,3,21
E01015229,1,3,5,8,4,20
E01015230,0,1,3,4,2,10
E01015231,1,7,7,12,3,30
E01015232,1,7,9,14,4,35
E01015233,1,5,6,9,3,23
E01015234,1,4,5,9,2,22
E01015235,1,3,5,11,5,25
E01015236,1,4,7,10,4,25
E01015237,1,3,5,5,2,15
E01015238,1,4,5,6,2,19
E01015239,1,4,6,9,4,23
E01015240,0,3,6,7,5,21
E01015241,1,4,5,8,3,20
E01015242,1,5,5,6,2,19
E01015243,0,2,3,6,3,14
E01015244,0,2,3,6,3,15
E01015245,1,2,4,7,4,18
E01015246,0,2,3,6,3,15
E01015247,1,4,7,10,4,27
E01015248,1,5,5,8,3,22
E01015249,1,5,6,8,2,21
E01015250,0,3,3,4,1,11
E01015251,0,2,3,3,2,10
E01015252,1,8,9,10,2,31
E01015253,1,3,4,4,1,13
E01015254,1,2,3,5,3,15
E01015255,2,7,8,13,3,32
E01015256,1,9,8,12,4,34
E01015257,1,5,6,7,2,21
E01015258,1,8,7,11,5,33
E01015259,1,4,7,7,2,20
E01015260,1,6,7,12,3,29
E01015261,1,9,8,14,4,36
E01015262,1,3,5,8,3,20
E01015263,1,6,6,7,2,22
E01015264,0,2,3,6,3,14
E01015265,1,2,6,7,4,21
E01015266,1,5,5,7,2,21
E01015267,1,4,7,14,5,31
E01015268,0,3,6,10,5,25
E01015269,1,4,6,10,5,26
E01015270,0,4,6,12,6,28
E01015271,0,1,1,4,3,10
E01019886,1,5,8,11,5,30
E01019887,1,4,4,5,2,15
E01019888,1,3,4,6,3,16
E01019889,0,3,3,4,2,13
E01019890,0,2,3,6,3,15
E01019891,1,3,4,7,2,17
E01019892,1,8,8,7,2,25
E01019893,1,3,7,10,3,24
E01019894,0,0,1,3,2,8
E01019895,0,1,2,4,2,9
E01019896,0,1,2,4,3,9
E01019897,1,3,5,5,2,16
E01019898,0,2,5,7,4,19
E01019899,0,2,2,4,2,10
E01019900,0,1,2,5,3,11
E01019901,0,2,4,6,3,15
E01019902,1,4,6,8,4,23
E01019903,1,3,7,9,3,23
E01019904,1,2,5,6,2,16
E01019905,0,2,4,6,2,14
E01019906,0,2,3,4,2,11
E01019907,0,1,3,4,2,10
E01019908,1,4,4,4,1,14
E01019909,0,1,3,4,3,11
E01019910,0,2,4,5,2,13
E01019911,0,2,2,3,2,9
E01019912,1,4,4,8,4,19
E01019913,0,1,2,4,3,10
E01019914,2,5,8,10,5,30
E01019915,0,2,3,5,3,12
E01019916,1,9,8,8,2,29
E01019917,1,3,5,6,2,16
E01019918,1,7,8,12,4,32
E01019919,1,7,7,7,3,24
E01019920,1,3,5,6,2,17
E01019921,0,2,3,4,2,11
E01019922,1,4,5,6,3,19
E01019923,0,2,4,5,2,14
E01019924,1,3,4,6,2,17
E01019925,0,2,3,3,1,9
E01019927,1,3,6,5,2,17
E01019928,1,3,4,5,2,15
E01019929,0,2,3,4,1,11
E01019930,0,2,3,3,2,11
E01019931,0,1,2,3,1,9
E01019932,1,6,7,8,4,25
E01019933,0,3,3,5,2,14
E01019934,0,3,3,5,3,14
E01019935,0,1,2,5,2,10
E01019936,0,1,3,5,3,12
E01019937,0,2,3,6,3,14
E01019938,1,3,6,11,6,27
E01019939,0,1,2,4,2,9
E01019940,0,1,3,4,2,10
E01019942,0,2,4,6,2,13
E01019943,0,1,3,4,2,10
E01019944,0,2,4,5,2,13
E01019945,2,4,6,11,4,26
E01019946,0,0,1,4,3,8
E01019947,1,4,4,6,4,19
E01019948,0,1,2,4,2,9
E01019949,0,1,2,3,2,9
E01019950,0,1,3,5,3,12
E01019951,0,1,3,7,4,16
E01019952,0,1,2,4,2,10
E01019953,0,1,2,4,3,10
E01019954,1,4,6,7,3,20
E01019955,0,2,3,5,2,12
E01019956,0,2,2,5,2,12
E01019957,0,1,1,4,3,9
E01019958,0,1,2,4,3,11
E01019959,0,1,4,5,2,13
E01019960,0,1,3,5,2,12
E01019961,1,2,5,10,4,22
E01019962,1,2,5,9,3,19
E01019963,0,1,3,5,1,11
E01019964,4,11,2,4,1,22
E01019965,0,2,3,4,2,11
E01019966,0,1,2,3,2,8
E01019967,0,2,3,6,4,15
E01019968,0,4,3,4,2,13
E01019969,0,3,4,4,1,13
E01019970,1,2,3,3,1,10
E01019971,1,10,6,5,1,22
E01019972,1,7,7,8,1,24
E01019973,0,3,4,5,1,13
E01019974,0,3,4,7,2,17
E01019975,1,6,6,7,1,21
E01019976,0,2,3,4,2,11
E01019977,1,3,3,4,1,12
E01019980,1,11,8,6,2,28
E01019981,1,7,6,8,2,24
E01019982,1,8,7,5,1,22
E01019983,0,2,3,3,2,10
E01019984,0,3,3,3,1,11
E01019985,1,6,6,7,1,21
E01019986,0,4,3,3,1,11
E01019987,2,6,5,4,1,19
E01019988,1,3,3,3,1,12
E01019989,0,4,3,2,1,10
E01019990,1,7,5,7,1,20
E01019991,1,8,6,6,1,23
E01019992,1,5,5,5,2,18
E01019993,0,2,2,4,1,10
E01019994,2,9,5,3,1,20
E01019995,4,11,7,7,2,31
E01019996,1,4,2,3,1,12
E01019997,3,6,4,3,1,17
E01019998,0,3,3,3,1,10
E01019999,1,2,2,3,1,8
E01020000,1,6,7,6,2,21
E01020001,0,2,2,3,1,9
E01020002,1,7,8,7,3,25
E01020003,1,3,3,4,2,13
E01020004,0,3,3,4,1,11
E01020005,2,7,7,8,2,26
E01020006,2,9,7,6,2,25
E01020007,4,6,3,3,0,16
E01020008,3,5,2,2,0,13
E01020009,1,5,3,3,1,13
E01020010,1,7,9,8,2,28
E01020011,0,2,3,4,2,11
E01020012,1,6,6,7,2,23
E01020013,1,6,5,6,2,21
E01020014,1,7,7,10,2,27
E01020015,2,10,9,9,2,31
E01020016,3,20,10,11,3,47
E01020017,6,16,9,6,1,38
E01020018,4,16,8,8,3,38
E01020019,3,2,1,2,1,9
E01020020,4,6,3,3,1,16
E01020021,3,6,5,4,1,19
E01020022,7,7,4,3,1,22
E01020023,1,4,6,7,2,19
E01020024,0,3,3,3,1,11
E01020025,1,8,5,4,1,18
E01020026,1,4,3,4,2,13
E01020027,1,4,4,4,2,15
E01020029,1,6,5,5,1,20
E01020030,1,16,9,8,2,36
E01020031,1,7,6,5,2,20
E01020032,1,10,6,7,2,26
E01020033,1,5,6,7,3,22
E01020035,1,6,5,4,2,18
E01020036,1,4,5,9,2,22
E01020037,1,5,6,7,2,22
E01020038,0,3,3,4,1,12
E01020039,1,9,6,11,3,31
E01020040,1,4,4,5,2,16
E01020041,1,9,9,11,4,34
E01020042,0,2,3,5,2,12
E01020043,1,2,5,6,2,15
E01020044,0,2,3,6,2,14
E01020045,1,2,3,5,2,13
E01020046,1,2,5,7,3,19
E01020047,1,3,4,7,3,17
E01020048,1,8,8,9,4,31
E01020049,0,2,3,7,3,15
E01020050,0,4,5,10,5,24
E01020051,0,1,3,6,3,14
E01020052,1,5,8,9,3,27
E01020053,1,5,5,6,3,20
E01020054,1,5,5,6,2,19
E01020055,1,5,7,10,3,27
E01020056,1,4,6,11,4,26
E01020057,1,7,8,9,3,29
E01020058,0,3,4,5,2,13
E01020059,1,2,6,11,4,24
E01020060,1,4,5,7,2,19
E01020061,1,4,4,6,2,17
E01020062,0,2,3,4,2,11
E01020063,1,4,7,10,4,26
E01020064,1,3,4,5,2,14
E01020065,3,8,6,8,3,27
E01020066,1,6,7,8,2,23
E01020067,1,7,8,8,2,27
E01020068,0,2,4,9,3,18
E01020069,1,2,5,7,3,18
E01020070,1,3,7,12,5,28
E01020071,0,2,4,5,2,14
E01020072,1,2,4,8,4,19
E01020073,1,3,6,10,5,26
E01020074,1,2,4,8,3,17
E01020075,0,3,5,7,2,17
E01020076,1,3,5,9,3,20
E01020077,1,3,5,8,2,18
E01020078,1,5,6,6,2,20
E01020079,1,4,5,6,3,18
E01020080,0,1,3,4,2,10
E01020081,1,3,5,6,3,18
E01020082,1,2,3,6,2,14
E01020083,1,5,8,10,4,27
E01020084,1,3,4,5,3,16
E01020085,0,3,5,4,1,12
E01020086,0,2,3,3,2,9
E01020087,1,4,7,14,6,32
E01020088,1,3,5,10,4,23
E01020089,1,3,6,7,2,18
E01020090,0,1,4,4,2,12
E01020091,0,2,3,3,2,10
E01020092,0,1,2,4,2,9
E01020093,0,3,4,4,2,14
E01020094,1,8,8,9,4,30
E01020095,1,5,6,7,2,21
E01020096,1,7,7,7,3,25
E01020097,1,3,8,15,7,35
E01020098,1,3,5,11,4,25
E01020099,1,2,3,8,3,16
E01020100,1,2,3,7,3,16
E01020101,1,2,4,6,3,15
E01020102,0,3,4,5,1,13
E01020103,1,6,6,8,2,24
E01020104,1,6,4,6,1,18
E01020105,0,3,3,4,2,12
E01020106,0,1,1,3,2,8
E01020107,0,2,3,5,3,12
E01020108,1,3,7,10,4,25
E01020109,0,2,3,4,2,11
E01020110,2,13,5,4,2,26
E01020111,1,4,5,8,2,20
E01020112,1,6,8,11,3,29
E01020113,1,6,7,9,3,26
E01020114,1,4,5,7,3,19
E01020115,0,2,4,5,2,14
E01020116,1,5,6,10,3,25
E01020117,0,1,5,7,3,17
E01020118,1,4,6,6,2,20
E01020119,1,2,3,8,3,17
E01020120,1,2,4,6,2,15
E01020121,1,3,6,9,3,22
E01020122,1,4,5,9,3,21
E01020123,1,3,4,6,2,16
E01020124,0,3,2,4,2,12
E01020125,0,1,2,3,2,9
E01020126,1,3,5,13,4,26
E01020127,1,3,5,9,4,22
E01020128,0,1,3,4,1,9
E01020129,1,5,5,5,2,18
E01020130,1,7,6,8,2,23
E01020131,1,5,8,15,5,35
E01020132,0,3,4,5,2,14
E01020133,0,3,3,4,2,12
E01020134,1,4,5,6,2,17
E01020135,1,4,5,8,3,21
E01020136,1,3,5,8,3,19
E01020137,1,3,4,7,2,17
E01020138,1,4,8,15,6,35
E01020139,1,5,5,7,3,21
E01020140,1,2,4,6,3,15
E01020141,1,6,8,8,3,26
E01020142,1,4,6,12,4,28
E01020143,1,4,7,11,4,27
E01020144,0,2,3,5,1,12
E01020145,2,10,6,10,3,31
E01020146,0,2,3,4,1,11
E01020147,1,3,5,10,4,23
E01020148,0,2,3,6,2,13
E01020149,0,2,3,6,2,14
E01020150,0,1,3,6,2,13
E01020151,0,1,2,4,3,11
E01020152,0,2,3,8,3,16
E01020153,0,1,2,6,4,13
E01020154,2,7,4,6,1,21
E01020155,1,3,4,6,2,16
E01020156,0,2,4,7,3,16
E01020157,1,3,7,12,4,27
E01020158,0,2,3,6,2,14
E01020159,0,2,5,8,3,17
E01020160,1,3,5,10,3,22
E01020161,1,5,5,9,4,24
E01020162,0,2,3,4,1,11
E01020163,0,2,3,5,1,12
E01020164,1,1,3,5,2,11
E01020165,0,2,3,5,1,11
E01020166,0,1,2,4,1,10
E01020167,0,1,3,4,1,9
E01020168,1,4,4,9,4,21
